id,week_ending,hscp,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
13054,20210912,S37000033,1,All,d,31,33.5,-7.5
13055,20210912,S37000033,2,All,d,65,63.5,2.4
13056,20210912,S37000033,3,All,d,116,93,24.7
13057,20210912,S37000033,4,All,d,158,130.5,21.1
13058,20210912,S37000033,5,All,d,79,83,-4.8
13059,20210912,S37000034,1,All,d,940,1058,-11.2
13060,20210912,S37000034,2,All,d,272,327,-16.8
13061,20210912,S37000034,3,All,d,163,190.5,-14.4
13062,20210912,S37000034,4,All,d,125,163,-23.3
13063,20210912,S37000034,5,All,d,89,128,-30.5
13064,20210912,S37000035,1,All,d,395,430,-8.1
13065,20210912,S37000035,2,All,d,296,319,-7.2
13066,20210912,S37000035,3,All,d,140,151.5,-7.6
13067,20210912,S37000035,4,All,d,136,140,-2.9
13068,20210912,S37000035,5,All,d,77,64,20.3
13069,20210919,S37000001,1,All,d,77,77,0
13070,20210919,S37000001,2,All,d,117,148,-20.9
13071,20210919,S37000001,3,All,d,89,89.5,-0.6
13072,20210919,S37000001,4,All,d,77,68,13.2
13073,20210919,S37000001,5,All,d,140,158,-11.4
13074,20210919,S37000002,1,All,d,21,18.5,13.5
13075,20210919,S37000002,2,All,d,52,69,-24.6
13076,20210919,S37000002,3,All,d,108,135.5,-20.3
13077,20210919,S37000002,4,All,d,193,204.5,-5.6
13078,20210919,S37000002,5,All,d,141,130.5,8
13079,20210919,S37000003,1,All,d,25,27.5,-9.1
13080,20210919,S37000003,2,All,d,72,75.5,-4.6
13081,20210919,S37000003,3,All,d,90,81.5,10.4
13082,20210919,S37000003,4,All,d,89,92,-3.3
13083,20210919,S37000003,5,All,d,43,33.5,28.4
13084,20210919,S37000004,1,All,d,40,29.5,35.6
13085,20210919,S37000004,2,All,d,55,53,3.8
13086,20210919,S37000004,3,All,d,104,98,6.1
13087,20210919,S37000004,4,All,d,51,53.5,-4.7
13088,20210919,S37000004,5,All,d,17,15.5,9.7
13089,20210919,S37000005,1,All,d,86,124.5,-30.9
13090,20210919,S37000005,2,All,d,70,98.5,-28.9
13091,20210919,S37000005,3,All,d,54,80.5,-32.9
13092,20210919,S37000005,4,All,d,72,107.5,-33
13093,20210919,S37000005,5,All,d,77,91.5,-15.8
13094,20210919,S37000006,1,All,d,51,54.5,-6.4
13095,20210919,S37000006,2,All,d,115,131,-12.2
13096,20210919,S37000006,3,All,d,147,168.5,-12.8
13097,20210919,S37000006,4,All,d,46,66.5,-30.8
13098,20210919,S37000006,5,All,d,37,36,2.8
13099,20210919,S37000007,1,All,d,189,213.5,-11.5
13100,20210919,S37000007,2,All,d,89,87.5,1.7
13101,20210919,S37000007,3,All,d,50,47,6.4
13102,20210919,S37000007,4,All,d,57,51,11.8
13103,20210919,S37000007,5,All,d,57,49,16.3
13104,20210919,S37000008,1,All,d,135,134.5,0.4
13105,20210919,S37000008,2,All,d,81,108,-25
13106,20210919,S37000008,3,All,d,71,67,6
13107,20210919,S37000008,4,All,d,44,46,-4.3
13108,20210919,S37000008,5,All,d,30,33,-9.1
13109,20210919,S37000009,1,All,d,20,14,42.9
13110,20210919,S37000009,2,All,d,48,65.5,-26.7
13111,20210919,S37000009,3,All,d,15,26.5,-43.4
13112,20210919,S37000009,4,All,d,42,61,-31.1
13113,20210919,S37000009,5,All,d,103,132.5,-22.3
13114,20210919,S37000010,1,All,d,17,16,6.2
13115,20210919,S37000010,2,All,d,76,85.5,-11.1
13116,20210919,S37000010,3,All,d,54,49.5,9.1
13117,20210919,S37000010,4,All,d,45,45,0
13118,20210919,S37000010,5,All,d,28,40.5,-30.9
13119,20210919,S37000011,1,All,d,10,21,-52.4
13120,20210919,S37000011,2,All,d,23,33.5,-31.3
13121,20210919,S37000011,3,All,d,17,23.5,-27.7
13122,20210919,S37000011,4,All,d,31,52,-40.4
13123,20210919,S37000011,5,All,d,93,117,-20.5
13124,20210919,S37000012,1,All,d,187,208,-10.1
13125,20210919,S37000012,2,All,d,173,188,-8
13126,20210919,S37000012,3,All,d,111,134.5,-17.5
13127,20210919,S37000012,4,All,d,158,165.5,-4.5
13128,20210919,S37000012,5,All,d,352,366,-3.8
13129,20210919,S37000013,1,All,d,96,125,-23.2
13130,20210919,S37000013,2,All,d,106,161,-34.2
13131,20210919,S37000013,3,All,d,121,148,-18.2
13132,20210919,S37000013,4,All,d,73,89,-18
13133,20210919,S37000013,5,All,d,56,71,-21.1
13134,20210919,S37000016,1,All,d,68,93,-26.9
13135,20210919,S37000016,2,All,d,115,143,-19.6
13136,20210919,S37000016,3,All,d,199,231,-13.9
13137,20210919,S37000016,4,All,d,183,177,3.4
13138,20210919,S37000016,5,All,d,29,40,-27.5
13139,20210919,S37000017,1,All,d,133,130.5,1.9
13140,20210919,S37000017,2,All,d,26,27.5,-5.5
13141,20210919,S37000017,3,All,d,36,25,44
13142,20210919,S37000017,4,All,d,15,28.5,-47.4
13143,20210919,S37000017,5,All,d,27,31,-12.9
13144,20210919,S37000018,1,All,d,26,23.5,10.6
13145,20210919,S37000018,2,All,d,96,87,10.3
13146,20210919,S37000018,3,All,d,59,44,34.1
13147,20210919,S37000018,4,All,d,30,37.5,-20
13148,20210919,S37000018,5,All,d,34,24.5,38.8
13149,20210919,S37000019,1,All,d,12,9.5,26.3
13150,20210919,S37000019,2,All,d,43,46.5,-7.5
13151,20210919,S37000019,3,All,d,72,60.5,19
13152,20210919,S37000019,4,All,d,88,64.5,36.4
13153,20210919,S37000019,5,All,d,23,24.5,-6.1
13154,20210919,S37000020,1,All,d,168,209,-19.6
13155,20210919,S37000020,2,All,d,54,86.5,-37.6
13156,20210919,S37000020,3,All,d,55,54,1.9
13157,20210919,S37000020,4,All,d,44,54.5,-19.3
13158,20210919,S37000020,5,All,d,27,32,-15.6
13159,20210919,S37000022,2,All,d,6,8,-25
13160,20210919,S37000022,3,All,d,12,14,-14.3
13161,20210919,S37000022,4,All,d,35,35,0
13162,20210919,S37000024,1,All,d,129,152.5,-15.4
13163,20210919,S37000024,2,All,d,115,112.5,2.2
13164,20210919,S37000024,3,All,d,61,84.5,-27.8
13165,20210919,S37000024,4,All,d,48,59,-18.6
13166,20210919,S37000024,5,All,d,77,73.5,4.8
13167,20210919,S37000025,1,All,d,25,29,-13.8
13168,20210919,S37000025,2,All,d,39,62,-37.1
13169,20210919,S37000025,3,All,d,85,128.5,-33.9
13170,20210919,S37000025,4,All,d,55,77.5,-29
13171,20210919,S37000025,5,All,d,15,18.5,-18.9
13172,20210919,S37000026,3,All,d,21,21,0
13173,20210919,S37000026,4,All,d,30,28,7.1
13174,20210919,S37000027,1,All,d,78,86,-9.3
13175,20210919,S37000027,2,All,d,85,86.5,-1.7
13176,20210919,S37000027,3,All,d,82,88.5,-7.3
13177,20210919,S37000027,4,All,d,40,48,-16.7
13178,20210919,S37000027,5,All,d,55,66,-16.7
13179,20210919,S37000028,1,All,d,170,255.5,-33.5
13180,20210919,S37000028,2,All,d,218,251.5,-13.3
13181,20210919,S37000028,3,All,d,151,174.5,-13.5
13182,20210919,S37000028,4,All,d,117,147.5,-20.7
13183,20210919,S37000028,5,All,d,110,112.5,-2.2
13184,20210919,S37000029,1,All,d,114,124.5,-8.4
13185,20210919,S37000029,2,All,d,64,84.5,-24.3
13186,20210919,S37000029,3,All,d,34,41,-17.1
13187,20210919,S37000029,4,All,d,16,19.5,-17.9
13188,20210919,S37000029,5,All,d,8,10,-20
13189,20210919,S37000030,1,All,d,94,101,-6.9
13190,20210919,S37000030,2,All,d,167,156,7.1
13191,20210919,S37000030,3,All,d,83,109.5,-24.2
13192,20210919,S37000030,4,All,d,79,76.5,3.3
13193,20210919,S37000030,5,All,d,63,60,5
13194,20210919,S37000031,2,All,d,11,21,-47.6
13195,20210919,S37000031,3,All,d,42,81,-48.1
13196,20210919,S37000032,1,All,d,262,304.5,-14
13197,20210919,S37000032,2,All,d,243,272,-10.7
13198,20210919,S37000032,3,All,d,199,218,-8.7
13199,20210919,S37000032,4,All,d,193,190.5,1.3
13200,20210919,S37000032,5,All,d,153,139.5,9.7
13201,20210919,S37000033,1,All,d,31,34.5,-10.1
13202,20210919,S37000033,2,All,d,69,66,4.5
13203,20210919,S37000033,3,All,d,103,98.5,4.6
13204,20210919,S37000033,4,All,d,142,140,1.4
13205,20210919,S37000033,5,All,d,74,80,-7.5
13206,20210919,S37000034,1,All,d,940,1053.5,-10.8
13207,20210919,S37000034,2,All,d,293,343,-14.6
13208,20210919,S37000034,3,All,d,173,192.5,-10.1
13209,20210919,S37000034,4,All,d,138,168.5,-18.1
13210,20210919,S37000034,5,All,d,105,106,-0.9
13211,20210919,S37000035,1,All,d,400,430,-7
13212,20210919,S37000035,2,All,d,304,320,-5
13213,20210919,S37000035,3,All,d,127,137.5,-7.6
13214,20210919,S37000035,4,All,d,125,130.5,-4.2
13215,20210919,S37000035,5,All,d,54,82.5,-34.5
13216,20210926,S37000001,1,All,d,77,75.5,2
13217,20210926,S37000001,2,All,d,114,165.5,-31.1
13218,20210926,S37000001,3,All,d,77,79,-2.5
13219,20210926,S37000001,4,All,d,78,60,30
13220,20210926,S37000001,5,All,d,131,149.5,-12.4
13221,20210926,S37000002,1,All,d,28,20,40
13222,20210926,S37000002,2,All,d,60,73,-17.8
13223,20210926,S37000002,3,All,d,112,141,-20.6
13224,20210926,S37000002,4,All,d,194,224,-13.4
13225,20210926,S37000002,5,All,d,131,151.5,-13.5
13226,20210926,S37000003,1,All,d,34,20,70
13227,20210926,S37000003,2,All,d,69,77,-10.4
13228,20210926,S37000003,3,All,d,81,101.5,-20.2
13229,20210926,S37000003,4,All,d,76,91,-16.5
13230,20210926,S37000003,5,All,d,32,37.5,-14.7
13231,20210926,S37000004,1,All,d,29,29,0
13232,20210926,S37000004,2,All,d,31,45,-31.1
13233,20210926,S37000004,3,All,d,97,111,-12.6
13234,20210926,S37000004,4,All,d,48,56.5,-15
13235,20210926,S37000004,5,All,d,12,21,-42.9
13236,20210926,S37000005,1,All,d,93,101,-7.9
13237,20210926,S37000005,2,All,d,73,103.5,-29.5
13238,20210926,S37000005,3,All,d,47,81,-42
13239,20210926,S37000005,4,All,d,85,106.5,-20.2
13240,20210926,S37000005,5,All,d,68,89,-23.6
13241,20210926,S37000006,1,All,d,37,56,-33.9
13242,20210926,S37000006,2,All,d,137,133.5,2.6
13243,20210926,S37000006,3,All,d,162,165.5,-2.1
13244,20210926,S37000006,4,All,d,59,66,-10.6
13245,20210926,S37000006,5,All,d,33,38.5,-14.3
13246,20210926,S37000007,1,All,d,209,207,1
13247,20210926,S37000007,2,All,d,69,81,-14.8
13248,20210926,S37000007,3,All,d,37,39.5,-6.3
13249,20210926,S37000007,4,All,d,67,51,31.4
13250,20210926,S37000007,5,All,d,40,56,-28.6
20251,20201004,S37000006,3,Emergency,,123,120.5,2.1
20252,20201004,S37000006,4,Emergency,,40,50.5,-20.8
20253,20201004,S37000006,5,Emergency,,26,23,13
20254,20201004,S37000007,1,Emergency,,129,162.5,-20.6
20255,20201004,S37000007,2,Emergency,,66,67.5,-2.2
20256,20201004,S37000007,3,Emergency,,34,35,-2.9
20257,20201004,S37000007,4,Emergency,,43,45,-4.4
20258,20201004,S37000007,5,Emergency,,34,42,-19
20259,20201004,S37000008,1,Emergency,,139,139,0
20260,20201004,S37000008,2,Emergency,,81,89.5,-9.5
20261,20201004,S37000008,3,Emergency,,53,59,-10.2
20262,20201004,S37000008,4,Emergency,,34,39.5,-13.9
20263,20201004,S37000008,5,Emergency,,19,25.5,-25.5
20264,20201004,S37000009,1,Emergency,,11,8,37.5
20265,20201004,S37000009,2,Emergency,,57,52,9.6
20266,20201004,S37000009,3,Emergency,,14,17.5,-20
20267,20201004,S37000009,4,Emergency,,41,38,7.9
20268,20201004,S37000009,5,Emergency,,60,86,-30.2
20269,20201004,S37000010,1,Emergency,,14,12.5,12
20270,20201004,S37000010,2,Emergency,,71,58,22.4
20271,20201004,S37000010,3,Emergency,,54,45,20
20272,20201004,S37000010,4,Emergency,,34,36.5,-6.8
32226,20200726,S37000013,1,Planned,,27,27,0
13252,20210926,S37000008,2,All,d,82,94.5,-13.2
13253,20210926,S37000008,3,All,d,63,54.5,15.6
13254,20210926,S37000008,4,All,d,42,56,-25
13255,20210926,S37000008,5,All,d,24,31.5,-23.8
13256,20210926,S37000009,1,All,d,7,16.5,-57.6
13257,20210926,S37000009,2,All,d,63,51,23.5
13258,20210926,S37000009,3,All,d,13,25.5,-49
13259,20210926,S37000009,4,All,d,58,68,-14.7
13260,20210926,S37000009,5,All,d,130,145,-10.3
13261,20210926,S37000010,1,All,d,12,14.5,-17.2
13262,20210926,S37000010,2,All,d,94,102.5,-8.3
13263,20210926,S37000010,3,All,d,59,67.5,-12.6
13264,20210926,S37000010,4,All,d,39,43.5,-10.3
13265,20210926,S37000010,5,All,d,34,30,13.3
13266,20210926,S37000011,1,All,d,12,27,-55.6
13267,20210926,S37000011,2,All,d,31,25.5,21.6
13268,20210926,S37000011,3,All,d,18,20,-10
13269,20210926,S37000011,4,All,d,42,48,-12.5
13270,20210926,S37000011,5,All,d,104,114.5,-9.2
13271,20210926,S37000012,1,All,d,195,180,8.3
13272,20210926,S37000012,2,All,d,197,192,2.6
13273,20210926,S37000012,3,All,d,121,125,-3.2
13274,20210926,S37000012,4,All,d,156,185,-15.7
13275,20210926,S37000012,5,All,d,305,339,-10
13276,20210926,S37000013,1,All,d,92,135.5,-32.1
13277,20210926,S37000013,2,All,d,128,173.5,-26.2
13278,20210926,S37000013,3,All,d,106,163.5,-35.2
13279,20210926,S37000013,4,All,d,61,105.5,-42.2
13280,20210926,S37000013,5,All,d,60,91.5,-34.4
13281,20210926,S37000016,1,All,d,84,91.5,-8.2
13282,20210926,S37000016,2,All,d,120,141.5,-15.2
13283,20210926,S37000016,3,All,d,216,235,-8.1
13284,20210926,S37000016,4,All,d,176,182,-3.3
13285,20210926,S37000016,5,All,d,43,45,-4.4
13286,20210926,S37000017,1,All,d,103,135,-23.7
13287,20210926,S37000017,2,All,d,25,29,-13.8
13288,20210926,S37000017,3,All,d,28,34,-17.6
13289,20210926,S37000017,4,All,d,29,30,-3.3
13290,20210926,S37000017,5,All,d,26,28.5,-8.8
13291,20210926,S37000018,1,All,d,21,22.5,-6.7
13292,20210926,S37000018,2,All,d,87,80,8.8
13293,20210926,S37000018,3,All,d,66,52.5,25.7
13294,20210926,S37000018,4,All,d,42,36.5,15.1
13295,20210926,S37000018,5,All,d,28,30,-6.7
13296,20210926,S37000019,1,All,d,9,8,12.5
13297,20210926,S37000019,2,All,d,45,38.5,16.9
13298,20210926,S37000019,3,All,d,81,71.5,13.3
13299,20210926,S37000019,4,All,d,78,75.5,3.3
13300,20210926,S37000019,5,All,d,20,23,-13
13301,20210926,S37000020,1,All,d,170,213.5,-20.4
13302,20210926,S37000020,2,All,d,63,81,-22.2
13303,20210926,S37000020,3,All,d,57,63.5,-10.2
13304,20210926,S37000020,4,All,d,41,49,-16.3
13305,20210926,S37000020,5,All,d,22,28.5,-22.8
13306,20210926,S37000022,2,All,d,11,9,22.2
13307,20210926,S37000022,3,All,d,7,12.5,-44
13308,20210926,S37000022,4,All,d,32,32.5,-1.5
13309,20210926,S37000024,1,All,d,105,155.5,-32.5
13310,20210926,S37000024,2,All,d,104,129.5,-19.7
13311,20210926,S37000024,3,All,d,73,85,-14.1
13312,20210926,S37000024,4,All,d,43,61,-29.5
13313,20210926,S37000024,5,All,d,67,74.5,-10.1
13314,20210926,S37000025,1,All,d,18,27,-33.3
13315,20210926,S37000025,2,All,d,25,71.5,-65
13316,20210926,S37000025,3,All,d,93,140.5,-33.8
13317,20210926,S37000025,4,All,d,70,87.5,-20
13318,20210926,S37000025,5,All,d,18,18.5,-2.7
13319,20210926,S37000026,3,All,d,12,32.5,-63.1
13320,20210926,S37000026,4,All,d,19,34,-44.1
13321,20210926,S37000027,1,All,d,83,84,-1.2
13322,20210926,S37000027,2,All,d,91,106.5,-14.6
13323,20210926,S37000027,3,All,d,72,80,-10
13324,20210926,S37000027,4,All,d,53,53.5,-0.9
13325,20210926,S37000027,5,All,d,48,57.5,-16.5
13326,20210926,S37000028,1,All,d,186,240,-22.5
13327,20210926,S37000028,2,All,d,204,243.5,-16.2
13328,20210926,S37000028,3,All,d,159,164.5,-3.3
13329,20210926,S37000028,4,All,d,121,166.5,-27.3
13330,20210926,S37000028,5,All,d,98,130.5,-24.9
13331,20210926,S37000029,1,All,d,108,135,-20
13332,20210926,S37000029,2,All,d,56,89,-37.1
13333,20210926,S37000029,3,All,d,27,49,-44.9
13334,20210926,S37000029,4,All,d,10,16.5,-39.4
13335,20210926,S37000029,5,All,d,6,7.5,-20
13336,20210926,S37000030,1,All,d,106,83.5,26.9
13337,20210926,S37000030,2,All,d,144,152,-5.3
13338,20210926,S37000030,3,All,d,97,102,-4.9
13339,20210926,S37000030,4,All,d,73,86.5,-15.6
13340,20210926,S37000030,5,All,d,61,52.5,16.2
13341,20210926,S37000031,2,All,d,16,13,23.1
13342,20210926,S37000031,3,All,d,49,73.5,-33.3
13343,20210926,S37000032,1,All,d,247,282,-12.4
13344,20210926,S37000032,2,All,d,264,273,-3.3
13345,20210926,S37000032,3,All,d,192,227,-15.4
13346,20210926,S37000032,4,All,d,209,194,7.7
13347,20210926,S37000032,5,All,d,144,154.5,-6.8
13348,20210926,S37000033,1,All,d,27,33.5,-19.4
13349,20210926,S37000033,2,All,d,45,61,-26.2
13350,20210926,S37000033,3,All,d,84,106,-20.8
13351,20210926,S37000033,4,All,d,123,153.5,-19.9
13352,20210926,S37000033,5,All,d,95,85,11.8
13353,20210926,S37000034,1,All,d,926,1044,-11.3
13354,20210926,S37000034,2,All,d,220,308,-28.6
13355,20210926,S37000034,3,All,d,117,202.5,-42.2
13356,20210926,S37000034,4,All,d,128,148.5,-13.8
13357,20210926,S37000034,5,All,d,100,129,-22.5
13358,20210926,S37000035,1,All,d,403,450,-10.4
13359,20210926,S37000035,2,All,d,298,323.5,-7.9
13360,20210926,S37000035,3,All,d,124,146,-15.1
13361,20210926,S37000035,4,All,d,104,135,-23
13362,20210926,S37000035,5,All,d,65,91.5,-29
13363,20211003,S37000001,1,All,d,85,69.5,22.3
13364,20211003,S37000001,2,All,d,124,155.5,-20.3
13365,20211003,S37000001,3,All,d,67,91.5,-26.8
13366,20211003,S37000001,4,All,d,49,74.5,-34.2
13367,20211003,S37000001,5,All,d,116,137.5,-15.6
13368,20211003,S37000002,1,All,d,20,17.5,14.3
13369,20211003,S37000002,2,All,d,71,73,-2.7
13370,20211003,S37000002,3,All,d,119,120,-0.8
13371,20211003,S37000002,4,All,d,203,228,-11
13372,20211003,S37000002,5,All,d,131,128.5,1.9
13373,20211003,S37000003,1,All,d,24,21,14.3
13374,20211003,S37000003,2,All,d,77,66.5,15.8
13375,20211003,S37000003,3,All,d,77,97,-20.6
13376,20211003,S37000003,4,All,d,77,81,-4.9
13377,20211003,S37000003,5,All,d,28,36,-22.2
13378,20211003,S37000004,1,All,d,41,34.5,18.8
13379,20211003,S37000004,2,All,d,35,58.5,-40.2
13380,20211003,S37000004,3,All,d,85,120,-29.2
13381,20211003,S37000004,4,All,d,39,53.5,-27.1
13382,20211003,S37000004,5,All,d,18,19.5,-7.7
13383,20211003,S37000005,1,All,d,96,122,-21.3
13384,20211003,S37000005,2,All,d,79,85.5,-7.6
13385,20211003,S37000005,3,All,d,67,100,-33
13386,20211003,S37000005,4,All,d,79,111.5,-29.1
13387,20211003,S37000005,5,All,d,66,84.5,-21.9
13388,20211003,S37000006,1,All,d,34,52.5,-35.2
13389,20211003,S37000006,2,All,d,111,133.5,-16.9
13390,20211003,S37000006,3,All,d,165,184,-10.3
13391,20211003,S37000006,4,All,d,55,61,-9.8
13392,20211003,S37000006,5,All,d,29,36,-19.4
13393,20211003,S37000007,1,All,d,206,184,12
13394,20211003,S37000007,2,All,d,99,84,17.9
13395,20211003,S37000007,3,All,d,39,46.5,-16.1
13396,20211003,S37000007,4,All,d,67,50,34
13397,20211003,S37000007,5,All,d,49,55.5,-11.7
13398,20211003,S37000008,1,All,d,140,140,0
13399,20211003,S37000008,2,All,d,97,101.5,-4.4
13400,20211003,S37000008,3,All,d,60,57.5,4.3
13401,20211003,S37000008,4,All,d,45,40,12.5
13402,20211003,S37000008,5,All,d,32,26.5,20.8
13403,20211003,S37000009,1,All,d,14,15.5,-9.7
13404,20211003,S37000009,2,All,d,49,65,-24.6
13405,20211003,S37000009,3,All,d,10,21,-52.4
13406,20211003,S37000009,4,All,d,52,60.5,-14
13407,20211003,S37000009,5,All,d,92,123.5,-25.5
13408,20211003,S37000010,1,All,d,17,18,-5.6
13409,20211003,S37000010,2,All,d,99,91,8.8
13410,20211003,S37000010,3,All,d,46,55,-16.4
13411,20211003,S37000010,4,All,d,47,46,2.2
13412,20211003,S37000010,5,All,d,40,38,5.3
13413,20211003,S37000011,1,All,d,22,19,15.8
13414,20211003,S37000011,2,All,d,22,27.5,-20
13415,20211003,S37000011,3,All,d,19,22,-13.6
13416,20211003,S37000011,4,All,d,35,51,-31.4
13417,20211003,S37000011,5,All,d,90,93.5,-3.7
13418,20211003,S37000012,1,All,d,151,195,-22.6
13419,20211003,S37000012,2,All,d,165,224,-26.3
13420,20211003,S37000012,3,All,d,100,130.5,-23.4
13421,20211003,S37000012,4,All,d,161,178.5,-9.8
13422,20211003,S37000012,5,All,d,354,366.5,-3.4
13423,20211003,S37000013,1,All,d,97,133,-27.1
13424,20211003,S37000013,2,All,d,101,147.5,-31.5
13425,20211003,S37000013,3,All,d,108,146.5,-26.3
13426,20211003,S37000013,4,All,d,62,80.5,-23
13427,20211003,S37000013,5,All,d,62,73.5,-15.6
13428,20211003,S37000016,1,All,d,79,89,-11.2
13429,20211003,S37000016,2,All,d,112,145,-22.8
13430,20211003,S37000016,3,All,d,220,234,-6
13431,20211003,S37000016,4,All,d,155,194.5,-20.3
13432,20211003,S37000016,5,All,d,44,50,-12
13433,20211003,S37000017,1,All,d,107,136,-21.3
13434,20211003,S37000017,2,All,d,20,37,-45.9
13435,20211003,S37000017,3,All,d,22,24.5,-10.2
13436,20211003,S37000017,4,All,d,23,28.5,-19.3
13437,20211003,S37000017,5,All,d,25,31,-19.4
13438,20211003,S37000018,1,All,d,25,22.5,11.1
13439,20211003,S37000018,2,All,d,87,83,4.8
13440,20211003,S37000018,3,All,d,42,57.5,-27
13441,20211003,S37000018,4,All,d,42,46,-8.7
13442,20211003,S37000018,5,All,d,24,17.5,37.1
13443,20211003,S37000019,1,All,d,7,8,-12.5
13444,20211003,S37000019,2,All,d,29,40,-27.5
13445,20211003,S37000019,3,All,d,51,70,-27.1
13446,20211003,S37000019,4,All,d,66,80.5,-18
13447,20211003,S37000019,5,All,d,25,23,8.7
13448,20211003,S37000020,1,All,d,194,204.5,-5.1
13449,20211003,S37000020,2,All,d,84,71,18.3
13450,20211003,S37000020,3,All,d,44,59.5,-26.1
13451,20211003,S37000020,4,All,d,48,42.5,12.9
13452,20211003,S37000020,5,All,d,35,23,52.2
13453,20211003,S37000022,2,All,d,10,13.5,-25.9
13454,20211003,S37000022,3,All,d,7,16,-56.2
13455,20211003,S37000022,4,All,d,35,29.5,18.6
13456,20211003,S37000024,1,All,d,111,145.5,-23.7
13457,20211003,S37000024,2,All,d,104,133,-21.8
13458,20211003,S37000024,3,All,d,63,88,-28.4
13459,20211003,S37000024,4,All,d,47,53,-11.3
13460,20211003,S37000024,5,All,d,76,71.5,6.3
13461,20211003,S37000025,1,All,d,17,27.5,-38.2
13462,20211003,S37000025,2,All,d,55,64.5,-14.7
13463,20211003,S37000025,3,All,d,99,116.5,-15
13464,20211003,S37000025,4,All,d,74,84.5,-12.4
13465,20211003,S37000025,5,All,d,12,28,-57.1
13466,20211003,S37000026,3,All,d,24,23,4.3
13467,20211003,S37000026,4,All,d,16,31,-48.4
13468,20211003,S37000027,1,All,d,76,85,-10.6
13469,20211003,S37000027,2,All,d,105,116,-9.5
13470,20211003,S37000027,3,All,d,74,77.5,-4.5
13471,20211003,S37000027,4,All,d,40,58,-31
13472,20211003,S37000027,5,All,d,53,55,-3.6
13473,20211003,S37000028,1,All,d,192,263,-27
13474,20211003,S37000028,2,All,d,235,258.5,-9.1
13475,20211003,S37000028,3,All,d,142,173,-17.9
13476,20211003,S37000028,4,All,d,137,139.5,-1.8
13477,20211003,S37000028,5,All,d,101,122,-17.2
13478,20211003,S37000029,1,All,d,101,129,-21.7
13479,20211003,S37000029,2,All,d,84,95,-11.6
13480,20211003,S37000029,3,All,d,51,47,8.5
13481,20211003,S37000029,4,All,d,15,18,-16.7
13482,20211003,S37000029,5,All,d,7,14,-50
13483,20211003,S37000030,1,All,d,96,91.5,4.9
13484,20211003,S37000030,2,All,d,176,174.5,0.9
13485,20211003,S37000030,3,All,d,93,112,-17
13486,20211003,S37000030,4,All,d,87,97,-10.3
13487,20211003,S37000030,5,All,d,73,54.5,33.9
13488,20211003,S37000031,2,All,d,7,20.5,-65.9
13489,20211003,S37000031,3,All,d,60,76.5,-21.6
13490,20211003,S37000032,1,All,d,280,291,-3.8
13491,20211003,S37000032,2,All,d,265,265.5,-0.2
13492,20211003,S37000032,3,All,d,207,214,-3.3
13493,20211003,S37000032,4,All,d,192,198.5,-3.3
13494,20211003,S37000032,5,All,d,164,170,-3.5
13495,20211003,S37000033,1,All,d,20,32.5,-38.5
13496,20211003,S37000033,2,All,d,61,64.5,-5.4
13497,20211003,S37000033,3,All,d,98,91,7.7
13498,20211003,S37000033,4,All,d,142,120,18.3
13499,20211003,S37000033,5,All,d,70,82,-14.6
13500,20211003,S37000034,1,All,d,817,1044.5,-21.8
16501,20200405,S37000012,3,Emergency,,82,100.5,-18.4
16502,20200405,S37000012,4,Emergency,,118,118.5,-0.4
16503,20200405,S37000012,5,Emergency,,215,269.5,-20.2
16504,20200405,S37000013,1,Emergency,,51,142,-64.1
