id,week_ending,hb,hbqf,age_group,age_group_qf,sex,sex_qf,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
8292,20210214,S08000031,,5 - 14,,All,d,All,d,113,173.5,-34.9
8293,20210214,S08000031,,15 - 44,,All,d,All,d,621,834.5,-25.6
8294,20210214,S08000031,,45 - 64,,All,d,All,d,832,1113.5,-25.3
8295,20210214,S08000031,,65 - 74,,All,d,All,d,490,690.5,-29
8296,20210214,S08000031,,75 - 84,,All,d,All,d,432,648,-33.3
8297,20210214,S08000031,,85 and over,,All,d,All,d,310,388.5,-20.2
8298,20210214,S08000031,,All ages,d,All,d,All,d,2968,4130,-28.1
8299,20210214,S08000031,,All ages,d,Female,,All,d,1484,2075.5,-28.5
8300,20210214,S08000031,,All ages,d,Male,,All,d,1470,2030.5,-27.6
8301,20210214,S08000032,,Under 5,,All,d,All,d,117,179.5,-34.8
8302,20210214,S08000032,,5 - 14,,All,d,All,d,32,75,-57.3
8303,20210214,S08000032,,15 - 44,,All,d,All,d,223,356,-37.4
8304,20210214,S08000032,,45 - 64,,All,d,All,d,364,483,-24.6
8305,20210214,S08000032,,65 - 74,,All,d,All,d,208,301,-30.9
8306,20210214,S08000032,,75 - 84,,All,d,All,d,215,284,-24.3
8307,20210214,S08000032,,85 and over,,All,d,All,d,100,137.5,-27.3
8308,20210214,S08000032,,All ages,d,All,d,All,d,1259,1816,-30.7
8309,20210214,S08000032,,All ages,d,Female,,All,d,632,872.5,-27.6
8310,20210214,S08000032,,All ages,d,Male,,All,d,624,895.5,-30.3
8311,20210214,S92000003,d,Under 5,,All,d,All,d,622,1249.5,-50.2
8312,20210214,S92000003,d,5 - 14,,All,d,All,d,396,658.5,-39.9
8313,20210214,S92000003,d,15 - 44,,All,d,All,d,2184,3015,-27.6
8314,20210214,S92000003,d,45 - 64,,All,d,All,d,2922,3999.5,-26.9
8315,20210214,S92000003,d,65 - 74,,All,d,All,d,1933,2767.5,-30.2
8316,20210214,S92000003,d,75 - 84,,All,d,All,d,1928,2695.5,-28.5
8317,20210214,S92000003,d,85 and over,,All,d,All,d,1317,1645,-19.9
8318,20210214,S92000003,d,All ages,d,All,d,All,d,11302,16030.5,-29.5
8319,20210214,S92000003,d,All ages,d,Female,,All,d,5581,7951.5,-29.8
8320,20210214,S92000003,d,All ages,d,Male,,All,d,5682,7930.5,-28.4
8321,20210221,S08000015,,Under 5,,All,d,All,d,46,124,-62.9
8322,20210221,S08000015,,5 - 14,,All,d,All,d,31,36.5,-15.1
8323,20210221,S08000015,,15 - 44,,All,d,All,d,165,196,-15.8
8324,20210221,S08000015,,45 - 64,,All,d,All,d,251,296,-15.2
8325,20210221,S08000015,,65 - 74,,All,d,All,d,152,186,-18.3
8326,20210221,S08000015,,75 - 84,,All,d,All,d,150,195,-23.1
8327,20210221,S08000015,,85 and over,,All,d,All,d,92,98,-6.1
8328,20210221,S08000015,,All ages,d,All,d,All,d,887,1131.5,-21.6
8329,20210221,S08000015,,All ages,d,Female,,All,d,423,560.5,-24.5
8330,20210221,S08000015,,All ages,d,Male,,All,d,463,569.5,-18.7
8331,20210221,S08000016,,Under 5,,All,d,All,d,6,23,-73.9
8332,20210221,S08000016,,15 - 44,,All,d,All,d,26,24.5,6.1
8333,20210221,S08000016,,45 - 64,,All,d,All,d,43,48.5,-11.3
8334,20210221,S08000016,,65 - 74,,All,d,All,d,36,45.5,-20.9
8335,20210221,S08000016,,75 - 84,,All,d,All,d,41,60.5,-32.2
8336,20210221,S08000016,,85 and over,,All,d,All,d,23,37,-37.8
8337,20210221,S08000016,,All ages,d,All,d,All,d,178,252.5,-29.5
8338,20210221,S08000016,,All ages,d,Female,,All,d,93,128,-27.3
8339,20210221,S08000016,,All ages,d,Male,,All,d,85,123,-30.9
8340,20210221,S08000017,,Under 5,,All,d,All,d,12,44.5,-73
8341,20210221,S08000017,,5 - 14,,All,d,All,d,5,21,-76.2
8342,20210221,S08000017,,15 - 44,,All,d,All,d,50,59,-15.3
8343,20210221,S08000017,,45 - 64,,All,d,All,d,89,95,-6.3
8344,20210221,S08000017,,65 - 74,,All,d,All,d,63,66,-4.5
8345,20210221,S08000017,,75 - 84,,All,d,All,d,84,100,-16
8346,20210221,S08000017,,85 and over,,All,d,All,d,55,65.5,-16
8347,20210221,S08000017,,All ages,d,All,d,All,d,358,451,-20.6
8348,20210221,S08000017,,All ages,d,Female,,All,d,172,236.5,-27.3
8349,20210221,S08000017,,All ages,d,Male,,All,d,186,210.5,-11.6
8350,20210221,S08000019,,Under 5,,All,d,All,d,32,110,-70.9
8351,20210221,S08000019,,5 - 14,,All,d,All,d,25,54,-53.7
8352,20210221,S08000019,,15 - 44,,All,d,All,d,116,274.5,-57.7
8353,20210221,S08000019,,45 - 64,,All,d,All,d,165,315,-47.6
8354,20210221,S08000019,,65 - 74,,All,d,All,d,115,234,-50.9
8355,20210221,S08000019,,75 - 84,,All,d,All,d,114,243.5,-53.2
8356,20210221,S08000019,,85 and over,,All,d,All,d,70,136.5,-48.7
8357,20210221,S08000019,,All ages,d,All,d,All,d,637,1367.5,-53.4
8358,20210221,S08000019,,All ages,d,Female,,All,d,301,657.5,-54.2
8359,20210221,S08000019,,All ages,d,Male,,All,d,336,705,-52.3
8360,20210221,S08000020,,Under 5,,All,d,All,d,57,108,-47.2
8361,20210221,S08000020,,5 - 14,,All,d,All,d,42,57.5,-27
8362,20210221,S08000020,,15 - 44,,All,d,All,d,199,247,-19.4
8363,20210221,S08000020,,45 - 64,,All,d,All,d,242,328,-26.2
8364,20210221,S08000020,,65 - 74,,All,d,All,d,193,224.5,-14
8365,20210221,S08000020,,75 - 84,,All,d,All,d,214,247.5,-13.5
8366,20210221,S08000020,,85 and over,,All,d,All,d,152,142,7
8367,20210221,S08000020,,All ages,d,All,d,All,d,1099,1354.5,-18.9
8368,20210221,S08000020,,All ages,d,Female,,All,d,508,692.5,-26.6
8369,20210221,S08000020,,All ages,d,Male,,All,d,584,648,-9.9
8370,20210221,S08000022,,Under 5,,All,d,All,d,36,54.5,-33.9
8371,20210221,S08000022,,5 - 14,,All,d,All,d,21,37,-43.2
8372,20210221,S08000022,,15 - 44,,All,d,All,d,123,127,-3.1
8373,20210221,S08000022,,45 - 64,,All,d,All,d,151,174.5,-13.5
8374,20210221,S08000022,,65 - 74,,All,d,All,d,118,148.5,-20.5
8375,20210221,S08000022,,75 - 84,,All,d,All,d,111,134,-17.2
8376,20210221,S08000022,,85 and over,,All,d,All,d,74,92.5,-20
8377,20210221,S08000022,,All ages,d,All,d,All,d,634,768,-17.4
8378,20210221,S08000022,,All ages,d,Female,,All,d,307,402,-23.6
8379,20210221,S08000022,,All ages,d,Male,,All,d,321,355,-9.6
8380,20210221,S08000024,,Under 5,,All,d,All,d,74,133,-44.4
8381,20210221,S08000024,,5 - 14,,All,d,All,d,78,94.5,-17.5
8382,20210221,S08000024,,15 - 44,,All,d,All,d,444,424.5,4.6
8383,20210221,S08000024,,45 - 64,,All,d,All,d,552,525,5.1
8384,20210221,S08000024,,65 - 74,,All,d,All,d,339,388.5,-12.7
8385,20210221,S08000024,,75 - 84,,All,d,All,d,359,358,0.3
8386,20210221,S08000024,,85 and over,,All,d,All,d,252,204,23.5
8387,20210221,S08000024,,All ages,d,All,d,All,d,2098,2127.5,-1.4
8388,20210221,S08000024,,All ages,d,Female,,All,d,1016,1051.5,-3.4
8389,20210221,S08000024,,All ages,d,Male,,All,d,1068,1062.5,0.5
8390,20210221,S08000025,,45 - 64,,All,d,All,d,5,10,-50
8391,20210221,S08000025,,65 - 74,,All,d,All,d,9,9,0
8392,20210221,S08000025,,75 - 84,,All,d,All,d,17,5,240
8393,20210221,S08000025,,85 and over,,All,d,All,d,9,6.5,38.5
8394,20210221,S08000025,,All ages,d,All,d,All,d,42,37.5,12
8395,20210221,S08000025,,All ages,d,Female,,All,d,23,19.5,17.9
8396,20210221,S08000025,,All ages,d,Male,,All,d,19,17,11.8
8397,20210221,S08000026,,15 - 44,,All,d,All,d,12,6.5,84.6
8398,20210221,S08000026,,45 - 64,,All,d,All,d,14,10.5,33.3
8399,20210221,S08000026,,65 - 74,,All,d,All,d,9,9,0
8400,20210221,S08000026,,75 - 84,,All,d,All,d,9,6.5,38.5
8401,20210221,S08000026,,85 and over,,All,d,All,d,7,5,40
8402,20210221,S08000026,,All ages,d,All,d,All,d,54,40.5,33.3
8403,20210221,S08000026,,All ages,d,Female,,All,d,26,21,23.8
8404,20210221,S08000026,,All ages,d,Male,,All,d,28,17.5,60
8405,20210221,S08000028,,45 - 64,,All,d,All,d,12,25.5,-52.9
8406,20210221,S08000028,,65 - 74,,All,d,All,d,13,23,-43.5
8407,20210221,S08000028,,75 - 84,,All,d,All,d,15,17.5,-14.3
8408,20210221,S08000028,,85 and over,,All,d,All,d,11,8.5,29.4
8409,20210221,S08000028,,All ages,d,All,d,All,d,60,90,-33.3
8410,20210221,S08000028,,All ages,d,Female,,All,d,29,44,-34.1
8411,20210221,S08000028,,All ages,d,Male,,All,d,31,45.5,-31.9
8412,20210221,S08000029,,Under 5,,All,d,All,d,28,66.5,-57.9
8413,20210221,S08000029,,5 - 14,,All,d,All,d,23,35,-34.3
8414,20210221,S08000029,,15 - 44,,All,d,All,d,165,188,-12.2
8415,20210221,S08000029,,45 - 64,,All,d,All,d,187,224,-16.5
8416,20210221,S08000029,,65 - 74,,All,d,All,d,160,171.5,-6.7
8417,20210221,S08000029,,75 - 84,,All,d,All,d,178,181.5,-1.9
8418,20210221,S08000029,,85 and over,,All,d,All,d,131,103.5,26.6
8419,20210221,S08000029,,All ages,d,All,d,All,d,872,970,-10.1
8420,20210221,S08000029,,All ages,d,Female,,All,d,415,494,-16
8421,20210221,S08000029,,All ages,d,Male,,All,d,457,470.5,-2.9
8422,20210221,S08000030,,Under 5,,All,d,All,d,44,98,-55.1
8423,20210221,S08000030,,5 - 14,,All,d,All,d,33,60,-45
8424,20210221,S08000030,,15 - 44,,All,d,All,d,219,250,-12.4
8425,20210221,S08000030,,45 - 64,,All,d,All,d,230,295,-22
8426,20210221,S08000030,,65 - 74,,All,d,All,d,190,224.5,-15.4
8427,20210221,S08000030,,75 - 84,,All,d,All,d,224,213.5,4.9
8428,20210221,S08000030,,85 and over,,All,d,All,d,124,142.5,-13
8429,20210221,S08000030,,All ages,d,All,d,All,d,1064,1283.5,-17.1
8430,20210221,S08000030,,All ages,d,Female,,All,d,564,652.5,-13.6
8431,20210221,S08000030,,All ages,d,Male,,All,d,498,629,-20.8
8432,20210221,S08000031,,Under 5,,All,d,All,d,193,280,-31.1
8433,20210221,S08000031,,5 - 14,,All,d,All,d,125,144.5,-13.5
8434,20210221,S08000031,,15 - 44,,All,d,All,d,691,838.5,-17.6
8435,20210221,S08000031,,45 - 64,,All,d,All,d,865,1119.5,-22.7
8436,20210221,S08000031,,65 - 74,,All,d,All,d,545,641.5,-15
8437,20210221,S08000031,,75 - 84,,All,d,All,d,540,689.5,-21.7
8438,20210221,S08000031,,85 and over,,All,d,All,d,338,409,-17.4
8439,20210221,S08000031,,All ages,d,All,d,All,d,3297,4122.5,-20
8440,20210221,S08000031,,All ages,d,Female,,All,d,1620,2058,-21.3
8441,20210221,S08000031,,All ages,d,Male,,All,d,1666,2050.5,-18.8
8442,20210221,S08000032,,Under 5,,All,d,All,d,122,197,-38.1
8443,20210221,S08000032,,5 - 14,,All,d,All,d,38,49.5,-23.2
8444,20210221,S08000032,,15 - 44,,All,d,All,d,243,354,-31.4
8445,20210221,S08000032,,45 - 64,,All,d,All,d,435,462,-5.8
8446,20210221,S08000032,,65 - 74,,All,d,All,d,210,287.5,-27
8447,20210221,S08000032,,75 - 84,,All,d,All,d,263,269,-2.2
8448,20210221,S08000032,,85 and over,,All,d,All,d,123,147.5,-16.6
8449,20210221,S08000032,,All ages,d,All,d,All,d,1434,1766.5,-18.8
8450,20210221,S08000032,,All ages,d,Female,,All,d,737,864.5,-14.7
8451,20210221,S08000032,,All ages,d,Male,,All,d,690,885,-22
8452,20210221,S92000003,d,Under 5,,All,d,All,d,652,1243,-47.5
8453,20210221,S92000003,d,5 - 14,,All,d,All,d,430,606,-29
8454,20210221,S92000003,d,15 - 44,,All,d,All,d,2459,3007.5,-18.2
8455,20210221,S92000003,d,45 - 64,,All,d,All,d,3241,3928.5,-17.5
8456,20210221,S92000003,d,65 - 74,,All,d,All,d,2152,2659,-19.1
8457,20210221,S92000003,d,75 - 84,,All,d,All,d,2319,2721,-14.8
8458,20210221,S92000003,d,85 and over,,All,d,All,d,1461,1598,-8.6
8459,20210221,S92000003,d,All ages,d,All,d,All,d,12714,15763,-19.3
8460,20210221,S92000003,d,All ages,d,Female,,All,d,6234,7882,-20.9
8461,20210221,S92000003,d,All ages,d,Male,,All,d,6432,7788.5,-17.4
8462,20210228,S08000015,,Under 5,,All,d,All,d,48,92.5,-48.1
8463,20210228,S08000015,,5 - 14,,All,d,All,d,32,50,-36
8464,20210228,S08000015,,15 - 44,,All,d,All,d,176,202,-12.9
8465,20210228,S08000015,,45 - 64,,All,d,All,d,265,291,-8.9
8466,20210228,S08000015,,65 - 74,,All,d,All,d,139,224.5,-38.1
8467,20210228,S08000015,,75 - 84,,All,d,All,d,145,208.5,-30.5
8468,20210228,S08000015,,85 and over,,All,d,All,d,97,100,-3
8469,20210228,S08000015,,All ages,d,All,d,All,d,902,1168.5,-22.8
8470,20210228,S08000015,,All ages,d,Female,,All,d,469,571,-17.9
8471,20210228,S08000015,,All ages,d,Male,,All,d,433,593.5,-27
8472,20210228,S08000016,,Under 5,,All,d,All,d,8,22,-63.6
8473,20210228,S08000016,,15 - 44,,All,d,All,d,20,31.5,-36.5
8474,20210228,S08000016,,45 - 64,,All,d,All,d,42,48,-12.5
8475,20210228,S08000016,,65 - 74,,All,d,All,d,39,46.5,-16.1
8476,20210228,S08000016,,75 - 84,,All,d,All,d,64,53,20.8
8477,20210228,S08000016,,85 and over,,All,d,All,d,36,41.5,-13.3
8478,20210228,S08000016,,All ages,d,All,d,All,d,213,257.5,-17.3
8479,20210228,S08000016,,All ages,d,Female,,All,d,112,126.5,-11.5
8480,20210228,S08000016,,All ages,d,Male,,All,d,100,129,-22.5
8481,20210228,S08000017,,Under 5,,All,d,All,d,19,42,-54.8
8482,20210228,S08000017,,5 - 14,,All,d,All,d,13,19,-31.6
8483,20210228,S08000017,,15 - 44,,All,d,All,d,53,59,-10.2
8484,20210228,S08000017,,45 - 64,,All,d,All,d,62,92,-32.6
8485,20210228,S08000017,,65 - 74,,All,d,All,d,61,71.5,-14.7
8486,20210228,S08000017,,75 - 84,,All,d,All,d,83,94.5,-12.2
8487,20210228,S08000017,,85 and over,,All,d,All,d,33,60.5,-45.5
8488,20210228,S08000017,,All ages,d,All,d,All,d,324,438.5,-26.1
8489,20210228,S08000017,,All ages,d,Female,,All,d,151,199.5,-24.3
8490,20210228,S08000017,,All ages,d,Male,,All,d,173,234.5,-26.2
8491,20210228,S08000019,,Under 5,,All,d,All,d,26,103.5,-74.9
8492,20210228,S08000019,,5 - 14,,All,d,All,d,29,62.5,-53.6
8493,20210228,S08000019,,15 - 44,,All,d,All,d,165,257,-35.8
8494,20210228,S08000019,,45 - 64,,All,d,All,d,171,328.5,-47.9
8495,20210228,S08000019,,65 - 74,,All,d,All,d,111,228.5,-51.4
8496,20210228,S08000019,,75 - 84,,All,d,All,d,141,257,-45.1
8497,20210228,S08000019,,85 and over,,All,d,All,d,78,153,-49
8498,20210228,S08000019,,All ages,d,All,d,All,d,721,1390,-48.1
8499,20210228,S08000019,,All ages,d,Female,,All,d,369,683.5,-46
8500,20210228,S08000019,,All ages,d,Male,,All,d,352,701,-49.8
8751,20210314,S08000015,,All ages,d,Male,,All,d,427,568.5,-24.9
8752,20210314,S08000016,,Under 5,,All,d,All,d,12,22,-45.5
8753,20210314,S08000016,,5 - 14,,All,d,All,d,9,9.5,-5.3
8754,20210314,S08000016,,15 - 44,,All,d,All,d,27,30.5,-11.5
8755,20210314,S08000016,,45 - 64,,All,d,All,d,31,52,-40.4
8756,20210314,S08000016,,65 - 74,,All,d,All,d,42,49,-14.3
8757,20210314,S08000016,,75 - 84,,All,d,All,d,57,53.5,6.5
8758,20210314,S08000016,,85 and over,,All,d,All,d,40,45.5,-12.1
8759,20210314,S08000016,,All ages,d,All,d,All,d,218,262,-16.8
8760,20210314,S08000016,,All ages,d,Female,,All,d,113,141.5,-20.1
8761,20210314,S08000016,,All ages,d,Male,,All,d,102,118.5,-13.9
8762,20210314,S08000017,,Under 5,,All,d,All,d,15,34.5,-56.5
8763,20210314,S08000017,,5 - 14,,All,d,All,d,13,21.5,-39.5
8764,20210314,S08000017,,15 - 44,,All,d,All,d,42,61,-31.1
8765,20210314,S08000017,,45 - 64,,All,d,All,d,73,85.5,-14.6
8766,20210314,S08000017,,65 - 74,,All,d,All,d,75,66.5,12.8
8767,20210314,S08000017,,75 - 84,,All,d,All,d,83,93,-10.8
8768,20210314,S08000017,,85 and over,,All,d,All,d,47,63,-25.4
8769,20210314,S08000017,,All ages,d,All,d,All,d,348,425,-18.1
8770,20210314,S08000017,,All ages,d,Female,,All,d,171,212.5,-19.5
8771,20210314,S08000017,,All ages,d,Male,,All,d,177,209.5,-15.5
8772,20210314,S08000019,,Under 5,,All,d,All,d,47,97.5,-51.8
8773,20210314,S08000019,,5 - 14,,All,d,All,d,23,60.5,-62
8774,20210314,S08000019,,15 - 44,,All,d,All,d,150,276,-45.7
8775,20210314,S08000019,,45 - 64,,All,d,All,d,178,361.5,-50.8
8776,20210314,S08000019,,65 - 74,,All,d,All,d,114,256.5,-55.6
8777,20210314,S08000019,,75 - 84,,All,d,All,d,106,256,-58.6
8778,20210314,S08000019,,85 and over,,All,d,All,d,78,159,-50.9
8779,20210314,S08000019,,All ages,d,All,d,All,d,696,1467,-52.6
8780,20210314,S08000019,,All ages,d,Female,,All,d,353,693,-49.1
8781,20210314,S08000019,,All ages,d,Male,,All,d,343,765,-55.2
8501,20210228,S08000020,,Under 5,,All,d,All,d,60,85,-29.4
8502,20210228,S08000020,,5 - 14,,All,d,All,d,49,69.5,-29.5
8503,20210228,S08000020,,15 - 44,,All,d,All,d,219,246,-11
8504,20210228,S08000020,,45 - 64,,All,d,All,d,240,332,-27.7
8505,20210228,S08000020,,65 - 74,,All,d,All,d,190,226.5,-16.1
8506,20210228,S08000020,,75 - 84,,All,d,All,d,199,230,-13.5
8507,20210228,S08000020,,85 and over,,All,d,All,d,129,150,-14
8508,20210228,S08000020,,All ages,d,All,d,All,d,1086,1339,-18.9
8509,20210228,S08000020,,All ages,d,Female,,All,d,543,669,-18.8
8510,20210228,S08000020,,All ages,d,Male,,All,d,538,662,-18.7
8511,20210228,S08000022,,Under 5,,All,d,All,d,43,60.5,-28.9
8512,20210228,S08000022,,5 - 14,,All,d,All,d,9,26,-65.4
8513,20210228,S08000022,,15 - 44,,All,d,All,d,128,134,-4.5
8514,20210228,S08000022,,45 - 64,,All,d,All,d,153,181.5,-15.7
8515,20210228,S08000022,,65 - 74,,All,d,All,d,126,144,-12.5
8516,20210228,S08000022,,75 - 84,,All,d,All,d,121,145.5,-16.8
8517,20210228,S08000022,,85 and over,,All,d,All,d,68,103,-34
8518,20210228,S08000022,,All ages,d,All,d,All,d,648,794.5,-18.4
8519,20210228,S08000022,,All ages,d,Female,,All,d,302,393.5,-23.3
8520,20210228,S08000022,,All ages,d,Male,,All,d,343,385,-10.9
8521,20210228,S08000024,,Under 5,,All,d,All,d,92,138,-33.3
8522,20210228,S08000024,,5 - 14,,All,d,All,d,98,88.5,10.7
8523,20210228,S08000024,,15 - 44,,All,d,All,d,404,431,-6.3
8524,20210228,S08000024,,45 - 64,,All,d,All,d,554,604.5,-8.4
8525,20210228,S08000024,,65 - 74,,All,d,All,d,367,359,2.2
8526,20210228,S08000024,,75 - 84,,All,d,All,d,350,341.5,2.5
8527,20210228,S08000024,,85 and over,,All,d,All,d,207,191.5,8.1
8528,20210228,S08000024,,All ages,d,All,d,All,d,2072,2154,-3.8
8529,20210228,S08000024,,All ages,d,Female,,All,d,1031,1068,-3.5
8530,20210228,S08000024,,All ages,d,Male,,All,d,1024,1061.5,-3.5
8531,20210228,S08000025,,45 - 64,,All,d,All,d,8,9,-11.1
8532,20210228,S08000025,,65 - 74,,All,d,All,d,6,9,-33.3
8533,20210228,S08000025,,75 - 84,,All,d,All,d,14,7,100
8534,20210228,S08000025,,85 and over,,All,d,All,d,5,4,25
8535,20210228,S08000025,,All ages,d,All,d,All,d,37,36,2.8
8536,20210228,S08000025,,All ages,d,Female,,All,d,19,22,-13.6
8537,20210228,S08000025,,All ages,d,Male,,All,d,17,14,21.4
8538,20210228,S08000026,,15 - 44,,All,d,All,d,10,7,42.9
8539,20210228,S08000026,,45 - 64,,All,d,All,d,7,8,-12.5
8540,20210228,S08000026,,65 - 74,,All,d,All,d,5,8.5,-41.2
8541,20210228,S08000026,,75 - 84,,All,d,All,d,10,6.5,53.8
8542,20210228,S08000026,,All ages,d,All,d,All,d,37,37,0
8543,20210228,S08000026,,All ages,d,Female,,All,d,21,18.5,13.5
8544,20210228,S08000026,,All ages,d,Male,,All,d,16,16.5,-3
8545,20210228,S08000028,,45 - 64,,All,d,All,d,13,21.5,-39.5
8546,20210228,S08000028,,65 - 74,,All,d,All,d,9,19.5,-53.8
8547,20210228,S08000028,,75 - 84,,All,d,All,d,12,24,-50
8548,20210228,S08000028,,85 and over,,All,d,All,d,5,10.5,-52.4
8549,20210228,S08000028,,All ages,d,All,d,All,d,43,90,-52.2
8550,20210228,S08000028,,All ages,d,Female,,All,d,25,46,-45.7
8551,20210228,S08000028,,All ages,d,Male,,All,d,18,43.5,-58.6
8552,20210228,S08000029,,Under 5,,All,d,All,d,30,74,-59.5
8553,20210228,S08000029,,5 - 14,,All,d,All,d,25,32.5,-23.1
8554,20210228,S08000029,,15 - 44,,All,d,All,d,181,203,-10.8
8555,20210228,S08000029,,45 - 64,,All,d,All,d,150,217.5,-31
8556,20210228,S08000029,,65 - 74,,All,d,All,d,135,172.5,-21.7
8557,20210228,S08000029,,75 - 84,,All,d,All,d,140,165,-15.2
8558,20210228,S08000029,,85 and over,,All,d,All,d,96,116,-17.2
8559,20210228,S08000029,,All ages,d,All,d,All,d,757,980.5,-22.8
8560,20210228,S08000029,,All ages,d,Female,,All,d,372,476,-21.8
8561,20210228,S08000029,,All ages,d,Male,,All,d,382,498,-23.3
8562,20210228,S08000030,,Under 5,,All,d,All,d,43,86.5,-50.3
8563,20210228,S08000030,,5 - 14,,All,d,All,d,42,51.5,-18.4
8564,20210228,S08000030,,15 - 44,,All,d,All,d,216,239,-9.6
8565,20210228,S08000030,,45 - 64,,All,d,All,d,263,274,-4
8566,20210228,S08000030,,65 - 74,,All,d,All,d,170,214,-20.6
8567,20210228,S08000030,,75 - 84,,All,d,All,d,203,236,-14
8568,20210228,S08000030,,85 and over,,All,d,All,d,135,147,-8.2
8569,20210228,S08000030,,All ages,d,All,d,All,d,1072,1248,-14.1
8570,20210228,S08000030,,All ages,d,Female,,All,d,539,616.5,-12.6
8571,20210228,S08000030,,All ages,d,Male,,All,d,533,629,-15.3
8572,20210228,S08000031,,Under 5,,All,d,All,d,195,281,-30.6
8573,20210228,S08000031,,5 - 14,,All,d,All,d,123,176.5,-30.3
8574,20210228,S08000031,,15 - 44,,All,d,All,d,690,913,-24.4
8575,20210228,S08000031,,45 - 64,,All,d,All,d,900,1129,-20.3
8576,20210228,S08000031,,65 - 74,,All,d,All,d,472,698.5,-32.4
8577,20210228,S08000031,,75 - 84,,All,d,All,d,548,655,-16.3
8578,20210228,S08000031,,85 and over,,All,d,All,d,314,376.5,-16.6
8579,20210228,S08000031,,All ages,d,All,d,All,d,3242,4229.5,-23.3
8580,20210228,S08000031,,All ages,d,Female,,All,d,1580,2104,-24.9
8581,20210228,S08000031,,All ages,d,Male,,All,d,1645,2089,-21.3
8582,20210228,S08000032,,Under 5,,All,d,All,d,112,190.5,-41.2
8583,20210228,S08000032,,5 - 14,,All,d,All,d,25,73.5,-66
8584,20210228,S08000032,,15 - 44,,All,d,All,d,252,387,-34.9
8585,20210228,S08000032,,45 - 64,,All,d,All,d,367,475.5,-22.8
8586,20210228,S08000032,,65 - 74,,All,d,All,d,219,289,-24.2
8587,20210228,S08000032,,75 - 84,,All,d,All,d,215,295,-27.1
8588,20210228,S08000032,,85 and over,,All,d,All,d,162,134,20.9
8589,20210228,S08000032,,All ages,d,All,d,All,d,1352,1844.5,-26.7
8590,20210228,S08000032,,All ages,d,Female,,All,d,699,902,-22.5
8591,20210228,S08000032,,All ages,d,Male,,All,d,650,887.5,-26.8
8592,20210228,S92000003,d,Under 5,,All,d,All,d,677,1178.5,-42.6
8593,20210228,S92000003,d,5 - 14,,All,d,All,d,450,666.5,-32.5
8594,20210228,S92000003,d,15 - 44,,All,d,All,d,2521,3126.5,-19.4
8595,20210228,S92000003,d,45 - 64,,All,d,All,d,3195,4012,-20.4
8596,20210228,S92000003,d,65 - 74,,All,d,All,d,2049,2711.5,-24.4
8597,20210228,S92000003,d,75 - 84,,All,d,All,d,2245,2718.5,-17.4
8598,20210228,S92000003,d,85 and over,,All,d,All,d,1369,1594,-14.1
8599,20210228,S92000003,d,All ages,d,All,d,All,d,12506,16007.5,-21.9
8600,20210228,S92000003,d,All ages,d,Female,,All,d,6232,7896,-21.1
8601,20210228,S92000003,d,All ages,d,Male,,All,d,6224,7944,-21.7
8602,20210307,S08000015,,Under 5,,All,d,All,d,52,113.5,-54.2
8603,20210307,S08000015,,5 - 14,,All,d,All,d,29,57,-49.1
8604,20210307,S08000015,,15 - 44,,All,d,All,d,153,205.5,-25.5
8605,20210307,S08000015,,45 - 64,,All,d,All,d,218,286,-23.8
8606,20210307,S08000015,,65 - 74,,All,d,All,d,168,209,-19.6
8607,20210307,S08000015,,75 - 84,,All,d,All,d,156,202.5,-23
8608,20210307,S08000015,,85 and over,,All,d,All,d,81,92.5,-12.4
8609,20210307,S08000015,,All ages,d,All,d,All,d,857,1166,-26.5
8610,20210307,S08000015,,All ages,d,Female,,All,d,420,565,-25.7
8611,20210307,S08000015,,All ages,d,Male,,All,d,434,590,-26.4
8612,20210307,S08000016,,Under 5,,All,d,All,d,14,21,-33.3
8613,20210307,S08000016,,5 - 14,,All,d,All,d,10,12,-16.7
8614,20210307,S08000016,,15 - 44,,All,d,All,d,28,27,3.7
8615,20210307,S08000016,,45 - 64,,All,d,All,d,47,37,27
8616,20210307,S08000016,,65 - 74,,All,d,All,d,32,45,-28.9
8617,20210307,S08000016,,75 - 84,,All,d,All,d,44,56,-21.4
8618,20210307,S08000016,,85 and over,,All,d,All,d,46,38.5,19.5
8619,20210307,S08000016,,All ages,d,All,d,All,d,221,236.5,-6.6
8620,20210307,S08000016,,All ages,d,Female,,All,d,111,126,-11.9
8621,20210307,S08000016,,All ages,d,Male,,All,d,109,109,0
8622,20210307,S08000017,,Under 5,,All,d,All,d,13,38,-65.8
8623,20210307,S08000017,,5 - 14,,All,d,All,d,14,17,-17.6
8624,20210307,S08000017,,15 - 44,,All,d,All,d,58,57.5,0.9
