id,week_ending,hscp,simd_quintile,number_attendances,average20182019,percent_variation
625,20200202,S37000006,1,103,107.5,-4.2
626,20200202,S37000006,2,299,288,3.8
627,20200202,S37000006,3,243,261.5,-7.1
628,20200202,S37000006,4,122,107,14
629,20200202,S37000006,5,57,56.5,0.9
630,20200202,S37000007,1,242,259,-6.6
631,20200202,S37000007,2,136,109.5,24.2
632,20200202,S37000007,3,69,71,-2.8
633,20200202,S37000007,4,94,69,36.2
634,20200202,S37000007,5,65,62.5,4
635,20200202,S37000008,1,269,279,-3.6
636,20200202,S37000008,2,203,185.5,9.4
637,20200202,S37000008,3,121,111.5,8.5
638,20200202,S37000008,4,71,77,-7.8
639,20200202,S37000008,5,50,49,2
640,20200202,S37000009,1,31,27,14.8
641,20200202,S37000009,2,70,81,-13.6
642,20200202,S37000009,3,17,27,-37
643,20200202,S37000009,4,68,70.5,-3.5
644,20200202,S37000009,5,166,189,-12.2
645,20200202,S37000010,1,28,23.5,19.1
646,20200202,S37000010,2,155,157,-1.3
647,20200202,S37000010,3,81,91,-11
648,20200202,S37000010,4,124,98.5,25.9
649,20200202,S37000010,5,73,59,23.7
650,20200202,S37000011,1,52,44.5,16.9
651,20200202,S37000011,2,63,49.5,27.3
652,20200202,S37000011,3,43,51,-15.7
653,20200202,S37000011,4,59,63,-6.3
654,20200202,S37000011,5,185,153.5,20.5
655,20200202,S37000012,1,485,463.5,4.6
656,20200202,S37000012,2,379,386.5,-1.9
657,20200202,S37000012,3,257,276.5,-7.1
658,20200202,S37000012,4,283,301,-6
659,20200202,S37000012,5,668,621.5,7.5
660,20200202,S37000013,1,138,147.5,-6.4
661,20200202,S37000013,2,232,250,-7.2
662,20200202,S37000013,3,136,127.5,6.7
663,20200202,S37000013,4,103,89,15.7
664,20200202,S37000013,5,110,91.5,20.2
665,20200202,S37000016,1,99,111,-10.8
666,20200202,S37000016,2,208,198.5,4.8
667,20200202,S37000016,3,269,249,8
668,20200202,S37000016,4,275,277.5,-0.9
669,20200202,S37000016,5,91,84,8.3
670,20200202,S37000017,1,321,291,10.3
671,20200202,S37000017,2,82,77.5,5.8
672,20200202,S37000017,3,81,78,3.8
673,20200202,S37000017,4,64,71.5,-10.5
674,20200202,S37000017,5,63,41,53.7
675,20200202,S37000018,1,61,68,-10.3
676,20200202,S37000018,2,203,200.5,1.2
677,20200202,S37000018,3,142,115.5,22.9
678,20200202,S37000018,4,60,66.5,-9.8
679,20200202,S37000018,5,59,50,18
680,20200202,S37000019,1,5,6,-16.7
681,20200202,S37000019,2,95,94,1.1
682,20200202,S37000019,3,144,121.5,18.5
683,20200202,S37000019,4,170,149,14.1
684,20200202,S37000019,5,82,71.5,14.7
685,20200202,S37000020,1,395,369.5,6.9
686,20200202,S37000020,2,140,160,-12.5
687,20200202,S37000020,3,99,76.5,29.4
688,20200202,S37000020,4,72,89,-19.1
689,20200202,S37000020,5,41,49.5,-17.2
690,20200202,S37000022,2,17,16.5,3
691,20200202,S37000022,3,55,40.5,35.8
692,20200202,S37000022,4,44,52.5,-16.2
693,20200202,S37000022,5,6,9,-33.3
694,20200202,S37000024,1,372,419.5,-11.3
695,20200202,S37000024,2,237,226.5,4.6
696,20200202,S37000024,3,185,185,0
697,20200202,S37000024,4,160,156,2.6
698,20200202,S37000024,5,145,140,3.6
699,20200202,S37000025,1,57,38.5,48.1
700,20200202,S37000025,2,102,91.5,11.5
701,20200202,S37000025,3,200,170,17.6
702,20200202,S37000025,4,204,171.5,19
703,20200202,S37000025,5,47,38.5,22.1
704,20200202,S37000026,2,8,5.5,45.5
705,20200202,S37000026,3,47,39.5,19
706,20200202,S37000026,4,83,91,-8.8
707,20200202,S37000027,1,140,153,-8.5
708,20200202,S37000027,2,173,167,3.6
709,20200202,S37000027,3,114,128,-10.9
710,20200202,S37000027,4,90,71.5,25.9
711,20200202,S37000027,5,102,110,-7.3
712,20200202,S37000028,1,421,459,-8.3
713,20200202,S37000028,2,545,528,3.2
714,20200202,S37000028,3,369,368,0.3
715,20200202,S37000028,4,303,315.5,-4
716,20200202,S37000028,5,198,210.5,-5.9
717,20200202,S37000029,1,202,173.5,16.4
718,20200202,S37000029,2,92,89.5,2.8
719,20200202,S37000029,3,41,51.5,-20.4
720,20200202,S37000029,4,38,36,5.6
721,20200202,S37000029,5,8,9,-11.1
722,20200202,S37000030,1,221,229.5,-3.7
723,20200202,S37000030,2,333,327.5,1.7
724,20200202,S37000030,3,236,241.5,-2.3
725,20200202,S37000030,4,189,145,30.3
726,20200202,S37000030,5,124,125,-0.8
727,20200202,S37000031,2,33,32,3.1
728,20200202,S37000031,3,80,89.5,-10.6
729,20200202,S37000032,1,394,418.5,-5.9
730,20200202,S37000032,2,319,322.5,-1.1
731,20200202,S37000032,3,252,270,-6.7
732,20200202,S37000032,4,171,158.5,7.9
733,20200202,S37000032,5,200,175,14.3
734,20200202,S37000033,1,45,56.5,-20.4
735,20200202,S37000033,2,81,80,1.2
736,20200202,S37000033,3,90,111,-18.9
737,20200202,S37000033,4,226,167.5,34.9
738,20200202,S37000033,5,66,77.5,-14.8
739,20200202,S37000034,1,1976,1950,1.3
740,20200202,S37000034,2,528,551.5,-4.3
741,20200202,S37000034,3,314,340.5,-7.8
742,20200202,S37000034,4,239,239.5,-0.2
743,20200202,S37000034,5,184,203,-9.4
744,20200202,S37000035,1,938,929,1
745,20200202,S37000035,2,678,684.5,-0.9
746,20200202,S37000035,3,363,373.5,-2.8
747,20200202,S37000035,4,209,214,-2.3
748,20200202,S37000035,5,142,116.5,21.9
749,20200209,S37000001,1,95,120.5,-21.2
750,20200209,S37000001,2,215,236,-8.9
751,20200209,S37000001,3,127,149,-14.8
752,20200209,S37000001,4,153,150.5,1.7
753,20200209,S37000001,5,270,271,-0.4
754,20200209,S37000002,1,5,8,-37.5
755,20200209,S37000002,2,43,35.5,21.1
756,20200209,S37000002,3,95,83.5,13.8
757,20200209,S37000002,4,220,173.5,26.8
758,20200209,S37000002,5,188,183.5,2.5
759,20200209,S37000003,1,16,21,-23.8
760,20200209,S37000003,2,33,30,10
761,20200209,S37000003,3,87,63,38.1
762,20200209,S37000003,4,44,52,-15.4
763,20200209,S37000003,5,29,38.5,-24.7
764,20200209,S37000004,1,17,14,21.4
765,20200209,S37000004,2,43,36,19.4
766,20200209,S37000004,3,80,84.5,-5.3
767,20200209,S37000004,4,56,67.5,-17
768,20200209,S37000004,5,16,18,-11.1
769,20200209,S37000005,1,116,100,16
770,20200209,S37000005,2,99,91.5,8.2
771,20200209,S37000005,3,56,63.5,-11.8
772,20200209,S37000005,4,81,82.5,-1.8
773,20200209,S37000005,5,74,59,25.4
774,20200209,S37000006,1,108,121,-10.7
775,20200209,S37000006,2,297,284,4.6
776,20200209,S37000006,3,246,253.5,-3
777,20200209,S37000006,4,99,108,-8.3
778,20200209,S37000006,5,68,69,-1.4
779,20200209,S37000007,1,285,245,16.3
780,20200209,S37000007,2,121,111.5,8.5
781,20200209,S37000007,3,85,68,25
782,20200209,S37000007,4,88,80,10
783,20200209,S37000007,5,62,70,-11.4
784,20200209,S37000008,1,260,274.5,-5.3
785,20200209,S37000008,2,168,203.5,-17.4
786,20200209,S37000008,3,97,107,-9.3
787,20200209,S37000008,4,74,82,-9.8
788,20200209,S37000008,5,48,55,-12.7
789,20200209,S37000009,1,24,28,-14.3
790,20200209,S37000009,2,62,76,-18.4
791,20200209,S37000009,3,29,26,11.5
792,20200209,S37000009,4,62,69,-10.1
793,20200209,S37000009,5,196,175,12
794,20200209,S37000010,1,25,24.5,2
795,20200209,S37000010,2,149,168.5,-11.6
796,20200209,S37000010,3,115,102.5,12.2
797,20200209,S37000010,4,113,135,-16.3
798,20200209,S37000010,5,53,57.5,-7.8
799,20200209,S37000011,1,34,46,-26.1
800,20200209,S37000011,2,50,59,-15.3
801,20200209,S37000011,3,45,46.5,-3.2
802,20200209,S37000011,4,43,67,-35.8
803,20200209,S37000011,5,158,169.5,-6.8
804,20200209,S37000012,1,497,476,4.4
805,20200209,S37000012,2,368,358.5,2.6
806,20200209,S37000012,3,295,288.5,2.3
807,20200209,S37000012,4,304,286,6.3
808,20200209,S37000012,5,583,640.5,-9
809,20200209,S37000013,1,161,148.5,8.4
810,20200209,S37000013,2,238,235,1.3
811,20200209,S37000013,3,126,109.5,15.1
812,20200209,S37000013,4,109,107,1.9
813,20200209,S37000013,5,104,95.5,8.9
814,20200209,S37000016,1,98,119,-17.6
815,20200209,S37000016,2,173,195.5,-11.5
816,20200209,S37000016,3,251,241.5,3.9
817,20200209,S37000016,4,289,275,5.1
818,20200209,S37000016,5,94,80.5,16.8
819,20200209,S37000017,1,272,306,-11.1
820,20200209,S37000017,2,85,84.5,0.6
821,20200209,S37000017,3,74,83.5,-11.4
822,20200209,S37000017,4,76,68,11.8
823,20200209,S37000017,5,43,46,-6.5
824,20200209,S37000018,1,71,69.5,2.2
825,20200209,S37000018,2,215,208.5,3.1
826,20200209,S37000018,3,119,115,3.5
827,20200209,S37000018,4,86,72.5,18.6
828,20200209,S37000018,5,55,65,-15.4
829,20200209,S37000019,2,101,96,5.2
830,20200209,S37000019,3,122,125,-2.4
831,20200209,S37000019,4,182,158.5,14.8
832,20200209,S37000019,5,70,68,2.9
833,20200209,S37000020,1,335,372.5,-10.1
834,20200209,S37000020,2,167,138,21
835,20200209,S37000020,3,91,70.5,29.1
836,20200209,S37000020,4,79,70,12.9
837,20200209,S37000020,5,42,43.5,-3.4
838,20200209,S37000022,2,19,13.5,40.7
839,20200209,S37000022,3,32,37.5,-14.7
840,20200209,S37000022,4,59,54.5,8.3
841,20200209,S37000022,5,12,12,0
842,20200209,S37000024,1,407,418,-2.6
843,20200209,S37000024,2,198,233.5,-15.2
844,20200209,S37000024,3,190,194,-2.1
845,20200209,S37000024,4,144,146,-1.4
846,20200209,S37000024,5,128,152,-15.8
847,20200209,S37000025,1,45,46,-2.2
848,20200209,S37000025,2,114,121,-5.8
849,20200209,S37000025,3,199,196,1.5
850,20200209,S37000025,4,185,179,3.4
851,20200209,S37000025,5,36,36,0
852,20200209,S37000026,2,8,4.5,77.8
853,20200209,S37000026,3,41,51,-19.6
854,20200209,S37000026,4,99,101,-2
855,20200209,S37000027,1,156,150,4
856,20200209,S37000027,2,155,174,-10.9
857,20200209,S37000027,3,108,136.5,-20.9
858,20200209,S37000027,4,66,74,-10.8
859,20200209,S37000027,5,97,100.5,-3.5
860,20200209,S37000028,1,435,478,-9
861,20200209,S37000028,2,527,567.5,-7.1
862,20200209,S37000028,3,391,369.5,5.8
863,20200209,S37000028,4,315,331,-4.8
864,20200209,S37000028,5,214,175.5,21.9
865,20200209,S37000029,1,200,170,17.6
866,20200209,S37000029,2,84,91.5,-8.2
867,20200209,S37000029,3,45,49,-8.2
868,20200209,S37000029,4,36,28.5,26.3
869,20200209,S37000029,5,11,16.5,-33.3
870,20200209,S37000030,1,227,233,-2.6
871,20200209,S37000030,2,334,316,5.7
872,20200209,S37000030,3,240,227.5,5.5
873,20200209,S37000030,4,157,164.5,-4.6
874,20200209,S37000030,5,127,125,1.6
875,20200209,S37000031,2,30,25,20
876,20200209,S37000031,3,79,75.5,4.6
877,20200209,S37000031,4,5,12,-58.3
878,20200209,S37000032,1,479,413.5,15.8
879,20200209,S37000032,2,344,307,12.1
880,20200209,S37000032,3,261,245.5,6.3
881,20200209,S37000032,4,197,168.5,16.9
882,20200209,S37000032,5,172,189.5,-9.2
883,20200209,S37000033,1,54,56.5,-4.4
884,20200209,S37000033,2,71,85,-16.5
885,20200209,S37000033,3,116,122,-4.9
886,20200209,S37000033,4,172,182.5,-5.8
887,20200209,S37000033,5,81,73.5,10.2
888,20200209,S37000034,1,1971,2015,-2.2
889,20200209,S37000034,2,507,575,-11.8
890,20200209,S37000034,3,326,358,-8.9
891,20200209,S37000034,4,230,263,-12.5
892,20200209,S37000034,5,179,203.5,-12
893,20200209,S37000035,1,885,956,-7.4
894,20200209,S37000035,2,677,676.5,0.1
895,20200209,S37000035,3,396,374.5,5.7
896,20200209,S37000035,4,217,227.5,-4.6
897,20200209,S37000035,5,151,128,18
898,20200216,S37000001,1,101,108.5,-6.9
899,20200216,S37000001,2,228,229,-0.4
900,20200216,S37000001,3,119,134,-11.2
901,20200216,S37000001,4,131,140,-6.4
902,20200216,S37000001,5,260,244,6.6
903,20200216,S37000002,1,6,12,-50
904,20200216,S37000002,2,36,41.5,-13.3
905,20200216,S37000002,3,85,86.5,-1.7
906,20200216,S37000002,4,171,192,-10.9
907,20200216,S37000002,5,201,193.5,3.9
908,20200216,S37000003,1,20,18,11.1
909,20200216,S37000003,2,23,40,-42.5
910,20200216,S37000003,3,79,63,25.4
911,20200216,S37000003,4,42,45,-6.7
912,20200216,S37000003,5,36,39.5,-8.9
913,20200216,S37000004,1,15,20,-25
914,20200216,S37000004,2,35,39.5,-11.4
915,20200216,S37000004,3,70,91,-23.1
916,20200216,S37000004,4,47,68.5,-31.4
917,20200216,S37000004,5,14,19.5,-28.2
918,20200216,S37000005,1,119,101.5,17.2
919,20200216,S37000005,2,94,101,-6.9
920,20200216,S37000005,3,72,67,7.5
921,20200216,S37000005,4,90,68,32.4
922,20200216,S37000005,5,62,62.5,-0.8
923,20200216,S37000006,1,126,130.5,-3.4
924,20200216,S37000006,2,293,285.5,2.6
925,20200216,S37000006,3,265,274,-3.3
926,20200216,S37000006,4,98,94,4.3
927,20200216,S37000006,5,63,60.5,4.1
928,20200216,S37000007,1,258,240.5,7.3
929,20200216,S37000007,2,103,124,-16.9
930,20200216,S37000007,3,45,59,-23.7
931,20200216,S37000007,4,70,70.5,-0.7
932,20200216,S37000007,5,54,71.5,-24.5
933,20200216,S37000008,1,227,279,-18.6
934,20200216,S37000008,2,183,199.5,-8.3
935,20200216,S37000008,3,107,93.5,14.4
936,20200216,S37000008,4,65,74,-12.2
937,20200216,S37000008,5,51,58.5,-12.8
938,20200216,S37000009,1,28,30,-6.7
939,20200216,S37000009,2,74,83.5,-11.4
940,20200216,S37000009,3,25,26.5,-5.7
941,20200216,S37000009,4,62,60.5,2.5
942,20200216,S37000009,5,151,172.5,-12.5
943,20200216,S37000010,1,24,26,-7.7
944,20200216,S37000010,2,133,155,-14.2
945,20200216,S37000010,3,74,89,-16.9
946,20200216,S37000010,4,98,116.5,-15.9
947,20200216,S37000010,5,50,68,-26.5
948,20200216,S37000011,1,50,52,-3.8
949,20200216,S37000011,2,43,49.5,-13.1
950,20200216,S37000011,3,53,54,-1.9
951,20200216,S37000011,4,66,61.5,7.3
952,20200216,S37000011,5,149,185.5,-19.7
953,20200216,S37000012,1,434,467,-7.1
954,20200216,S37000012,2,332,362,-8.3
955,20200216,S37000012,3,236,308,-23.4
956,20200216,S37000012,4,335,309.5,8.2
957,20200216,S37000012,5,577,599,-3.7
958,20200216,S37000013,1,141,148.5,-5.1
959,20200216,S37000013,2,241,227.5,5.9
960,20200216,S37000013,3,140,136,2.9
961,20200216,S37000013,4,113,109.5,3.2
962,20200216,S37000013,5,112,97.5,14.9
963,20200216,S37000016,1,104,110.5,-5.9
964,20200216,S37000016,2,202,182.5,10.7
965,20200216,S37000016,3,221,265,-16.6
966,20200216,S37000016,4,265,258,2.7
967,20200216,S37000016,5,78,85,-8.2
968,20200216,S37000017,1,289,285,1.4
969,20200216,S37000017,2,60,86.5,-30.6
970,20200216,S37000017,3,80,75.5,6
971,20200216,S37000017,4,84,70,20
972,20200216,S37000017,5,53,44.5,19.1
973,20200216,S37000018,1,58,66,-12.1
974,20200216,S37000018,2,171,189,-9.5
975,20200216,S37000018,3,138,117.5,17.4
976,20200216,S37000018,4,58,72,-19.4
977,20200216,S37000018,5,60,59,1.7
978,20200216,S37000019,2,89,93,-4.3
979,20200216,S37000019,3,127,128,-0.8
980,20200216,S37000019,4,143,158,-9.5
981,20200216,S37000019,5,75,70.5,6.4
982,20200216,S37000020,1,320,379.5,-15.7
983,20200216,S37000020,2,138,154,-10.4
984,20200216,S37000020,3,66,69,-4.3
985,20200216,S37000020,4,75,79.5,-5.7
986,20200216,S37000020,5,44,43.5,1.1
987,20200216,S37000022,2,26,22.5,15.6
988,20200216,S37000022,3,37,36,2.8
989,20200216,S37000022,4,51,48,6.2
990,20200216,S37000022,5,6,9,-33.3
991,20200216,S37000024,1,372,401,-7.2
992,20200216,S37000024,2,235,239.5,-1.9
993,20200216,S37000024,3,151,179.5,-15.9
994,20200216,S37000024,4,145,156.5,-7.3
995,20200216,S37000024,5,122,148,-17.6
996,20200216,S37000025,1,37,43,-14
997,20200216,S37000025,2,85,100.5,-15.4
998,20200216,S37000025,3,195,173.5,12.4
999,20200216,S37000025,4,183,187.5,-2.4
1000,20200216,S37000025,5,59,38,55.3
1001,20200216,S37000026,2,7,4.5,55.6
1002,20200216,S37000026,3,40,38.5,3.9
1003,20200216,S37000026,4,100,90.5,10.5
1004,20200216,S37000027,1,134,169,-20.7
1005,20200216,S37000027,2,155,174.5,-11.2
1006,20200216,S37000027,3,122,131.5,-7.2
1007,20200216,S37000027,4,64,75,-14.7
1008,20200216,S37000027,5,105,101,4
1009,20200216,S37000028,1,423,482,-12.2
1010,20200216,S37000028,2,463,570,-18.8
1011,20200216,S37000028,3,369,345.5,6.8
1012,20200216,S37000028,4,274,314.5,-12.9
1013,20200216,S37000028,5,199,221.5,-10.2
1014,20200216,S37000029,1,176,184,-4.3
1015,20200216,S37000029,2,95,100.5,-5.5
1016,20200216,S37000029,3,49,51,-3.9
1017,20200216,S37000029,4,33,36.5,-9.6
1018,20200216,S37000029,5,8,16,-50
1019,20200216,S37000030,1,224,213.5,4.9
1020,20200216,S37000030,2,266,321,-17.1
1021,20200216,S37000030,3,235,219,7.3
1022,20200216,S37000030,4,126,161.5,-22
1023,20200216,S37000030,5,117,129.5,-9.7
1024,20200216,S37000031,2,24,28,-14.3
1025,20200216,S37000031,3,81,77,5.2
1026,20200216,S37000031,4,10,12.5,-20
1027,20200216,S37000032,1,409,413.5,-1.1
1028,20200216,S37000032,2,316,325,-2.8
1029,20200216,S37000032,3,266,281.5,-5.5
1030,20200216,S37000032,4,141,179,-21.2
1031,20200216,S37000032,5,166,174.5,-4.9
1032,20200216,S37000033,1,36,52,-30.8
1033,20200216,S37000033,2,65,82,-20.7
1034,20200216,S37000033,3,104,108.5,-4.1
1035,20200216,S37000033,4,163,198,-17.7
1036,20200216,S37000033,5,63,86,-26.7
1037,20200216,S37000034,1,1915,2046.5,-6.4
1038,20200216,S37000034,2,511,556.5,-8.2
1039,20200216,S37000034,3,292,362,-19.3
1040,20200216,S37000034,4,219,253.5,-13.6
1041,20200216,S37000034,5,198,186.5,6.2
1042,20200216,S37000035,1,843,904.5,-6.8
1043,20200216,S37000035,2,628,663,-5.3
1044,20200216,S37000035,3,342,356.5,-4.1
1045,20200216,S37000035,4,211,218,-3.2
1046,20200216,S37000035,5,107,121,-11.6
1047,20200223,S37000001,1,106,119,-10.9
1048,20200223,S37000001,2,229,237,-3.4
1049,20200223,S37000001,3,122,145.5,-16.2
1050,20200223,S37000001,4,138,149,-7.4
1051,20200223,S37000001,5,243,271,-10.3
1052,20200223,S37000002,1,8,9,-11.1
1053,20200223,S37000002,2,40,34,17.6
1054,20200223,S37000002,3,83,74.5,11.4
1055,20200223,S37000002,4,219,189.5,15.6
1056,20200223,S37000002,5,184,185.5,-0.8
1057,20200223,S37000003,1,20,13.5,48.1
1058,20200223,S37000003,2,28,33,-15.2
1059,20200223,S37000003,3,77,63.5,21.3
1060,20200223,S37000003,4,49,62,-21
1061,20200223,S37000003,5,39,43.5,-10.3
1062,20200223,S37000004,1,20,19,5.3
1063,20200223,S37000004,2,43,52.5,-18.1
1064,20200223,S37000004,3,93,84.5,10.1
1065,20200223,S37000004,4,50,65,-23.1
1066,20200223,S37000004,5,18,12,50
1067,20200223,S37000005,1,106,115,-7.8
1068,20200223,S37000005,2,117,100.5,16.4
1069,20200223,S37000005,3,74,74.5,-0.7
1070,20200223,S37000005,4,82,87,-5.7
1071,20200223,S37000005,5,75,58.5,28.2
1072,20200223,S37000006,1,117,121.5,-3.7
1073,20200223,S37000006,2,299,289,3.5
1074,20200223,S37000006,3,266,273.5,-2.7
1075,20200223,S37000006,4,127,108,17.6
1076,20200223,S37000006,5,51,49.5,3
1077,20200223,S37000007,1,238,237,0.4
1078,20200223,S37000007,2,140,116,20.7
1079,20200223,S37000007,3,58,57.5,0.9
1080,20200223,S37000007,4,95,73,30.1
1081,20200223,S37000007,5,57,54,5.6
1082,20200223,S37000008,1,282,281.5,0.2
1083,20200223,S37000008,2,173,195.5,-11.5
1084,20200223,S37000008,3,92,105,-12.4
1085,20200223,S37000008,4,66,69.5,-5
1086,20200223,S37000008,5,61,56.5,8
1087,20200223,S37000009,1,29,37.5,-22.7
1088,20200223,S37000009,2,81,80,1.2
1089,20200223,S37000009,3,23,23,0
1090,20200223,S37000009,4,82,70,17.1
1091,20200223,S37000009,5,192,187.5,2.4
1092,20200223,S37000010,1,20,27.5,-27.3
1093,20200223,S37000010,2,153,157.5,-2.9
1094,20200223,S37000010,3,83,102.5,-19
1095,20200223,S37000010,4,128,115,11.3
1096,20200223,S37000010,5,56,61.5,-8.9
1097,20200223,S37000011,1,56,47.5,17.9
1098,20200223,S37000011,2,44,53.5,-17.8
1099,20200223,S37000011,3,44,44.5,-1.1
1100,20200223,S37000011,4,56,59,-5.1
1101,20200223,S37000011,5,176,177,-0.6
1102,20200223,S37000012,1,474,480.5,-1.4
1103,20200223,S37000012,2,342,375,-8.8
1104,20200223,S37000012,3,277,292,-5.1
1105,20200223,S37000012,4,308,294.5,4.6
1106,20200223,S37000012,5,627,579,8.3
1107,20200223,S37000013,1,130,156.5,-16.9
1108,20200223,S37000013,2,226,258.5,-12.6
1109,20200223,S37000013,3,129,126,2.4
1110,20200223,S37000013,4,109,126.5,-13.8
1111,20200223,S37000013,5,92,102.5,-10.2
1112,20200223,S37000016,1,114,109,4.6
1113,20200223,S37000016,2,198,191.5,3.4
1114,20200223,S37000016,3,229,262,-12.6
1115,20200223,S37000016,4,247,253,-2.4
1116,20200223,S37000016,5,77,89,-13.5
1117,20200223,S37000017,1,297,323,-8
1118,20200223,S37000017,2,91,95.5,-4.7
1119,20200223,S37000017,3,73,77.5,-5.8
1120,20200223,S37000017,4,67,80.5,-16.8
1121,20200223,S37000017,5,61,51.5,18.4
1122,20200223,S37000018,1,75,68,10.3
1123,20200223,S37000018,2,172,206,-16.5
1124,20200223,S37000018,3,114,120.5,-5.4
1125,20200223,S37000018,4,63,71.5,-11.9
1126,20200223,S37000018,5,63,64,-1.6
1127,20200223,S37000019,2,104,90.5,14.9
1128,20200223,S37000019,3,155,119,30.3
1129,20200223,S37000019,4,167,161,3.7
1130,20200223,S37000019,5,79,60,31.7
1131,20200223,S37000020,1,352,369,-4.6
1132,20200223,S37000020,2,149,163.5,-8.9
1133,20200223,S37000020,3,69,73.5,-6.1
1134,20200223,S37000020,4,78,82.5,-5.5
1135,20200223,S37000020,5,48,44.5,7.9
1136,20200223,S37000022,2,26,16,62.5
1137,20200223,S37000022,3,42,39.5,6.3
1138,20200223,S37000022,4,67,59,13.6
1139,20200223,S37000022,5,7,10,-30
1140,20200223,S37000024,1,405,413,-1.9
1141,20200223,S37000024,2,236,258.5,-8.7
1142,20200223,S37000024,3,195,172,13.4
1143,20200223,S37000024,4,134,157,-14.6
1144,20200223,S37000024,5,152,157,-3.2
1145,20200223,S37000025,1,27,46.5,-41.9
1146,20200223,S37000025,2,96,99.5,-3.5
1147,20200223,S37000025,3,184,180,2.2
1148,20200223,S37000025,4,191,200,-4.5
1149,20200223,S37000025,5,44,48,-8.3
1150,20200223,S37000026,2,10,7.5,33.3
1151,20200223,S37000026,3,36,44.5,-19.1
1152,20200223,S37000026,4,82,88.5,-7.3
1153,20200223,S37000027,1,138,153.5,-10.1
1154,20200223,S37000027,2,146,159.5,-8.5
1155,20200223,S37000027,3,98,125,-21.6
1156,20200223,S37000027,4,74,82.5,-10.3
1157,20200223,S37000027,5,110,116.5,-5.6
1158,20200223,S37000028,1,476,487.5,-2.4
1159,20200223,S37000028,2,576,567.5,1.5
1160,20200223,S37000028,3,358,370.5,-3.4
1161,20200223,S37000028,4,321,357.5,-10.2
1162,20200223,S37000028,5,206,191.5,7.6
1163,20200223,S37000029,1,175,163.5,7
1164,20200223,S37000029,2,88,94.5,-6.9
1165,20200223,S37000029,3,58,54,7.4
1166,20200223,S37000029,4,27,34,-20.6
1167,20200223,S37000029,5,12,10,20
1168,20200223,S37000030,1,194,212,-8.5
1169,20200223,S37000030,2,314,336.5,-6.7
1170,20200223,S37000030,3,224,223.5,0.2
1171,20200223,S37000030,4,151,159,-5
1172,20200223,S37000030,5,142,128.5,10.5
1173,20200223,S37000031,2,32,33.5,-4.5
1174,20200223,S37000031,3,74,88.5,-16.4
1175,20200223,S37000031,4,8,9.5,-15.8
1176,20200223,S37000032,1,396,442.5,-10.5
1177,20200223,S37000032,2,370,323,14.6
1178,20200223,S37000032,3,264,284.5,-7.2
1179,20200223,S37000032,4,184,172.5,6.7
1180,20200223,S37000032,5,177,173.5,2
1181,20200223,S37000033,1,42,50,-16
1182,20200223,S37000033,2,88,95,-7.4
1183,20200223,S37000033,3,107,114.5,-6.6
1184,20200223,S37000033,4,171,176.5,-3.1
1185,20200223,S37000033,5,73,68,7.4
1186,20200223,S37000034,1,1913,2039.5,-6.2
1187,20200223,S37000034,2,541,543,-0.4
1188,20200223,S37000034,3,334,354,-5.6
