id,week_ending,hscp,age_group,age_group_qf,sex,sex_qf,number_attendances,average20182019,percent_variation
7325,20200614,S37000034,15 - 44,,All,d,992,1373.5,-27.8
7326,20200614,S37000034,45 - 64,,All,d,642,760,-15.5
7327,20200614,S37000034,65 - 74,,All,d,181,252,-28.2
7328,20200614,S37000034,75 - 84,,All,d,134,225,-40.4
7329,20200614,S37000034,85 and over,,All,d,83,117,-29.1
7330,20200614,S37000034,All ages,d,All,d,2377,3546.5,-33
7331,20200614,S37000034,All ages,d,Female,,1101,1700.5,-35.3
7332,20200614,S37000034,All ages,d,Male,,1254,1834,-31.6
7333,20200614,S37000035,Under 5,,All,d,112,149,-24.8
7334,20200614,S37000035,5 - 14,,All,d,107,260.5,-58.9
7335,20200614,S37000035,15 - 44,,All,d,681,884.5,-23
7336,20200614,S37000035,45 - 64,,All,d,512,578,-11.4
7337,20200614,S37000035,65 - 74,,All,d,191,225,-15.1
7338,20200614,S37000035,75 - 84,,All,d,170,208,-18.3
7339,20200614,S37000035,85 and over,,All,d,63,78.5,-19.7
7340,20200614,S37000035,All ages,d,All,d,1845,2395,-23
7341,20200614,S37000035,All ages,d,Female,,891,1210.5,-26.4
7342,20200614,S37000035,All ages,d,Male,,945,1173,-19.4
7343,20200621,S37000001,Under 5,,All,d,50,85,-41.2
7344,20200621,S37000001,5 - 14,,All,d,58,133,-56.4
7345,20200621,S37000001,15 - 44,,All,d,226,397,-43.1
7346,20200621,S37000001,45 - 64,,All,d,147,206,-28.6
7347,20200621,S37000001,65 - 74,,All,d,50,74,-32.4
7348,20200621,S37000001,75 - 84,,All,d,71,70,1.4
7349,20200621,S37000001,85 and over,,All,d,45,35.5,26.8
7350,20200621,S37000001,All ages,d,All,d,659,1015,-35.1
7351,20200621,S37000001,All ages,d,Female,,298,496.5,-40
7352,20200621,S37000001,All ages,d,Male,,349,504,-30.8
7353,20200621,S37000002,Under 5,,All,d,33,49.5,-33.3
7354,20200621,S37000002,5 - 14,,All,d,64,110,-41.8
7355,20200621,S37000002,15 - 44,,All,d,126,180,-30
7356,20200621,S37000002,45 - 64,,All,d,86,120.5,-28.6
7357,20200621,S37000002,65 - 74,,All,d,53,60,-11.7
7358,20200621,S37000002,75 - 84,,All,d,49,46.5,5.4
7359,20200621,S37000002,85 and over,,All,d,31,30.5,1.6
7360,20200621,S37000002,All ages,d,All,d,443,602.5,-26.5
7361,20200621,S37000002,All ages,d,Female,,205,292.5,-29.9
7362,20200621,S37000002,All ages,d,Male,,237,304.5,-22.2
7363,20200621,S37000003,Under 5,,All,d,13,13.5,-3.7
7364,20200621,S37000003,5 - 14,,All,d,13,23,-43.5
7365,20200621,S37000003,15 - 44,,All,d,91,83.5,9
7366,20200621,S37000003,45 - 64,,All,d,54,43.5,24.1
7367,20200621,S37000003,65 - 74,,All,d,9,27,-66.7
7368,20200621,S37000003,75 - 84,,All,d,16,26,-38.5
7369,20200621,S37000003,85 and over,,All,d,14,13.5,3.7
7370,20200621,S37000003,All ages,d,All,d,211,231,-8.7
7371,20200621,S37000003,All ages,d,Female,,106,113,-6.2
7372,20200621,S37000003,All ages,d,Male,,104,117,-11.1
7373,20200621,S37000004,Under 5,,All,d,8,13.5,-40.7
7374,20200621,S37000004,5 - 14,,All,d,8,22,-63.6
7375,20200621,S37000004,15 - 44,,All,d,58,80.5,-28
7376,20200621,S37000004,45 - 64,,All,d,44,49,-10.2
7377,20200621,S37000004,65 - 74,,All,d,18,30.5,-41
7378,20200621,S37000004,75 - 84,,All,d,20,25,-20
7379,20200621,S37000004,85 and over,,All,d,9,16,-43.8
7380,20200621,S37000004,All ages,d,All,d,172,242,-28.9
7381,20200621,S37000004,All ages,d,Female,,92,115,-20
7382,20200621,S37000004,All ages,d,Male,,73,121.5,-39.9
7383,20200621,S37000005,Under 5,,All,d,24,26.5,-9.4
7384,20200621,S37000005,5 - 14,,All,d,25,49,-49
7385,20200621,S37000005,15 - 44,,All,d,112,173,-35.3
7386,20200621,S37000005,45 - 64,,All,d,93,112.5,-17.3
7387,20200621,S37000005,65 - 74,,All,d,51,47,8.5
7388,20200621,S37000005,75 - 84,,All,d,46,36,27.8
7389,20200621,S37000005,85 and over,,All,d,18,20.5,-12.2
7390,20200621,S37000005,All ages,d,All,d,373,471.5,-20.9
7391,20200621,S37000005,All ages,d,Female,,154,209.5,-26.5
7392,20200621,S37000005,All ages,d,Male,,215,255,-15.7
7393,20200621,S37000006,Under 5,,All,d,26,67,-61.2
7394,20200621,S37000006,5 - 14,,All,d,52,102,-49
7395,20200621,S37000006,15 - 44,,All,d,225,283,-20.5
7396,20200621,S37000006,45 - 64,,All,d,193,189.5,1.8
7397,20200621,S37000006,65 - 74,,All,d,94,102,-7.8
7398,20200621,S37000006,75 - 84,,All,d,100,96.5,3.6
7399,20200621,S37000006,85 and over,,All,d,40,46.5,-14
7400,20200621,S37000006,All ages,d,All,d,734,889,-17.4
7401,20200621,S37000006,All ages,d,Female,,364,452.5,-19.6
7402,20200621,S37000006,All ages,d,Male,,366,434,-15.7
7403,20200621,S37000007,Under 5,,All,d,38,51,-25.5
7404,20200621,S37000007,5 - 14,,All,d,55,83,-33.7
7405,20200621,S37000007,15 - 44,,All,d,207,256.5,-19.3
7406,20200621,S37000007,45 - 64,,All,d,108,124.5,-13.3
7407,20200621,S37000007,65 - 74,,All,d,34,40.5,-16
7408,20200621,S37000007,75 - 84,,All,d,23,45,-48.9
7409,20200621,S37000007,85 and over,,All,d,17,25.5,-33.3
7410,20200621,S37000007,All ages,d,All,d,482,633.5,-23.9
7411,20200621,S37000007,All ages,d,Female,,221,306,-27.8
7412,20200621,S37000007,All ages,d,Male,,261,320,-18.4
7413,20200621,S37000008,Under 5,,All,d,46,74,-37.8
7414,20200621,S37000008,5 - 14,,All,d,66,88.5,-25.4
7415,20200621,S37000008,15 - 44,,All,d,219,265.5,-17.5
7416,20200621,S37000008,45 - 64,,All,d,169,148,14.2
7417,20200621,S37000008,65 - 74,,All,d,71,65.5,8.4
7418,20200621,S37000008,75 - 84,,All,d,55,55,0
7419,20200621,S37000008,85 and over,,All,d,28,31,-9.7
7420,20200621,S37000008,All ages,d,All,d,660,728.5,-9.4
7421,20200621,S37000008,All ages,d,Female,,302,341.5,-11.6
7422,20200621,S37000008,All ages,d,Male,,352,386,-8.8
7423,20200621,S37000009,Under 5,,All,d,29,55,-47.3
7424,20200621,S37000009,5 - 14,,All,d,28,48.5,-42.3
7425,20200621,S37000009,15 - 44,,All,d,91,124.5,-26.9
7426,20200621,S37000009,45 - 64,,All,d,56,67.5,-17
7427,20200621,S37000009,65 - 74,,All,d,32,37,-13.5
7428,20200621,S37000009,75 - 84,,All,d,39,51,-23.5
7429,20200621,S37000009,85 and over,,All,d,16,32,-50
7430,20200621,S37000009,All ages,d,All,d,293,416.5,-29.7
7431,20200621,S37000009,All ages,d,Female,,138,207.5,-33.5
7432,20200621,S37000009,All ages,d,Male,,153,208,-26.4
7433,20200621,S37000010,Under 5,,All,d,47,65,-27.7
7434,20200621,S37000010,5 - 14,,All,d,44,86.5,-49.1
7435,20200621,S37000010,15 - 44,,All,d,143,147,-2.7
7436,20200621,S37000010,45 - 64,,All,d,90,101.5,-11.3
7437,20200621,S37000010,65 - 74,,All,d,46,35,31.4
7438,20200621,S37000010,75 - 84,,All,d,21,49,-57.1
7439,20200621,S37000010,85 and over,,All,d,24,24,0
7440,20200621,S37000010,All ages,d,All,d,415,510,-18.6
7441,20200621,S37000010,All ages,d,Female,,198,250.5,-21
7442,20200621,S37000010,All ages,d,Male,,217,257.5,-15.7
7443,20200621,S37000011,Under 5,,All,d,25,54.5,-54.1
7444,20200621,S37000011,5 - 14,,All,d,40,67.5,-40.7
7445,20200621,S37000011,15 - 44,,All,d,110,106,3.8
7446,20200621,S37000011,45 - 64,,All,d,91,83,9.6
7447,20200621,S37000011,65 - 74,,All,d,38,34.5,10.1
7448,20200621,S37000011,75 - 84,,All,d,32,39.5,-19
7449,20200621,S37000011,85 and over,,All,d,25,31,-19.4
7450,20200621,S37000011,All ages,d,All,d,365,417.5,-12.6
7451,20200621,S37000011,All ages,d,Female,,184,198.5,-7.3
7452,20200621,S37000011,All ages,d,Male,,177,217.5,-18.6
7453,20200621,S37000012,Under 5,,All,d,208,316,-34.2
7454,20200621,S37000012,5 - 14,,All,d,182,341,-46.6
7455,20200621,S37000012,15 - 44,,All,d,576,681,-15.4
7456,20200621,S37000012,45 - 64,,All,d,348,367,-5.2
7457,20200621,S37000012,65 - 74,,All,d,144,139,3.6
7458,20200621,S37000012,75 - 84,,All,d,129,146,-11.6
7459,20200621,S37000012,85 and over,,All,d,86,93.5,-8
7460,20200621,S37000012,All ages,d,All,d,1704,2136,-20.2
7461,20200621,S37000012,All ages,d,Female,,829,1000,-17.1
7462,20200621,S37000012,All ages,d,Male,,844,1083.5,-22.1
7463,20200621,S37000013,Under 5,,All,d,30,61,-50.8
7464,20200621,S37000013,5 - 14,,All,d,39,101.5,-61.6
7465,20200621,S37000013,15 - 44,,All,d,196,288.5,-32.1
7466,20200621,S37000013,45 - 64,,All,d,149,197.5,-24.6
7467,20200621,S37000013,65 - 74,,All,d,49,76,-35.5
7468,20200621,S37000013,75 - 84,,All,d,47,55.5,-15.3
7469,20200621,S37000013,85 and over,,All,d,40,37,8.1
7470,20200621,S37000013,All ages,d,All,d,553,827,-33.1
7471,20200621,S37000013,All ages,d,Female,,257,394.5,-34.9
7472,20200621,S37000013,All ages,d,Male,,293,422.5,-30.7
7473,20200621,S37000016,Under 5,,All,d,31,52,-40.4
7474,20200621,S37000016,5 - 14,,All,d,51,132,-61.4
7475,20200621,S37000016,15 - 44,,All,d,282,368,-23.4
7476,20200621,S37000016,45 - 64,,All,d,192,229,-16.2
7477,20200621,S37000016,65 - 74,,All,d,71,103,-31.1
7478,20200621,S37000016,75 - 84,,All,d,67,87,-23
7479,20200621,S37000016,85 and over,,All,d,36,47.5,-24.2
7480,20200621,S37000016,All ages,d,All,d,738,1032.5,-28.5
7481,20200621,S37000016,All ages,d,Female,,368,466.5,-21.1
7482,20200621,S37000016,All ages,d,Male,,362,552,-34.4
7483,20200621,S37000017,Under 5,,All,d,26,47,-44.7
7484,20200621,S37000017,5 - 14,,All,d,41,71.5,-42.7
7485,20200621,S37000017,15 - 44,,All,d,165,206.5,-20.1
7486,20200621,S37000017,45 - 64,,All,d,113,136.5,-17.2
7487,20200621,S37000017,65 - 74,,All,d,38,55,-30.9
7488,20200621,S37000017,75 - 84,,All,d,40,44.5,-10.1
7489,20200621,S37000017,85 and over,,All,d,19,31,-38.7
7490,20200621,S37000017,All ages,d,All,d,443,594,-25.4
7491,20200621,S37000017,All ages,d,Female,,212,304.5,-30.4
7492,20200621,S37000017,All ages,d,Male,,230,287.5,-20
7493,20200621,S37000018,Under 5,,All,d,56,71.5,-21.7
7494,20200621,S37000018,5 - 14,,All,d,37,82,-54.9
7495,20200621,S37000018,15 - 44,,All,d,149,165,-9.7
7496,20200621,S37000018,45 - 64,,All,d,100,125.5,-20.3
7497,20200621,S37000018,65 - 74,,All,d,53,62,-14.5
7498,20200621,S37000018,75 - 84,,All,d,44,31.5,39.7
7499,20200621,S37000018,85 and over,,All,d,22,17.5,25.7
7500,20200621,S37000018,All ages,d,All,d,463,556,-16.7
8501,20200712,S37000028,All ages,d,Male,,855,917,-6.8
8502,20200712,S37000029,Under 5,,All,d,21,37.5,-44
8503,20200712,S37000029,5 - 14,,All,d,28,29,-3.4
8504,20200712,S37000029,15 - 44,,All,d,101,128,-21.1
8505,20200712,S37000029,45 - 64,,All,d,66,84.5,-21.9
8506,20200712,S37000029,65 - 74,,All,d,22,35,-37.1
8507,20200712,S37000029,75 - 84,,All,d,28,31,-9.7
8508,20200712,S37000029,85 and over,,All,d,22,19,15.8
8509,20200712,S37000029,All ages,d,All,d,288,364.5,-21
8510,20200712,S37000029,All ages,d,Female,,137,194,-29.4
8511,20200712,S37000029,All ages,d,Male,,151,170,-11.2
8512,20200712,S37000030,Under 5,,All,d,69,79.5,-13.2
8513,20200712,S37000030,5 - 14,,All,d,77,101,-23.8
8514,20200712,S37000030,15 - 44,,All,d,350,401.5,-12.8
8515,20200712,S37000030,45 - 64,,All,d,227,234.5,-3.2
8516,20200712,S37000030,65 - 74,,All,d,92,85,8.2
8517,20200712,S37000030,75 - 84,,All,d,64,88,-27.3
7507,20200621,S37000019,65 - 74,,All,d,44,45.5,-3.3
7508,20200621,S37000019,75 - 84,,All,d,34,41,-17.1
7509,20200621,S37000019,85 and over,,All,d,18,23,-21.7
7510,20200621,S37000019,All ages,d,All,d,358,504,-29
7511,20200621,S37000019,All ages,d,Female,,167,244.5,-31.7
7512,20200621,S37000019,All ages,d,Male,,188,249,-24.5
7513,20200621,S37000020,Under 5,,All,d,56,70,-20
7514,20200621,S37000020,5 - 14,,All,d,58,101,-42.6
7515,20200621,S37000020,15 - 44,,All,d,224,256,-12.5
7516,20200621,S37000020,45 - 64,,All,d,147,180.5,-18.6
7517,20200621,S37000020,65 - 74,,All,d,94,90,4.4
7518,20200621,S37000020,75 - 84,,All,d,67,69.5,-3.6
7519,20200621,S37000020,85 and over,,All,d,31,25.5,21.6
7520,20200621,S37000020,All ages,d,All,d,683,795.5,-14.1
7521,20200621,S37000020,All ages,d,Female,,340,390.5,-12.9
7522,20200621,S37000020,All ages,d,Male,,337,402,-16.2
7523,20200621,S37000022,15 - 44,,All,d,26,35,-25.7
7524,20200621,S37000022,45 - 64,,All,d,24,35.5,-32.4
7525,20200621,S37000022,65 - 74,,All,d,6,10.5,-42.9
7526,20200621,S37000022,75 - 84,,All,d,12,15.5,-22.6
7527,20200621,S37000022,85 and over,,All,d,9,5.5,63.6
7528,20200621,S37000022,All ages,d,All,d,86,123.5,-30.4
7529,20200621,S37000022,All ages,d,Female,,47,55,-14.5
7530,20200621,S37000022,All ages,d,Male,,37,68.5,-46
7531,20200621,S37000024,Under 5,,All,d,59,92.5,-36.2
7532,20200621,S37000024,5 - 14,,All,d,81,141,-42.6
7533,20200621,S37000024,15 - 44,,All,d,304,441,-31.1
7534,20200621,S37000024,45 - 64,,All,d,205,264,-22.3
7535,20200621,S37000024,65 - 74,,All,d,57,121,-52.9
7536,20200621,S37000024,75 - 84,,All,d,74,107.5,-31.2
7537,20200621,S37000024,85 and over,,All,d,45,57.5,-21.7
7538,20200621,S37000024,All ages,d,All,d,828,1230,-32.7
7539,20200621,S37000024,All ages,d,Female,,383,648,-40.9
7540,20200621,S37000024,All ages,d,Male,,442,576.5,-23.3
7541,20200621,S37000025,Under 5,,All,d,23,26,-11.5
7542,20200621,S37000025,5 - 14,,All,d,32,55,-41.8
7543,20200621,S37000025,15 - 44,,All,d,132,188.5,-30
7544,20200621,S37000025,45 - 64,,All,d,139,148,-6.1
7545,20200621,S37000025,65 - 74,,All,d,80,86,-7
7546,20200621,S37000025,75 - 84,,All,d,57,81.5,-30.1
7547,20200621,S37000025,85 and over,,All,d,48,49,-2
7548,20200621,S37000025,All ages,d,All,d,515,640,-19.5
7549,20200621,S37000025,All ages,d,Female,,271,300.5,-9.8
7550,20200621,S37000025,All ages,d,Male,,240,333.5,-28
7551,20200621,S37000026,Under 5,,All,d,5,7.5,-33.3
7552,20200621,S37000026,5 - 14,,All,d,11,15,-26.7
7553,20200621,S37000026,15 - 44,,All,d,47,52.5,-10.5
7554,20200621,S37000026,45 - 64,,All,d,24,30,-20
7555,20200621,S37000026,65 - 74,,All,d,20,18.5,8.1
7556,20200621,S37000026,75 - 84,,All,d,9,9,0
7557,20200621,S37000026,All ages,d,All,d,120,139.5,-14
7558,20200621,S37000026,All ages,d,Female,,46,61,-24.6
7559,20200621,S37000026,All ages,d,Male,,73,76.5,-4.6
7560,20200621,S37000027,Under 5,,All,d,34,41,-17.1
7561,20200621,S37000027,5 - 14,,All,d,46,89.5,-48.6
7562,20200621,S37000027,15 - 44,,All,d,188,211.5,-11.1
7563,20200621,S37000027,45 - 64,,All,d,112,156,-28.2
7564,20200621,S37000027,65 - 74,,All,d,66,74.5,-11.4
7565,20200621,S37000027,75 - 84,,All,d,53,63,-15.9
7566,20200621,S37000027,85 and over,,All,d,30,34.5,-13
7567,20200621,S37000027,All ages,d,All,d,531,673.5,-21.2
7568,20200621,S37000027,All ages,d,Female,,275,315.5,-12.8
7569,20200621,S37000027,All ages,d,Male,,254,354.5,-28.3
7570,20200621,S37000028,Under 5,,All,d,103,137.5,-25.1
7571,20200621,S37000028,5 - 14,,All,d,133,223,-40.4
7572,20200621,S37000028,15 - 44,,All,d,577,655.5,-12
7573,20200621,S37000028,45 - 64,,All,d,460,495.5,-7.2
7574,20200621,S37000028,65 - 74,,All,d,192,211.5,-9.2
7575,20200621,S37000028,75 - 84,,All,d,164,190,-13.7
7576,20200621,S37000028,85 and over,,All,d,95,110,-13.6
7577,20200621,S37000028,All ages,d,All,d,1736,2033,-14.6
7578,20200621,S37000028,All ages,d,Female,,824,1001,-17.7
7579,20200621,S37000028,All ages,d,Male,,900,1022,-11.9
7580,20200621,S37000029,Under 5,,All,d,22,49.5,-55.6
7581,20200621,S37000029,5 - 14,,All,d,24,45.5,-47.3
7582,20200621,S37000029,15 - 44,,All,d,105,127,-17.3
7583,20200621,S37000029,45 - 64,,All,d,76,74.5,2
7584,20200621,S37000029,65 - 74,,All,d,31,32,-3.1
7585,20200621,S37000029,75 - 84,,All,d,30,27.5,9.1
7586,20200621,S37000029,85 and over,,All,d,11,15.5,-29
7587,20200621,S37000029,All ages,d,All,d,299,372,-19.6
7588,20200621,S37000029,All ages,d,Female,,145,178,-18.5
7589,20200621,S37000029,All ages,d,Male,,154,193.5,-20.4
7590,20200621,S37000030,Under 5,,All,d,60,82,-26.8
7591,20200621,S37000030,5 - 14,,All,d,82,148.5,-44.8
7592,20200621,S37000030,15 - 44,,All,d,383,430.5,-11
7593,20200621,S37000030,45 - 64,,All,d,234,268.5,-12.8
7594,20200621,S37000030,65 - 74,,All,d,88,101.5,-13.3
7595,20200621,S37000030,75 - 84,,All,d,71,77,-7.8
7596,20200621,S37000030,85 and over,,All,d,35,37,-5.4
7597,20200621,S37000030,All ages,d,All,d,954,1158,-17.6
7598,20200621,S37000030,All ages,d,Female,,488,573.5,-14.9
7599,20200621,S37000030,All ages,d,Male,,465,571.5,-18.6
7600,20200621,S37000031,Under 5,,All,d,5,6.5,-23.1
7601,20200621,S37000031,5 - 14,,All,d,7,8,-12.5
7602,20200621,S37000031,15 - 44,,All,d,26,37,-29.7
7603,20200621,S37000031,45 - 64,,All,d,21,29,-27.6
7604,20200621,S37000031,65 - 74,,All,d,13,15.5,-16.1
7605,20200621,S37000031,All ages,d,All,d,81,116.5,-30.5
7606,20200621,S37000031,All ages,d,Female,,37,52.5,-29.5
7607,20200621,S37000031,All ages,d,Male,,42,63,-33.3
7608,20200621,S37000032,Under 5,,All,d,77,92.5,-16.8
7609,20200621,S37000032,5 - 14,,All,d,79,182,-56.6
7610,20200621,S37000032,15 - 44,,All,d,447,526.5,-15.1
7611,20200621,S37000032,45 - 64,,All,d,241,305,-21
7612,20200621,S37000032,65 - 74,,All,d,114,141,-19.1
7613,20200621,S37000032,75 - 84,,All,d,110,138,-20.3
7614,20200621,S37000032,85 and over,,All,d,55,73,-24.7
7615,20200621,S37000032,All ages,d,All,d,1134,1471,-22.9
7616,20200621,S37000032,All ages,d,Female,,552,722,-23.5
7617,20200621,S37000032,All ages,d,Male,,571,736,-22.4
7618,20200621,S37000033,Under 5,,All,d,30,34.5,-13
7619,20200621,S37000033,5 - 14,,All,d,42,79.5,-47.2
7620,20200621,S37000033,15 - 44,,All,d,159,221,-28.1
7621,20200621,S37000033,45 - 64,,All,d,122,125,-2.4
7622,20200621,S37000033,65 - 74,,All,d,39,55.5,-29.7
7623,20200621,S37000033,75 - 84,,All,d,41,48,-14.6
7624,20200621,S37000033,85 and over,,All,d,22,27,-18.5
7625,20200621,S37000033,All ages,d,All,d,458,595.5,-23.1
7626,20200621,S37000033,All ages,d,Female,,224,283,-20.8
7627,20200621,S37000033,All ages,d,Male,,231,307.5,-24.9
7628,20200621,S37000034,Under 5,,All,d,156,390,-60
7629,20200621,S37000034,5 - 14,,All,d,197,400,-50.7
7630,20200621,S37000034,15 - 44,,All,d,1130,1347,-16.1
7631,20200621,S37000034,45 - 64,,All,d,636,786.5,-19.1
7632,20200621,S37000034,65 - 74,,All,d,198,248,-20.2
7633,20200621,S37000034,75 - 84,,All,d,178,220,-19.1
7634,20200621,S37000034,85 and over,,All,d,86,110.5,-22.2
7635,20200621,S37000034,All ages,d,All,d,2607,3537,-26.3
7636,20200621,S37000034,All ages,d,Female,,1228,1667.5,-26.4
7637,20200621,S37000034,All ages,d,Male,,1353,1834.5,-26.2
7638,20200621,S37000035,Under 5,,All,d,83,153,-45.8
7639,20200621,S37000035,5 - 14,,All,d,142,255,-44.3
7640,20200621,S37000035,15 - 44,,All,d,775,892,-13.1
7641,20200621,S37000035,45 - 64,,All,d,563,574.5,-2
7642,20200621,S37000035,65 - 74,,All,d,252,223.5,12.8
7643,20200621,S37000035,75 - 84,,All,d,173,218,-20.6
7644,20200621,S37000035,85 and over,,All,d,67,89,-24.7
7645,20200621,S37000035,All ages,d,All,d,2072,2418.5,-14.3
7646,20200621,S37000035,All ages,d,Female,,982,1175.5,-16.5
7647,20200621,S37000035,All ages,d,Male,,1073,1229.5,-12.7
7648,20200628,S37000001,Under 5,,All,d,45,78.5,-42.7
7649,20200628,S37000001,5 - 14,,All,d,65,132,-50.8
7650,20200628,S37000001,15 - 44,,All,d,307,369.5,-16.9
7651,20200628,S37000001,45 - 64,,All,d,177,186.5,-5.1
7652,20200628,S37000001,65 - 74,,All,d,75,71,5.6
7653,20200628,S37000001,75 - 84,,All,d,73,57,28.1
7654,20200628,S37000001,85 and over,,All,d,41,44,-6.8
7655,20200628,S37000001,All ages,d,All,d,790,952,-17
7656,20200628,S37000001,All ages,d,Female,,354,443.5,-20.2
7657,20200628,S37000001,All ages,d,Male,,429,495,-13.3
7658,20200628,S37000002,Under 5,,All,d,40,58,-31
7659,20200628,S37000002,5 - 14,,All,d,66,107.5,-38.6
7660,20200628,S37000002,15 - 44,,All,d,185,179,3.4
7661,20200628,S37000002,45 - 64,,All,d,98,126,-22.2
7662,20200628,S37000002,65 - 74,,All,d,50,52,-3.8
7663,20200628,S37000002,75 - 84,,All,d,52,49.5,5.1
7664,20200628,S37000002,85 and over,,All,d,35,28,25
7665,20200628,S37000002,All ages,d,All,d,531,606,-12.4
7666,20200628,S37000002,All ages,d,Female,,261,293.5,-11.1
7667,20200628,S37000002,All ages,d,Male,,265,306.5,-13.5
7668,20200628,S37000003,Under 5,,All,d,9,11,-18.2
7669,20200628,S37000003,5 - 14,,All,d,17,23.5,-27.7
7670,20200628,S37000003,15 - 44,,All,d,80,82.5,-3
7671,20200628,S37000003,45 - 64,,All,d,53,56,-5.4
7672,20200628,S37000003,65 - 74,,All,d,23,26,-11.5
7673,20200628,S37000003,75 - 84,,All,d,14,23,-39.1
7674,20200628,S37000003,85 and over,,All,d,8,18,-55.6
7675,20200628,S37000003,All ages,d,All,d,205,241.5,-15.1
7676,20200628,S37000003,All ages,d,Female,,101,111,-9
7677,20200628,S37000003,All ages,d,Male,,103,129,-20.2
7678,20200628,S37000004,Under 5,,All,d,14,20,-30
7679,20200628,S37000004,5 - 14,,All,d,9,19,-52.6
7680,20200628,S37000004,15 - 44,,All,d,46,77.5,-40.6
7681,20200628,S37000004,45 - 64,,All,d,26,55,-52.7
7682,20200628,S37000004,65 - 74,,All,d,23,36.5,-37
7683,20200628,S37000004,75 - 84,,All,d,24,28.5,-15.8
7684,20200628,S37000004,85 and over,,All,d,14,18.5,-24.3
7685,20200628,S37000004,All ages,d,All,d,159,259,-38.6
7686,20200628,S37000004,All ages,d,Female,,71,134,-47
7687,20200628,S37000004,All ages,d,Male,,85,121,-29.8
7688,20200628,S37000005,Under 5,,All,d,27,32.5,-16.9
7689,20200628,S37000005,5 - 14,,All,d,18,46,-60.9
7690,20200628,S37000005,15 - 44,,All,d,127,165,-23
7691,20200628,S37000005,45 - 64,,All,d,98,114.5,-14.4
7692,20200628,S37000005,65 - 74,,All,d,40,53.5,-25.2
7693,20200628,S37000005,75 - 84,,All,d,43,53,-18.9
7694,20200628,S37000005,85 and over,,All,d,19,24,-20.8
7695,20200628,S37000005,All ages,d,All,d,375,494,-24.1
7696,20200628,S37000005,All ages,d,Female,,190,235.5,-19.3
7697,20200628,S37000005,All ages,d,Male,,182,253,-28.1
7698,20200628,S37000006,Under 5,,All,d,37,68.5,-46
7699,20200628,S37000006,5 - 14,,All,d,51,106,-51.9
7700,20200628,S37000006,15 - 44,,All,d,237,281.5,-15.8
7701,20200628,S37000006,45 - 64,,All,d,162,228,-28.9
7702,20200628,S37000006,65 - 74,,All,d,87,95,-8.4
7703,20200628,S37000006,75 - 84,,All,d,68,86.5,-21.4
7704,20200628,S37000006,85 and over,,All,d,39,57.5,-32.2
7705,20200628,S37000006,All ages,d,All,d,688,925.5,-25.7
7706,20200628,S37000006,All ages,d,Female,,334,427.5,-21.9
7707,20200628,S37000006,All ages,d,Male,,347,495.5,-30
7708,20200628,S37000007,Under 5,,All,d,41,45.5,-9.9
7709,20200628,S37000007,5 - 14,,All,d,39,81,-51.9
7710,20200628,S37000007,15 - 44,,All,d,208,252,-17.5
7711,20200628,S37000007,45 - 64,,All,d,116,114,1.8
7712,20200628,S37000007,65 - 74,,All,d,44,50.5,-12.9
7713,20200628,S37000007,75 - 84,,All,d,23,42.5,-45.9
7714,20200628,S37000007,85 and over,,All,d,26,25,4
7715,20200628,S37000007,All ages,d,All,d,497,615,-19.2
7716,20200628,S37000007,All ages,d,Female,,238,286,-16.8
7717,20200628,S37000007,All ages,d,Male,,259,324.5,-20.2
7718,20200628,S37000008,Under 5,,All,d,46,76.5,-39.9
7719,20200628,S37000008,5 - 14,,All,d,45,91,-50.5
7720,20200628,S37000008,15 - 44,,All,d,231,285.5,-19.1
