id,week_ending,hb,hbqf,simd_quintile,number_attendances,average20182019,percent_variation
5502,20210711,S08000025,,3,37,43,-14
5503,20210711,S08000025,,4,48,55.5,-13.5
5504,20210711,S08000025,,5,13,10,30
5505,20210711,S08000026,,2,5,9.5,-47.4
5506,20210711,S08000026,,3,35,41,-14.6
5507,20210711,S08000026,,4,66,87.5,-24.6
5508,20210711,S08000028,,2,22,29.5,-25.4
5509,20210711,S08000028,,3,57,90,-36.7
5510,20210711,S08000028,,4,11,17.5,-37.1
5511,20210711,S08000029,,1,357,430.5,-17.1
5512,20210711,S08000029,,2,300,326,-8
5513,20210711,S08000029,,3,253,247,2.4
5514,20210711,S08000029,,4,126,146.5,-14
5515,20210711,S08000029,,5,140,140,0
5516,20210711,S08000030,,1,300,346.5,-13.4
5517,20210711,S08000030,,2,250,267.5,-6.5
5518,20210711,S08000030,,3,258,284,-9.2
5519,20210711,S08000030,,4,317,353.5,-10.3
5520,20210711,S08000030,,5,204,228,-10.5
5521,20210711,S08000031,,1,2930,3234,-9.4
5522,20210711,S08000031,,2,1209,1265.5,-4.5
5523,20210711,S08000031,,3,803,854,-6
5524,20210711,S08000031,,4,753,788.5,-4.5
5525,20210711,S08000031,,5,741,806.5,-8.1
5526,20210711,S08000032,,1,1322,1373,-3.7
5527,20210711,S08000032,,2,1166,1145,1.8
5528,20210711,S08000032,,3,722,682,5.9
5529,20210711,S08000032,,4,459,490,-6.3
5530,20210711,S08000032,,5,327,324,0.9
5531,20210711,S92000003,d,1,7116,7870.5,-9.6
5532,20210711,S92000003,d,2,5822,6128,-5
5533,20210711,S92000003,d,3,4352,4677.5,-7
5534,20210711,S92000003,d,4,3839,4153,-7.6
5535,20210711,S92000003,d,5,3122,3439,-9.2
5536,20210718,S08000015,,1,721,830.5,-13.2
5537,20210718,S08000015,,2,453,546.5,-17.1
5538,20210718,S08000015,,3,317,317.5,-0.2
5539,20210718,S08000015,,4,210,235.5,-10.8
5540,20210718,S08000015,,5,179,190,-5.8
5541,20210718,S08000016,,1,42,46,-8.7
5542,20210718,S08000016,,2,96,108,-11.1
5543,20210718,S08000016,,3,181,197,-8.1
5544,20210718,S08000016,,4,161,181.5,-11.3
5545,20210718,S08000016,,5,45,58,-22.4
5546,20210718,S08000017,,1,132,141.5,-6.7
5547,20210718,S08000017,,2,276,314.5,-12.2
5548,20210718,S08000017,,3,276,288.5,-4.3
5549,20210718,S08000017,,4,117,114,2.6
5550,20210718,S08000017,,5,68,59.5,14.3
5551,20210718,S08000019,,1,282,291,-3.1
5552,20210718,S08000019,,2,343,351.5,-2.4
5553,20210718,S08000019,,3,208,220,-5.5
5554,20210718,S08000019,,4,184,205,-10.2
5555,20210718,S08000019,,5,162,189,-14.3
5556,20210718,S08000020,,1,107,168,-36.3
5557,20210718,S08000020,,2,369,415,-11.1
5558,20210718,S08000020,,3,363,407,-10.8
5559,20210718,S08000020,,4,499,482.5,3.4
5560,20210718,S08000020,,5,459,487,-5.7
5561,20210718,S08000022,,1,149,124.5,19.7
5562,20210718,S08000022,,2,260,250,4
5563,20210718,S08000022,,3,345,312.5,10.4
5564,20210718,S08000022,,4,328,300.5,9.2
5565,20210718,S08000022,,5,118,93.5,26.2
5566,20210718,S08000024,,1,871,753,15.7
5567,20210718,S08000024,,2,1052,1021.5,3
5568,20210718,S08000024,,3,769,734.5,4.7
5569,20210718,S08000024,,4,618,634,-2.5
5570,20210718,S08000024,,5,806,734.5,9.7
5571,20210718,S08000025,,2,17,17,0
5572,20210718,S08000025,,3,33,31.5,4.8
5573,20210718,S08000025,,4,60,39.5,51.9
5574,20210718,S08000025,,5,9,13,-30.8
5575,20210718,S08000026,,2,5,8.5,-41.2
5576,20210718,S08000026,,3,38,42,-9.5
5577,20210718,S08000026,,4,79,82,-3.7
5578,20210718,S08000028,,2,16,34.5,-53.6
5579,20210718,S08000028,,3,52,84.5,-38.5
5580,20210718,S08000028,,4,8,12,-33.3
5581,20210718,S08000029,,1,389,450.5,-13.7
5582,20210718,S08000029,,2,318,330.5,-3.8
5583,20210718,S08000029,,3,211,237,-11
5584,20210718,S08000029,,4,136,144.5,-5.9
5585,20210718,S08000029,,5,136,130.5,4.2
5586,20210718,S08000030,,1,378,347.5,8.8
5587,20210718,S08000030,,2,243,254.5,-4.5
5588,20210718,S08000030,,3,308,286.5,7.5
5589,20210718,S08000030,,4,380,344,10.5
5590,20210718,S08000030,,5,222,196,13.3
5591,20210718,S08000031,,1,3005,3176.5,-5.4
5592,20210718,S08000031,,2,1103,1213.5,-9.1
5593,20210718,S08000031,,3,823,853.5,-3.6
5594,20210718,S08000031,,4,697,751,-7.2
5595,20210718,S08000031,,5,693,763,-9.2
5596,20210718,S08000032,,1,1310,1308,0.2
5597,20210718,S08000032,,2,1153,1111.5,3.7
5598,20210718,S08000032,,3,757,666.5,13.6
5599,20210718,S08000032,,4,515,457,12.7
5600,20210718,S08000032,,5,318,322,-1.2
5601,20210718,S92000003,d,1,7389,7639,-3.3
5602,20210718,S92000003,d,2,5704,5977,-4.6
5603,20210718,S92000003,d,3,4681,4678.5,0.1
5604,20210718,S92000003,d,4,3992,3983,0.2
5605,20210718,S92000003,d,5,3222,3244,-0.7
5606,20210725,S08000015,,1,680,840,-19
5607,20210725,S08000015,,2,539,540.5,-0.3
5608,20210725,S08000015,,3,281,315,-10.8
5609,20210725,S08000015,,4,206,215,-4.2
5610,20210725,S08000015,,5,178,203,-12.3
5611,20210725,S08000016,,1,59,48,22.9
5612,20210725,S08000016,,2,116,115,0.9
5613,20210725,S08000016,,3,200,212.5,-5.9
5614,20210725,S08000016,,4,208,188,10.6
5615,20210725,S08000016,,5,46,50,-8
5616,20210725,S08000017,,1,138,122,13.1
5617,20210725,S08000017,,2,265,311.5,-14.9
5618,20210725,S08000017,,3,265,278.5,-4.8
5619,20210725,S08000017,,4,119,112,6.2
5620,20210725,S08000017,,5,63,70,-10
5621,20210725,S08000019,,1,267,286,-6.6
5622,20210725,S08000019,,2,322,383.5,-16
5623,20210725,S08000019,,3,222,217,2.3
5624,20210725,S08000019,,4,210,181,16
5625,20210725,S08000019,,5,142,182,-22
5626,20210725,S08000020,,1,113,145.5,-22.3
5627,20210725,S08000020,,2,360,373.5,-3.6
5628,20210725,S08000020,,3,331,370,-10.5
5629,20210725,S08000020,,4,442,490.5,-9.9
5630,20210725,S08000020,,5,439,507.5,-13.5
5631,20210725,S08000022,,1,147,142.5,3.2
5632,20210725,S08000022,,2,251,254.5,-1.4
5633,20210725,S08000022,,3,346,334.5,3.4
5634,20210725,S08000022,,4,331,325,1.8
5635,20210725,S08000022,,5,119,99.5,19.6
5636,20210725,S08000024,,1,831,866.5,-4.1
5637,20210725,S08000024,,2,1082,1035,4.5
5638,20210725,S08000024,,3,686,698.5,-1.8
5639,20210725,S08000024,,4,671,676.5,-0.8
5640,20210725,S08000024,,5,793,774.5,2.4
5641,20210725,S08000025,,2,16,20.5,-22
5642,20210725,S08000025,,3,37,46.5,-20.4
5643,20210725,S08000025,,4,56,48.5,15.5
5644,20210725,S08000025,,5,9,14,-35.7
5645,20210725,S08000026,,2,6,7.5,-20
5646,20210725,S08000026,,3,42,45.5,-7.7
5647,20210725,S08000026,,4,66,78,-15.4
5648,20210725,S08000028,,2,18,31,-41.9
5649,20210725,S08000028,,3,64,80.5,-20.5
5650,20210725,S08000028,,4,9,14.5,-37.9
5651,20210725,S08000029,,1,399,427,-6.6
5652,20210725,S08000029,,2,280,318.5,-12.1
5653,20210725,S08000029,,3,230,239,-3.8
5654,20210725,S08000029,,4,179,150.5,18.9
5655,20210725,S08000029,,5,105,144,-27.1
5656,20210725,S08000030,,1,369,355.5,3.8
5657,20210725,S08000030,,2,245,266.5,-8.1
5658,20210725,S08000030,,3,283,286.5,-1.2
5659,20210725,S08000030,,4,344,372.5,-7.7
5660,20210725,S08000030,,5,216,197.5,9.4
5661,20210725,S08000031,,1,3013,3149.5,-4.3
5662,20210725,S08000031,,2,1154,1193,-3.3
5663,20210725,S08000031,,3,809,864,-6.4
5664,20210725,S08000031,,4,748,724,3.3
5665,20210725,S08000031,,5,781,785.5,-0.6
5666,20210725,S08000032,,1,1286,1321.5,-2.7
5667,20210725,S08000032,,2,1150,1154,-0.3
5668,20210725,S08000032,,3,712,713.5,-0.2
5669,20210725,S08000032,,4,520,484.5,7.3
5670,20210725,S08000032,,5,316,316.5,-0.2
5671,20210725,S92000003,d,1,7304,7709,-5.3
5672,20210725,S92000003,d,2,5804,6004.5,-3.3
5673,20210725,S92000003,d,3,4508,4701.5,-4.1
5674,20210725,S92000003,d,4,4109,4060.5,1.2
5675,20210725,S92000003,d,5,3210,3355,-4.3
5676,20210801,S08000015,,1,694,855.5,-18.9
5677,20210801,S08000015,,2,470,545,-13.8
5678,20210801,S08000015,,3,273,318,-14.2
5679,20210801,S08000015,,4,203,239.5,-15.2
5680,20210801,S08000015,,5,193,199.5,-3.3
5681,20210801,S08000016,,1,48,43.5,10.3
5682,20210801,S08000016,,2,87,123,-29.3
5683,20210801,S08000016,,3,192,238.5,-19.5
5684,20210801,S08000016,,4,175,172.5,1.4
5685,20210801,S08000016,,5,40,45,-11.1
5686,20210801,S08000017,,1,135,126,7.1
5687,20210801,S08000017,,2,315,304,3.6
5688,20210801,S08000017,,3,271,299.5,-9.5
5689,20210801,S08000017,,4,105,122,-13.9
5690,20210801,S08000017,,5,55,68,-19.1
5691,20210801,S08000019,,1,262,285,-8.1
5692,20210801,S08000019,,2,327,372,-12.1
5693,20210801,S08000019,,3,197,219,-10
5694,20210801,S08000019,,4,196,222.5,-11.9
5695,20210801,S08000019,,5,142,187,-24.1
5696,20210801,S08000020,,1,117,136,-14
5697,20210801,S08000020,,2,343,399,-14
5698,20210801,S08000020,,3,357,365.5,-2.3
5699,20210801,S08000020,,4,427,481.5,-11.3
5700,20210801,S08000020,,5,379,518,-26.8
5701,20210801,S08000022,,1,120,135,-11.1
5702,20210801,S08000022,,2,218,253.5,-14
5703,20210801,S08000022,,3,354,330,7.3
5704,20210801,S08000022,,4,307,342,-10.2
5705,20210801,S08000022,,5,110,105.5,4.3
5706,20210801,S08000024,,1,805,811,-0.7
5707,20210801,S08000024,,2,992,1108.5,-10.5
5708,20210801,S08000024,,3,696,728,-4.4
5709,20210801,S08000024,,4,658,622.5,5.7
5710,20210801,S08000024,,5,823,828.5,-0.7
5711,20210801,S08000025,,2,11,21,-47.6
5712,20210801,S08000025,,3,26,42.5,-38.8
5713,20210801,S08000025,,4,58,66,-12.1
5714,20210801,S08000025,,5,12,13,-7.7
5715,20210801,S08000026,,2,11,8.5,29.4
5716,20210801,S08000026,,3,46,44,4.5
5717,20210801,S08000026,,4,98,86.5,13.3
5718,20210801,S08000028,,2,22,32.5,-32.3
5719,20210801,S08000028,,3,42,72.5,-42.1
5720,20210801,S08000028,,4,12,19,-36.8
5721,20210801,S08000028,,5,5,7.5,-33.3
5722,20210801,S08000029,,1,329,439.5,-25.1
5723,20210801,S08000029,,2,294,324,-9.3
5724,20210801,S08000029,,3,218,242,-9.9
5725,20210801,S08000029,,4,108,170,-36.5
5726,20210801,S08000029,,5,161,159,1.3
5727,20210801,S08000030,,1,369,376,-1.9
5728,20210801,S08000030,,2,240,271.5,-11.6
5729,20210801,S08000030,,3,268,310.5,-13.7
5730,20210801,S08000030,,4,338,349.5,-3.3
5731,20210801,S08000030,,5,205,220,-6.8
5732,20210801,S08000031,,1,2964,3155,-6.1
5733,20210801,S08000031,,2,1114,1167,-4.5
5734,20210801,S08000031,,3,800,859,-6.9
5735,20210801,S08000031,,4,704,744,-5.4
5736,20210801,S08000031,,5,749,793.5,-5.6
5737,20210801,S08000032,,1,1291,1313,-1.7
5738,20210801,S08000032,,2,1129,1129.5,0
5739,20210801,S08000032,,3,720,677.5,6.3
5740,20210801,S08000032,,4,464,485.5,-4.4
5741,20210801,S08000032,,5,321,331,-3
5742,20210801,S92000003,d,1,7137,7679,-7.1
5743,20210801,S92000003,d,2,5573,6059,-8
5744,20210801,S92000003,d,3,4460,4746.5,-6
5745,20210801,S92000003,d,4,3853,4123,-6.5
5746,20210801,S92000003,d,5,3198,3476.5,-8
5747,20210808,S08000015,,1,675,810.5,-16.7
5748,20210808,S08000015,,2,475,555.5,-14.5
5749,20210808,S08000015,,3,279,333,-16.2
5750,20210808,S08000015,,4,226,243.5,-7.2
5751,20210808,S08000015,,5,180,207.5,-13.3
5752,20210808,S08000016,,1,38,46.5,-18.3
5753,20210808,S08000016,,2,105,106,-0.9
5754,20210808,S08000016,,3,181,183,-1.1
5755,20210808,S08000016,,4,191,190,0.5
5756,20210808,S08000016,,5,42,53,-20.8
5757,20210808,S08000017,,1,128,130.5,-1.9
5758,20210808,S08000017,,2,265,321,-17.4
5759,20210808,S08000017,,3,247,282,-12.4
5760,20210808,S08000017,,4,96,138.5,-30.7
5761,20210808,S08000017,,5,63,63.5,-0.8
5762,20210808,S08000019,,1,252,280,-10
5763,20210808,S08000019,,2,315,377,-16.4
5764,20210808,S08000019,,3,202,220.5,-8.4
5765,20210808,S08000019,,4,172,187.5,-8.3
5766,20210808,S08000019,,5,150,158,-5.1
5767,20210808,S08000020,,1,121,126.5,-4.3
5768,20210808,S08000020,,2,348,394,-11.7
5769,20210808,S08000020,,3,345,377.5,-8.6
5770,20210808,S08000020,,4,465,497,-6.4
5771,20210808,S08000020,,5,396,523.5,-24.4
5772,20210808,S08000022,,1,120,149,-19.5
5773,20210808,S08000022,,2,254,243,4.5
5774,20210808,S08000022,,3,324,345,-6.1
5775,20210808,S08000022,,4,319,344,-7.3
5776,20210808,S08000022,,5,92,103.5,-11.1
5777,20210808,S08000024,,1,801,837.5,-4.4
5778,20210808,S08000024,,2,1114,1035,7.6
5779,20210808,S08000024,,3,697,753.5,-7.5
5780,20210808,S08000024,,4,661,638,3.6
5781,20210808,S08000024,,5,830,811.5,2.3
5782,20210808,S08000025,,2,10,13.5,-25.9
5783,20210808,S08000025,,3,35,30.5,14.8
5784,20210808,S08000025,,4,58,60,-3.3
5785,20210808,S08000025,,5,17,9.5,78.9
5786,20210808,S08000026,,3,37,34,8.8
5787,20210808,S08000026,,4,66,91,-27.5
5788,20210808,S08000028,,2,18,40.5,-55.6
5789,20210808,S08000028,,3,65,87,-25.3
5790,20210808,S08000028,,4,8,17,-52.9
5791,20210808,S08000029,,1,365,428,-14.7
5792,20210808,S08000029,,2,300,341.5,-12.2
5793,20210808,S08000029,,3,225,238.5,-5.7
5794,20210808,S08000029,,4,127,148.5,-14.5
5795,20210808,S08000029,,5,124,153,-19
5796,20210808,S08000030,,1,349,344.5,1.3
5797,20210808,S08000030,,2,219,254,-13.8
5798,20210808,S08000030,,3,280,279,0.4
5799,20210808,S08000030,,4,372,378,-1.6
5800,20210808,S08000030,,5,217,207.5,4.6
5801,20210808,S08000031,,1,2889,3115,-7.3
5802,20210808,S08000031,,2,1088,1239.5,-12.2
5803,20210808,S08000031,,3,774,867.5,-10.8
5804,20210808,S08000031,,4,717,723.5,-0.9
5805,20210808,S08000031,,5,752,782,-3.8
5806,20210808,S08000032,,1,1274,1325,-3.8
5807,20210808,S08000032,,2,1159,1166,-0.6
5808,20210808,S08000032,,3,672,716.5,-6.2
5809,20210808,S08000032,,4,441,479,-7.9
5810,20210808,S08000032,,5,329,324.5,1.4
5811,20210808,S92000003,d,1,7018,7598.5,-7.6
5812,20210808,S92000003,d,2,5674,6096.5,-6.9
5813,20210808,S92000003,d,3,4363,4747.5,-8.1
5814,20210808,S92000003,d,4,3919,4135.5,-5.2
5815,20210808,S92000003,d,5,3194,3404,-6.2
5816,20210815,S08000015,,1,657,774,-15.1
5817,20210815,S08000015,,2,477,535,-10.8
5818,20210815,S08000015,,3,315,311,1.3
5819,20210815,S08000015,,4,193,228,-15.4
5820,20210815,S08000015,,5,188,215.5,-12.8
5821,20210815,S08000016,,1,42,47,-10.6
5822,20210815,S08000016,,2,112,111,0.9
5823,20210815,S08000016,,3,201,209,-3.8
5824,20210815,S08000016,,4,156,195.5,-20.2
5825,20210815,S08000016,,5,48,53,-9.4
5826,20210815,S08000017,,1,125,154,-18.8
5827,20210815,S08000017,,2,243,316.5,-23.2
5828,20210815,S08000017,,3,251,273,-8.1
5829,20210815,S08000017,,4,96,130,-26.2
5830,20210815,S08000017,,5,62,70.5,-12.1
5831,20210815,S08000019,,1,276,295.5,-6.6
5832,20210815,S08000019,,2,325,360.5,-9.8
5833,20210815,S08000019,,3,201,200,0.5
5834,20210815,S08000019,,4,178,215.5,-17.4
5835,20210815,S08000019,,5,155,179.5,-13.6
5836,20210815,S08000020,,1,96,131,-26.7
5837,20210815,S08000020,,2,332,361,-8
5838,20210815,S08000020,,3,366,378.5,-3.3
5839,20210815,S08000020,,4,460,467.5,-1.6
5840,20210815,S08000020,,5,456,502.5,-9.3
5841,20210815,S08000022,,1,106,130.5,-18.8
5842,20210815,S08000022,,2,231,250,-7.6
5843,20210815,S08000022,,3,290,344.5,-15.8
5844,20210815,S08000022,,4,328,317.5,3.3
5845,20210815,S08000022,,5,93,107.5,-13.5
5846,20210815,S08000024,,1,810,823.5,-1.6
5847,20210815,S08000024,,2,1100,1045,5.3
5848,20210815,S08000024,,3,785,724.5,8.4
5849,20210815,S08000024,,4,661,625,5.8
5850,20210815,S08000024,,5,826,835,-1.1
5851,20210815,S08000025,,2,21,21,0
5852,20210815,S08000025,,3,31,37.5,-17.3
5853,20210815,S08000025,,4,44,63.5,-30.7
5854,20210815,S08000025,,5,14,11.5,21.7
5855,20210815,S08000026,,3,46,48.5,-5.2
5856,20210815,S08000026,,4,79,88,-10.2
5857,20210815,S08000028,,2,19,35.5,-46.5
5858,20210815,S08000028,,3,52,78.5,-33.8
5859,20210815,S08000028,,4,8,16.5,-51.5
5860,20210815,S08000029,,1,375,426.5,-12.1
5861,20210815,S08000029,,2,296,322,-8.1
5862,20210815,S08000029,,3,228,235,-3
5863,20210815,S08000029,,4,153,153,0
5864,20210815,S08000029,,5,139,149,-6.7
5865,20210815,S08000030,,1,301,334.5,-10
5866,20210815,S08000030,,2,241,267.5,-9.9
5867,20210815,S08000030,,3,254,264,-3.8
5868,20210815,S08000030,,4,335,351,-4.6
5869,20210815,S08000030,,5,221,213.5,3.5
5870,20210815,S08000031,,1,2775,3025.5,-8.3
5871,20210815,S08000031,,2,1056,1155.5,-8.6
5872,20210815,S08000031,,3,764,841,-9.2
5873,20210815,S08000031,,4,731,752,-2.8
5874,20210815,S08000031,,5,735,834,-11.9
5875,20210815,S08000032,,1,1237,1282,-3.5
5876,20210815,S08000032,,2,1104,1127.5,-2.1
5877,20210815,S08000032,,3,713,664.5,7.3
5878,20210815,S08000032,,4,507,490,3.5
5879,20210815,S08000032,,5,307,328.5,-6.5
5880,20210815,S92000003,d,1,6804,7428,-8.4
5881,20210815,S92000003,d,2,5560,5916,-6
5882,20210815,S92000003,d,3,4497,4609.5,-2.4
5883,20210815,S92000003,d,4,3929,4093,-4
5884,20210815,S92000003,d,5,3249,3505,-7.3
5885,20210822,S08000015,,1,709,790,-10.3
5886,20210822,S08000015,,2,488,490,-0.4
5887,20210822,S08000015,,3,258,296,-12.8
5888,20210822,S08000015,,4,206,224.5,-8.2
5889,20210822,S08000015,,5,170,185.5,-8.4
5890,20210822,S08000016,,1,40,57,-29.8
5891,20210822,S08000016,,2,102,113,-9.7
5892,20210822,S08000016,,3,184,187.5,-1.9
5893,20210822,S08000016,,4,184,180.5,1.9
5894,20210822,S08000016,,5,51,48.5,5.2
5895,20210822,S08000017,,1,95,127.5,-25.5
5896,20210822,S08000017,,2,256,296.5,-13.7
5897,20210822,S08000017,,3,245,283.5,-13.6
5898,20210822,S08000017,,4,109,108,0.9
5899,20210822,S08000017,,5,64,65.5,-2.3
5900,20210822,S08000019,,1,284,274.5,3.5
5901,20210822,S08000019,,2,369,367.5,0.4
5902,20210822,S08000019,,3,244,204.5,19.3
5903,20210822,S08000019,,4,217,197.5,9.9
5904,20210822,S08000019,,5,161,181,-11
5905,20210822,S08000020,,1,108,146,-26
5906,20210822,S08000020,,2,343,404,-15.1
5907,20210822,S08000020,,3,334,377,-11.4
5908,20210822,S08000020,,4,447,496.5,-10
5909,20210822,S08000020,,5,474,522,-9.2
5910,20210822,S08000022,,1,131,121,8.3
5911,20210822,S08000022,,2,233,233,0
5912,20210822,S08000022,,3,321,314.5,2.1
5913,20210822,S08000022,,4,314,310.5,1.1
5914,20210822,S08000022,,5,98,97,1
5915,20210822,S08000024,,1,802,822,-2.4
5916,20210822,S08000024,,2,1037,1073,-3.4
5917,20210822,S08000024,,3,707,737,-4.1
5918,20210822,S08000024,,4,681,654,4.1
5919,20210822,S08000024,,5,955,852,12.1
5920,20210822,S08000025,,2,14,16.5,-15.2
5921,20210822,S08000025,,3,43,39,10.3
5922,20210822,S08000025,,4,57,61,-6.6
5923,20210822,S08000025,,5,12,14,-14.3
5924,20210822,S08000026,,2,8,12.5,-36
5925,20210822,S08000026,,3,37,49.5,-25.3
5926,20210822,S08000026,,4,72,88,-18.2
5927,20210822,S08000028,,2,26,36,-27.8
5928,20210822,S08000028,,3,51,65,-21.5
5929,20210822,S08000028,,4,10,11,-9.1
5930,20210822,S08000028,,5,5,2.5,100
5931,20210822,S08000029,,1,364,363,0.3
5932,20210822,S08000029,,2,310,310.5,-0.2
5933,20210822,S08000029,,3,227,239.5,-5.2
5934,20210822,S08000029,,4,137,151.5,-9.6
5935,20210822,S08000029,,5,145,147.5,-1.7
5936,20210822,S08000030,,1,347,347,0
5937,20210822,S08000030,,2,235,239.5,-1.9
5938,20210822,S08000030,,3,295,282,4.6
5939,20210822,S08000030,,4,322,350.5,-8.1
5940,20210822,S08000030,,5,222,210,5.7
5941,20210822,S08000031,,1,2946,3030.5,-2.8
5942,20210822,S08000031,,2,1186,1217.5,-2.6
5943,20210822,S08000031,,3,851,824,3.3
5944,20210822,S08000031,,4,763,767,-0.5
5945,20210822,S08000031,,5,824,765.5,7.6
5946,20210822,S08000032,,1,1309,1290.5,1.4
5947,20210822,S08000032,,2,1216,1156.5,5.1
5948,20210822,S08000032,,3,737,709.5,3.9
5949,20210822,S08000032,,4,535,479,11.7
5950,20210822,S08000032,,5,354,313,13.1
5951,20210822,S92000003,d,1,7137,7371.5,-3.2
5952,20210822,S92000003,d,2,5823,5966,-2.4
5953,20210822,S92000003,d,3,4534,4608.5,-1.6
5954,20210822,S92000003,d,4,4054,4079.5,-0.6
5955,20210822,S92000003,d,5,3536,3405.5,3.8
5956,20210829,S08000015,,1,771,825,-6.5
5957,20210829,S08000015,,2,485,546,-11.2
5958,20210829,S08000015,,3,313,308.5,1.5
5959,20210829,S08000015,,4,238,218.5,8.9
5960,20210829,S08000015,,5,177,187,-5.3
5961,20210829,S08000016,,1,61,48.5,25.8
5962,20210829,S08000016,,2,96,96,0
5963,20210829,S08000016,,3,173,193,-10.4
5964,20210829,S08000016,,4,172,193.5,-11.1
5965,20210829,S08000016,,5,44,43,2.3
5966,20210829,S08000017,,1,108,149.5,-27.8
5967,20210829,S08000017,,2,297,320.5,-7.3
5968,20210829,S08000017,,3,269,271.5,-0.9
5969,20210829,S08000017,,4,114,125,-8.8
5970,20210829,S08000017,,5,50,64.5,-22.5
5971,20210829,S08000019,,1,276,295.5,-6.6
5972,20210829,S08000019,,2,350,350,0
5973,20210829,S08000019,,3,174,221.5,-21.4
5974,20210829,S08000019,,4,198,193.5,2.3
5975,20210829,S08000019,,5,152,180.5,-15.8
5976,20210829,S08000020,,1,122,132.5,-7.9
5977,20210829,S08000020,,2,358,381,-6
5978,20210829,S08000020,,3,317,372.5,-14.9
5979,20210829,S08000020,,4,431,491,-12.2
5980,20210829,S08000020,,5,504,527.5,-4.5
5981,20210829,S08000022,,1,134,144,-6.9
5982,20210829,S08000022,,2,244,220.5,10.7
5983,20210829,S08000022,,3,334,333.5,0.1
5984,20210829,S08000022,,4,338,325,4
5985,20210829,S08000022,,5,98,111,-11.7
5986,20210829,S08000024,,1,925,813.5,13.7
5987,20210829,S08000024,,2,1186,1099,7.9
5988,20210829,S08000024,,3,763,751.5,1.5
5989,20210829,S08000024,,4,755,669.5,12.8
5990,20210829,S08000024,,5,912,860.5,6
5991,20210829,S08000025,,2,14,18.5,-24.3
5992,20210829,S08000025,,3,31,36,-13.9
5993,20210829,S08000025,,4,52,49.5,5.1
5994,20210829,S08000025,,5,9,13.5,-33.3
5995,20210829,S08000026,,3,40,39,2.6
5996,20210829,S08000026,,4,81,92.5,-12.4
5997,20210829,S08000028,,2,23,28,-17.9
5998,20210829,S08000028,,3,65,79,-17.7
5999,20210829,S08000028,,4,10,11,-9.1
6000,20210829,S08000029,,1,368,423,-13
6001,20210829,S08000029,,2,280,323.5,-13.4
6002,20210829,S08000029,,3,218,230,-5.2
6003,20210829,S08000029,,4,146,142.5,2.5
6004,20210829,S08000029,,5,170,157,8.3
6005,20210829,S08000030,,1,356,374,-4.8
6006,20210829,S08000030,,2,284,271.5,4.6
6007,20210829,S08000030,,3,334,306.5,9
6008,20210829,S08000030,,4,367,350,4.9
6009,20210829,S08000030,,5,242,227,6.6
6010,20210829,S08000031,,1,3089,3235.5,-4.5
6011,20210829,S08000031,,2,1192,1248,-4.5
6012,20210829,S08000031,,3,828,878,-5.7
6013,20210829,S08000031,,4,805,773,4.1
6014,20210829,S08000031,,5,875,828.5,5.6
6015,20210829,S08000032,,1,1366,1375,-0.7
6016,20210829,S08000032,,2,1192,1180.5,1
6017,20210829,S08000032,,3,717,704.5,1.8
6018,20210829,S08000032,,4,515,512,0.6
6019,20210829,S08000032,,5,338,362.5,-6.8
6020,20210829,S92000003,d,1,7577,7818,-3.1
6021,20210829,S92000003,d,2,6005,6094,-1.5
6022,20210829,S92000003,d,3,4576,4725,-3.2
6023,20210829,S92000003,d,4,4222,4146.5,1.8
6024,20210829,S92000003,d,5,3575,3563.5,0.3
6025,20210905,S08000015,,1,745,867,-14.1
6026,20210905,S08000015,,2,455,552,-17.6
6027,20210905,S08000015,,3,296,327.5,-9.6
6028,20210905,S08000015,,4,205,231.5,-11.4
6029,20210905,S08000015,,5,180,203,-11.3
6030,20210905,S08000016,,1,39,52,-25
6031,20210905,S08000016,,2,99,105,-5.7
6032,20210905,S08000016,,3,175,193.5,-9.6
6033,20210905,S08000016,,4,172,203,-15.3
6034,20210905,S08000016,,5,38,53.5,-29
6035,20210905,S08000017,,1,136,142,-4.2
6036,20210905,S08000017,,2,285,353.5,-19.4
6037,20210905,S08000017,,3,283,270.5,4.6
6038,20210905,S08000017,,4,135,118,14.4
6039,20210905,S08000017,,5,60,72.5,-17.2
6040,20210905,S08000019,,1,255,283,-9.9
6041,20210905,S08000019,,2,319,377,-15.4
