year,quarter,week_ending,hb,simd_quintile,sas_incidents,average20182019,percent_variation
2020,1,2020-02-23,S08000019,3,114,100.5,13.4
2020,1,2020-02-23,S08000019,4,74,87,-14.9
2020,1,2020-02-23,S08000019,5,67,73.5,-8.8
2020,1,2020-02-23,S08000020,1,79,85,-7.1
2020,1,2020-02-23,S08000020,2,209,228,-8.3
2020,1,2020-02-23,S08000020,3,222,209,6.2
2020,1,2020-02-23,S08000020,4,291,277,5.1
2020,1,2020-02-23,S08000020,5,252,228.5,10.3
2020,1,2020-02-23,S08000022,1,92,98.5,-6.6
2020,1,2020-02-23,S08000022,2,177,184.5,-4.1
2020,1,2020-02-23,S08000022,3,222,242,-8.3
2020,1,2020-02-23,S08000022,4,185,156,18.6
2020,1,2020-02-23,S08000022,5,44,47,-6.4
2020,1,2020-02-23,S08000024,1,297,319,-6.9
2020,1,2020-02-23,S08000024,2,407,388,4.9
2020,1,2020-02-23,S08000024,3,248,262.5,-5.5
2020,1,2020-02-23,S08000024,4,223,207.5,7.5
2020,1,2020-02-23,S08000024,5,319,275.5,15.8
2020,1,2020-02-23,S08000025,3,25,12,108.3
2020,1,2020-02-23,S08000025,4,15,16,-6.2
2020,1,2020-02-23,S08000026,3,17,11.5,47.8
2020,1,2020-02-23,S08000026,4,16,15,6.7
2020,1,2020-02-23,S08000028,2,14,25,-44
2020,1,2020-02-23,S08000028,3,66,36,83.3
2020,1,2020-02-23,S08000029,1,225,224.5,0.2
2020,1,2020-02-23,S08000029,2,183,207.5,-11.8
2020,1,2020-02-23,S08000029,3,147,163,-9.8
2020,1,2020-02-23,S08000029,4,114,100.5,13.4
2020,1,2020-02-23,S08000029,5,114,100.5,13.4
2020,1,2020-02-23,S08000030,1,193,200.5,-3.7
2020,1,2020-02-23,S08000030,2,163,184.5,-11.7
2020,1,2020-02-23,S08000030,3,185,189.5,-2.4
2020,1,2020-02-23,S08000030,4,187,167,12
2020,1,2020-02-23,S08000030,5,102,109,-6.4
2020,1,2020-02-23,S08000031,1,1176,1217.5,-3.4
2020,1,2020-02-23,S08000031,2,436,487.5,-10.6
2020,1,2020-02-23,S08000031,3,287,304.5,-5.7
2020,1,2020-02-23,S08000031,4,231,238.5,-3.1
2020,1,2020-02-23,S08000031,5,263,256,2.7
2020,1,2020-02-23,S08000032,1,464,498.5,-6.9
2020,1,2020-02-23,S08000032,2,406,405,0.2
2020,1,2020-02-23,S08000032,3,232,217,6.9
2020,1,2020-02-23,S08000032,4,147,143.5,2.4
2020,1,2020-02-23,S08000032,5,109,88.5,23.2
2020,1,2020-02-23,S92000003,1,3082,3218.5,-4.2
2020,1,2020-02-23,S92000003,2,2540,2710.5,-6.3
2020,1,2020-02-23,S92000003,3,2097,2094.5,0.1
2020,1,2020-02-23,S92000003,4,1720,1627.5,5.7
2020,1,2020-02-23,S92000003,5,1387,1283.5,8.1
2020,1,2020-03-01,S08000015,1,392,376.5,4.1
2020,1,2020-03-01,S08000015,2,256,245,4.5
2020,1,2020-03-01,S08000015,3,141,144,-2.1
2020,1,2020-03-01,S08000015,4,107,101,5.9
2020,1,2020-03-01,S08000015,5,74,74,0
2020,1,2020-03-01,S08000016,1,24,23,4.3
2020,1,2020-03-01,S08000016,2,51,61,-16.4
2020,1,2020-03-01,S08000016,3,81,74.5,8.7
2020,1,2020-03-01,S08000016,4,70,68.5,2.2
2020,1,2020-03-01,S08000016,5,19,11.5,65.2
2020,1,2020-03-01,S08000017,1,40,40.5,-1.2
2020,1,2020-03-01,S08000017,2,111,114,-2.6
2020,1,2020-03-01,S08000017,3,125,106,17.9
2020,1,2020-03-01,S08000017,4,48,52.5,-8.6
2020,1,2020-03-01,S08000017,5,24,16,50
2020,1,2020-03-01,S08000019,1,160,148.5,7.7
2020,1,2020-03-01,S08000019,2,155,158.5,-2.2
2020,1,2020-03-01,S08000019,3,83,91.5,-9.3
2020,1,2020-03-01,S08000019,4,93,86,8.1
2020,1,2020-03-01,S08000019,5,62,76.5,-19
2020,1,2020-03-01,S08000020,1,81,69.5,16.5
2020,1,2020-03-01,S08000020,2,194,215.5,-10
2020,1,2020-03-01,S08000020,3,225,211,6.6
2020,1,2020-03-01,S08000020,4,327,264,23.9
2020,1,2020-03-01,S08000020,5,251,224.5,11.8
2020,1,2020-03-01,S08000022,1,86,87.5,-1.7
2020,1,2020-03-01,S08000022,2,206,165,24.8
2020,1,2020-03-01,S08000022,3,245,240,2.1
2020,1,2020-03-01,S08000022,4,191,152.5,25.2
2020,1,2020-03-01,S08000022,5,37,39,-5.1
2020,1,2020-03-01,S08000024,1,304,284,7
2020,1,2020-03-01,S08000024,2,438,401.5,9.1
2020,1,2020-03-01,S08000024,3,267,273,-2.2
2020,1,2020-03-01,S08000024,4,232,229.5,1.1
2020,1,2020-03-01,S08000024,5,285,278,2.5
2020,1,2020-03-01,S08000025,3,15,11,36.4
2020,1,2020-03-01,S08000025,4,15,18,-16.7
2020,1,2020-03-01,S08000026,2,9,1.5,500
2020,1,2020-03-01,S08000026,3,14,13,7.7
2020,1,2020-03-01,S08000026,4,17,21,-19
2020,1,2020-03-01,S08000028,2,18,20.5,-12.2
2020,1,2020-03-01,S08000028,3,54,42,28.6
2020,1,2020-03-01,S08000028,4,6,5,20
2020,1,2020-03-01,S08000029,1,203,224.5,-9.6
2020,1,2020-03-01,S08000029,2,179,201,-10.9
2020,1,2020-03-01,S08000029,3,157,149.5,5
2020,1,2020-03-01,S08000029,4,94,90.5,3.9
2020,1,2020-03-01,S08000029,5,119,110,8.2
2020,1,2020-03-01,S08000030,1,225,192.5,16.9
2020,1,2020-03-01,S08000030,2,173,167.5,3.3
2020,1,2020-03-01,S08000030,3,202,186.5,8.3
2020,1,2020-03-01,S08000030,4,181,185,-2.2
2020,1,2020-03-01,S08000030,5,117,95,23.2
2020,1,2020-03-01,S08000031,1,1098,1174,-6.5
2020,1,2020-03-01,S08000031,2,471,448.5,5
2020,1,2020-03-01,S08000031,3,260,269.5,-3.5
2020,1,2020-03-01,S08000031,4,192,237.5,-19.2
2020,1,2020-03-01,S08000031,5,238,257,-7.4
2020,1,2020-03-01,S08000032,1,472,465.5,1.4
2020,1,2020-03-01,S08000032,2,369,378.5,-2.5
2020,1,2020-03-01,S08000032,3,235,243.5,-3.5
2020,1,2020-03-01,S08000032,4,135,132.5,1.9
2020,1,2020-03-01,S08000032,5,92,88.5,4
2020,1,2020-03-01,S92000003,1,3090,3090.5,0
2020,1,2020-03-01,S92000003,2,2637,2587.5,1.9
2020,1,2020-03-01,S92000003,3,2107,2058,2.4
2020,1,2020-03-01,S92000003,4,1708,1646,3.8
2020,1,2020-03-01,S92000003,5,1323,1273.5,3.9
2020,1,2020-03-08,S08000015,1,365,420.5,-13.2
2020,1,2020-03-08,S08000015,2,222,228,-2.6
2020,1,2020-03-08,S08000015,3,157,146.5,7.2
2020,1,2020-03-08,S08000015,4,93,92.5,0.5
2020,1,2020-03-08,S08000015,5,92,82.5,11.5
2020,1,2020-03-08,S08000016,1,18,21.5,-16.3
2020,1,2020-03-08,S08000016,2,58,54.5,6.4
2020,1,2020-03-08,S08000016,3,102,90.5,12.7
2020,1,2020-03-08,S08000016,4,80,82.5,-3
2020,1,2020-03-08,S08000016,5,12,15,-20
2020,1,2020-03-08,S08000017,1,37,35,5.7
2020,1,2020-03-08,S08000017,2,110,108,1.9
2020,1,2020-03-08,S08000017,3,132,106,24.5
2020,1,2020-03-08,S08000017,4,51,53,-3.8
2020,1,2020-03-08,S08000017,5,17,19,-10.5
2020,1,2020-03-08,S08000019,1,164,165,-0.6
2020,1,2020-03-08,S08000019,2,174,177,-1.7
2020,1,2020-03-08,S08000019,3,86,98.5,-12.7
2020,1,2020-03-08,S08000019,4,100,95.5,4.7
2020,1,2020-03-08,S08000019,5,60,65,-7.7
2020,1,2020-03-08,S08000020,1,97,63.5,52.8
2020,1,2020-03-08,S08000020,2,229,217.5,5.3
2020,1,2020-03-08,S08000020,3,250,237,5.5
2020,1,2020-03-08,S08000020,4,273,272.5,0.2
2020,1,2020-03-08,S08000020,5,210,246.5,-14.8
2020,1,2020-03-08,S08000022,1,102,98,4.1
2020,1,2020-03-08,S08000022,2,171,157.5,8.6
2020,1,2020-03-08,S08000022,3,267,260,2.7
2020,1,2020-03-08,S08000022,4,170,190,-10.5
2020,1,2020-03-08,S08000022,5,48,47.5,1.1
2020,1,2020-03-08,S08000024,1,299,328.5,-9
2020,1,2020-03-08,S08000024,2,398,413.5,-3.7
2020,1,2020-03-08,S08000024,3,270,280.5,-3.7
2020,1,2020-03-08,S08000024,4,244,244.5,-0.2
2020,1,2020-03-08,S08000024,5,274,287,-4.5
2020,1,2020-03-08,S08000025,3,14,16,-12.5
2020,1,2020-03-08,S08000025,4,22,12.5,76
2020,1,2020-03-08,S08000026,3,15,18.5,-18.9
2020,1,2020-03-08,S08000026,4,17,17.5,-2.9
2020,1,2020-03-08,S08000028,2,13,27,-51.9
2020,1,2020-03-08,S08000028,3,36,41.5,-13.3
2020,1,2020-03-08,S08000029,1,215,242,-11.2
2020,1,2020-03-08,S08000029,2,171,201,-14.9
2020,1,2020-03-08,S08000029,3,151,167,-9.6
2020,1,2020-03-08,S08000029,4,77,115,-33
2020,1,2020-03-08,S08000029,5,111,126,-11.9
2020,1,2020-03-08,S08000030,1,201,197,2
2020,1,2020-03-08,S08000030,2,168,151,11.3
2020,1,2020-03-08,S08000030,3,174,182.5,-4.7
2020,1,2020-03-08,S08000030,4,200,191,4.7
2020,1,2020-03-08,S08000030,5,118,98.5,19.8
2020,1,2020-03-08,S08000031,1,1160,1228,-5.5
2020,1,2020-03-08,S08000031,2,459,475.5,-3.5
2020,1,2020-03-08,S08000031,3,259,277,-6.5
2020,1,2020-03-08,S08000031,4,250,241,3.7
2020,1,2020-03-08,S08000031,5,220,299,-26.4
2020,1,2020-03-08,S08000032,1,484,500,-3.2
2020,1,2020-03-08,S08000032,2,412,422.5,-2.5
2020,1,2020-03-08,S08000032,3,235,247,-4.9
2020,1,2020-03-08,S08000032,4,147,149.5,-1.7
2020,1,2020-03-08,S08000032,5,85,85.5,-0.6
2020,1,2020-03-08,S92000003,1,3144,3306.5,-4.9
2020,1,2020-03-08,S92000003,2,2594,2651,-2.2
2020,1,2020-03-08,S92000003,3,2149,2176,-1.2
2020,1,2020-03-08,S92000003,4,1731,1765.5,-2
2020,1,2020-03-08,S92000003,5,1250,1376.5,-9.2
2020,1,2020-03-15,S08000015,1,354,400,-11.5
2020,1,2020-03-15,S08000015,2,221,236.5,-6.6
2020,1,2020-03-15,S08000015,3,108,125.5,-13.9
2020,1,2020-03-15,S08000015,4,81,89.5,-9.5
2020,1,2020-03-15,S08000015,5,76,77.5,-1.9
2020,1,2020-03-15,S08000016,1,24,15,60
2020,1,2020-03-15,S08000016,2,56,63,-11.1
2020,1,2020-03-15,S08000016,3,73,81.5,-10.4
2020,1,2020-03-15,S08000016,4,84,76.5,9.8
2020,1,2020-03-15,S08000016,5,18,19.5,-7.7
2020,1,2020-03-15,S08000017,1,42,44.5,-5.6
2020,1,2020-03-15,S08000017,2,124,112.5,10.2
2020,1,2020-03-15,S08000017,3,123,117.5,4.7
2020,1,2020-03-15,S08000017,4,47,54,-13
2020,1,2020-03-15,S08000017,5,23,24,-4.2
2020,1,2020-03-15,S08000019,1,127,161.5,-21.4
2020,1,2020-03-15,S08000019,2,170,163,4.3
2020,1,2020-03-15,S08000019,3,86,104.5,-17.7
2020,1,2020-03-15,S08000019,4,94,85.5,9.9
2020,1,2020-03-15,S08000019,5,59,67,-11.9
2020,1,2020-03-15,S08000020,1,85,71,19.7
2020,1,2020-03-15,S08000020,2,209,236.5,-11.6
2020,1,2020-03-15,S08000020,3,210,235,-10.6
2020,1,2020-03-15,S08000020,4,277,262.5,5.5
2020,1,2020-03-15,S08000020,5,231,243.5,-5.1
2020,1,2020-03-15,S08000022,1,73,87,-16.1
2020,1,2020-03-15,S08000022,2,186,174.5,6.6
2020,1,2020-03-15,S08000022,3,223,247,-9.7
2020,1,2020-03-15,S08000022,4,150,175.5,-14.5
2020,1,2020-03-15,S08000022,5,40,49.5,-19.2
2020,1,2020-03-15,S08000024,1,301,303,-0.7
2020,1,2020-03-15,S08000024,2,365,404,-9.7
2020,1,2020-03-15,S08000024,3,248,271,-8.5
2020,1,2020-03-15,S08000024,4,199,231,-13.9
2020,1,2020-03-15,S08000024,5,243,297,-18.2
2020,1,2020-03-15,S08000025,2,5,9,-44.4
2020,1,2020-03-15,S08000025,3,9,12,-25
2020,1,2020-03-15,S08000025,4,9,17.5,-48.6
2020,1,2020-03-15,S08000026,2,10,3,233.3
2020,1,2020-03-15,S08000026,3,13,12,8.3
2020,1,2020-03-15,S08000026,4,14,20,-30
2020,1,2020-03-15,S08000028,2,10,19,-47.4
2020,1,2020-03-15,S08000028,3,44,44.5,-1.1
2020,1,2020-03-15,S08000029,1,190,210.5,-9.7
2020,1,2020-03-15,S08000029,2,187,176.5,5.9
2020,1,2020-03-15,S08000029,3,133,150.5,-11.6
2020,1,2020-03-15,S08000029,4,89,109,-18.3
2020,1,2020-03-15,S08000029,5,97,92,5.4
2020,1,2020-03-15,S08000030,1,207,202,2.5
2020,1,2020-03-15,S08000030,2,164,161.5,1.5
2020,1,2020-03-15,S08000030,3,156,195,-20
2020,1,2020-03-15,S08000030,4,164,192,-14.6
2020,1,2020-03-15,S08000030,5,91,103,-11.7
2020,1,2020-03-15,S08000031,1,1216,1185.5,2.6
2020,1,2020-03-15,S08000031,2,437,447,-2.2
2020,1,2020-03-15,S08000031,3,256,291.5,-12.2
2020,1,2020-03-15,S08000031,4,217,252.5,-14.1
2020,1,2020-03-15,S08000031,5,222,267,-16.9
2020,1,2020-03-15,S08000032,1,451,491,-8.1
2020,1,2020-03-15,S08000032,2,406,397.5,2.1
2020,1,2020-03-15,S08000032,3,206,245.5,-16.1
2020,1,2020-03-15,S08000032,4,136,154,-11.7
2020,1,2020-03-15,S08000032,5,79,90,-12.2
2020,1,2020-03-15,S92000003,1,3072,3176,-3.3
2020,1,2020-03-15,S92000003,2,2552,2608,-2.1
2020,1,2020-03-15,S92000003,3,1892,2139,-11.5
2020,1,2020-03-15,S92000003,4,1564,1725.5,-9.4
2020,1,2020-03-15,S92000003,5,1186,1336,-11.2
2020,1,2020-03-22,S08000015,1,336,398,-15.6
2020,1,2020-03-22,S08000015,2,206,230.5,-10.6
2020,1,2020-03-22,S08000015,3,109,141.5,-23
2020,1,2020-03-22,S08000015,4,100,89.5,11.7
2020,1,2020-03-22,S08000015,5,64,86.5,-26
2020,1,2020-03-22,S08000016,1,22,25,-12
2020,1,2020-03-22,S08000016,2,28,56.5,-50.4
2020,1,2020-03-22,S08000016,3,95,86,10.5
2020,1,2020-03-22,S08000016,4,93,73,27.4
2020,1,2020-03-22,S08000016,5,14,19.5,-28.2
2020,1,2020-03-22,S08000017,1,42,34,23.5
2020,1,2020-03-22,S08000017,2,94,112.5,-16.4
2020,1,2020-03-22,S08000017,3,96,107,-10.3
2020,1,2020-03-22,S08000017,4,59,42,40.5
2020,1,2020-03-22,S08000017,5,15,17.5,-14.3
2020,1,2020-03-22,S08000019,1,115,142,-19
2020,1,2020-03-22,S08000019,2,145,177.5,-18.3
2020,1,2020-03-22,S08000019,3,75,105.5,-28.9
2020,1,2020-03-22,S08000019,4,86,87.5,-1.7
2020,1,2020-03-22,S08000019,5,57,88,-35.2
2020,1,2020-03-22,S08000020,1,84,76,10.5
2020,1,2020-03-22,S08000020,2,205,231.5,-11.4
2020,1,2020-03-22,S08000020,3,185,213,-13.1
2020,1,2020-03-22,S08000020,4,236,285.5,-17.3
2020,1,2020-03-22,S08000020,5,186,231.5,-19.7
2020,1,2020-03-22,S08000022,1,83,93,-10.8
2020,1,2020-03-22,S08000022,2,150,174,-13.8
2020,1,2020-03-22,S08000022,3,200,230.5,-13.2
2020,1,2020-03-22,S08000022,4,135,147.5,-8.5
2020,1,2020-03-22,S08000022,5,30,49,-38.8
2020,1,2020-03-22,S08000024,1,270,319.5,-15.5
2020,1,2020-03-22,S08000024,2,376,408,-7.8
2020,1,2020-03-22,S08000024,3,237,282.5,-16.1
2020,1,2020-03-22,S08000024,4,157,236.5,-33.6
2020,1,2020-03-22,S08000024,5,246,265.5,-7.3
2020,1,2020-03-22,S08000025,3,14,15.5,-9.7
2020,1,2020-03-22,S08000025,4,14,17,-17.6
2020,1,2020-03-22,S08000026,2,10,1.5,566.7
2020,1,2020-03-22,S08000026,3,14,14.5,-3.4
2020,1,2020-03-22,S08000026,4,18,20,-10
2020,1,2020-03-22,S08000028,2,9,20,-55
2020,1,2020-03-22,S08000028,3,39,46,-15.2
2020,1,2020-03-22,S08000028,4,8,2,300
2020,1,2020-03-22,S08000029,1,197,216.5,-9
2020,1,2020-03-22,S08000029,2,173,195,-11.3
2020,1,2020-03-22,S08000029,3,141,158,-10.8
2020,1,2020-03-22,S08000029,4,91,98,-7.1
2020,1,2020-03-22,S08000029,5,77,99.5,-22.6
2020,1,2020-03-22,S08000030,1,215,213,0.9
2020,1,2020-03-22,S08000030,2,132,162,-18.5
2020,1,2020-03-22,S08000030,3,143,190.5,-24.9
2020,1,2020-03-22,S08000030,4,167,194.5,-14.1
2020,1,2020-03-22,S08000030,5,74,89.5,-17.3
2020,1,2020-03-22,S08000031,1,1082,1204,-10.1
2020,1,2020-03-22,S08000031,2,381,471,-19.1
2020,1,2020-03-22,S08000031,3,254,274.5,-7.5
2020,1,2020-03-22,S08000031,4,212,246,-13.8
2020,1,2020-03-22,S08000031,5,203,256,-20.7
2020,1,2020-03-22,S08000032,1,457,489,-6.5
2020,1,2020-03-22,S08000032,2,378,413,-8.5
2020,1,2020-03-22,S08000032,3,208,238,-12.6
2020,1,2020-03-22,S08000032,4,135,127,6.3
2020,1,2020-03-22,S08000032,5,77,102,-24.5
2020,1,2020-03-22,S92000003,1,2907,3213.5,-9.5
2020,1,2020-03-22,S92000003,2,2295,2661,-13.8
2020,1,2020-03-22,S92000003,3,1814,2107.5,-13.9
2020,1,2020-03-22,S92000003,4,1512,1668,-9.4
2020,1,2020-03-22,S92000003,5,1047,1312,-20.2
2020,1,2020-03-29,S08000015,1,376,398.5,-5.6
2020,1,2020-03-29,S08000015,2,175,238,-26.5
2020,1,2020-03-29,S08000015,3,114,139.5,-18.3
2020,1,2020-03-29,S08000015,4,94,97.5,-3.6
2020,1,2020-03-29,S08000015,5,70,69,1.4
2020,1,2020-03-29,S08000016,1,24,28.5,-15.8
2020,1,2020-03-29,S08000016,2,45,50,-10
2020,1,2020-03-29,S08000016,3,91,77,18.2
2020,1,2020-03-29,S08000016,4,73,70,4.3
2020,1,2020-03-29,S08000016,5,20,13.5,48.1
2020,1,2020-03-29,S08000017,1,53,36.5,45.2
2020,1,2020-03-29,S08000017,2,87,99.5,-12.6
2020,1,2020-03-29,S08000017,3,120,97,23.7
2020,1,2020-03-29,S08000017,4,38,40.5,-6.2
2020,1,2020-03-29,S08000017,5,17,31,-45.2
2020,1,2020-03-29,S08000019,1,131,153,-14.4
2020,1,2020-03-29,S08000019,2,153,166.5,-8.1
2020,1,2020-03-29,S08000019,3,75,97,-22.7
2020,1,2020-03-29,S08000019,4,77,102.5,-24.9
2020,1,2020-03-29,S08000019,5,69,77.5,-11
2020,1,2020-03-29,S08000020,1,71,57,24.6
2020,1,2020-03-29,S08000020,2,190,218.5,-13
2020,1,2020-03-29,S08000020,3,206,215,-4.2
2020,1,2020-03-29,S08000020,4,267,284,-6
2020,1,2020-03-29,S08000020,5,224,248.5,-9.9
2020,1,2020-03-29,S08000022,1,66,100.5,-34.3
2020,1,2020-03-29,S08000022,2,155,181,-14.4
2020,1,2020-03-29,S08000022,3,187,233,-19.7
2020,1,2020-03-29,S08000022,4,152,167.5,-9.3
2020,1,2020-03-29,S08000022,5,33,44,-25
2020,1,2020-03-29,S08000024,1,337,329,2.4
2020,1,2020-03-29,S08000024,2,376,446.5,-15.8
2020,1,2020-03-29,S08000024,3,254,264.5,-4
2020,1,2020-03-29,S08000024,4,195,225,-13.3
2020,1,2020-03-29,S08000024,5,257,295.5,-13
2020,1,2020-03-29,S08000025,3,7,13.5,-48.1
2020,1,2020-03-29,S08000025,4,14,12,16.7
2020,1,2020-03-29,S08000026,2,6,3.5,71.4
2020,1,2020-03-29,S08000026,3,13,9.5,36.8
2020,1,2020-03-29,S08000026,4,17,14.5,17.2
2020,1,2020-03-29,S08000028,2,15,12.5,20
2020,1,2020-03-29,S08000028,3,51,42.5,20
2020,1,2020-03-29,S08000029,1,161,231.5,-30.5
2020,1,2020-03-29,S08000029,2,191,183,4.4
2020,1,2020-03-29,S08000029,3,147,150.5,-2.3
2020,1,2020-03-29,S08000029,4,74,101,-26.7
2020,1,2020-03-29,S08000029,5,99,103,-3.9
2020,1,2020-03-29,S08000030,1,190,190.5,-0.3
2020,1,2020-03-29,S08000030,2,157,159.5,-1.6
2020,1,2020-03-29,S08000030,3,177,193.5,-8.5
2020,1,2020-03-29,S08000030,4,148,183,-19.1
2020,1,2020-03-29,S08000030,5,83,109.5,-24.2
2020,1,2020-03-29,S08000031,1,1130,1216,-7.1
2020,1,2020-03-29,S08000031,2,414,472,-12.3
2020,1,2020-03-29,S08000031,3,263,295.5,-11
2020,1,2020-03-29,S08000031,4,219,217,0.9
2020,1,2020-03-29,S08000031,5,221,252,-12.3
2020,1,2020-03-29,S08000032,1,460,485,-5.2
2020,1,2020-03-29,S08000032,2,396,406,-2.5
2020,1,2020-03-29,S08000032,3,192,244,-21.3
2020,1,2020-03-29,S08000032,4,128,137.5,-6.9
2020,1,2020-03-29,S08000032,5,73,84,-13.1
2020,1,2020-03-29,S92000003,1,3000,3229,-7.1
2020,1,2020-03-29,S92000003,2,2362,2646.5,-10.8
2020,1,2020-03-29,S92000003,3,1898,2077,-8.6
2020,1,2020-03-29,S92000003,4,1497,1657,-9.7
2020,1,2020-03-29,S92000003,5,1168,1331.5,-12.3
2020,2,2020-04-05,S08000015,1,304,402,-24.4
2020,2,2020-04-05,S08000015,2,185,224.5,-17.6
2020,2,2020-04-05,S08000015,3,132,148.5,-11.1
2020,2,2020-04-05,S08000015,4,90,98,-8.2
2020,2,2020-04-05,S08000015,5,67,91,-26.4
2020,2,2020-04-05,S08000016,1,21,21,0
2020,2,2020-04-05,S08000016,2,47,60,-21.7
2020,2,2020-04-05,S08000016,3,85,86.5,-1.7
2020,2,2020-04-05,S08000016,4,58,83.5,-30.5
2020,2,2020-04-05,S08000016,5,20,15.5,29
2020,2,2020-04-05,S08000017,1,44,43.5,1.1
2020,2,2020-04-05,S08000017,2,85,105,-19
2020,2,2020-04-05,S08000017,3,116,103.5,12.1
2020,2,2020-04-05,S08000017,4,44,45.5,-3.3
2020,2,2020-04-05,S08000017,5,27,23,17.4
2020,2,2020-04-05,S08000019,1,136,153,-11.1
2020,2,2020-04-05,S08000019,2,166,181,-8.3
2020,2,2020-04-05,S08000019,3,90,92,-2.2
2020,2,2020-04-05,S08000019,4,70,100,-30
2020,2,2020-04-05,S08000019,5,63,72,-12.5
2020,2,2020-04-05,S08000020,1,76,73,4.1
2020,2,2020-04-05,S08000020,2,213,187.5,13.6
2020,2,2020-04-05,S08000020,3,219,234,-6.4
2020,2,2020-04-05,S08000020,4,245,279,-12.2
2020,2,2020-04-05,S08000020,5,197,230,-14.3
2020,2,2020-04-05,S08000022,1,76,100.5,-24.4
2020,2,2020-04-05,S08000022,2,130,186,-30.1
2020,2,2020-04-05,S08000022,3,194,228,-14.9
2020,2,2020-04-05,S08000022,4,140,156,-10.3
2020,2,2020-04-05,S08000022,5,35,49.5,-29.3
2020,2,2020-04-05,S08000024,1,316,323,-2.2
2020,2,2020-04-05,S08000024,2,339,405.5,-16.4
2020,2,2020-04-05,S08000024,3,237,275.5,-14
2020,2,2020-04-05,S08000024,4,224,228.5,-2
2020,2,2020-04-05,S08000024,5,248,311,-20.3
2020,2,2020-04-05,S08000025,3,8,13,-38.5
2020,2,2020-04-05,S08000025,4,19,24.5,-22.4
2020,2,2020-04-05,S08000026,2,7,1.5,366.7
2020,2,2020-04-05,S08000026,3,11,11,0
2020,2,2020-04-05,S08000026,4,13,14,-7.1
2020,2,2020-04-05,S08000028,2,14,24,-41.7
2020,2,2020-04-05,S08000028,3,39,40.5,-3.7
2020,2,2020-04-05,S08000029,1,213,227.5,-6.4
2020,2,2020-04-05,S08000029,2,167,205,-18.5
2020,2,2020-04-05,S08000029,3,145,163.5,-11.3
2020,2,2020-04-05,S08000029,4,90,112,-19.6
2020,2,2020-04-05,S08000029,5,95,99.5,-4.5
2020,2,2020-04-05,S08000030,1,207,207,0
2020,2,2020-04-05,S08000030,2,178,168.5,5.6
2020,2,2020-04-05,S08000030,3,174,166,4.8
2020,2,2020-04-05,S08000030,4,174,189.5,-8.2
2020,2,2020-04-05,S08000030,5,61,80,-23.8
2020,2,2020-04-05,S08000031,1,1229,1212.5,1.4
2020,2,2020-04-05,S08000031,2,399,492,-18.9
2020,2,2020-04-05,S08000031,3,294,313,-6.1
2020,2,2020-04-05,S08000031,4,200,233.5,-14.3
2020,2,2020-04-05,S08000031,5,246,243,1.2
2020,2,2020-04-05,S08000032,1,444,526.5,-15.7
2020,2,2020-04-05,S08000032,2,385,426.5,-9.7
2020,2,2020-04-05,S08000032,3,185,233.5,-20.8
2020,2,2020-04-05,S08000032,4,122,133,-8.3
2020,2,2020-04-05,S08000032,5,88,85,3.5
2020,2,2020-04-05,S92000003,1,3067,3294,-6.9
2020,2,2020-04-05,S92000003,2,2322,2676,-13.2
2020,2,2020-04-05,S92000003,3,1929,2113,-8.7
2020,2,2020-04-05,S92000003,4,1492,1705.5,-12.5
2020,2,2020-04-05,S92000003,5,1148,1303.5,-11.9
2020,2,2020-04-12,S08000015,1,334,409,-18.3
2020,2,2020-04-12,S08000015,2,221,241,-8.3
2020,2,2020-04-12,S08000015,3,131,142,-7.7
2020,2,2020-04-12,S08000015,4,97,104,-6.7
2020,2,2020-04-12,S08000015,5,82,84.5,-3
2020,2,2020-04-12,S08000016,1,11,29.5,-62.7
2020,2,2020-04-12,S08000016,2,66,53,24.5
2020,2,2020-04-12,S08000016,3,88,105,-16.2
2020,2,2020-04-12,S08000016,4,77,77,0
2020,2,2020-04-12,S08000016,5,11,15.5,-29
2020,2,2020-04-12,S08000017,1,39,41,-4.9
2020,2,2020-04-12,S08000017,2,89,108,-17.6
2020,2,2020-04-12,S08000017,3,90,131.5,-31.6
2020,2,2020-04-12,S08000017,4,39,39.5,-1.3
2020,2,2020-04-12,S08000017,5,23,16.5,39.4
2020,2,2020-04-12,S08000019,1,132,138,-4.3
2020,2,2020-04-12,S08000019,2,168,165,1.8
2020,2,2020-04-12,S08000019,3,97,92.5,4.9
2020,2,2020-04-12,S08000019,4,76,88.5,-14.1
2020,2,2020-04-12,S08000019,5,62,80,-22.5
2020,2,2020-04-12,S08000020,1,88,71,23.9
2020,2,2020-04-12,S08000020,2,236,183.5,28.6
2020,2,2020-04-12,S08000020,3,209,211,-0.9
2020,2,2020-04-12,S08000020,4,251,269.5,-6.9
2020,2,2020-04-12,S08000020,5,215,223.5,-3.8
2020,2,2020-04-12,S08000022,1,80,92,-13
2020,2,2020-04-12,S08000022,2,143,166.5,-14.1
2020,2,2020-04-12,S08000022,3,198,206,-3.9
2020,2,2020-04-12,S08000022,4,144,188.5,-23.6
2020,2,2020-04-12,S08000022,5,39,57,-31.6
2020,2,2020-04-12,S08000024,1,306,338.5,-9.6
2020,2,2020-04-12,S08000024,2,367,404,-9.2
2020,2,2020-04-12,S08000024,3,197,266.5,-26.1
2020,2,2020-04-12,S08000024,4,190,219,-13.2
2020,2,2020-04-12,S08000024,5,239,300.5,-20.5
