year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,4,2020-12-27,S92000003,75 - 84,All,Planned,233,279.5,-16.6
2020,4,2020-12-27,S92000003,85 and over,All,Planned,133,162,-17.9
2020,4,2020-12-27,S92000003,All ages,All,Planned,1648,1730,-4.7
2020,4,2020-12-27,S92000003,All ages,Female,Planned,810,839.5,-3.5
2020,4,2020-12-27,S92000003,All ages,Male,Planned,805,786.5,2.4
2021,1,2021-01-03,S08000015,65 - 74,All,Planned,6,9.5,-36.8
2021,1,2021-01-03,S08000015,All ages,All,Planned,17,36,-52.8
2021,1,2021-01-03,S08000015,All ages,Female,Planned,8,18.5,-56.8
2021,1,2021-01-03,S08000015,All ages,Male,Planned,9,14.5,-37.9
2021,1,2021-01-03,S08000016,75 - 84,All,Planned,6,5,20
2021,1,2021-01-03,S08000016,All ages,All,Planned,15,17.5,-14.3
2021,1,2021-01-03,S08000016,All ages,Male,Planned,11,7.5,46.7
2021,1,2021-01-03,S08000017,45 - 64,All,Planned,7,9.5,-26.3
2021,1,2021-01-03,S08000017,65 - 74,All,Planned,11,8,37.5
2021,1,2021-01-03,S08000017,All ages,All,Planned,29,51.5,-43.7
2021,1,2021-01-03,S08000017,All ages,Female,Planned,16,25.5,-37.3
2021,1,2021-01-03,S08000017,All ages,Male,Planned,13,23.5,-44.7
2021,1,2021-01-03,S08000019,Under 5,All,Planned,14,4.5,211.1
2021,1,2021-01-03,S08000019,5 - 14,All,Planned,6,5,20
2021,1,2021-01-03,S08000019,15 - 44,All,Planned,13,19,-31.6
2021,1,2021-01-03,S08000019,45 - 64,All,Planned,21,32,-34.4
2021,1,2021-01-03,S08000019,65 - 74,All,Planned,16,28.5,-43.9
2021,1,2021-01-03,S08000019,75 - 84,All,Planned,14,35,-60
2021,1,2021-01-03,S08000019,85 and over,All,Planned,16,20.5,-22
2021,1,2021-01-03,S08000019,All ages,All,Planned,100,144.5,-30.8
2021,1,2021-01-03,S08000019,All ages,Female,Planned,53,75.5,-29.8
2021,1,2021-01-03,S08000019,All ages,Male,Planned,47,68.5,-31.4
2021,1,2021-01-03,S08000020,Under 5,All,Planned,5,3,66.7
2021,1,2021-01-03,S08000020,5 - 14,All,Planned,9,6,50
2021,1,2021-01-03,S08000020,15 - 44,All,Planned,16,14,14.3
2021,1,2021-01-03,S08000020,45 - 64,All,Planned,25,26.5,-5.7
2021,1,2021-01-03,S08000020,65 - 74,All,Planned,17,25,-32
2021,1,2021-01-03,S08000020,75 - 84,All,Planned,12,16,-25
2021,1,2021-01-03,S08000020,All ages,All,Planned,88,97,-9.3
2021,1,2021-01-03,S08000020,All ages,Female,Planned,47,47.5,-1.1
2021,1,2021-01-03,S08000020,All ages,Male,Planned,41,48,-14.6
2021,1,2021-01-03,S08000022,Under 5,All,Planned,10,4.5,122.2
2021,1,2021-01-03,S08000022,15 - 44,All,Planned,8,13,-38.5
2021,1,2021-01-03,S08000022,45 - 64,All,Planned,28,23,21.7
2021,1,2021-01-03,S08000022,65 - 74,All,Planned,17,20.5,-17.1
2021,1,2021-01-03,S08000022,75 - 84,All,Planned,18,26,-30.8
2021,1,2021-01-03,S08000022,85 and over,All,Planned,8,10,-20
2021,1,2021-01-03,S08000022,All ages,All,Planned,91,99,-8.1
2021,1,2021-01-03,S08000022,All ages,Female,Planned,42,51.5,-18.4
2021,1,2021-01-03,S08000022,All ages,Male,Planned,48,44.5,7.9
2021,1,2021-01-03,S08000024,Under 5,All,Planned,9,14,-35.7
2021,1,2021-01-03,S08000024,5 - 14,All,Planned,18,19.5,-7.7
2021,1,2021-01-03,S08000024,15 - 44,All,Planned,48,51,-5.9
2021,1,2021-01-03,S08000024,45 - 64,All,Planned,86,76.5,12.4
2021,1,2021-01-03,S08000024,65 - 74,All,Planned,66,50.5,30.7
2021,1,2021-01-03,S08000024,75 - 84,All,Planned,30,36.5,-17.8
2021,1,2021-01-03,S08000024,85 and over,All,Planned,15,8.5,76.5
2021,1,2021-01-03,S08000024,All ages,All,Planned,272,256.5,6
2021,1,2021-01-03,S08000024,All ages,Female,Planned,159,133.5,19.1
2021,1,2021-01-03,S08000024,All ages,Male,Planned,113,122,-7.4
2021,1,2021-01-03,S08000029,65 - 74,All,Planned,7,11.5,-39.1
2021,1,2021-01-03,S08000029,All ages,All,Planned,19,55,-65.5
2021,1,2021-01-03,S08000029,All ages,Female,Planned,12,26.5,-54.7
2021,1,2021-01-03,S08000029,All ages,Male,Planned,7,27.5,-74.5
2021,1,2021-01-03,S08000030,15 - 44,All,Planned,19,13,46.2
2021,1,2021-01-03,S08000030,45 - 64,All,Planned,46,22,109.1
2021,1,2021-01-03,S08000030,65 - 74,All,Planned,27,20,35
2021,1,2021-01-03,S08000030,75 - 84,All,Planned,22,17,29.4
2021,1,2021-01-03,S08000030,85 and over,All,Planned,9,10,-10
2021,1,2021-01-03,S08000030,All ages,All,Planned,127,98,29.6
2021,1,2021-01-03,S08000030,All ages,Female,Planned,65,53,22.6
2021,1,2021-01-03,S08000030,All ages,Male,Planned,62,44,40.9
2021,1,2021-01-03,S08000031,Under 5,All,Planned,62,69.5,-10.8
2021,1,2021-01-03,S08000031,5 - 14,All,Planned,29,30.5,-4.9
2021,1,2021-01-03,S08000031,15 - 44,All,Planned,133,147,-9.5
2021,1,2021-01-03,S08000031,45 - 64,All,Planned,179,192,-6.8
2021,1,2021-01-03,S08000031,65 - 74,All,Planned,94,131.5,-28.5
2021,1,2021-01-03,S08000031,75 - 84,All,Planned,95,103.5,-8.2
2021,1,2021-01-03,S08000031,85 and over,All,Planned,59,73,-19.2
2021,1,2021-01-03,S08000031,All ages,All,Planned,651,747,-12.9
2021,1,2021-01-03,S08000031,All ages,Female,Planned,327,371.5,-12
2021,1,2021-01-03,S08000031,All ages,Male,Planned,321,350,-8.3
2021,1,2021-01-03,S08000032,Under 5,All,Planned,86,65.5,31.3
2021,1,2021-01-03,S08000032,15 - 44,All,Planned,7,6.5,7.7
2021,1,2021-01-03,S08000032,45 - 64,All,Planned,10,16,-37.5
2021,3,2021-07-04,S08000030,65 - 74,All,Planned,53,60,-11.7
2021,3,2021-07-04,S08000030,75 - 84,All,Planned,32,54,-40.7
2021,3,2021-07-04,S08000030,85 and over,All,Planned,10,17,-41.2
2021,3,2021-07-04,S08000030,All ages,All,Planned,204,296,-31.1
2021,3,2021-07-04,S08000030,All ages,Female,Planned,107,153.5,-30.3
2021,3,2021-07-04,S08000030,All ages,Male,Planned,97,142,-31.7
2021,3,2021-07-04,S08000031,Under 5,All,Planned,75,91.5,-18
2021,3,2021-07-04,S08000031,5 - 14,All,Planned,41,73.5,-44.2
2021,3,2021-07-04,S08000031,15 - 44,All,Planned,243,267,-9
2021,3,2021-07-04,S08000031,45 - 64,All,Planned,380,405.5,-6.3
2021,3,2021-07-04,S08000031,65 - 74,All,Planned,211,280,-24.6
2021,3,2021-07-04,S08000031,75 - 84,All,Planned,158,195.5,-19.2
2021,3,2021-07-04,S08000031,85 and over,All,Planned,56,88.5,-36.7
2021,3,2021-07-04,S08000031,All ages,All,Planned,1164,1401.5,-16.9
2021,3,2021-07-04,S08000031,All ages,Female,Planned,590,701.5,-15.9
2021,3,2021-07-04,S08000031,All ages,Male,Planned,570,682.5,-16.5
2021,3,2021-07-04,S08000032,Under 5,All,Planned,89,86.5,2.9
2021,3,2021-07-04,S08000032,15 - 44,All,Planned,20,20,0
2021,3,2021-07-04,S08000032,45 - 64,All,Planned,22,52.5,-58.1
2021,3,2021-07-04,S08000032,65 - 74,All,Planned,30,35,-14.3
2021,3,2021-07-04,S08000032,75 - 84,All,Planned,18,31.5,-42.9
2021,3,2021-07-04,S08000032,85 and over,All,Planned,5,11,-54.5
2021,3,2021-07-04,S08000032,All ages,All,Planned,186,237.5,-21.7
2021,3,2021-07-04,S08000032,All ages,Female,Planned,84,96,-12.5
2021,3,2021-07-04,S08000032,All ages,Male,Planned,97,97.5,-0.5
2021,3,2021-07-04,S92000003,Under 5,All,Planned,243,262,-7.3
2021,3,2021-07-04,S92000003,5 - 14,All,Planned,105,169,-37.9
2021,3,2021-07-04,S92000003,15 - 44,All,Planned,481,610.5,-21.2
2021,1,2021-01-10,S08000016,All ages,Female,Planned,14,15.5,-9.7
2021,1,2021-01-10,S08000016,All ages,Male,Planned,10,12.5,-20
2021,1,2021-01-10,S08000017,45 - 64,All,Planned,6,6,0
2021,1,2021-01-10,S08000017,65 - 74,All,Planned,10,8,25
2021,1,2021-01-10,S08000017,75 - 84,All,Planned,14,12.5,12
2021,1,2021-01-10,S08000017,85 and over,All,Planned,16,11.5,39.1
2021,1,2021-01-10,S08000017,All ages,All,Planned,49,43.5,12.6
2021,1,2021-01-10,S08000017,All ages,Female,Planned,17,21,-19
2021,1,2021-01-10,S08000017,All ages,Male,Planned,32,21,52.4
2021,1,2021-01-10,S08000019,Under 5,All,Planned,7,2.5,180
2021,1,2021-01-10,S08000019,5 - 14,All,Planned,5,2.5,100
2021,1,2021-01-10,S08000019,15 - 44,All,Planned,15,10.5,42.9
2021,1,2021-01-10,S08000019,45 - 64,All,Planned,25,14,78.6
2021,1,2021-01-10,S08000019,65 - 74,All,Planned,20,30,-33.3
2021,1,2021-01-10,S08000019,75 - 84,All,Planned,18,41.5,-56.6
2021,1,2021-01-10,S08000019,85 and over,All,Planned,8,47.5,-83.2
2021,1,2021-01-10,S08000019,All ages,All,Planned,98,148.5,-34
2021,1,2021-01-10,S08000019,All ages,Female,Planned,53,77.5,-31.6
2021,1,2021-01-10,S08000019,All ages,Male,Planned,45,70.5,-36.2
2021,1,2021-01-10,S08000020,Under 5,All,Planned,7,15.5,-54.8
2021,1,2021-01-10,S08000020,15 - 44,All,Planned,13,34,-61.8
2021,1,2021-01-10,S08000020,45 - 64,All,Planned,30,56.5,-46.9
2021,1,2021-01-10,S08000020,65 - 74,All,Planned,23,44.5,-48.3
2021,1,2021-01-10,S08000020,75 - 84,All,Planned,23,41.5,-44.6
2021,1,2021-01-10,S08000020,85 and over,All,Planned,5,26.5,-81.1
2021,1,2021-01-10,S08000020,All ages,All,Planned,104,228,-54.4
2021,1,2021-01-10,S08000020,All ages,Female,Planned,56,110.5,-49.3
2021,1,2021-01-10,S08000020,All ages,Male,Planned,48,115.5,-58.4
2021,1,2021-01-10,S08000022,15 - 44,All,Planned,9,9,0
2021,1,2021-01-10,S08000022,45 - 64,All,Planned,21,27,-22.2
2021,1,2021-01-10,S08000022,65 - 74,All,Planned,26,18.5,40.5
2021,1,2021-01-10,S08000022,75 - 84,All,Planned,26,23.5,10.6
2021,1,2021-01-10,S08000022,85 and over,All,Planned,9,11.5,-21.7
2021,1,2021-01-10,S08000022,All ages,All,Planned,96,100,-4
2021,1,2021-01-10,S08000022,All ages,Female,Planned,55,47.5,15.8
2021,1,2021-01-10,S08000022,All ages,Male,Planned,41,51,-19.6
2021,1,2021-01-10,S08000024,Under 5,All,Planned,13,9.5,36.8
2021,1,2021-01-10,S08000024,5 - 14,All,Planned,30,19.5,53.8
2021,1,2021-01-10,S08000024,15 - 44,All,Planned,56,61,-8.2
2021,1,2021-01-10,S08000024,45 - 64,All,Planned,110,103,6.8
2021,1,2021-01-10,S08000024,65 - 74,All,Planned,85,64,32.8
2021,1,2021-01-10,S08000024,75 - 84,All,Planned,40,35,14.3
2021,1,2021-01-10,S08000024,85 and over,All,Planned,14,10,40
2021,1,2021-01-10,S08000024,All ages,All,Planned,348,302,15.2
2021,1,2021-01-10,S08000024,All ages,Female,Planned,171,145,17.9
2021,1,2021-01-10,S08000024,All ages,Male,Planned,177,156,13.5
2021,1,2021-01-10,S08000028,75 - 84,All,Planned,6,4,50
2021,1,2021-01-10,S08000028,All ages,All,Planned,15,11.5,30.4
2021,1,2021-01-10,S08000028,All ages,Female,Planned,11,4.5,144.4
2021,1,2021-01-10,S08000029,45 - 64,All,Planned,7,19.5,-64.1
2021,1,2021-01-10,S08000029,65 - 74,All,Planned,5,14,-64.3
2021,1,2021-01-10,S08000029,75 - 84,All,Planned,5,11.5,-56.5
2021,1,2021-01-10,S08000029,All ages,All,Planned,25,61,-59
2021,1,2021-01-10,S08000029,All ages,Female,Planned,15,28,-46.4
2021,1,2021-01-10,S08000029,All ages,Male,Planned,10,33,-69.7
2021,1,2021-01-10,S08000030,Under 5,All,Planned,5,2,150
2021,1,2021-01-10,S08000030,15 - 44,All,Planned,26,15.5,67.7
2021,1,2021-01-10,S08000030,45 - 64,All,Planned,55,27,103.7
2021,1,2021-01-10,S08000030,65 - 74,All,Planned,36,20,80
2021,1,2021-01-10,S08000030,75 - 84,All,Planned,36,16,125
2021,1,2021-01-10,S08000030,85 and over,All,Planned,16,8,100
2021,1,2021-01-10,S08000030,All ages,All,Planned,175,94,86.2
2021,1,2021-01-10,S08000030,All ages,Female,Planned,80,51.5,55.3
2021,1,2021-01-10,S08000030,All ages,Male,Planned,95,42.5,123.5
2021,1,2021-01-10,S08000031,Under 5,All,Planned,64,96.5,-33.7
2021,1,2021-01-10,S08000031,5 - 14,All,Planned,50,49,2
2021,1,2021-01-10,S08000031,15 - 44,All,Planned,211,179,17.9
2021,1,2021-01-10,S08000031,45 - 64,All,Planned,249,248,0.4
2021,1,2021-01-10,S08000031,65 - 74,All,Planned,165,145.5,13.4
2021,1,2021-01-10,S08000031,75 - 84,All,Planned,108,134,-19.4
2021,1,2021-01-10,S08000031,85 and over,All,Planned,49,76.5,-35.9
2021,1,2021-01-10,S08000031,All ages,All,Planned,896,928.5,-3.5
2021,1,2021-01-10,S08000031,All ages,Female,Planned,461,474.5,-2.8
2021,1,2021-01-10,S08000031,All ages,Male,Planned,434,439,-1.1
2021,1,2021-01-10,S08000032,Under 5,All,Planned,76,89,-14.6
2021,1,2021-01-10,S08000032,45 - 64,All,Planned,22,18,22.2
2021,1,2021-01-10,S08000032,65 - 74,All,Planned,11,13,-15.4
2021,1,2021-01-10,S08000032,75 - 84,All,Planned,7,11.5,-39.1
2021,1,2021-01-10,S08000032,All ages,All,Planned,124,143,-13.3
2021,1,2021-01-10,S08000032,All ages,Female,Planned,65,52,25
2021,1,2021-01-10,S08000032,All ages,Male,Planned,59,49.5,19.2
2021,1,2021-01-10,S92000003,Under 5,All,Planned,181,235,-23
2021,1,2021-01-10,S92000003,5 - 14,All,Planned,95,94,1.1
2021,1,2021-01-10,S92000003,15 - 44,All,Planned,344,337,2.1
2021,1,2021-01-10,S92000003,45 - 64,All,Planned,539,539,0
2021,1,2021-01-10,S92000003,65 - 74,All,Planned,394,377,4.5
2021,1,2021-01-10,S92000003,75 - 84,All,Planned,293,347,-15.6
2021,1,2021-01-10,S92000003,85 and over,All,Planned,138,209,-34
2021,1,2021-01-10,S92000003,All ages,All,Planned,1984,2138,-7.2
2021,1,2021-01-10,S92000003,All ages,Female,Planned,1016,1052.5,-3.5
2021,1,2021-01-10,S92000003,All ages,Male,Planned,967,1020,-5.2
2021,1,2021-01-17,S08000015,Under 5,All,Planned,6,13,-53.8
2021,1,2021-01-17,S08000015,75 - 84,All,Planned,6,19.5,-69.2
2021,1,2021-01-17,S08000015,All ages,All,Planned,21,104,-79.8
2021,1,2021-01-17,S08000015,All ages,Female,Planned,5,51,-90.2
2021,1,2021-01-17,S08000015,All ages,Male,Planned,16,53,-69.8
2021,1,2021-01-17,S08000016,75 - 84,All,Planned,5,8,-37.5
2021,1,2021-01-17,S08000016,85 and over,All,Planned,7,8,-12.5
2021,1,2021-01-17,S08000016,All ages,All,Planned,19,23,-17.4
2021,1,2021-01-17,S08000016,All ages,Female,Planned,11,8.5,29.4
2021,1,2021-01-17,S08000016,All ages,Male,Planned,8,14.5,-44.8
2021,1,2021-01-17,S08000017,45 - 64,All,Planned,5,17.5,-71.4
2021,1,2021-01-17,S08000017,65 - 74,All,Planned,10,18,-44.4
2021,1,2021-01-17,S08000017,75 - 84,All,Planned,16,24.5,-34.7
2021,1,2021-01-17,S08000017,85 and over,All,Planned,16,16.5,-3
2021,1,2021-01-17,S08000017,All ages,All,Planned,52,86,-39.5
2021,1,2021-01-17,S08000017,All ages,Female,Planned,18,34.5,-47.8
2021,1,2021-01-17,S08000017,All ages,Male,Planned,34,51.5,-34
2021,1,2021-01-17,S08000019,5 - 14,All,Planned,8,4,100
2021,1,2021-01-17,S08000019,15 - 44,All,Planned,21,28,-25
2021,1,2021-01-17,S08000019,45 - 64,All,Planned,28,49.5,-43.4
2021,1,2021-01-17,S08000019,65 - 74,All,Planned,15,40.5,-63
2021,1,2021-01-17,S08000019,75 - 84,All,Planned,21,46,-54.3
2021,1,2021-01-17,S08000019,85 and over,All,Planned,10,28,-64.3
2021,1,2021-01-17,S08000019,All ages,All,Planned,107,199,-46.2
2021,1,2021-01-17,S08000019,All ages,Female,Planned,53,100.5,-47.3
2021,1,2021-01-17,S08000019,All ages,Male,Planned,54,98.5,-45.2
2021,1,2021-01-17,S08000020,Under 5,All,Planned,8,13.5,-40.7
2021,1,2021-01-17,S08000020,5 - 14,All,Planned,12,16.5,-27.3
2021,1,2021-01-17,S08000020,15 - 44,All,Planned,10,64,-84.4
2021,1,2021-01-17,S08000020,45 - 64,All,Planned,38,111,-65.8
2021,1,2021-01-17,S08000020,65 - 74,All,Planned,32,78.5,-59.2
2021,1,2021-01-17,S08000020,75 - 84,All,Planned,22,66,-66.7
2021,1,2021-01-17,S08000020,85 and over,All,Planned,5,23,-78.3
2021,1,2021-01-17,S08000020,All ages,All,Planned,127,372.5,-65.9
2021,1,2021-01-17,S08000020,All ages,Female,Planned,68,175.5,-61.3
2021,1,2021-01-17,S08000020,All ages,Male,Planned,59,194.5,-69.7
2021,1,2021-01-17,S08000022,15 - 44,All,Planned,9,19.5,-53.8
2021,1,2021-01-17,S08000022,45 - 64,All,Planned,27,40,-32.5
2021,1,2021-01-17,S08000022,65 - 74,All,Planned,28,33,-15.2
2021,1,2021-01-17,S08000022,75 - 84,All,Planned,27,32,-15.6
2021,1,2021-01-17,S08000022,85 and over,All,Planned,18,17.5,2.9
2021,1,2021-01-17,S08000022,All ages,All,Planned,114,150,-24
2021,1,2021-01-17,S08000022,All ages,Female,Planned,52,84,-38.1
2021,1,2021-01-17,S08000022,All ages,Male,Planned,62,66,-6.1
2021,1,2021-01-17,S08000024,Under 5,All,Planned,21,33.5,-37.3
2021,1,2021-01-17,S08000024,5 - 14,All,Planned,36,31.5,14.3
2021,1,2021-01-17,S08000024,15 - 44,All,Planned,71,104.5,-32.1
2021,1,2021-01-17,S08000024,45 - 64,All,Planned,153,184.5,-17.1
2021,1,2021-01-17,S08000024,65 - 74,All,Planned,93,99.5,-6.5
2021,1,2021-01-17,S08000024,75 - 84,All,Planned,55,70,-21.4
2021,1,2021-01-17,S08000024,85 and over,All,Planned,16,18,-11.1
2021,1,2021-01-17,S08000024,All ages,All,Planned,445,541.5,-17.8
2021,1,2021-01-17,S08000024,All ages,Female,Planned,222,275,-19.3
2021,1,2021-01-17,S08000024,All ages,Male,Planned,222,263.5,-15.7
2021,1,2021-01-17,S08000025,All ages,All,Planned,6,8,-25
2021,1,2021-01-17,S08000028,All ages,All,Planned,9,19,-52.6
2021,1,2021-01-17,S08000028,All ages,Female,Planned,5,11,-54.5
2021,1,2021-01-17,S08000029,15 - 44,All,Planned,7,14.5,-51.7
2021,1,2021-01-17,S08000029,45 - 64,All,Planned,7,31,-77.4
2021,1,2021-01-17,S08000029,65 - 74,All,Planned,9,29,-69
2021,1,2021-01-17,S08000029,75 - 84,All,Planned,10,22.5,-55.6
2021,1,2021-01-17,S08000029,All ages,All,Planned,38,112,-66.1
2021,1,2021-01-17,S08000029,All ages,Female,Planned,21,56.5,-62.8
2021,1,2021-01-17,S08000029,All ages,Male,Planned,17,55.5,-69.4
2021,1,2021-01-17,S08000030,Under 5,All,Planned,8,7.5,6.7
2021,1,2021-01-17,S08000030,5 - 14,All,Planned,8,14.5,-44.8
2021,1,2021-01-17,S08000030,15 - 44,All,Planned,17,35,-51.4
2021,1,2021-01-17,S08000030,45 - 64,All,Planned,46,66,-30.3
2021,1,2021-01-17,S08000030,65 - 74,All,Planned,27,48.5,-44.3
2021,1,2021-01-17,S08000030,75 - 84,All,Planned,34,32.5,4.6
2021,1,2021-01-17,S08000030,85 and over,All,Planned,8,10.5,-23.8
2021,1,2021-01-17,S08000030,All ages,All,Planned,148,214.5,-31
2021,1,2021-01-17,S08000030,All ages,Female,Planned,65,111,-41.4
2021,1,2021-01-17,S08000030,All ages,Male,Planned,83,103.5,-19.8
2021,1,2021-01-17,S08000031,Under 5,All,Planned,83,116.5,-28.8
2021,1,2021-01-17,S08000031,5 - 14,All,Planned,51,81.5,-37.4
2021,1,2021-01-17,S08000031,15 - 44,All,Planned,200,295,-32.2
2021,1,2021-01-17,S08000031,45 - 64,All,Planned,276,399.5,-30.9
2021,1,2021-01-17,S08000031,65 - 74,All,Planned,176,271.5,-35.2
2021,1,2021-01-17,S08000031,75 - 84,All,Planned,117,229.5,-49
2021,1,2021-01-17,S08000031,85 and over,All,Planned,61,106.5,-42.7
2021,1,2021-01-17,S08000031,All ages,All,Planned,964,1500,-35.7
2021,1,2021-01-17,S08000031,All ages,Female,Planned,479,728,-34.2
2021,1,2021-01-17,S08000031,All ages,Male,Planned,485,771.5,-37.1
2021,1,2021-01-17,S08000032,Under 5,All,Planned,97,87,11.5
2021,1,2021-01-17,S08000032,15 - 44,All,Planned,10,21.5,-53.5
2021,1,2021-01-17,S08000032,45 - 64,All,Planned,12,46.5,-74.2
2021,1,2021-01-17,S08000032,65 - 74,All,Planned,7,32.5,-78.5
2021,1,2021-01-17,S08000032,75 - 84,All,Planned,10,21,-52.4
2021,1,2021-01-17,S08000032,All ages,All,Planned,139,223.5,-37.8
2021,1,2021-01-17,S08000032,All ages,Female,Planned,75,109,-31.2
2021,1,2021-01-17,S08000032,All ages,Male,Planned,63,112.5,-44
2021,1,2021-01-17,S92000003,Under 5,All,Planned,235,285.5,-17.7
2021,1,2021-01-17,S92000003,5 - 14,All,Planned,120,170.5,-29.6
2021,1,2021-01-17,S92000003,15 - 44,All,Planned,349,600.5,-41.9
2021,1,2021-01-17,S92000003,45 - 64,All,Planned,605,982.5,-38.4
2021,1,2021-01-17,S92000003,65 - 74,All,Planned,404,691,-41.5
2021,1,2021-01-17,S92000003,75 - 84,All,Planned,324,581,-44.2
2021,1,2021-01-17,S92000003,85 and over,All,Planned,154,246,-37.4
2021,1,2021-01-17,S92000003,All ages,All,Planned,2191,3557,-38.4
2021,1,2021-01-17,S92000003,All ages,Female,Planned,1077,1750.5,-38.5
2021,1,2021-01-17,S92000003,All ages,Male,Planned,1112,1798.5,-38.2
2021,1,2021-01-24,S08000015,65 - 74,All,Planned,5,27.5,-81.8
2021,1,2021-01-24,S08000015,All ages,All,Planned,12,110.5,-89.1
2021,1,2021-01-24,S08000015,All ages,Female,Planned,5,48.5,-89.7
2021,1,2021-01-24,S08000015,All ages,Male,Planned,7,62,-88.7
2021,1,2021-01-24,S08000016,45 - 64,All,Planned,5,2,150
2021,1,2021-01-24,S08000016,75 - 84,All,Planned,11,7,57.1
2021,1,2021-01-24,S08000016,85 and over,All,Planned,5,8,-37.5
2021,1,2021-01-24,S08000016,All ages,All,Planned,26,23.5,10.6
2021,1,2021-01-24,S08000016,All ages,Female,Planned,16,10,60
2021,1,2021-01-24,S08000016,All ages,Male,Planned,10,13.5,-25.9
2021,1,2021-01-24,S08000017,45 - 64,All,Planned,5,19,-73.7
2021,1,2021-01-24,S08000017,65 - 74,All,Planned,7,15,-53.3
2021,1,2021-01-24,S08000017,75 - 84,All,Planned,11,30.5,-63.9
2021,1,2021-01-24,S08000017,85 and over,All,Planned,7,11.5,-39.1
2021,1,2021-01-24,S08000017,All ages,All,Planned,33,88.5,-62.7
2021,1,2021-01-24,S08000017,All ages,Female,Planned,21,42.5,-50.6
2021,1,2021-01-24,S08000017,All ages,Male,Planned,12,46,-73.9
2021,1,2021-01-24,S08000019,Under 5,All,Planned,8,1.5,433.3
2021,1,2021-01-24,S08000019,5 - 14,All,Planned,5,3,66.7
2021,1,2021-01-24,S08000019,15 - 44,All,Planned,29,30.5,-4.9
2021,1,2021-01-24,S08000019,45 - 64,All,Planned,28,38.5,-27.3
2021,1,2021-01-24,S08000019,65 - 74,All,Planned,29,42.5,-31.8
2021,1,2021-01-24,S08000019,75 - 84,All,Planned,21,42,-50
2021,1,2021-01-24,S08000019,85 and over,All,Planned,9,27.5,-67.3
2021,1,2021-01-24,S08000019,All ages,All,Planned,129,185.5,-30.5
2021,1,2021-01-24,S08000019,All ages,Female,Planned,65,101,-35.6
2021,1,2021-01-24,S08000019,All ages,Male,Planned,64,84.5,-24.3
2021,1,2021-01-24,S08000020,Under 5,All,Planned,5,18,-72.2
2021,1,2021-01-24,S08000020,5 - 14,All,Planned,5,17.5,-71.4
2021,1,2021-01-24,S08000020,15 - 44,All,Planned,17,46,-63
2021,1,2021-01-24,S08000020,45 - 64,All,Planned,41,114,-64
2021,1,2021-01-24,S08000020,65 - 74,All,Planned,36,87.5,-58.9
2021,1,2021-01-24,S08000020,75 - 84,All,Planned,19,72,-73.6
2021,1,2021-01-24,S08000020,85 and over,All,Planned,9,41.5,-78.3
2021,1,2021-01-24,S08000020,All ages,All,Planned,132,396.5,-66.7
2021,1,2021-01-24,S08000024,All ages,Female,Planned,214,272.5,-21.5
2021,1,2021-01-24,S08000024,All ages,Male,Planned,218,275.5,-20.9
2021,1,2021-01-24,S08000025,All ages,All,Planned,8,8.5,-5.9
2021,1,2021-01-24,S08000025,All ages,Female,Planned,5,4.5,11.1
2021,1,2021-01-24,S08000026,All ages,All,Planned,5,6,-16.7
2021,1,2021-01-24,S08000028,65 - 74,All,Planned,5,4,25
2021,1,2021-01-24,S08000028,All ages,All,Planned,10,15,-33.3
2021,1,2021-01-24,S08000028,All ages,Female,Planned,5,5.5,-9.1
2021,1,2021-01-24,S08000028,All ages,Male,Planned,5,9.5,-47.4
2021,1,2021-01-24,S08000029,15 - 44,All,Planned,7,18.5,-62.2
2021,1,2021-01-24,S08000029,45 - 64,All,Planned,18,44,-59.1
2021,1,2021-01-24,S08000029,65 - 74,All,Planned,10,28,-64.3
2021,1,2021-01-24,S08000029,All ages,All,Planned,43,129,-66.7
2021,1,2021-01-24,S08000029,All ages,Female,Planned,22,63,-65.1
2021,1,2021-01-24,S08000029,All ages,Male,Planned,21,66,-68.2
2021,1,2021-01-24,S08000030,Under 5,All,Planned,7,5.5,27.3
2021,1,2021-01-24,S08000030,5 - 14,All,Planned,11,18.5,-40.5
2021,1,2021-01-24,S08000030,15 - 44,All,Planned,19,54.5,-65.1
2021,1,2021-01-24,S08000030,45 - 64,All,Planned,41,78.5,-47.8
2021,1,2021-01-24,S08000030,65 - 74,All,Planned,29,58,-50
2021,1,2021-01-24,S08000030,75 - 84,All,Planned,31,42.5,-27.1
2021,1,2021-01-24,S08000030,85 and over,All,Planned,16,12,33.3
2021,1,2021-01-24,S08000030,All ages,All,Planned,154,269.5,-42.9
2021,1,2021-01-24,S08000030,All ages,Female,Planned,80,135,-40.7
2021,1,2021-01-24,S08000030,All ages,Male,Planned,74,134.5,-45
2021,1,2021-01-24,S08000031,Under 5,All,Planned,58,100,-42
2021,1,2021-01-24,S08000031,5 - 14,All,Planned,45,78.5,-42.7
2021,1,2021-01-24,S08000031,15 - 44,All,Planned,224,288.5,-22.4
2021,1,2021-01-24,S08000031,45 - 64,All,Planned,287,427,-32.8
2021,1,2021-01-24,S08000031,65 - 74,All,Planned,164,270,-39.3
2021,1,2021-01-24,S08000031,75 - 84,All,Planned,115,202,-43.1
2021,1,2021-01-24,S08000031,85 and over,All,Planned,61,110,-44.5
