date,hb,hb_name,daily_positive,cumulative_positive,crude_rate_positive,crude_rate7day_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,daily_negative,cumulative_negative,crude_rate_negative,total_tests,positive_tests,positive_percentage,positive_percentage7day,total_pillar1,total_pillar2,hospital_admissions,icu_admissions,positive_pillar1,positive_pillar2
2021-07-06,S08000029,NHS Fife,232,16217,4334.589581161628,434.07371769171147,2,385,102.9054072113971,519,108269,28938.87151524871,2759,246,8.916274012323305,10.794527425630726,1426,1333,NA,NA,22,224
2021-07-06,S08000030,NHS Tayside,329,23192,5567.638938902893,621.0538950906254,2,598,143.56019685511944,624,130795,31399.591885728005,3307,359,10.855760508013306,13.432115449587334,1589,1718,NA,NA,31,328
2021-07-06,S08000031,NHS Greater Glasgow and Clyde,812,91712,7737.842124801728,469.52515946137487,1,2256,190.34119671965172,1334,381917,32222.75657250852,8267,885,10.705213499455668,11.652234555704071,3855,4412,NA,NA,60,825
2021-07-06,S08000032,NHS Lanarkshire,293,49894,7537.313432835821,342.92102241827297,1,1341,202.5802163272705,695,202271,30556.37802888392,4280,319,7.453271028037384,9.212660806579391,2200,2080,NA,NA,14,305
2021-07-06,S92000003,Scotland,3091,304975,5579.491401390414,398.8108305890962,13,7799,142.68203439443835,6976,1674560,30635.93121112331,38691,3378,8.730712568814452,10.364292544495513,19752,18939,102,2,205,3173
2021-07-10,S08000028,NHS Western Isles,4,326,1230.188679245283,49.056603773584904,0,9,33.9622641509434,19,6596,24890.566037735847,53,4,7.547169811320755,2.1828103683492497,45,8,NA,NA,4,0
2021-07-07,S08000015,NHS Ayrshire and Arran,109,22202,6033.3161227207265,271.74651485094705,0,724,196.74447675208563,290,112290,30514.416152612845,1652,121,7.324455205811138,8.51461038961039,934,718,NA,NA,5,116
2021-07-07,S08000016,NHS Borders,47,3852,3342.589378687955,284.6233946546338,0,103,89.37868795557098,140,33053,28681.881291218324,508,53,10.433070866141732,10.5994787141616,218,290,NA,NA,2,51
2021-07-07,S08000017,NHS Dumfries and Galloway,18,4862,3278.710634567402,104.52491739159754,0,144,97.10702002832288,115,45790,30878.683660395174,671,22,3.278688524590164,3.819804857795308,462,209,NA,NA,1,21
2021-07-07,S08000019,NHS Forth Valley,164,16192,5292.714019546956,295.16556074919094,0,462,151.01493805772563,244,100384,32812.73493936521,1815,179,9.862258953168045,7.677481529071635,863,952,NA,NA,9,170
2021-07-07,S08000020,NHS Grampian,191,19780,3378.0206643326787,267.0993083425839,0,463,79.07095892750405,626,169830,29003.50098198275,3102,208,6.70535138620245,7.712656784492589,1611,1491,NA,NA,18,190
2021-07-07,S08000022,NHS Highland,105,7377,2299.1335785077604,232.1884934239232,0,171,53.294271644954186,412,87547,27285.108770180137,1752,120,6.8493150684931505,7.0820799312419425,912,840,NA,NA,13,107
2021-07-07,S08000024,NHS Lothian,685,50311,5513.594669530625,506.85486964240704,1,1132,124.05615404004428,1253,286495,31397.0564060976,6126,767,12.520404831864184,12.317434130719588,2115,4011,NA,NA,27,740
2021-07-07,S08000025,NHS Orkney,7,118,526.7857142857142,98.21428571428572,0,3,13.392857142857144,27,5050,22544.64285714286,122,9,7.377049180327869,5.063291139240507,116,6,NA,NA,9,0
2021-07-07,S08000026,NHS Shetland,6,279,1219.9387844337562,52.4704853519895,0,9,39.35286401399213,9,7456,32601.66156536948,105,6,5.714285714285714,1.948051948051948,90,15,NA,NA,4,2
2021-07-07,S08000028,NHS Western Isles,3,322,1215.0943396226414,64.15094339622642,0,9,33.9622641509434,19,6548,24709.433962264153,132,5,3.787878787878788,2.5956284153005464,123,9,NA,NA,3,2
2021-07-07,S08000029,NHS Fife,209,16426,4390.452516504958,406.81046694999065,0,385,102.9054072113971,468,108737,29063.961724534252,2088,234,11.20689655172414,10.518144770036873,899,1189,NA,NA,27,207
2021-07-07,S08000030,NHS Tayside,318,23510,5643.980314488057,576.1613251710479,1,599,143.80026407394072,523,131318,31525.14704117153,2869,348,12.129661903102129,13.012977902490356,1281,1588,NA,NA,30,318
2021-07-07,S08000031,NHS Greater Glasgow and Clyde,686,92398,7795.720697917721,445.3106543822348,2,2258,190.50993891532516,1141,383058,32319.023995140225,7279,757,10.39978018958648,11.387348715197042,3408,3871,NA,NA,31,726
2021-07-12,S08000025,NHS Orkney,6,135,602.6785714285714,133.92857142857142,0,3,13.392857142857144,53,5171,23084.821428571428,178,6,3.3707865168539324,5.88235294117647,136,42,NA,NA,3,3
2021-07-07,S08000032,NHS Lanarkshire,348,50242,7589.884585171309,334.91449634418996,1,1342,202.73128285697024,556,202827,30640.371019396945,3720,390,10.483870967741936,9.23365631343112,1784,1936,NA,NA,14,376
2021-07-07,S92000003,Scotland,2896,307871,5632.47347237468,380.31467252103914,5,7804,142.77350896450787,5823,1680383,30742.46249542627,31993,3221,10.06782733723002,10.176297217640537,14830,17163,89,8,193,3028
2021-07-08,S08000015,NHS Ayrshire and Arran,112,22314,6063.751732384032,260.60490774205823,0,724,196.74447675208563,256,112546,30583.983260414687,1507,121,8.02919708029197,8.339563086635103,773,734,NA,NA,12,109
2021-07-08,S08000016,NHS Borders,30,3882,3368.6220062478305,268.13606386671296,0,103,89.37868795557098,105,33158,28772.995487677887,497,32,6.438631790744467,10.302485774183888,233,264,NA,NA,1,31
2021-07-08,S08000017,NHS Dumfries and Galloway,24,4886,3294.8951379054556,105.87362600310205,0,144,97.10702002832288,108,45898,30951.513925416413,654,29,4.434250764525994,4.04710920770878,343,311,NA,NA,8,21
2021-07-08,S08000019,NHS Forth Valley,129,16321,5334.880528225411,297.45366587127774,1,463,151.34181021802374,243,100627,32892.164874317656,1717,143,8.328479906814211,7.886795530544001,761,956,NA,NA,16,127
2021-07-08,S08000020,NHS Grampian,234,20014,3417.9830928187175,260.26812398599606,0,463,79.07095892750405,541,170371,29095.8927504056,3372,259,7.680901542111506,7.611139147589117,1306,2066,NA,NA,25,234
2021-07-08,S08000022,NHS Highland,106,7483,2332.1697936794862,226.89023250015583,2,173,53.91759645951505,364,87911,27398.55388643022,1829,118,6.451612903225806,6.932140706975145,868,961,NA,NA,6,112
2021-07-08,S08000024,NHS Lothian,615,50926,5580.992668412805,494.4711722868196,3,1135,124.3849247662988,1144,287639,31522.42764304266,5889,672,11.41110545084055,12.358347239172126,2053,3836,NA,NA,19,653
2021-07-08,S08000025,NHS Orkney,3,121,540.1785714285714,102.67857142857144,0,3,13.392857142857144,34,5084,22696.42857142857,63,3,4.761904761904762,5.030181086519115,37,26,NA,NA,3,0
2021-07-08,S08000026,NHS Shetland,1,280,1224.3113248797551,52.4704853519895,0,9,39.35286401399213,16,7472,32671.622212505463,75,1,1.3333333333333337,2.0168067226890756,63,12,NA,NA,1,0
2021-07-08,S08000028,NHS Western Isles,0,322,1215.0943396226414,49.056603773584904,0,9,33.9622641509434,9,6557,24743.396226415098,99,0,0,2.0746887966804977,91,8,NA,NA,0,0
2021-07-08,S08000029,NHS Fife,190,16616,4441.237003180712,395.3171357549515,0,385,102.9054072113971,410,109147,29173.549301045092,2241,207,9.236947791164658,10.39675265156475,902,1339,NA,NA,17,190
2021-07-08,S08000030,NHS Tayside,259,23769,5706.157724162766,531.0286880326491,1,600,144.04033129276198,519,131837,31649.741927739768,2769,292,10.54532322137956,12.586719524281468,969,1800,NA,NA,20,272
2021-07-08,S08000031,NHS Greater Glasgow and Clyde,735,93133,7857.733454827714,430.20822786946104,4,2262,190.84742330667208,1031,384089,32406.01059700989,7637,809,10.593164855309675,11.315612861239348,2978,4659,NA,NA,40,769
2021-07-08,S08000032,NHS Lanarkshire,291,50533,7633.8449453139165,324.9441053840111,1,1343,202.8823493866699,543,203370,30722.400145023872,4032,323,8.0109126984127,9.129610279035566,1418,2614,NA,NA,18,305
2021-07-08,S92000003,Scotland,2729,310600,5682.400292718624,367.5082327113062,12,7816,142.99304793267473,5323,1685706,30839.84632272228,32436,3017,9.301393513380194,10.07809304057253,12805,19631,103,7,186,2831
2021-07-09,S08000015,NHS Ayrshire and Arran,100,22414,6090.926383869127,245.11535639555424,0,724,196.74447675208563,240,112786,30649.20242397891,1411,109,7.725017717930546,8.071634696995417,786,625,NA,NA,6,103
2021-07-09,S08000016,NHS Borders,28,3910,3392.919125303714,249.04547032280456,0,103,89.37868795557098,74,33232,28837.209302325584,342,31,9.064327485380115,9.873104302073662,187,155,NA,NA,2,29
2021-07-09,S08000017,NHS Dumfries and Galloway,30,4916,3315.125767078023,114.6402319778812,0,144,97.10702002832288,99,45997,31018.275001685884,596,32,5.369127516778524,4.252104467947334,309,287,NA,NA,8,24
2021-07-09,S08000019,NHS Forth Valley,115,16436,5372.470826659694,289.28186186382504,0,463,151.34181021802374,251,100878,32974.20978655248,1523,125,8.207485226526593,7.883369330453564,580,943,NA,NA,15,110
2021-07-09,S08000020,NHS Grampian,185,20199,3449.5773204679363,254.4616172828964,0,463,79.07095892750405,577,170948,29194.432584749386,2926,219,7.48462064251538,7.56259817056269,910,2016,NA,NA,12,207
2021-07-09,S08000022,NHS Highland,96,7579,2362.0893847784077,216.2937106526211,0,173,53.91759645951505,345,88256,27506.07741694197,1332,110,8.258258258258259,6.828155169387397,478,854,NA,NA,12,98
2021-07-09,S08000024,NHS Lothian,533,51459,5639.404267444027,476.9367335532444,2,1137,124.60410525046848,1056,288695,31638.15493868426,4937,606,12.274660725136725,12.318172505634092,1483,3454,NA,NA,24,582
2021-07-09,S08000025,NHS Orkney,8,129,575.8928571428571,116.07142857142856,0,3,13.392857142857144,28,5112,22821.42857142857,60,8,13.333333333333334,5.436893203883495,34,26,NA,NA,6,2
2021-07-09,S08000026,NHS Shetland,2,282,1233.0564057717534,56.84302579798864,0,9,39.35286401399213,18,7490,32750.327940533454,65,2,3.076923076923077,2.1241830065359477,59,6,NA,NA,1,1
2021-07-09,S08000028,NHS Western Isles,0,322,1215.0943396226414,41.50943396226415,0,9,33.9622641509434,20,6577,24818.867924528306,65,1,1.5384615384615383,1.9471488178025032,57,8,NA,NA,1,0
2021-08-12,S08000026,NHS Shetland,0,400,1749.01617839965,48.09794490599038,1,10,43.72540445999125,11,8150,35636.20463489287,67,0,0,2.3297491039426523,57,10,NA,NA,0,0
2021-07-09,S08000029,NHS Fife,176,16792,4488.27947504878,381.9527971560687,0,385,102.9054072113971,392,109539,29278.325715660332,1787,205,11.471740346950195,10.42017940244149,679,1108,NA,NA,19,186
2021-07-09,S08000030,NHS Tayside,226,23995,5760.412915616373,496.4590085223862,1,601,144.28039851158326,529,132366,31776.737486496226,2776,253,9.113832853025936,12.06438589035274,1200,1576,NA,NA,14,239
2021-07-09,S08000031,NHS Greater Glasgow and Clyde,599,93732,7908.271742431912,417.3838209982788,3,2265,191.10053660018224,1036,385125,32493.419054368733,6090,668,10.9688013136289,11.2437707641196,2260,3830,NA,NA,30,638
2021-07-09,S08000032,NHS Lanarkshire,284,50817,7676.747839748626,319.9589099039217,1,1344,203.03341591636956,536,203906,30803.371804942897,3637,306,8.413527632664284,9.09873933129747,1162,2475,NA,NA,23,283
2021-07-09,S92000003,Scotland,2382,312982,5725.978777899743,354.774972557629,7,7823,143.12111233077206,5201,1690907,30934.9981705086,27591,2678,9.70606357145446,9.969394881024355,10189,17402,85,5,173,2505
2021-07-10,S08000015,NHS Ayrshire and Arran,79,22493,6112.394358542351,227.18008641539177,0,724,196.74447675208563,168,112954,30694.85583847387,838,87,10.381861575178998,7.774283717679944,369,469,NA,NA,1,86
2021-07-10,S08000016,NHS Borders,21,3931,3411.141964595626,235.16140229087125,1,104,90.24644220756682,83,33315,28909.232905241235,236,24,10.16949152542373,9.46875,92,144,NA,NA,2,22
2021-07-10,S08000017,NHS Dumfries and Galloway,21,4937,3329.28720749882,114.6402319778812,0,144,97.10702002832288,81,46078,31072.897700451816,339,22,6.489675516224189,4.462659380692167,160,179,NA,NA,0,22
2021-07-10,S08000019,NHS Forth Valley,77,16513,5397.639983002648,286.3400124211421,0,463,151.34181021802374,149,101027,33022.913738436895,790,87,11.0126582278481,8.03904923599321,215,575,NA,NA,16,71
2021-07-10,S08000020,NHS Grampian,140,20339,3473.4864657159933,241.82392622320893,0,463,79.07095892750405,458,171406,29272.649645632308,1754,150,8.551881413911062,7.309763521423554,594,1160,NA,NA,6,144
2021-07-10,S08000022,NHS Highland,45,7624,2376.114193106028,205.6971888050863,0,173,53.91759645951505,245,88501,27582.43470672567,837,58,6.929510155316606,6.664886990567717,325,512,NA,NA,7,51
2021-07-10,S08000024,NHS Lothian,442,51901,5687.843154445528,464.33385571348725,2,1139,124.8232857346382,789,289484,31724.621639689205,3440,488,14.186046511627906,12.234084205580642,825,2615,NA,NA,15,473
2021-07-10,S08000025,NHS Orkney,0,129,575.8928571428571,116.07142857142856,0,3,13.392857142857144,2,5114,22830.357142857145,23,0,0,5.353728489483748,21,2,NA,NA,0,0
2021-07-10,S08000026,NHS Shetland,3,285,1246.1740271097508,65.58810668998689,0,9,39.35286401399213,15,7505,32815.916047223436,42,3,7.142857142857142,2.3961661341853033,35,7,NA,NA,3,0
2021-07-10,S08000029,NHS Fife,129,16921,4522.759468633897,372.3304733648732,0,385,102.9054072113971,293,109832,29356.640739849787,1160,139,11.982758620689657,10.410638004685133,320,840,NA,NA,14,125
2021-07-10,S08000030,NHS Tayside,185,24180,5804.825351098308,466.6906733885488,1,602,144.5204657304045,333,132699,31856.679870363703,1396,207,14.828080229226362,11.64144987482312,386,1010,NA,NA,8,199
2021-07-10,S08000031,NHS Greater Glasgow and Clyde,430,94162,7944.551314501705,402.11265228983154,3,2268,191.3536498936924,711,385836,32553.40690493065,3991,475,11.901779002756202,11.090121832151802,1247,2744,NA,NA,27,448
2021-07-10,S08000032,NHS Lanarkshire,236,51053,7712.39954075775,313.0098495377364,1,1345,203.18448244606924,409,204315,30865.158015590063,2200,272,12.363636363636363,9.060296331510974,517,1683,NA,NA,13,259
2021-07-10,S92000003,Scotland,1812,314794,5759.129162092938,342.0234174899378,8,7831,143.2674716428833,3755,1694662,31003.695572630808,17126,2017,11.777414457549924,9.832399030810478,5153,11973,83,5,116,1901
2021-07-11,S08000015,NHS Ayrshire and Arran,83,22576,6134.94931927498,216.31022582135384,1,725,197.0162232669366,212,113166,30752.466099622274,1021,85,8.32517140058766,7.534429142603287,546,475,NA,NA,5,80
2021-07-11,S08000016,NHS Borders,19,3950,3427.6292953835477,217.80631725095452,0,104,90.24644220756682,56,33371,28957.827143353003,206,19,9.223300970873789,8.885350318471337,86,120,NA,NA,0,19
2021-07-11,S08000017,NHS Dumfries and Galloway,15,4952,3339.402522085103,115.98894058938566,0,144,97.10702002832288,48,46126,31105.266707127925,322,18,5.590062111801243,4.716757525479971,216,106,NA,NA,2,16
2021-07-11,S08000019,NHS Forth Valley,81,16594,5424.116627986794,283.39816297845914,1,464,151.66868237832185,191,101218,33085.34632105384,1027,86,8.373904576436223,8.050811089176895,551,476,NA,NA,20,66
2021-07-11,S08000020,NHS Grampian,169,20508,3502.3482196225773,244.38562035692937,0,463,79.07095892750405,360,171766,29334.130304841605,1933,177,9.156751163993793,7.4287332452331505,990,943,NA,NA,17,160
2021-07-11,S08000022,NHS Highland,53,7677,2392.6323006918906,197.90562862307547,0,173,53.91759645951505,195,88696,27643.20887614536,861,66,7.665505226480835,6.632975363234365,424,437,NA,NA,7,59
2021-07-11,S08000024,NHS Lothian,436,52337,5735.62449999452,455.6762265887845,0,1139,124.8232857346382,801,290285,31812.40342359916,3625,476,13.131034482758622,12.09345058406615,1120,2505,NA,NA,8,468
2021-07-11,S08000025,NHS Orkney,0,129,575.8928571428571,111.60714285714285,0,3,13.392857142857144,4,5118,22848.214285714286,22,0,0,5.212355212355212,16,6,NA,NA,0,0
2021-07-11,S08000026,NHS Shetland,4,289,1263.6641888937472,74.33318758198513,0,9,39.35286401399213,12,7517,32868.38653257543,39,4,10.256410256410255,2.7463651050080773,33,6,NA,NA,4,0
2021-07-11,S08000028,NHS Western Isles,5,331,1249.0566037735848,64.15094339622642,0,9,33.9622641509434,22,6618,24973.58490566038,82,5,6.097560975609756,2.680965147453083,79,3,NA,NA,5,0
2021-07-11,S08000029,NHS Fife,115,17036,4553.497447411328,351.48210515061606,0,385,102.9054072113971,249,110081,29423.195146072223,1259,127,10.087370929308976,10.100513108877486,618,641,NA,NA,9,118
2021-07-11,S08000030,NHS Tayside,184,24364,5848.997719361421,446.5250270075622,0,602,144.5204657304045,317,133016,31932.781178730045,1309,208,15.889992360580596,11.55333819160267,409,900,NA,NA,13,195
2021-07-11,S08000031,NHS Greater Glasgow and Clyde,469,94631,7984.121359387128,385.8290304073436,4,2272,191.6911342850393,681,386517,32610.863622557456,4145,521,12.569360675512668,10.846178721569473,1537,2608,NA,NA,32,489
2021-07-11,S08000032,NHS Lanarkshire,248,51301,7749.864040123271,309.9885189437428,0,1345,203.18448244606924,356,204671,30918.93770016315,2320,272,11.724137931034482,9.082546792513195,744,1576,NA,NA,16,256
2021-07-11,S92000003,Scotland,1881,316675,5793.541895353092,332.4002927186242,6,7837,143.3772411269667,3504,1698166,31067.80095133553,18203,2068,11.360764709113882,9.723925042523394,7378,10825,73,5,138,1930
2021-07-12,S08000015,NHS Ayrshire and Arran,108,22684,6164.297942878882,194.84225114812904,2,727,197.5597162966385,311,113477,30836.979265740916,2078,120,5.7747834456207885,7.0708904420441145,1349,729,NA,NA,6,114
2021-07-12,S08000016,NHS Borders,51,4001,3471.8847622353346,218.6740715029503,0,104,90.24644220756682,118,33489,29060.22214508851,593,55,9.27487352445194,9.267313482770158,321,272,NA,NA,11,44
2021-07-12,S08000017,NHS Dumfries and Galloway,29,4981,3358.9587969519184,110.59410614336772,0,144,97.10702002832288,153,46279,31208.442915908017,737,34,4.613297150610583,4.494117647058824,500,237,NA,NA,6,28
2021-07-12,S08000019,NHS Forth Valley,104,16698,5458.111332657797,268.3620436047462,0,464,151.66868237832185,320,101538,33189.94541234923,2190,120,5.47945205479452,7.865069579002995,1301,889,NA,NA,20,100
2021-07-12,S08000020,NHS Grampian,226,20734,3540.9444112372985,238.9206728716591,0,463,79.07095892750405,722,172488,29457.43318247801,3535,241,6.817538896746818,7.374204742625795,1885,1650,NA,NA,14,227
2021-07-12,S08000022,NHS Highland,93,7770,2421.6169045689708,190.11406844106463,0,173,53.91759645951505,411,89107,27771.302125537615,2062,116,5.625606207565471,6.579672854254732,1189,873,NA,NA,6,110
2021-07-12,S08000024,NHS Lothian,534,52871,5794.145689267827,431.0184221196944,0,1139,124.8232857346382,1189,291474,31942.70622143805,6139,617,10.050496823586904,11.844340767508967,2633,3506,NA,NA,34,583
2021-07-12,S08000026,NHS Shetland,9,298,1303.0170529077393,113.68605159597728,0,9,39.35286401399213,22,7539,32964.58242238741,194,9,4.639175257731959,4.100946372239748,174,20,NA,NA,8,1
2021-07-12,S08000028,NHS Western Isles,2,333,1256.6037735849056,67.9245283018868,0,9,33.9622641509434,22,6640,25056.603773584902,186,2,1.0752688172043012,2.6151930261519305,173,13,NA,NA,2,0
2021-07-12,S08000029,NHS Fife,184,17220,4602.678213455216,330.0991633924037,0,385,102.9054072113971,453,110534,29544.2760537781,2450,200,8.16326530612245,9.88067520372526,1172,1278,NA,NA,12,188
2021-07-12,S08000030,NHS Tayside,286,24650,5917.656943944305,429.0001200336094,4,606,145.48073460568958,523,133539,32058.33633417357,2815,306,10.870337477797513,11.443651760338728,1294,1521,NA,NA,21,285
2021-07-12,S08000031,NHS Greater Glasgow and Clyde,614,95245,8035.925213458878,366.59242010057034,0,2272,191.6911342850393,1279,387796,32718.77425669063,7729,694,8.979169362142581,10.65399441712083,3833,3896,NA,NA,39,655
2021-07-12,S08000032,NHS Lanarkshire,331,51632,7799.867061453865,306.81612182004955,1,1346,203.33554897576897,597,205268,31009.12441839386,4333,362,8.354488806831295,9.15096647908001,2355,1978,NA,NA,15,347
2021-07-12,S92000003,Scotland,2577,319252,5840.687888766923,317.746066593487,7,7844,143.50530552506405,6173,1704339,31180.735455543356,35277,2883,8.172463644867761,9.567994754541346,18338,16939,102,7,197,2686
2021-07-13,S08000015,NHS Ayrshire and Arran,109,22793,6193.918312997635,190.22256039566292,1,728,197.83146281148944,310,113787,30921.22068534471,2377,116,4.880100967606226,6.9735391400220506,1641,736,NA,NA,6,110
2021-07-13,S08000016,NHS Borders,38,4039,3504.859423811177,203.0544949670253,0,104,90.24644220756682,113,33602,29158.27837556404,497,46,9.25553319919517,9.030913511635983,244,253,NA,NA,5,41
2021-07-13,S08000017,NHS Dumfries and Galloway,42,5023,3387.2816777935127,120.70942072965136,0,144,97.10702002832288,134,46413,31298.806392878814,981,51,5.198776758409786,4.837209302325581,695,286,NA,NA,7,44
2021-07-13,S08000019,NHS Forth Valley,104,16802,5492.1060373288,252.99905207073516,2,466,152.32242669891804,285,101823,33283.10397803419,1875,120,6.4,7.86321660418762,1034,841,NA,NA,13,107
2021-07-13,S08000020,NHS Grampian,204,20938,3575.783451455896,230.3816924259243,1,464,79.24173853641875,635,173123,29565.878234138843,3682,226,6.137968495382944,7.289204097714736,2188,1494,NA,NA,22,204
2021-07-13,S08000022,NHS Highland,101,7871,2453.094807704295,186.68578196097985,0,173,53.91759645951505,351,89458,27880.695630493057,1844,105,5.6941431670282,6.589331558429209,1099,745,NA,NA,8,97
2021-07-25,S08000026,NHS Shetland,4,365,1595.9772627896807,135.54875382597288,0,9,39.35286401399213,10,7874,34429.38347179711,42,5,11.904761904761903,6.535947712418301,41,1,NA,NA,5,0
2021-07-13,S08000024,NHS Lothian,462,53333,5844.776381111026,406.2510274085196,1,1140,124.93287597672304,1148,292622,32068.515819351443,5895,521,8.837998303647158,11.503148317661092,2588,3307,NA,NA,25,496
2021-07-13,S08000025,NHS Orkney,1,136,607.1428571428571,111.60714285714285,0,3,13.392857142857144,20,5191,23174.10714285714,82,1,1.2195121951219512,4.909090909090909,72,10,NA,NA,1,0
2021-07-13,S08000026,NHS Shetland,8,306,1337.9973764757324,144.29383471797112,0,9,39.35286401399213,24,7563,33069.52339309139,146,8,5.47945205479452,4.954954954954955,123,23,NA,NA,8,0
2021-07-13,S08000028,NHS Western Isles,5,338,1275.4716981132076,71.69811320754717,0,9,33.9622641509434,27,6667,25158.490566037737,197,5,2.538071065989848,2.702702702702702,196,1,NA,NA,5,0
2021-07-13,S08000029,NHS Fife,194,17414,4654.531847218881,319.9422660572528,0,385,102.9054072113971,424,110958,29657.605645096624,2309,212,9.181463837158944,9.959380171505943,1287,1022,NA,NA,36,176
2021-07-13,S08000030,NHS Tayside,256,24906,5979.11415196255,411.47521305965665,2,608,145.9608690433321,477,134016,32172.84839755131,3071,277,9.019863236730703,11.120258747427227,1787,1284,NA,NA,60,217
2021-07-13,S08000031,NHS Greater Glasgow and Clyde,591,95836,8085.788532280381,347.94640747865407,1,2273,191.77550538287605,1092,388888,32810.90749552833,7589,658,8.670444063776518,10.305892937471883,4020,3569,NA,NA,38,620
2021-07-13,S08000032,NHS Lanarkshire,329,51961,7849.567949725059,312.254516889238,1,1347,203.48661550546865,550,205818,31092.21100972868,3919,359,9.160500127583568,9.45325110715616,2090,1829,NA,NA,24,335
2021-07-13,S92000003,Scotland,2444,321696,5885.400658616904,305.90925722649104,9,7853,143.66995975118917,5590,1709929,31283.004024881084,34537,2712,7.8524480991400525,9.4317899403032,19083,15454,104,7,258,2454
2021-07-14,S08000015,NHS Ayrshire and Arran,82,22875,6216.201527215413,182.88540449468735,1,729,198.10320932634036,221,114008,30981.276665126778,1446,93,6.431535269709543,6.8458512830118,857,589,NA,NA,8,85
2021-07-14,S08000016,NHS Borders,38,4077,3537.8340853870186,195.2447066990628,0,104,90.24644220756682,98,33700,29243.318292259635,488,46,9.42622950819672,8.849247988807276,212,276,NA,NA,2,44
2021-07-14,S08000017,NHS Dumfries and Galloway,30,5053,3407.51230696608,128.80167239867828,0,144,97.10702002832288,103,46516,31368.2648863713,675,46,6.814814814814815,5.390334572490707,439,236,NA,NA,6,40
2021-07-14,S08000019,NHS Forth Valley,106,16908,5526.7544863204,234.04046677344493,1,467,152.64929885921617,226,102049,33356.97708626156,1675,113,6.746268656716419,7.35389460035195,950,725,NA,NA,5,108
2021-07-14,S08000020,NHS Grampian,173,21111,3605.328323798138,227.30765946545984,0,464,79.24173853641875,550,173673,29659.807019041928,2858,191,6.682995101469559,7.2931206380857425,1358,1500,NA,NA,12,179
2021-07-14,S08000022,NHS Highland,96,7967,2483.0143988032164,183.88082029545595,0,173,53.91759645951505,346,89804,27988.53082341208,1707,108,6.32688927943761,6.5030557677616505,1002,705,NA,NA,14,94
2021-07-14,S08000024,NHS Lothian,469,53802,5896.174204648818,382.57953511819306,0,1140,124.93287597672304,938,293560,32171.31146642703,4943,530,10.722233461460652,11.213720316622693,2043,2900,NA,NA,14,516
2021-07-14,S08000025,NHS Orkney,1,137,611.6071428571428,84.82142857142857,0,3,13.392857142857144,22,5213,23272.32142857143,84,1,1.1904761904761905,3.7109375,75,9,NA,NA,0,1
2021-07-14,S08000026,NHS Shetland,13,319,1394.840402273721,174.901617839965,0,9,39.35286401399213,44,7607,33261.915172715344,146,13,8.904109589041095,5.657708628005658,132,14,NA,NA,13,0
2021-07-14,S08000028,NHS Western Isles,1,339,1279.245283018868,64.15094339622642,0,9,33.9622641509434,18,6685,25226.41509433962,90,2,2.2222222222222223,2.461139896373057,82,8,NA,NA,1,1
2021-07-14,S08000029,NHS Fife,194,17608,4706.385480982546,315.93296447758803,1,386,103.17269398337476,365,111323,29755.16531686847,1766,206,11.664779161947903,9.990749306197964,794,972,NA,NA,23,183
2021-07-14,S08000030,NHS Tayside,195,25101,6025.927259632697,381.9469451446405,1,609,146.2009362621534,447,134463,32280.15844436442,2507,218,8.695652173913043,10.58102505557892,1360,1147,NA,NA,22,196
2021-07-14,S08000031,NHS Greater Glasgow and Clyde,536,96372,8131.0114407208675,335.29074280314535,1,2274,191.85987648071276,941,389829,32890.30069859269,6620,620,9.365558912386708,10.148170133101983,3339,3281,NA,NA,49,571
2021-07-14,S08000032,NHS Lanarkshire,270,52231,7890.355912743972,300.471327572663,3,1350,203.93981509456765,512,206330,31169.557072934924,3428,300,8.751458576429405,9.191838786710797,1746,1682,NA,NA,15,285
2021-07-14,S92000003,Scotland,2204,323900,5925.722649103549,293.2491767288694,8,7861,143.8163190633004,4831,1714760,31371.386754482257,28491,2487,8.729072338633252,9.223333557092031,14401,14090,79,4,184,2303
2021-07-15,S08000015,NHS Ayrshire and Arran,83,22958,6238.7564879480415,175.00475556400988,0,729,198.10320932634036,228,114236,31043.234870512788,1357,87,6.411201179071481,6.620440729483283,758,599,NA,NA,5,82
2021-07-15,S08000016,NHS Borders,42,4119,3574.2797639708433,205.6577577230128,0,104,90.24644220756682,84,33784,29316.209649427285,523,51,9.751434034416825,9.428076256499134,289,234,NA,NA,3,48
2021-07-15,S08000017,NHS Dumfries and Galloway,33,5086,3429.7659990559036,134.87086115044846,0,144,97.10702002832288,123,46639,31451.210465978824,711,47,6.610407876230662,5.732630130703967,326,385,NA,NA,8,39
2021-07-15,S08000019,NHS Forth Valley,98,17006,5558.787958029615,223.90742980420356,2,469,153.3030431798124,208,102257,33424.96649560357,1412,106,7.507082152974505,7.215020968356843,610,802,NA,NA,8,98
2021-07-15,S08000020,NHS Grampian,168,21279,3634.0192980958072,216.03620527708992,0,464,79.24173853641875,460,174133,29738.36563914269,3058,191,6.245912361020275,7.0647219690063805,1234,1824,NA,NA,23,168
2021-07-15,S08000022,NHS Highland,94,8061,2512.3106650875775,180.14087140809076,0,173,53.91759645951505,307,90111,28084.211182447172,1573,112,7.12015257469803,6.607282693813625,766,807,NA,NA,16,96
