year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,3,2020-08-09,S08000024,Under 5,All,All,77,98.5,-21.8
2020,3,2020-08-09,S08000029,Under 5,All,All,29,45,-35.6
2020,3,2020-08-09,S08000030,Under 5,All,All,58,51,13.7
2020,3,2020-08-09,S08000031,Under 5,All,All,185,216.5,-14.5
2020,3,2020-08-09,S08000032,Under 5,All,All,121,155,-21.9
2020,3,2020-08-09,S92000003,Under 5,All,All,656,829.5,-20.9
2020,3,2020-08-16,S08000015,Under 5,All,All,50,68.5,-27
2020,3,2020-08-16,S08000016,Under 5,All,All,8,15.5,-48.4
2020,3,2020-08-23,S08000032,Under 5,All,All,120,182,-34.1
2020,3,2020-08-16,S08000019,Under 5,All,All,22,64.5,-65.9
2020,3,2020-08-16,S08000020,Under 5,All,All,57,74,-23
2020,3,2020-08-16,S08000022,Under 5,All,All,37,41.5,-10.8
2020,3,2020-08-16,S08000024,Under 5,All,All,113,127.5,-11.4
2020,3,2020-08-16,S08000029,Under 5,All,All,38,49.5,-23.2
2020,3,2020-08-16,S08000030,Under 5,All,All,47,59.5,-21
2020,3,2020-08-16,S08000031,Under 5,All,All,233,223.5,4.3
2020,3,2020-08-16,S08000032,Under 5,All,All,126,146,-13.7
2020,3,2020-08-16,S92000003,Under 5,All,All,750,897,-16.4
2020,3,2020-08-23,S08000015,Under 5,All,All,42,71.5,-41.3
2020,3,2020-08-23,S08000016,Under 5,All,All,13,17.5,-25.7
2020,3,2020-08-23,S08000017,Under 5,All,All,24,24.5,-2
2020,3,2020-08-23,S08000019,Under 5,All,All,53,63,-15.9
2020,3,2020-08-23,S08000020,Under 5,All,All,77,67.5,14.1
2020,3,2020-08-23,S08000022,Under 5,All,All,49,40.5,21
2020,3,2020-08-23,S08000024,Under 5,All,All,107,133,-19.5
2020,3,2020-08-23,S08000029,Under 5,All,All,40,54.5,-26.6
2020,3,2020-08-23,S08000030,Under 5,All,All,63,75.5,-16.6
2020,3,2020-08-23,S08000031,Under 5,All,All,234,255,-8.2
2020,3,2020-08-23,S92000003,Under 5,All,All,827,989,-16.4
2020,3,2020-08-30,S08000015,Under 5,All,All,64,101,-36.6
2020,3,2020-08-30,S08000016,Under 5,All,All,10,25,-60
2020,3,2020-08-30,S08000017,Under 5,All,All,33,27,22.2
2020,3,2020-08-30,S08000019,Under 5,All,All,51,87,-41.4
2020,3,2020-08-30,S08000020,Under 5,All,All,92,97.5,-5.6
2020,3,2020-08-30,S08000022,Under 5,All,All,43,44,-2.3
2020,3,2020-08-30,S08000024,Under 5,All,All,127,140.5,-9.6
2020,3,2020-08-30,S08000029,Under 5,All,All,57,70,-18.6
2020,3,2020-08-30,S08000030,Under 5,All,All,66,92.5,-28.6
2020,3,2020-08-30,S08000031,Under 5,All,All,263,275.5,-4.5
2020,3,2020-08-30,S08000032,Under 5,All,All,163,184.5,-11.7
2020,3,2020-08-30,S92000003,Under 5,All,All,970,1148.5,-15.5
2020,3,2020-09-06,S08000015,Under 5,All,All,49,121,-59.5
2020,3,2020-09-06,S08000016,Under 5,All,All,13,21,-38.1
2020,3,2020-09-06,S08000017,Under 5,All,All,18,29,-37.9
2020,3,2020-09-06,S08000019,Under 5,All,All,39,79,-50.6
2020,3,2020-09-06,S08000020,Under 5,All,All,81,95,-14.7
2020,3,2020-09-06,S08000022,Under 5,All,All,50,45.5,9.9
2020,3,2020-09-06,S08000024,Under 5,All,All,113,153,-26.1
2020,3,2020-09-06,S08000031,Under 5,All,All,222,258,-14
2020,3,2020-09-06,S08000032,Under 5,All,All,124,172,-27.9
2020,3,2020-09-06,S92000003,Under 5,All,All,795,1117,-28.8
2020,3,2020-09-13,S08000015,Under 5,All,All,51,91.5,-44.3
2020,3,2020-09-13,S08000016,Under 5,All,All,15,21,-28.6
2020,3,2020-09-13,S08000017,Under 5,All,All,23,36,-36.1
2020,3,2020-09-13,S08000019,Under 5,All,All,41,75,-45.3
2020,3,2020-09-13,S08000020,Under 5,All,All,73,103.5,-29.5
2020,3,2020-09-13,S08000022,Under 5,All,All,54,56,-3.6
2020,3,2020-09-13,S08000024,Under 5,All,All,104,125,-16.8
2020,3,2020-09-13,S08000029,Under 5,All,All,41,68.5,-40.1
2020,3,2020-09-13,S08000030,Under 5,All,All,69,75.5,-8.6
2020,3,2020-09-13,S08000031,Under 5,All,All,217,263,-17.5
2020,3,2020-09-13,S08000032,Under 5,All,All,143,165.5,-13.6
2020,3,2020-09-13,S92000003,Under 5,All,All,833,1086.5,-23.3
2020,3,2020-09-20,S08000015,Under 5,All,All,46,96.5,-52.3
2020,3,2020-09-20,S08000016,Under 5,All,All,14,25.5,-45.1
2020,3,2020-09-20,S08000017,Under 5,All,All,19,31,-38.7
2020,3,2020-09-20,S08000019,Under 5,All,All,29,97.5,-70.3
2020,3,2020-09-20,S08000020,Under 5,All,All,74,88,-15.9
2020,3,2020-09-20,S08000022,Under 5,All,All,36,51,-29.4
2020,3,2020-09-20,S08000024,Under 5,All,All,96,141,-31.9
2020,3,2020-09-20,S08000029,Under 5,All,All,37,75,-50.7
2020,3,2020-09-20,S08000030,Under 5,All,All,62,81.5,-23.9
2020,3,2020-09-20,S08000031,Under 5,All,All,233,277.5,-16
2020,3,2020-09-20,S08000032,Under 5,All,All,115,194,-40.7
2020,3,2020-09-20,S92000003,Under 5,All,All,763,1163.5,-34.4
2020,3,2020-09-27,S08000015,Under 5,All,All,48,91.5,-47.5
2020,3,2020-09-27,S08000016,Under 5,All,All,9,25,-64
2020,3,2020-09-27,S08000017,Under 5,All,All,18,34,-47.1
2020,3,2020-09-27,S08000019,Under 5,All,All,47,64,-26.6
2020,3,2020-09-27,S08000020,Under 5,All,All,72,90.5,-20.4
2020,3,2020-09-27,S08000022,Under 5,All,All,42,43,-2.3
2020,3,2020-09-27,S08000024,Under 5,All,All,88,154,-42.9
2020,3,2020-09-27,S08000029,Under 5,All,All,31,72,-56.9
2020,3,2020-09-27,S08000030,Under 5,All,All,68,73.5,-7.5
2020,3,2020-09-27,S08000031,Under 5,All,All,204,272,-25
2020,3,2020-09-27,S08000032,Under 5,All,All,131,195,-32.8
2020,3,2020-09-27,S92000003,Under 5,All,All,762,1119,-31.9
2020,4,2020-10-04,S08000015,Under 5,All,All,49,103,-52.4
2020,4,2020-10-04,S08000016,Under 5,All,All,6,25.5,-76.5
2020,4,2020-10-04,S08000017,Under 5,All,All,18,34,-47.1
2020,4,2020-10-04,S08000019,Under 5,All,All,26,92,-71.7
2020,4,2020-10-04,S08000020,Under 5,All,All,63,98.5,-36
2020,4,2020-10-04,S08000022,Under 5,All,All,32,48.5,-34
2020,4,2020-10-04,S08000024,Under 5,All,All,109,172.5,-36.8
2020,4,2020-10-04,S08000029,Under 5,All,All,39,72.5,-46.2
2020,4,2020-10-04,S08000030,Under 5,All,All,48,73,-34.2
2020,4,2020-10-04,S08000031,Under 5,All,All,217,270,-19.6
2020,4,2020-10-04,S08000032,Under 5,All,All,109,184.5,-40.9
2020,4,2020-10-04,S92000003,Under 5,All,All,716,1178,-39.2
2020,4,2020-10-11,S08000015,Under 5,All,All,62,102,-39.2
2020,4,2020-10-11,S08000016,Under 5,All,All,11,20.5,-46.3
2020,4,2020-10-11,S08000017,Under 5,All,All,17,33.5,-49.3
2020,4,2020-10-11,S08000019,Under 5,All,All,29,88,-67
2020,4,2020-10-11,S08000020,Under 5,All,All,67,91.5,-26.8
2020,4,2020-10-11,S08000022,Under 5,All,All,42,53,-20.8
2020,4,2020-10-11,S08000024,Under 5,All,All,113,161,-29.8
2020,4,2020-10-11,S08000029,Under 5,All,All,44,67,-34.3
2020,4,2020-10-11,S08000030,Under 5,All,All,50,79.5,-37.1
2020,4,2020-10-11,S08000031,Under 5,All,All,234,323.5,-27.7
2020,4,2020-10-11,S08000032,Under 5,All,All,124,180.5,-31.3
2020,4,2020-10-11,S92000003,Under 5,All,All,798,1205,-33.8
2020,4,2020-10-18,S08000015,Under 5,All,All,49,92.5,-47
2020,4,2020-10-18,S08000016,Under 5,All,All,11,22,-50
2020,4,2020-10-18,S08000017,Under 5,All,All,16,37.5,-57.3
2020,4,2020-10-18,S08000019,Under 5,All,All,38,94,-59.6
2020,4,2020-10-18,S08000020,Under 5,All,All,72,87,-17.2
2020,4,2020-10-18,S08000022,Under 5,All,All,40,49,-18.4
2020,4,2020-10-18,S08000024,Under 5,All,All,123,170.5,-27.9
2020,4,2020-10-18,S08000029,Under 5,All,All,47,63.5,-26
2020,4,2020-10-18,S08000030,Under 5,All,All,49,71,-31
2020,4,2020-10-18,S08000031,Under 5,All,All,203,304,-33.2
2020,4,2020-10-18,S08000032,Under 5,All,All,109,171.5,-36.4
2020,4,2020-10-18,S92000003,Under 5,All,All,758,1166,-35
2020,4,2020-10-25,S08000015,Under 5,All,All,65,118,-44.9
2020,4,2020-10-25,S08000016,Under 5,All,All,5,21.5,-76.7
2020,4,2020-10-25,S08000017,Under 5,All,All,19,24.5,-22.4
2020,4,2020-10-25,S08000019,Under 5,All,All,31,101.5,-69.5
2020,4,2020-10-25,S08000020,Under 5,All,All,64,101.5,-36.9
2020,4,2020-10-25,S08000022,Under 5,All,All,43,47,-8.5
2020,4,2020-10-25,S08000024,Under 5,All,All,95,172,-44.8
2020,4,2020-10-25,S08000029,Under 5,All,All,40,66,-39.4
2021,2,2021-05-09,S92000003,Under 5,All,All,815,1085.5,-24.9
2021,2,2021-05-16,S08000015,Under 5,All,All,57,88.5,-35.6
2021,2,2021-05-16,S08000016,Under 5,All,All,27,20,35
2020,4,2020-10-25,S08000030,Under 5,All,All,58,85.5,-32.2
2020,4,2020-10-25,S08000031,Under 5,All,All,189,304.5,-37.9
2020,4,2020-10-25,S08000032,Under 5,All,All,116,195.5,-40.7
2020,4,2020-10-25,S92000003,Under 5,All,All,726,1241.5,-41.5
2020,4,2020-11-01,S08000015,Under 5,All,All,43,115.5,-62.8
2020,4,2020-11-01,S08000016,Under 5,All,All,15,32.5,-53.8
2020,4,2020-11-01,S08000017,Under 5,All,All,20,34,-41.2
2020,4,2020-11-01,S08000019,Under 5,All,All,35,95,-63.2
2020,4,2020-11-01,S08000020,Under 5,All,All,49,100,-51
2020,4,2020-11-01,S08000022,Under 5,All,All,47,51,-7.8
2020,4,2020-11-01,S08000024,Under 5,All,All,101,185.5,-45.6
2020,4,2020-11-01,S08000029,Under 5,All,All,46,83.5,-44.9
2020,4,2020-11-01,S08000030,Under 5,All,All,70,95,-26.3
2020,4,2020-11-01,S08000031,Under 5,All,All,214,303.5,-29.5
2020,4,2020-11-01,S08000032,Under 5,All,All,119,200,-40.5
2020,4,2020-11-01,S92000003,Under 5,All,All,763,1300.5,-41.3
2020,4,2020-11-08,S08000015,Under 5,All,All,48,138,-65.2
2020,4,2020-11-08,S08000016,Under 5,All,All,9,27,-66.7
2020,4,2020-11-08,S08000017,Under 5,All,All,27,41,-34.1
2020,4,2020-11-08,S08000019,Under 5,All,All,26,126.5,-79.4
2020,4,2020-11-08,S08000020,Under 5,All,All,76,117,-35
2020,4,2020-11-08,S08000022,Under 5,All,All,36,66,-45.5
2020,4,2020-11-08,S08000024,Under 5,All,All,111,201.5,-44.9
2020,4,2020-11-08,S08000029,Under 5,All,All,56,94.5,-40.7
2020,4,2020-11-08,S08000030,Under 5,All,All,66,110,-40
2020,4,2020-11-08,S08000031,Under 5,All,All,215,386,-44.3
2020,4,2020-11-08,S08000032,Under 5,All,All,135,224.5,-39.9
2020,4,2020-11-08,S92000003,Under 5,All,All,807,1542.5,-47.7
2020,4,2020-11-15,S08000015,Under 5,All,All,61,149,-59.1
2020,4,2020-11-15,S08000016,Under 5,All,All,10,32.5,-69.2
2020,4,2020-11-15,S08000017,Under 5,All,All,16,37.5,-57.3
2020,4,2020-11-15,S08000019,Under 5,All,All,56,141.5,-60.4
2020,4,2020-11-15,S08000020,Under 5,All,All,68,110,-38.2
2020,4,2020-11-15,S08000022,Under 5,All,All,48,50.5,-5
2020,4,2020-11-15,S08000024,Under 5,All,All,116,221,-47.5
2020,4,2020-11-15,S08000029,Under 5,All,All,39,94,-58.5
2020,4,2020-11-15,S08000030,Under 5,All,All,57,118,-51.7
2020,4,2020-11-15,S08000031,Under 5,All,All,236,355,-33.5
2020,4,2020-11-15,S08000032,Under 5,All,All,126,232,-45.7
2020,4,2020-11-15,S92000003,Under 5,All,All,837,1543,-45.8
2020,4,2020-11-22,S08000015,Under 5,All,All,47,149,-68.5
2020,4,2020-11-22,S08000016,Under 5,All,All,6,31.5,-81
2020,4,2020-11-22,S08000017,Under 5,All,All,14,50.5,-72.3
2021,1,2021-03-21,S08000032,Under 5,All,All,130,190.5,-31.8
2021,1,2021-03-21,S92000003,Under 5,All,All,823,1211,-32
2021,1,2021-03-28,S08000015,Under 5,All,All,48,104,-53.8
2020,4,2020-11-22,S08000019,Under 5,All,All,45,138,-67.4
2020,4,2020-11-22,S08000020,Under 5,All,All,73,144.5,-49.5
2020,4,2020-11-22,S08000022,Under 5,All,All,43,61.5,-30.1
2020,4,2020-11-22,S08000024,Under 5,All,All,104,229,-54.6
2020,4,2020-11-22,S08000029,Under 5,All,All,33,96.5,-65.8
2020,4,2020-11-22,S08000030,Under 5,All,All,57,113,-49.6
2020,4,2020-11-22,S08000031,Under 5,All,All,239,367,-34.9
2020,4,2020-11-22,S08000032,Under 5,All,All,122,233,-47.6
2020,4,2020-11-22,S92000003,Under 5,All,All,786,1621.5,-51.5
2020,4,2020-11-29,S08000015,Under 5,All,All,45,156,-71.2
2020,4,2020-11-29,S08000016,Under 5,All,All,10,32,-68.8
2020,4,2020-11-29,S08000017,Under 5,All,All,14,48,-70.8
2020,4,2020-11-29,S08000019,Under 5,All,All,39,142.5,-72.6
2020,4,2020-11-29,S08000020,Under 5,All,All,66,137,-51.8
2020,4,2020-11-29,S08000022,Under 5,All,All,39,63.5,-38.6
2020,4,2020-11-29,S08000024,Under 5,All,All,107,209.5,-48.9
2020,4,2020-11-29,S08000029,Under 5,All,All,41,109,-62.4
2020,4,2020-11-29,S08000030,Under 5,All,All,55,119.5,-54
2020,4,2020-11-29,S08000031,Under 5,All,All,215,347,-38
2020,4,2020-11-29,S08000032,Under 5,All,All,112,201,-44.3
2020,4,2020-11-29,S92000003,Under 5,All,All,745,1571,-52.6
2020,4,2020-12-06,S08000015,Under 5,All,All,53,155,-65.8
2020,4,2020-12-06,S08000016,Under 5,All,All,14,31.5,-55.6
2020,4,2020-12-06,S08000017,Under 5,All,All,17,52,-67.3
2020,4,2020-12-06,S08000019,Under 5,All,All,35,131.5,-73.4
2020,4,2020-12-06,S08000020,Under 5,All,All,57,132,-56.8
2020,4,2020-12-06,S08000022,Under 5,All,All,40,58.5,-31.6
2020,4,2020-12-06,S08000024,Under 5,All,All,97,221,-56.1
2020,4,2020-12-06,S08000029,Under 5,All,All,25,89.5,-72.1
2020,4,2020-12-06,S08000030,Under 5,All,All,62,123,-49.6
2020,4,2020-12-06,S08000031,Under 5,All,All,204,359,-43.2
2020,4,2020-12-06,S08000032,Under 5,All,All,115,217,-47
2020,4,2020-12-06,S92000003,Under 5,All,All,722,1573,-54.1
2020,4,2020-12-13,S08000015,Under 5,All,All,54,144,-62.5
2020,4,2020-12-13,S08000016,Under 5,All,All,13,31.5,-58.7
2020,4,2020-12-13,S08000017,Under 5,All,All,23,49.5,-53.5
2020,4,2020-12-13,S08000019,Under 5,All,All,30,134,-77.6
2020,4,2020-12-13,S08000020,Under 5,All,All,73,121,-39.7
2020,4,2020-12-13,S08000022,Under 5,All,All,51,61.5,-17.1
2020,4,2020-12-13,S08000024,Under 5,All,All,103,192.5,-46.5
2020,4,2020-12-13,S08000029,Under 5,All,All,36,110.5,-67.4
2021,2,2021-05-02,S08000019,Under 5,All,All,56,78.5,-28.7
2021,2,2021-05-02,S08000020,Under 5,All,All,76,84,-9.5
2020,4,2020-12-13,S08000030,Under 5,All,All,58,118,-50.8
2020,4,2020-12-13,S08000031,Under 5,All,All,211,359,-41.2
2020,4,2020-12-13,S08000032,Under 5,All,All,104,192.5,-46
2020,4,2020-12-13,S92000003,Under 5,All,All,758,1520,-50.1
2020,4,2020-12-20,S08000015,Under 5,All,All,49,152.5,-67.9
2020,4,2020-12-20,S08000016,Under 5,All,All,18,27,-33.3
2020,4,2020-12-20,S08000017,Under 5,All,All,25,49.5,-49.5
2020,4,2020-12-20,S08000019,Under 5,All,All,45,98,-54.1
2020,4,2020-12-20,S08000020,Under 5,All,All,71,137.5,-48.4
2020,4,2020-12-20,S08000022,Under 5,All,All,48,56.5,-15
2020,4,2020-12-20,S08000024,Under 5,All,All,95,181,-47.5
2020,4,2020-12-20,S08000029,Under 5,All,All,40,91.5,-56.3
2020,4,2020-12-20,S08000030,Under 5,All,All,58,130.5,-55.6
2020,4,2020-12-20,S08000031,Under 5,All,All,203,317.5,-36.1
2020,4,2020-12-20,S08000032,Under 5,All,All,140,213,-34.3
2020,4,2020-12-20,S92000003,Under 5,All,All,795,1462.5,-45.6
2020,4,2020-12-27,S08000015,Under 5,All,All,41,106.5,-61.5
2020,4,2020-12-27,S08000016,Under 5,All,All,10,24.5,-59.2
2020,4,2020-12-27,S08000017,Under 5,All,All,21,34.5,-39.1
2020,4,2020-12-27,S08000019,Under 5,All,All,36,98.5,-63.5
2020,4,2020-12-27,S08000020,Under 5,All,All,60,100,-40
2020,4,2020-12-27,S08000022,Under 5,All,All,25,76.5,-67.3
2020,4,2020-12-27,S08000024,Under 5,All,All,76,143,-46.9
2020,4,2020-12-27,S08000029,Under 5,All,All,26,83,-68.7
2020,4,2020-12-27,S08000030,Under 5,All,All,39,95,-58.9
2020,4,2020-12-27,S08000031,Under 5,All,All,141,272,-48.2
2020,4,2020-12-27,S08000032,Under 5,All,All,113,166,-31.9
2020,4,2020-12-27,S92000003,Under 5,All,All,590,1204,-51
2021,1,2021-01-03,S08000015,Under 5,All,All,44,106.5,-58.7
2021,1,2021-01-03,S08000016,Under 5,All,All,14,24.5,-42.9
2021,1,2021-01-03,S08000017,Under 5,All,All,16,34.5,-53.6
2021,1,2021-01-03,S08000019,Under 5,All,All,34,98.5,-65.5
2021,1,2021-01-03,S08000020,Under 5,All,All,48,100,-52
2021,1,2021-01-03,S08000022,Under 5,All,All,39,76.5,-49
2021,1,2021-01-03,S08000024,Under 5,All,All,68,143,-52.4
2021,1,2021-01-03,S08000029,Under 5,All,All,31,83,-62.7
2021,1,2021-01-03,S08000030,Under 5,All,All,40,95,-57.9
2021,1,2021-01-03,S08000031,Under 5,All,All,172,272,-36.8
2021,1,2021-01-03,S08000032,Under 5,All,All,121,166,-27.1
2021,1,2021-01-03,S92000003,Under 5,All,All,628,1204,-47.8
2021,1,2021-01-10,S08000015,Under 5,All,All,45,93,-51.6
2021,1,2021-01-10,S08000016,Under 5,All,All,6,28.5,-78.9
2021,1,2021-01-10,S08000017,Under 5,All,All,12,35.5,-66.2
2021,1,2021-01-10,S08000019,Under 5,All,All,30,117.5,-74.5
2021,1,2021-01-10,S08000020,Under 5,All,All,52,87,-40.2
2021,1,2021-01-10,S08000022,Under 5,All,All,28,54.5,-48.6
2021,1,2021-01-10,S08000024,Under 5,All,All,85,118,-28
2021,1,2021-01-10,S08000029,Under 5,All,All,28,77,-63.6
2021,1,2021-01-10,S08000030,Under 5,All,All,51,98.5,-48.2
2021,1,2021-01-10,S08000031,Under 5,All,All,155,298,-48
2021,1,2021-01-10,S08000032,Under 5,All,All,116,189.5,-38.8
2021,1,2021-01-10,S92000003,Under 5,All,All,610,1201.5,-49.2
2021,1,2021-01-17,S08000015,Under 5,All,All,50,105.5,-52.6
2021,1,2021-01-17,S08000016,Under 5,All,All,12,21,-42.9
2021,1,2021-01-17,S08000017,Under 5,All,All,20,42,-52.4
2021,1,2021-01-17,S08000019,Under 5,All,All,23,96.5,-76.2
2021,1,2021-01-17,S08000020,Under 5,All,All,50,96,-47.9
2021,1,2021-01-17,S08000022,Under 5,All,All,37,45,-17.8
2021,1,2021-01-17,S08000024,Under 5,All,All,90,138.5,-35
2021,1,2021-01-17,S08000029,Under 5,All,All,33,66.5,-50.4
2021,1,2021-01-17,S08000030,Under 5,All,All,42,98.5,-57.4
2021,1,2021-01-17,S08000031,Under 5,All,All,169,279,-39.4
2021,1,2021-01-17,S08000032,Under 5,All,All,139,180.5,-23
2021,1,2021-01-17,S92000003,Under 5,All,All,666,1173.5,-43.2
2021,1,2021-01-24,S08000015,Under 5,All,All,52,109,-52.3
2021,1,2021-01-24,S08000016,Under 5,All,All,11,21,-47.6
2021,1,2021-01-24,S08000017,Under 5,All,All,13,41.5,-68.7
2021,1,2021-01-24,S08000019,Under 5,All,All,33,103.5,-68.1
2021,1,2021-01-24,S08000020,Under 5,All,All,55,99,-44.4
2021,1,2021-01-24,S08000022,Under 5,All,All,36,65,-44.6
2021,1,2021-01-24,S08000024,Under 5,All,All,96,143.5,-33.1
2021,1,2021-01-24,S08000029,Under 5,All,All,29,62,-53.2
2021,1,2021-01-24,S08000030,Under 5,All,All,37,90,-58.9
2021,1,2021-01-24,S08000031,Under 5,All,All,155,287.5,-46.1
2021,1,2021-01-24,S08000032,Under 5,All,All,129,190,-32.1
2021,1,2021-01-24,S92000003,Under 5,All,All,646,1218.5,-47
2021,1,2021-01-31,S08000015,Under 5,All,All,44,103.5,-57.5
2021,1,2021-01-31,S08000016,Under 5,All,All,6,16.5,-63.6
2021,1,2021-01-31,S08000017,Under 5,All,All,21,36,-41.7
2021,1,2021-01-31,S08000019,Under 5,All,All,19,124.5,-84.7
2021,1,2021-01-31,S08000020,Under 5,All,All,48,84,-42.9
2021,1,2021-01-31,S08000022,Under 5,All,All,36,62.5,-42.4
2021,1,2021-01-31,S08000024,Under 5,All,All,76,162,-53.1
2021,1,2021-01-31,S08000029,Under 5,All,All,34,57,-40.4
2021,1,2021-01-31,S08000030,Under 5,All,All,30,98,-69.4
2021,1,2021-01-31,S08000031,Under 5,All,All,176,292,-39.7
2021,1,2021-01-31,S08000032,Under 5,All,All,123,204,-39.7
2021,1,2021-01-31,S92000003,Under 5,All,All,613,1246,-50.8
2021,1,2021-02-07,S08000015,Under 5,All,All,36,109.5,-67.1
2021,1,2021-02-07,S08000016,Under 5,All,All,11,24,-54.2
2021,1,2021-02-07,S08000017,Under 5,All,All,12,33.5,-64.2
2021,1,2021-02-07,S08000019,Under 5,All,All,43,99.5,-56.8
2021,1,2021-02-07,S08000020,Under 5,All,All,47,105,-55.2
2021,1,2021-02-07,S08000022,Under 5,All,All,35,53,-34
2021,1,2021-02-07,S08000024,Under 5,All,All,81,157,-48.4
2021,1,2021-02-07,S08000029,Under 5,All,All,33,74,-55.4
2021,1,2021-02-07,S08000030,Under 5,All,All,45,103,-56.3
2021,1,2021-02-07,S08000031,Under 5,All,All,164,281.5,-41.7
2021,1,2021-02-07,S08000032,Under 5,All,All,125,156.5,-20.1
2021,1,2021-02-07,S92000003,Under 5,All,All,635,1201.5,-47.1
2021,1,2021-02-14,S08000015,Under 5,All,All,44,110.5,-60.2
2021,1,2021-02-14,S08000016,Under 5,All,All,7,26.5,-73.6
2021,1,2021-02-14,S08000017,Under 5,All,All,17,37.5,-54.7
2021,1,2021-02-14,S08000019,Under 5,All,All,30,109.5,-72.6
2021,1,2021-02-14,S08000020,Under 5,All,All,46,111,-58.6
2021,1,2021-02-14,S08000022,Under 5,All,All,39,51.5,-24.3
2021,1,2021-02-14,S08000024,Under 5,All,All,86,164,-47.6
2020,1,2020-02-23,S08000019,Under 5,All,Emergency,50,101.5,-50.7
2020,1,2020-02-23,S08000020,Under 5,All,Emergency,84,74,13.5
2020,1,2020-02-23,S08000022,Under 5,All,Emergency,52,53.5,-2.8
2021,1,2021-02-14,S08000029,Under 5,All,All,28,75.5,-62.9
2021,1,2021-02-14,S08000030,Under 5,All,All,36,100.5,-64.2
2021,1,2021-02-14,S08000031,Under 5,All,All,170,281.5,-39.6
2021,1,2021-02-14,S08000032,Under 5,All,All,117,179.5,-34.8
2021,1,2021-02-14,S92000003,Under 5,All,All,622,1249.5,-50.2
2021,1,2021-02-21,S08000015,Under 5,All,All,46,124,-62.9
2021,1,2021-02-21,S08000016,Under 5,All,All,6,23,-73.9
2021,1,2021-02-21,S08000017,Under 5,All,All,12,44.5,-73
2021,1,2021-02-21,S08000019,Under 5,All,All,32,110,-70.9
2021,1,2021-02-21,S08000020,Under 5,All,All,57,108,-47.2
2021,1,2021-02-21,S08000022,Under 5,All,All,36,54.5,-33.9
2021,1,2021-02-21,S08000024,Under 5,All,All,74,133,-44.4
2021,1,2021-02-21,S08000029,Under 5,All,All,28,66.5,-57.9
2021,1,2021-02-21,S08000030,Under 5,All,All,44,98,-55.1
2021,1,2021-02-21,S08000031,Under 5,All,All,193,280,-31.1
2021,1,2021-02-21,S08000032,Under 5,All,All,122,197,-38.1
2021,1,2021-02-21,S92000003,Under 5,All,All,652,1243,-47.5
2021,1,2021-02-28,S08000015,Under 5,All,All,48,92.5,-48.1
2021,1,2021-02-28,S08000016,Under 5,All,All,8,22,-63.6
2021,1,2021-02-28,S08000017,Under 5,All,All,19,42,-54.8
2021,1,2021-02-28,S08000019,Under 5,All,All,26,103.5,-74.9
2021,1,2021-03-14,S08000016,Under 5,All,All,12,22,-45.5
2021,1,2021-03-14,S08000017,Under 5,All,All,15,34.5,-56.5
2021,1,2021-03-14,S08000019,Under 5,All,All,47,97.5,-51.8
2021,1,2021-02-28,S08000020,Under 5,All,All,60,85,-29.4
2021,1,2021-02-28,S08000022,Under 5,All,All,43,60.5,-28.9
2021,1,2021-02-28,S08000024,Under 5,All,All,92,138,-33.3
2021,1,2021-02-28,S08000029,Under 5,All,All,30,74,-59.5
2021,1,2021-02-28,S08000030,Under 5,All,All,43,86.5,-50.3
2021,1,2021-02-28,S08000031,Under 5,All,All,195,281,-30.6
2021,1,2021-02-28,S08000032,Under 5,All,All,112,190.5,-41.2
2021,1,2021-02-28,S92000003,Under 5,All,All,677,1178.5,-42.6
2021,1,2021-03-07,S08000015,Under 5,All,All,52,113.5,-54.2
2021,1,2021-03-07,S08000016,Under 5,All,All,14,21,-33.3
2021,1,2021-03-07,S08000017,Under 5,All,All,13,38,-65.8
2021,1,2021-03-07,S08000019,Under 5,All,All,24,99.5,-75.9
2021,1,2021-03-07,S08000020,Under 5,All,All,58,95,-38.9
2021,1,2021-03-07,S08000022,Under 5,All,All,29,50.5,-42.6
2021,1,2021-03-07,S08000024,Under 5,All,All,86,120.5,-28.6
2021,1,2021-03-07,S08000029,Under 5,All,All,37,65,-43.1
2021,1,2021-03-07,S08000030,Under 5,All,All,60,72.5,-17.2
2021,1,2021-03-07,S08000031,Under 5,All,All,180,242.5,-25.8
2021,1,2021-03-07,S08000032,Under 5,All,All,111,174.5,-36.4
2021,1,2021-03-07,S92000003,Under 5,All,All,664,1094.5,-39.3
2021,1,2021-03-14,S08000015,Under 5,All,All,57,123.5,-53.8
2021,3,2021-08-08,S08000019,Under 5,All,All,65,61.5,5.7
2021,3,2021-08-08,S08000020,Under 5,All,All,67,70.5,-5
2021,3,2021-08-08,S08000022,Under 5,All,All,55,37.5,46.7
2021,3,2021-08-08,S08000024,Under 5,All,All,111,121.5,-8.6
2021,1,2021-03-14,S08000020,Under 5,All,All,58,93,-37.6
2021,1,2021-03-14,S08000022,Under 5,All,All,54,67,-19.4
2021,1,2021-03-14,S08000024,Under 5,All,All,101,141.5,-28.6
2021,1,2021-03-14,S08000029,Under 5,All,All,33,69.5,-52.5
2021,1,2021-03-14,S08000030,Under 5,All,All,54,93,-41.9
2021,1,2021-03-14,S08000031,Under 5,All,All,203,268,-24.3
2021,1,2021-03-14,S08000032,Under 5,All,All,133,211.5,-37.1
