year,quarter,week_ending,hb,simd_quintile,number_attendances,average20182019,percent_variation
2021,1,2021-02-14,S08000030,2,148,231,-35.9
2021,1,2021-02-14,S08000030,3,178,281,-36.7
2021,1,2021-02-14,S08000030,4,220,350,-37.1
2021,1,2021-02-14,S08000030,5,139,219,-36.5
2021,1,2021-02-14,S08000031,1,1967,3096,-36.5
2021,1,2021-02-14,S08000031,2,755,1246.5,-39.4
2021,1,2021-02-14,S08000031,3,532,875,-39.2
2021,1,2021-02-14,S08000031,4,483,750,-35.6
2021,1,2021-02-14,S08000031,5,517,804,-35.7
2021,1,2021-02-14,S08000032,1,879,1346.5,-34.7
2021,1,2021-02-14,S08000032,2,798,1147.5,-30.5
2021,1,2021-02-14,S08000032,3,478,673.5,-29
2021,1,2021-02-14,S08000032,4,339,497,-31.8
2021,1,2021-02-14,S08000032,5,218,306,-28.8
2021,1,2021-02-14,S92000003,1,4792,7483,-36
2021,1,2021-02-14,S92000003,2,3775,5864,-35.6
2021,1,2021-02-14,S92000003,3,2923,4542.5,-35.7
2021,1,2021-02-14,S92000003,4,2686,4051,-33.7
2021,1,2021-02-14,S92000003,5,2181,3432,-36.5
2021,1,2021-02-21,S08000015,1,455,815,-44.2
2021,1,2021-02-21,S08000015,2,327,522,-37.4
2021,1,2021-02-21,S08000015,3,202,286.5,-29.5
2021,1,2021-02-21,S08000015,4,137,220.5,-37.9
2021,1,2021-02-21,S08000015,5,108,192.5,-43.9
2021,1,2021-02-21,S08000016,1,29,43,-32.6
2021,1,2021-02-21,S08000016,2,97,99,-2
2021,1,2021-02-21,S08000016,3,161,170,-5.3
2021,1,2021-02-21,S08000016,4,148,174.5,-15.2
2021,1,2021-02-21,S08000016,5,27,37,-27
2021,1,2021-02-21,S08000017,1,81,132.5,-38.9
2021,1,2021-02-21,S08000017,2,219,287,-23.7
2021,1,2021-02-21,S08000017,3,167,271,-38.4
2021,1,2021-02-21,S08000017,4,79,97.5,-19
2021,1,2021-02-21,S08000017,5,35,62,-43.5
2021,1,2021-02-21,S08000019,1,195,251.5,-22.5
2021,1,2021-02-21,S08000019,2,249,336,-25.9
2021,1,2021-02-21,S08000019,3,163,211,-22.7
2021,1,2021-02-21,S08000019,4,129,181,-28.7
2021,1,2021-02-21,S08000019,5,110,158,-30.4
2021,1,2021-02-21,S08000020,1,69,126,-45.2
2021,1,2021-02-21,S08000020,2,288,363,-20.7
2021,1,2021-02-21,S08000020,3,268,345,-22.3
2021,1,2021-02-21,S08000020,4,327,490.5,-33.3
2021,1,2021-02-21,S08000020,5,343,507,-32.3
2021,1,2021-02-21,S08000022,1,94,123,-23.6
2021,1,2021-02-21,S08000022,2,181,213.5,-15.2
2021,1,2021-02-21,S08000022,3,226,318,-28.9
2021,1,2021-02-21,S08000022,4,227,300,-24.3
2021,1,2021-02-21,S08000022,5,51,93.5,-45.5
2021,1,2021-02-21,S08000024,1,568,804,-29.4
2021,1,2021-02-21,S08000024,2,805,1056,-23.8
2021,1,2021-02-21,S08000024,3,571,757,-24.6
2021,1,2021-02-21,S08000024,4,494,686,-28
2021,1,2021-02-21,S08000024,5,605,859.5,-29.6
2021,1,2021-02-21,S08000025,2,16,21.5,-25.6
2021,1,2021-02-21,S08000025,3,28,35.5,-21.1
2021,1,2021-02-21,S08000025,4,48,47.5,1.1
2021,1,2021-02-21,S08000025,5,5,10,-50
2021,1,2021-02-21,S08000026,2,6,6,0
2021,1,2021-02-21,S08000026,3,36,38.5,-6.5
2021,1,2021-02-21,S08000026,4,55,90,-38.9
2021,1,2021-02-21,S08000028,2,16,28,-42.9
2021,1,2021-02-21,S08000028,3,29,77,-62.3
2021,1,2021-02-21,S08000029,1,292,405,-27.9
2021,1,2021-02-21,S08000029,2,232,309.5,-25
2021,1,2021-02-21,S08000029,3,166,239,-30.5
2021,1,2021-02-21,S08000029,4,106,140,-24.3
2021,1,2021-02-21,S08000029,5,97,139.5,-30.5
2021,1,2021-02-21,S08000030,1,260,316,-17.7
2021,1,2021-02-21,S08000030,2,164,260.5,-37
2021,1,2021-02-21,S08000030,3,184,259,-29
2021,1,2021-02-21,S08000030,4,214,340.5,-37.2
2021,1,2021-02-21,S08000030,5,141,231.5,-39.1
2021,1,2021-02-21,S08000031,1,2043,3129,-34.7
2021,1,2021-02-21,S08000031,2,838,1240.5,-32.4
2021,1,2021-02-21,S08000031,3,540,857.5,-37
2021,1,2021-02-21,S08000031,4,477,749.5,-36.4
2021,1,2021-02-21,S08000031,5,528,808,-34.7
2021,1,2021-02-21,S08000032,1,998,1287,-22.5
2021,1,2021-02-21,S08000032,2,899,1120,-19.7
2021,1,2021-02-21,S08000032,3,531,655.5,-19
2021,1,2021-02-21,S08000032,4,358,470.5,-23.9
2021,1,2021-02-21,S08000032,5,219,325,-32.6
2021,1,2021-02-21,S92000003,1,5085,7434,-31.6
2021,1,2021-02-21,S92000003,2,4337,5862.5,-26
2021,1,2021-02-21,S92000003,3,3272,4520.5,-27.6
2021,1,2021-02-21,S92000003,4,2802,4000,-29.9
2021,1,2021-02-21,S92000003,5,2271,3426,-33.7
2021,1,2021-02-28,S08000015,1,534,794,-32.7
2021,1,2021-02-28,S08000015,2,330,500.5,-34.1
2021,1,2021-02-28,S08000015,3,170,292.5,-41.9
2021,1,2021-02-28,S08000015,4,119,224.5,-47
2021,1,2021-02-28,S08000015,5,108,202,-46.5
2021,1,2021-02-28,S08000016,1,29,47,-38.3
2021,1,2021-02-28,S08000016,2,97,98.5,-1.5
2021,1,2021-02-28,S08000016,3,150,182,-17.6
2021,1,2021-02-28,S08000016,4,158,187,-15.5
2021,1,2021-02-28,S08000016,5,38,46,-17.4
2021,1,2021-02-28,S08000017,1,64,122,-47.5
2021,1,2021-02-28,S08000017,2,178,294.5,-39.6
2021,1,2021-02-28,S08000017,3,150,275,-45.5
2021,1,2021-02-28,S08000017,4,65,109,-40.4
2021,1,2021-02-28,S08000017,5,18,51,-64.7
2021,1,2021-02-28,S08000019,1,208,278.5,-25.3
2021,1,2021-02-28,S08000019,2,241,363.5,-33.7
2021,1,2021-02-28,S08000019,3,170,211.5,-19.6
2021,1,2021-02-28,S08000019,4,137,208.5,-34.3
2021,1,2021-02-28,S08000019,5,127,161,-21.1
2021,1,2021-02-28,S08000020,1,101,144,-29.9
2021,1,2021-02-28,S08000020,2,272,370.5,-26.6
2021,1,2021-02-28,S08000020,3,245,341,-28.2
2021,1,2021-02-28,S08000020,4,331,498.5,-33.6
2021,1,2021-02-28,S08000020,5,330,512.5,-35.6
2021,1,2021-02-28,S08000022,1,83,123.5,-32.8
2021,1,2021-02-28,S08000022,2,157,222.5,-29.4
2021,1,2021-02-28,S08000022,3,246,313,-21.4
2021,1,2021-02-28,S08000022,4,213,292.5,-27.2
2021,1,2021-02-28,S08000022,5,48,95.5,-49.7
2021,1,2021-02-28,S08000024,1,619,811.5,-23.7
2021,1,2021-02-28,S08000024,2,835,1095.5,-23.8
2021,1,2021-02-28,S08000024,3,572,756,-24.3
2021,1,2021-02-28,S08000024,4,505,662.5,-23.8
2021,1,2021-02-28,S08000024,5,642,838,-23.4
2021,1,2021-02-28,S08000025,2,8,16,-50
2021,1,2021-02-28,S08000025,3,30,39,-23.1
2021,1,2021-02-28,S08000025,4,43,58.5,-26.5
2021,1,2021-02-28,S08000025,5,7,9,-22.2
2021,1,2021-02-28,S08000026,2,5,7,-28.6
2021,1,2021-02-28,S08000026,3,32,43,-25.6
2021,1,2021-02-28,S08000026,4,60,88,-31.8
2021,1,2021-02-28,S08000028,2,11,32.5,-66.2
2021,1,2021-02-28,S08000028,3,23,80,-71.2
2021,1,2021-02-28,S08000029,1,258,438,-41.1
2021,1,2021-02-28,S08000029,2,241,312,-22.8
2021,1,2021-02-28,S08000029,3,169,247.5,-31.7
2021,1,2021-02-28,S08000029,4,109,150,-27.3
2021,1,2021-02-28,S08000029,5,110,135.5,-18.8
2021,1,2021-02-28,S08000030,1,264,301,-12.3
2021,1,2021-02-28,S08000030,2,190,252.5,-24.8
2021,1,2021-02-28,S08000030,3,190,261,-27.2
2021,1,2021-02-28,S08000030,4,245,324.5,-24.5
2021,1,2021-02-28,S08000030,5,130,204.5,-36.4
2021,1,2021-02-28,S08000031,1,2201,3148.5,-30.1
2021,1,2021-02-28,S08000031,2,830,1254.5,-33.8
2021,1,2021-02-28,S08000031,3,571,852,-33
2021,1,2021-02-28,S08000031,4,559,808.5,-30.9
2021,1,2021-02-28,S08000031,5,543,846,-35.8
2021,1,2021-02-28,S08000032,1,1002,1337,-25.1
2021,1,2021-02-28,S08000032,2,899,1151,-21.9
2021,1,2021-02-28,S08000032,3,524,674.5,-22.3
2021,1,2021-02-28,S08000032,4,396,520.5,-23.9
2021,1,2021-02-28,S08000032,5,252,326,-22.7
2021,1,2021-02-28,S92000003,1,5363,7546,-28.9
2021,1,2021-02-28,S92000003,2,4294,5971,-28.1
2021,1,2021-02-28,S92000003,3,3242,4568,-29
2021,1,2021-02-28,S92000003,4,2944,4143,-28.9
2021,1,2021-02-28,S92000003,5,2356,3429,-31.3
2021,1,2021-03-07,S08000015,1,494,812,-39.2
2021,1,2021-03-07,S08000015,2,298,534.5,-44.2
2021,1,2021-03-07,S08000015,3,194,300,-35.3
2021,1,2021-03-07,S08000015,4,125,211.5,-40.9
2021,1,2021-03-07,S08000015,5,109,193,-43.5
2021,1,2021-03-07,S08000016,1,31,44.5,-30.3
2021,1,2021-03-07,S08000016,2,80,91,-12.1
2021,1,2021-03-07,S08000016,3,157,150.5,4.3
2021,1,2021-03-07,S08000016,4,130,155,-16.1
2021,1,2021-03-07,S08000016,5,38,41,-7.3
2021,1,2021-03-07,S08000017,1,82,115.5,-29
2021,1,2021-03-07,S08000017,2,186,275,-32.4
2021,1,2021-03-07,S08000017,3,162,237,-31.6
2021,1,2021-03-07,S08000017,4,68,127,-46.5
2021,1,2021-03-07,S08000017,5,37,51.5,-28.2
2021,1,2021-03-07,S08000019,1,203,255.5,-20.5
2021,1,2021-03-07,S08000019,2,280,310,-9.7
2021,1,2021-03-07,S08000019,3,157,183,-14.2
2021,1,2021-03-07,S08000019,4,130,172,-24.4
2021,1,2021-03-07,S08000019,5,111,159.5,-30.4
2021,1,2021-03-07,S08000020,1,87,128,-32
2021,1,2021-03-07,S08000020,2,257,361.5,-28.9
2021,1,2021-03-07,S08000020,3,242,349,-30.7
2021,1,2021-03-07,S08000020,4,351,486.5,-27.9
2021,1,2021-03-07,S08000020,5,326,524,-37.8
2021,1,2021-03-07,S08000022,1,121,125,-3.2
2021,1,2021-03-07,S08000022,2,185,205,-9.8
2021,1,2021-03-07,S08000022,3,227,313.5,-27.6
2021,1,2021-03-07,S08000022,4,221,303,-27.1
2021,1,2021-03-07,S08000022,5,62,81,-23.5
2021,1,2021-03-07,S08000024,1,663,736.5,-10
2021,1,2021-03-07,S08000024,2,767,968.5,-20.8
2021,1,2021-03-07,S08000024,3,542,713.5,-24
2021,1,2021-03-07,S08000024,4,496,610,-18.7
2021,1,2021-03-07,S08000024,5,656,828.5,-20.8
2021,1,2021-03-07,S08000025,2,7,13.5,-48.1
2021,1,2021-03-07,S08000025,3,27,36,-25
2021,1,2021-03-07,S08000025,4,42,55,-23.6
2021,1,2021-03-07,S08000025,5,9,9,0
2021,1,2021-03-07,S08000026,3,26,41.5,-37.3
2021,1,2021-03-07,S08000026,4,66,94,-29.8
2021,1,2021-03-07,S08000028,2,8,37.5,-78.7
2021,1,2021-03-07,S08000028,3,25,76,-67.1
2021,1,2021-03-07,S08000028,4,6,14,-57.1
2021,1,2021-03-07,S08000029,1,293,359.5,-18.5
2021,1,2021-03-07,S08000029,2,224,290,-22.8
2021,1,2021-03-07,S08000029,3,180,204,-11.8
2021,1,2021-03-07,S08000029,4,127,113.5,11.9
2021,1,2021-03-07,S08000029,5,98,138,-29
2021,1,2021-03-07,S08000030,1,232,315.5,-26.5
2021,1,2021-03-07,S08000030,2,168,245.5,-31.6
2021,1,2021-03-07,S08000030,3,191,263.5,-27.5
2021,1,2021-03-07,S08000030,4,221,324.5,-31.9
2021,1,2021-03-07,S08000030,5,142,197.5,-28.1
2021,1,2021-03-07,S08000031,1,2186,2862,-23.6
2021,1,2021-03-07,S08000031,2,826,1124,-26.5
2021,1,2021-03-07,S08000031,3,644,783,-17.8
2021,1,2021-03-07,S08000031,4,538,689.5,-22
2021,1,2021-03-07,S08000031,5,541,774,-30.1
2021,1,2021-03-07,S08000032,1,1060,1172.5,-9.6
2021,1,2021-03-07,S08000032,2,886,1023,-13.4
2021,1,2021-03-07,S08000032,3,572,620.5,-7.8
2021,1,2021-03-07,S08000032,4,372,431,-13.7
2021,1,2021-03-07,S08000032,5,267,311,-14.1
2021,1,2021-03-07,S92000003,1,5454,6928,-21.3
2021,1,2021-03-07,S92000003,2,4174,5483.5,-23.9
2021,1,2021-03-07,S92000003,3,3346,4271,-21.7
2021,1,2021-03-07,S92000003,4,2893,3786.5,-23.6
2021,1,2021-03-07,S92000003,5,2398,3311.5,-27.6
2021,1,2021-03-14,S08000015,1,519,843,-38.4
2021,1,2021-03-14,S08000015,2,328,532,-38.3
2021,1,2021-03-14,S08000015,3,185,311,-40.5
2021,1,2021-03-14,S08000015,4,135,222.5,-39.3
2021,1,2021-03-14,S08000015,5,129,202.5,-36.3
2021,1,2021-03-14,S08000016,1,27,48.5,-44.3
2021,1,2021-03-14,S08000016,2,83,104.5,-20.6
2021,1,2021-03-14,S08000016,3,152,201,-24.4
2021,1,2021-03-14,S08000016,4,141,173.5,-18.7
2021,1,2021-03-14,S08000016,5,35,42.5,-17.6
2021,1,2021-03-14,S08000017,1,64,116,-44.8
2021,1,2021-03-14,S08000017,2,154,286.5,-46.2
2021,1,2021-03-14,S08000017,3,213,250,-14.8
2021,1,2021-03-14,S08000017,4,59,108.5,-45.6
2021,1,2021-03-14,S08000017,5,46,56.5,-18.6
2021,1,2021-03-14,S08000019,1,203,277,-26.7
2021,1,2021-03-14,S08000019,2,264,345,-23.5
2021,1,2021-03-14,S08000019,3,149,229,-34.9
2021,1,2021-03-14,S08000019,4,171,195.5,-12.5
2021,1,2021-03-14,S08000019,5,127,162.5,-21.8
2021,1,2021-03-14,S08000020,1,92,126.5,-27.3
2021,1,2021-03-14,S08000020,2,273,382,-28.5
2021,1,2021-03-14,S08000020,3,231,358,-35.5
2021,1,2021-03-14,S08000020,4,354,485,-27
2021,1,2021-03-14,S08000020,5,342,529.5,-35.4
2021,1,2021-03-14,S08000022,1,108,142,-23.9
2021,1,2021-03-14,S08000022,2,178,212,-16
2021,1,2021-03-14,S08000022,3,210,330.5,-36.5
2021,1,2021-03-14,S08000022,4,228,309.5,-26.3
2021,1,2021-03-14,S08000022,5,75,96,-21.9
2021,1,2021-03-14,S08000024,1,630,844.5,-25.4
2021,1,2021-03-14,S08000024,2,854,1064,-19.7
2021,1,2021-03-14,S08000024,3,594,732,-18.9
2021,1,2021-03-14,S08000024,4,507,669.5,-24.3
2021,1,2021-03-14,S08000024,5,604,872,-30.7
2021,1,2021-03-14,S08000025,2,8,16.5,-51.5
2021,1,2021-03-14,S08000025,3,32,38,-15.8
2021,1,2021-03-14,S08000025,4,40,58,-31
2021,1,2021-03-14,S08000025,5,6,12,-50
2021,1,2021-03-14,S08000026,3,32,42.5,-24.7
2021,1,2021-03-14,S08000026,4,53,85,-37.6
2021,1,2021-03-14,S08000028,2,13,33,-60.6
2021,1,2021-03-14,S08000028,3,33,68.5,-51.8
2021,1,2021-03-14,S08000029,1,274,413.5,-33.7
2021,1,2021-03-14,S08000029,2,246,319.5,-23
2021,1,2021-03-14,S08000029,3,201,225,-10.7
2021,1,2021-03-14,S08000029,4,107,140,-23.6
2021,1,2021-03-14,S08000029,5,110,147,-25.2
2021,1,2021-03-14,S08000030,1,232,322.5,-28.1
2021,1,2021-03-14,S08000030,2,164,237,-30.8
2021,1,2021-03-14,S08000030,3,167,279.5,-40.3
2021,1,2021-03-14,S08000030,4,269,347,-22.5
2021,1,2021-03-14,S08000030,5,139,205.5,-32.4
2021,1,2021-03-14,S08000031,1,2151,3100.5,-30.6
2021,1,2021-03-14,S08000031,2,887,1228.5,-27.8
2021,1,2021-03-14,S08000031,3,610,902,-32.4
2021,1,2021-03-14,S08000031,4,550,754.5,-27.1
2021,1,2021-03-14,S08000031,5,515,852.5,-39.6
2021,1,2021-03-14,S08000032,1,1037,1292.5,-19.8
2021,1,2021-03-14,S08000032,2,959,1147.5,-16.4
2021,1,2021-03-14,S08000032,3,554,703.5,-21.3
2021,1,2021-03-14,S08000032,4,409,490.5,-16.6
2021,1,2021-03-14,S08000032,5,287,333,-13.8
2021,1,2021-03-14,S92000003,1,5338,7529.5,-29.1
2021,1,2021-03-14,S92000003,2,4415,5913.5,-25.3
2021,1,2021-03-14,S92000003,3,3363,4670.5,-28
2021,1,2021-03-14,S92000003,4,3026,4049.5,-25.3
2021,1,2021-03-14,S92000003,5,2415,3514.5,-31.3
2021,1,2021-03-21,S08000015,1,562,841,-33.2
2021,1,2021-03-21,S08000015,2,342,552.5,-38.1
2021,1,2021-03-21,S08000015,3,201,331.5,-39.4
2021,1,2021-03-21,S08000015,4,164,239,-31.4
2021,1,2021-03-21,S08000015,5,140,181.5,-22.9
2021,1,2021-03-21,S08000016,1,38,44,-13.6
2021,1,2021-03-21,S08000016,2,72,96.5,-25.4
2021,1,2021-03-21,S08000016,3,178,174,2.3
2021,1,2021-03-21,S08000016,4,145,163.5,-11.3
2021,1,2021-03-21,S08000016,5,30,43.5,-31
2021,1,2021-03-21,S08000017,1,92,126,-27
2021,1,2021-03-21,S08000017,2,233,285,-18.2
2021,1,2021-03-21,S08000017,3,188,275.5,-31.8
2021,1,2021-03-21,S08000017,4,91,123.5,-26.3
2021,1,2021-03-21,S08000017,5,33,65,-49.2
2021,1,2021-03-21,S08000019,1,221,279,-20.8
2021,1,2021-03-21,S08000019,2,295,337,-12.5
2021,1,2021-03-21,S08000019,3,158,199.5,-20.8
2021,1,2021-03-21,S08000019,4,166,186.5,-11
2021,1,2021-03-21,S08000019,5,155,164.5,-5.8
2021,1,2021-03-21,S08000020,1,77,129.5,-40.5
2021,1,2021-03-21,S08000020,2,281,388,-27.6
2021,1,2021-03-21,S08000020,3,306,342,-10.5
2021,1,2021-03-21,S08000020,4,375,474,-20.9
2021,1,2021-03-21,S08000020,5,327,545.5,-40.1
2021,1,2021-03-21,S08000022,1,97,127.5,-23.9
2021,1,2021-03-21,S08000022,2,165,237,-30.4
2021,1,2021-03-21,S08000022,3,241,303,-20.5
2021,1,2021-03-21,S08000022,4,283,303.5,-6.8
2021,1,2021-03-21,S08000022,5,72,86,-16.3
2021,1,2021-03-21,S08000024,1,686,835.5,-17.9
2021,1,2021-03-21,S08000024,2,940,1083,-13.2
2021,1,2021-03-21,S08000024,3,612,715,-14.4
2021,1,2021-03-21,S08000024,4,587,688.5,-14.7
2021,1,2021-03-21,S08000024,5,721,903,-20.2
2021,1,2021-03-21,S08000025,2,15,16,-6.2
2021,1,2021-03-21,S08000025,3,27,32,-15.6
2021,1,2021-03-21,S08000025,4,46,55,-16.4
2021,1,2021-03-21,S08000026,3,26,43.5,-40.2
2021,1,2021-03-21,S08000026,4,59,84,-29.8
2021,1,2021-03-21,S08000028,2,6,24.5,-75.5
2021,1,2021-03-21,S08000028,3,40,85.5,-53.2
2021,1,2021-03-21,S08000028,4,5,11,-54.5
2021,1,2021-03-21,S08000029,1,360,413,-12.8
2021,1,2021-03-21,S08000029,2,275,307,-10.4
2021,1,2021-03-21,S08000029,3,214,216,-0.9
2021,1,2021-03-21,S08000029,4,103,145.5,-29.2
2021,1,2021-03-21,S08000029,5,146,135,8.1
2021,1,2021-03-21,S08000030,1,286,313,-8.6
2021,1,2021-03-21,S08000030,2,201,245,-18
2021,1,2021-03-21,S08000030,3,255,281,-9.3
2021,1,2021-03-21,S08000030,4,269,346,-22.3
2021,1,2021-03-21,S08000030,5,173,194.5,-11.1
2021,1,2021-03-21,S08000031,1,2523,3182,-20.7
2021,1,2021-03-21,S08000031,2,989,1270,-22.1
2021,1,2021-03-21,S08000031,3,697,881.5,-20.9
2021,1,2021-03-21,S08000031,4,615,793.5,-22.5
2021,1,2021-03-21,S08000031,5,686,835.5,-17.9
2021,1,2021-03-21,S08000032,1,1190,1387,-14.2
2021,1,2021-03-21,S08000032,2,1083,1174,-7.8
2021,1,2021-03-21,S08000032,3,653,687.5,-5
2021,1,2021-03-21,S08000032,4,437,536.5,-18.5
2021,1,2021-03-21,S08000032,5,269,361,-25.5
2021,1,2021-03-21,S92000003,1,6135,7679.5,-20.1
2021,1,2021-03-21,S92000003,2,4901,6022,-18.6
2021,1,2021-03-21,S92000003,3,3796,4567.5,-16.9
2021,1,2021-03-21,S92000003,4,3345,4150,-19.4
2021,1,2021-03-21,S92000003,5,2755,3527,-21.9
2021,1,2021-03-28,S08000015,1,534,809.5,-34
2021,1,2021-03-28,S08000015,2,377,537,-29.8
2021,1,2021-03-28,S08000015,3,221,329,-32.8
2021,1,2021-03-28,S08000015,4,155,214,-27.6
2021,1,2021-03-28,S08000015,5,141,208,-32.2
2021,1,2021-03-28,S08000016,1,32,52,-38.5
2021,1,2021-03-28,S08000016,2,95,91,4.4
2021,1,2021-03-28,S08000016,3,183,177.5,3.1
2021,1,2021-03-28,S08000016,4,141,186,-24.2
2021,1,2021-03-28,S08000016,5,33,45.5,-27.5
2021,1,2021-03-28,S08000017,1,69,130,-46.9
2021,1,2021-03-28,S08000017,2,227,276.5,-17.9
2021,1,2021-03-28,S08000017,3,174,260,-33.1
2021,1,2021-03-28,S08000017,4,73,96,-24
2021,1,2021-03-28,S08000017,5,37,51.5,-28.2
2021,1,2021-03-28,S08000019,1,240,281,-14.6
2021,1,2021-03-28,S08000019,2,291,371.5,-21.7
2021,1,2021-03-28,S08000019,3,186,208.5,-10.8
2021,1,2021-03-28,S08000019,4,167,201,-16.9
2021,1,2021-03-28,S08000019,5,131,181.5,-27.8
2021,1,2021-03-28,S08000020,1,91,140,-35
2021,1,2021-03-28,S08000020,2,296,373,-20.6
2021,1,2021-03-28,S08000020,3,294,376,-21.8
2021,1,2021-03-28,S08000020,4,406,512,-20.7
2021,1,2021-03-28,S08000020,5,401,559.5,-28.3
2021,1,2021-03-28,S08000022,1,119,124.5,-4.4
2021,1,2021-03-28,S08000022,2,181,249,-27.3
2021,1,2021-03-28,S08000022,3,255,334.5,-23.8
2021,1,2021-03-28,S08000022,4,254,301,-15.6
2021,1,2021-03-28,S08000022,5,58,93,-37.6
2021,1,2021-03-28,S08000024,1,743,798,-6.9
2021,1,2021-03-28,S08000024,2,927,1105.5,-16.1
2021,1,2021-03-28,S08000024,3,628,795.5,-21.1
2021,1,2021-03-28,S08000024,4,581,675.5,-14
2021,1,2021-03-28,S08000024,5,744,856,-13.1
2021,1,2021-03-28,S08000025,2,16,13,23.1
2021,1,2021-03-28,S08000025,3,30,35.5,-15.5
2021,1,2021-03-28,S08000025,4,43,54.5,-21.1
2021,1,2021-03-28,S08000025,5,7,9,-22.2
2021,1,2021-03-28,S08000026,2,6,8,-25
2021,1,2021-03-28,S08000026,3,36,53.5,-32.7
2021,1,2021-03-28,S08000026,4,63,81,-22.2
2021,1,2021-03-28,S08000028,2,13,37,-64.9
2021,1,2021-03-28,S08000028,3,38,69.5,-45.3
2021,1,2021-03-28,S08000028,4,8,10.5,-23.8
2021,1,2021-03-28,S08000029,1,350,448.5,-22
2021,1,2021-03-28,S08000029,2,230,321.5,-28.5
2021,1,2021-03-28,S08000029,3,185,245.5,-24.6
2021,1,2021-03-28,S08000029,4,128,138,-7.2
2021,1,2021-03-28,S08000029,5,132,154,-14.3
2021,1,2021-03-28,S08000030,1,301,348,-13.5
2021,1,2021-03-28,S08000030,2,221,241.5,-8.5
2021,1,2021-03-28,S08000030,3,218,264.5,-17.6
2021,1,2021-03-28,S08000030,4,262,358,-26.8
2021,1,2021-03-28,S08000030,5,160,203,-21.2
2021,1,2021-03-28,S08000031,1,2501,3201,-21.9
2021,1,2021-03-28,S08000031,2,965,1284.5,-24.9
2021,1,2021-03-28,S08000031,3,703,858,-18.1
2021,1,2021-03-28,S08000031,4,618,784,-21.2
2021,1,2021-03-28,S08000031,5,622,846,-26.5
2021,1,2021-03-28,S08000032,1,1142,1374,-16.9
2021,1,2021-03-28,S08000032,2,1048,1175.5,-10.8
2021,1,2021-03-28,S08000032,3,598,701.5,-14.8
2021,1,2021-03-28,S08000032,4,422,505,-16.4
2021,1,2021-03-28,S08000032,5,285,360.5,-20.9
2021,1,2021-03-28,S92000003,1,6125,7709,-20.5
2021,1,2021-03-28,S92000003,2,4893,6084.5,-19.6
2021,2,2021-04-04,S08000030,1,311,346,-10.1
2021,1,2021-03-28,S92000003,3,3749,4709,-20.4
2021,1,2021-03-28,S92000003,4,3321,4116.5,-19.3
2021,1,2021-03-28,S92000003,5,2751,3571,-23
2021,2,2021-04-04,S08000015,1,610,835.5,-27
2021,2,2021-04-04,S08000015,2,358,558,-35.8
2021,2,2021-04-04,S08000015,3,292,338,-13.6
2021,2,2021-04-04,S08000015,4,199,243,-18.1
2021,2,2021-04-04,S08000015,5,163,212,-23.1
2021,2,2021-04-04,S08000016,1,38,54.5,-30.3
2021,2,2021-04-04,S08000016,2,87,112.5,-22.7
2021,2,2021-04-04,S08000016,3,167,177.5,-5.9
2021,2,2021-04-04,S08000016,4,161,184.5,-12.7
2021,2,2021-04-04,S08000016,5,51,45,13.3
2021,2,2021-04-04,S08000017,1,87,113,-23
2021,2,2021-04-04,S08000017,2,237,292.5,-19
2021,2,2021-04-04,S08000017,3,204,278.5,-26.8
2021,2,2021-04-04,S08000017,4,104,120.5,-13.7
2021,2,2021-04-04,S08000017,5,38,56,-32.1
2021,2,2021-04-04,S08000019,1,246,275.5,-10.7
2021,2,2021-04-04,S08000019,2,319,375,-14.9
2021,2,2021-04-04,S08000019,3,191,219,-12.8
2021,2,2021-04-04,S08000019,4,174,207,-15.9
2021,2,2021-04-04,S08000019,5,150,181.5,-17.4
2021,2,2021-04-04,S08000020,1,95,114,-16.7
2021,2,2021-04-04,S08000020,2,316,370.5,-14.7
2021,2,2021-04-04,S08000020,3,296,358,-17.3
2021,2,2021-04-04,S08000020,4,407,463,-12.1
2021,2,2021-04-04,S08000020,5,395,544,-27.4
2021,2,2021-04-04,S08000022,1,90,127,-29.1
2021,2,2021-04-04,S08000022,2,177,243,-27.2
2021,2,2021-04-04,S08000022,3,244,316,-22.8
2021,2,2021-04-04,S08000022,4,287,322,-10.9
2021,2,2021-04-04,S08000022,5,81,106,-23.6
2021,2,2021-04-04,S08000024,1,728,829.5,-12.2
2021,2,2021-04-04,S08000024,2,1041,1076,-3.3
2021,2,2021-04-04,S08000024,3,665,743.5,-10.6
2021,2,2021-04-04,S08000024,4,611,662.5,-7.8
2021,2,2021-04-04,S08000024,5,762,898,-15.1
2021,2,2021-04-04,S08000025,2,14,13,7.7
2021,2,2021-04-04,S08000025,3,26,33.5,-22.4
2021,2,2021-04-04,S08000025,4,35,51.5,-32
2021,2,2021-04-04,S08000026,3,33,42.5,-22.4
2021,2,2021-04-04,S08000026,4,57,93.5,-39
2021,2,2021-04-04,S08000028,2,14,33,-57.6
2021,2,2021-04-04,S08000028,3,49,91,-46.2
2021,2,2021-04-04,S08000029,1,372,404.5,-8
2021,2,2021-04-04,S08000029,2,292,317.5,-8
2021,2,2021-04-04,S08000029,3,187,220,-15
2021,2,2021-04-04,S08000029,4,140,147.5,-5.1
2021,2,2021-04-04,S08000029,5,146,158,-7.6
2021,2,2021-04-04,S08000030,2,213,229,-7
2021,2,2021-04-04,S08000030,3,228,278.5,-18.1
2021,2,2021-04-04,S08000030,4,250,342,-26.9
