year,quarter,week_ending,hscp,simd_quintile,sas_incidents,average20182019,percent_variation
2020,1,2020-01-26,S37000011,1,13,25,-48
2020,1,2020-01-26,S37000011,2,19,19,0
2020,1,2020-01-26,S37000011,3,25,26,-3.8
2020,1,2020-01-26,S37000011,4,18,19.5,-7.7
2020,1,2020-01-26,S37000011,5,63,77.5,-18.7
2020,1,2020-01-26,S37000012,1,209,183.5,13.9
2020,1,2020-01-26,S37000012,2,150,155,-3.2
2020,1,2020-01-26,S37000012,3,110,117.5,-6.4
2020,1,2020-01-26,S37000012,4,115,109.5,5
2020,1,2020-01-26,S37000012,5,253,237,6.8
2020,1,2020-01-26,S37000013,1,74,72.5,2.1
2020,1,2020-01-26,S37000013,2,103,110,-6.4
2020,1,2020-01-26,S37000013,3,61,47,29.8
2020,1,2020-01-26,S37000013,4,37,39,-5.1
2020,1,2020-01-26,S37000013,5,33,28.5,15.8
2020,1,2020-01-26,S37000016,1,51,58.5,-12.8
2020,1,2020-01-26,S37000016,2,105,121,-13.2
2020,1,2020-01-26,S37000016,3,143,141,1.4
2020,1,2020-01-26,S37000016,4,123,131,-6.1
2020,1,2020-01-26,S37000016,5,31,28.5,8.8
2020,1,2020-01-26,S37000017,1,109,100.5,8.5
2020,1,2020-01-26,S37000017,2,23,17.5,31.4
2020,1,2020-01-26,S37000017,3,35,25.5,37.3
2020,1,2020-01-26,S37000017,4,28,21.5,30.2
2020,1,2020-01-26,S37000017,5,18,17,5.9
2020,1,2020-01-26,S37000018,1,25,29,-13.8
2020,1,2020-01-26,S37000018,2,78,72.5,7.6
2020,1,2020-01-26,S37000018,3,38,37,2.7
2020,1,2020-01-26,S37000018,4,19,23,-17.4
2020,1,2020-01-26,S37000018,5,5,10,-50
2020,1,2020-01-26,S37000019,2,42,36.5,15.1
2020,1,2020-01-26,S37000019,3,60,56,7.1
2020,1,2020-01-26,S37000019,4,55,58.5,-6
2020,1,2020-01-26,S37000019,5,30,23,30.4
2020,1,2020-01-26,S37000020,1,172,193,-10.9
2020,1,2020-01-26,S37000020,2,65,80,-18.8
2020,1,2020-01-26,S37000020,3,46,49.5,-7.1
2020,1,2020-01-26,S37000020,4,40,39,2.6
2020,1,2020-01-26,S37000020,5,23,27,-14.8
2020,1,2020-01-26,S37000022,2,5,6.5,-23.1
2020,1,2020-01-26,S37000022,3,20,17,17.6
2020,1,2020-01-26,S37000022,4,28,21.5,30.2
2020,1,2020-01-26,S37000024,1,140,145,-3.4
2020,1,2020-01-26,S37000024,2,83,86,-3.5
2020,1,2020-01-26,S37000024,3,55,47,17
2020,1,2020-01-26,S37000024,4,30,48,-37.5
2020,1,2020-01-26,S37000024,5,25,37,-32.4
2020,1,2020-01-26,S37000025,1,20,20,0
2020,1,2020-01-26,S37000025,2,65,59.5,9.2
2020,1,2020-01-26,S37000025,3,80,110.5,-27.6
2020,1,2020-01-26,S37000025,4,79,71.5,10.5
2020,1,2020-01-26,S37000025,5,9,16.5,-45.5
2020,1,2020-01-26,S37000026,3,16,9,77.8
2020,1,2020-01-26,S37000026,4,36,31.5,14.3
2020,1,2020-01-26,S37000027,1,85,79.5,6.9
2020,1,2020-01-26,S37000027,2,69,77,-10.4
2020,1,2020-01-26,S37000027,3,57,56,1.8
2020,1,2020-01-26,S37000027,4,30,34.5,-13
2020,1,2020-01-26,S37000027,5,44,38,15.8
2020,1,2020-01-26,S37000028,1,192,208.5,-7.9
2020,1,2020-01-26,S37000028,2,188,224,-16.1
2020,1,2020-01-26,S37000028,3,130,121.5,7
2020,1,2020-01-26,S37000028,4,101,85,18.8
2020,1,2020-01-26,S37000028,5,65,48,35.4
2020,1,2020-01-26,S37000029,1,99,104.5,-5.3
2020,1,2020-01-26,S37000029,2,69,63.5,8.7
2020,1,2020-01-26,S37000029,3,40,40.5,-1.2
2020,1,2020-01-26,S37000029,4,22,20,10
2020,1,2020-01-26,S37000030,1,81,75,8
2020,1,2020-01-26,S37000030,2,95,114.5,-17
2020,1,2020-01-26,S37000030,3,86,86.5,-0.6
2020,1,2020-01-26,S37000030,4,53,45,17.8
2020,1,2020-01-26,S37000030,5,24,37,-35.1
2020,1,2020-01-26,S37000031,2,7,17.5,-60
2020,1,2020-01-26,S37000031,3,48,48.5,-1
2020,1,2020-01-26,S37000031,4,6,2.5,140
2020,1,2020-01-26,S37000032,1,220,238,-7.6
2020,1,2020-01-26,S37000032,2,200,198.5,0.8
2020,1,2020-01-26,S37000032,3,150,166.5,-9.9
2020,1,2020-01-26,S37000032,4,117,113.5,3.1
2020,1,2020-01-26,S37000032,5,106,99.5,6.5
2020,1,2020-01-26,S37000033,1,19,27,-29.6
2020,1,2020-01-26,S37000033,2,43,47.5,-9.5
2020,1,2020-01-26,S37000033,3,86,83,3.6
2020,1,2020-01-26,S37000033,4,88,94.5,-6.9
2020,1,2020-01-26,S37000033,5,33,46,-28.3
2020,1,2020-01-26,S37000034,1,808,844,-4.3
2020,1,2020-01-26,S37000034,2,196,207,-5.3
2020,1,2020-01-26,S37000034,3,111,125,-11.2
2020,1,2020-01-26,S37000034,4,82,85.5,-4.1
2020,1,2020-01-26,S37000034,5,47,62.5,-24.8
2020,1,2020-01-26,S37000035,1,305,308.5,-1.1
2020,1,2020-01-26,S37000035,2,210,229,-8.3
2020,1,2020-01-26,S37000035,3,119,110,8.2
2020,1,2020-01-26,S37000035,4,58,66.5,-12.8
2020,1,2020-01-26,S37000035,5,36,34,5.9
2020,1,2020-02-02,S37000001,1,47,60,-21.7
2020,1,2020-02-02,S37000001,2,103,127.5,-19.2
2020,1,2020-02-02,S37000001,3,66,79.5,-17
2020,1,2020-02-02,S37000001,4,68,63.5,7.1
2020,1,2020-02-02,S37000001,5,124,106.5,16.4
2020,1,2020-02-02,S37000002,1,21,15.5,35.5
2020,1,2020-02-02,S37000002,2,46,55.5,-17.1
2020,1,2020-02-02,S37000002,3,107,105,1.9
2020,1,2020-02-02,S37000002,4,162,152,6.6
2020,1,2020-02-02,S37000002,5,121,109,11
2020,1,2020-02-02,S37000003,1,31,25,24
2020,1,2020-02-02,S37000003,2,42,45.5,-7.7
2020,1,2020-02-02,S37000003,3,71,82,-13.4
2020,1,2020-02-02,S37000003,4,61,51.5,18.4
2020,1,2020-02-02,S37000003,5,30,28.5,5.3
2020,1,2020-02-02,S37000004,1,28,34.5,-18.8
2020,1,2020-02-02,S37000004,2,48,60,-20
2020,1,2020-02-02,S37000004,3,82,81,1.2
2020,1,2020-02-02,S37000004,4,33,50.5,-34.7
2020,1,2020-02-02,S37000004,5,17,7.5,126.7
2020,1,2020-02-02,S37000005,1,82,72.5,13.1
2020,1,2020-02-02,S37000005,2,69,69.5,-0.7
2020,1,2020-02-02,S37000005,3,44,43.5,1.1
2020,1,2020-02-02,S37000005,4,54,54.5,-0.9
2020,1,2020-02-02,S37000005,5,46,32.5,41.5
2020,1,2020-02-02,S37000006,1,32,42.5,-24.7
2020,1,2020-02-02,S37000006,2,128,125,2.4
2020,1,2020-02-02,S37000006,3,112,125.5,-10.8
2020,1,2020-02-02,S37000006,4,57,48,18.8
2020,1,2020-02-02,S37000006,5,23,24,-4.2
2020,1,2020-02-02,S37000007,1,155,156.5,-1
2020,1,2020-02-02,S37000007,2,90,85,5.9
2020,1,2020-02-02,S37000007,3,39,41,-4.9
2020,1,2020-02-02,S37000007,4,41,39,5.1
2020,1,2020-02-02,S37000007,5,33,26.5,24.5
2020,1,2020-02-02,S37000008,1,122,128.5,-5.1
2020,1,2020-02-02,S37000008,2,81,86,-5.8
2020,1,2020-02-02,S37000008,3,43,50,-14
2020,1,2020-02-02,S37000008,4,20,24,-16.7
2020,1,2020-02-02,S37000008,5,20,18,11.1
2020,1,2020-02-02,S37000009,1,15,14,7.1
2020,1,2020-02-02,S37000009,2,33,51.5,-35.9
2020,1,2020-02-02,S37000009,3,8,11,-27.3
2020,1,2020-02-02,S37000009,4,28,36,-22.2
2020,1,2020-02-02,S37000009,5,79,76,3.9
2020,1,2020-02-02,S37000010,1,6,10,-40
2020,1,2020-02-02,S37000010,2,67,67.5,-0.7
2020,1,2020-02-02,S37000010,3,52,39.5,31.6
2020,1,2020-02-02,S37000010,4,43,38,13.2
2020,1,2020-02-02,S37000010,5,20,21,-4.8
2020,1,2020-02-02,S37000011,1,21,12,75
2020,1,2020-02-02,S37000011,2,18,23.5,-23.4
2020,1,2020-02-02,S37000011,3,15,17.5,-14.3
2020,1,2020-02-02,S37000011,4,22,28,-21.4
2020,1,2020-02-02,S37000011,5,69,65,6.2
2020,1,2020-02-02,S37000012,1,214,215.5,-0.7
2020,1,2020-02-02,S37000012,2,169,171,-1.2
2020,1,2020-02-02,S37000012,3,84,115.5,-27.3
2020,1,2020-02-02,S37000012,4,103,108,-4.6
2020,1,2020-02-02,S37000012,5,265,230,15.2
2020,1,2020-02-02,S37000013,1,69,67,3
2020,1,2020-02-02,S37000013,2,107,133.5,-19.9
2020,1,2020-02-02,S37000013,3,49,54,-9.3
2020,1,2020-02-02,S37000013,4,27,46,-41.3
2020,1,2020-02-02,S37000013,5,43,34.5,24.6
2020,1,2020-02-02,S37000016,1,67,64.5,3.9
2020,1,2020-02-02,S37000016,2,108,124.5,-13.3
2020,1,2020-02-02,S37000016,3,149,172,-13.4
2020,1,2020-02-02,S37000016,4,122,137.5,-11.3
2020,1,2020-02-02,S37000016,5,41,35,17.1
2020,1,2020-02-02,S37000017,1,99,106.5,-7
2020,1,2020-02-02,S37000017,2,20,19,5.3
2020,1,2020-02-02,S37000017,3,21,19.5,7.7
2020,1,2020-02-02,S37000017,4,13,19.5,-33.3
2020,1,2020-02-02,S37000017,5,14,17.5,-20
2020,1,2020-02-02,S37000018,1,15,22.5,-33.3
2020,1,2020-02-02,S37000018,2,75,63.5,18.1
2020,1,2020-02-02,S37000018,3,48,39.5,21.5
2020,1,2020-02-02,S37000018,4,20,17,17.6
2020,1,2020-02-02,S37000018,5,16,8,100
2020,1,2020-02-02,S37000019,2,45,40,12.5
2020,1,2020-02-02,S37000019,3,63,62.5,0.8
2020,1,2020-02-02,S37000019,4,74,66.5,11.3
2020,1,2020-02-02,S37000019,5,23,29.5,-22
2020,1,2020-02-02,S37000020,1,168,205.5,-18.2
2020,1,2020-02-02,S37000020,2,67,75,-10.7
2020,1,2020-02-02,S37000020,3,61,52,17.3
2020,1,2020-02-02,S37000020,4,37,46.5,-20.4
2020,1,2020-02-02,S37000020,5,18,22.5,-20
2020,1,2020-02-02,S37000022,2,10,3.5,185.7
2020,1,2020-02-02,S37000022,3,25,17,47.1
2020,1,2020-02-02,S37000022,4,15,20.5,-26.8
2020,1,2020-02-02,S37000024,1,143,143.5,-0.3
2020,1,2020-02-02,S37000024,2,79,84,-6
2020,1,2020-02-02,S37000024,3,57,59.5,-4.2
2020,1,2020-02-02,S37000024,4,42,45.5,-7.7
2020,1,2020-02-02,S37000024,5,33,32,3.1
2020,1,2020-02-02,S37000025,1,18,15.5,16.1
2020,1,2020-02-02,S37000025,2,67,56,19.6
2020,1,2020-02-02,S37000025,3,88,98,-10.2
2020,1,2020-02-02,S37000025,4,88,82,7.3
2020,1,2020-02-02,S37000025,5,17,14,21.4
2020,1,2020-02-02,S37000026,2,5,0,8000
2020,1,2020-02-02,S37000026,3,12,14.5,-17.2
2020,1,2020-02-02,S37000026,4,20,27.5,-27.3
2020,1,2020-02-02,S37000027,1,67,70.5,-5
2020,1,2020-02-02,S37000027,2,86,98.5,-12.7
2020,1,2020-02-02,S37000027,3,41,58,-29.3
2020,1,2020-02-02,S37000027,4,37,27,37
2020,1,2020-02-02,S37000027,5,46,52,-11.5
2020,1,2020-02-02,S37000028,1,159,185,-14.1
2020,1,2020-02-02,S37000028,2,195,197,-1
2020,1,2020-02-02,S37000028,3,131,142,-7.7
2020,1,2020-02-02,S37000028,4,88,97.5,-9.7
2020,1,2020-02-02,S37000028,5,69,57.5,20
2020,1,2020-02-02,S37000029,1,127,108,17.6
2020,1,2020-02-02,S37000029,2,47,66.5,-29.3
2020,1,2020-02-02,S37000029,3,39,34,14.7
2020,1,2020-02-02,S37000029,4,17,19.5,-12.8
2020,1,2020-02-02,S37000030,1,78,67.5,15.6
2020,1,2020-02-02,S37000030,2,107,124,-13.7
2020,1,2020-02-02,S37000030,3,69,87,-20.7
2020,1,2020-02-02,S37000030,4,46,31.5,46
2020,1,2020-02-02,S37000030,5,32,29,10.3
2020,1,2020-02-02,S37000031,2,17,23,-26.1
2020,1,2020-02-02,S37000031,3,58,60.5,-4.1
2020,1,2020-02-02,S37000031,4,9,8,12.5
2020,1,2020-02-02,S37000032,1,229,239.5,-4.4
2020,1,2020-02-02,S37000032,2,171,199.5,-14.3
2020,1,2020-02-02,S37000032,3,175,173,1.2
2020,1,2020-02-02,S37000032,4,103,113.5,-9.3
2020,1,2020-02-02,S37000032,5,121,117,3.4
2020,1,2020-02-02,S37000033,1,34,23.5,44.7
2020,1,2020-02-02,S37000033,2,53,38.5,37.7
2020,1,2020-02-02,S37000033,3,65,63,3.2
2020,1,2020-02-02,S37000033,4,112,96.5,16.1
2020,1,2020-02-02,S37000033,5,36,47,-23.4
2020,1,2020-02-02,S37000034,1,813,891,-8.8
2020,1,2020-02-02,S37000034,2,180,229.5,-21.6
2020,1,2020-02-02,S37000034,3,95,131,-27.5
2020,1,2020-02-02,S37000034,4,94,98,-4.1
2020,1,2020-02-02,S37000034,5,48,60.5,-20.7
2020,1,2020-02-02,S37000035,1,306,323,-5.3
2020,1,2020-02-02,S37000035,2,238,233,2.1
2020,1,2020-02-02,S37000035,3,99,106.5,-7
2020,1,2020-02-02,S37000035,4,52,56.5,-8
2020,1,2020-02-02,S37000035,5,28,30,-6.7
2020,1,2020-02-09,S37000001,1,75,59.5,26.1
2020,1,2020-02-09,S37000001,2,116,121,-4.1
2020,1,2020-02-09,S37000001,3,61,79.5,-23.3
2020,1,2020-02-09,S37000001,4,82,69,18.8
2020,1,2020-02-09,S37000001,5,117,123,-4.9
2020,1,2020-02-09,S37000002,1,14,11,27.3
2020,1,2020-02-09,S37000002,2,58,75,-22.7
2020,1,2020-02-09,S37000002,3,93,108.5,-14.3
2020,1,2020-02-09,S37000002,4,163,148,10.1
2020,1,2020-02-09,S37000002,5,112,101,10.9
2020,1,2020-02-09,S37000003,1,20,26.5,-24.5
2020,1,2020-02-09,S37000003,2,55,51.5,6.8
2020,1,2020-02-09,S37000003,3,71,73,-2.7
2020,1,2020-02-09,S37000003,4,62,49,26.5
2020,1,2020-02-09,S37000003,5,31,31,0
2020,1,2020-02-09,S37000004,1,19,33,-42.4
2020,1,2020-02-09,S37000004,2,42,60.5,-30.6
2020,1,2020-02-09,S37000004,3,76,83.5,-9
2020,1,2020-02-09,S37000004,4,46,50,-8
2020,1,2020-02-09,S37000004,5,11,17.5,-37.1
2020,1,2020-02-09,S37000005,1,71,66.5,6.8
2020,1,2020-02-09,S37000005,2,74,69,7.2
2020,1,2020-02-09,S37000005,3,49,45.5,7.7
2020,1,2020-02-09,S37000005,4,47,49,-4.1
2020,1,2020-02-09,S37000005,5,41,40.5,1.2
2020,1,2020-02-09,S37000006,1,43,45,-4.4
2020,1,2020-02-09,S37000006,2,121,104.5,15.8
2020,1,2020-02-09,S37000006,3,128,122.5,4.5
2020,1,2020-02-09,S37000006,4,44,45,-2.2
2020,1,2020-02-09,S37000006,5,19,26.5,-28.3
2020,1,2020-02-09,S37000007,1,187,164.5,13.7
2020,1,2020-02-09,S37000007,2,70,87.5,-20
2020,1,2020-02-09,S37000007,3,56,37.5,49.3
2020,1,2020-02-09,S37000007,4,31,38.5,-19.5
2020,1,2020-02-09,S37000007,5,36,34.5,4.3
2020,1,2020-02-09,S37000008,1,114,129.5,-12
2020,1,2020-02-09,S37000008,2,76,68.5,10.9
2020,1,2020-02-09,S37000008,3,37,45.5,-18.7
2020,1,2020-02-09,S37000008,4,31,24.5,26.5
2020,1,2020-02-09,S37000008,5,9,17.5,-48.6
2020,1,2020-02-09,S37000009,1,15,16,-6.2
2020,1,2020-02-09,S37000009,2,36,41.5,-13.3
2020,1,2020-02-09,S37000009,3,13,11,18.2
2020,1,2020-02-09,S37000009,4,26,34.5,-24.6
2020,1,2020-02-09,S37000009,5,82,66,24.2
2020,1,2020-02-09,S37000010,1,6,10,-40
2020,1,2020-02-09,S37000010,2,64,80.5,-20.5
2020,1,2020-02-09,S37000010,3,45,50,-10
2020,1,2020-02-09,S37000010,4,39,50.5,-22.8
2020,1,2020-02-09,S37000010,5,18,25,-28
2020,1,2020-02-09,S37000011,1,16,18.5,-13.5
2020,1,2020-02-09,S37000011,2,17,24,-29.2
2020,1,2020-02-09,S37000011,3,22,18,22.2
2020,1,2020-02-09,S37000011,4,25,23,8.7
2020,1,2020-02-09,S37000011,5,74,67.5,9.6
2020,1,2020-02-09,S37000012,1,188,196,-4.1
2020,1,2020-02-09,S37000012,2,162,153,5.9
2020,1,2020-02-09,S37000012,3,110,134.5,-18.2
2020,1,2020-02-09,S37000012,4,120,114,5.3
2020,1,2020-02-09,S37000012,5,202,245,-17.6
2020,1,2020-02-09,S37000013,1,70,65,7.7
2020,1,2020-02-09,S37000013,2,102,128,-20.3
2020,1,2020-02-09,S37000013,3,51,50.5,1
2020,1,2020-02-09,S37000013,4,36,44.5,-19.1
2020,1,2020-02-09,S37000013,5,33,37.5,-12
2020,1,2020-02-09,S37000016,1,42,62,-32.3
2020,1,2020-02-09,S37000016,2,108,126.5,-14.6
2020,1,2020-02-09,S37000016,3,130,147,-11.6
2020,1,2020-02-09,S37000016,4,131,135.5,-3.3
2020,1,2020-02-09,S37000016,5,18,29.5,-39
2020,1,2020-02-09,S37000017,1,105,93,12.9
2020,1,2020-02-09,S37000017,2,25,27,-7.4
2020,1,2020-02-09,S37000017,3,27,27,0
2020,1,2020-02-09,S37000017,4,15,21,-28.6
2020,1,2020-02-09,S37000017,5,14,14,0
2020,1,2020-02-09,S37000018,1,21,32.5,-35.4
2020,1,2020-02-09,S37000018,2,63,67,-6
2020,1,2020-02-09,S37000018,3,49,37.5,30.7
2020,1,2020-02-09,S37000018,4,20,22,-9.1
2020,1,2020-02-09,S37000018,5,12,17,-29.4
2020,1,2020-02-09,S37000019,2,37,40,-7.5
2020,1,2020-02-09,S37000019,3,54,45.5,18.7
2020,1,2020-02-09,S37000019,4,63,67,-6
2020,1,2020-02-09,S37000019,5,24,23,4.3
2020,1,2020-02-09,S37000020,1,161,194,-17
2020,1,2020-02-09,S37000020,2,91,65.5,38.9
2020,1,2020-02-09,S37000020,3,53,48,10.4
2020,1,2020-02-09,S37000020,4,33,31,6.5
2020,1,2020-02-09,S37000020,5,17,18.5,-8.1
2020,1,2020-02-09,S37000022,2,11,4.5,144.4
2020,1,2020-02-09,S37000022,3,25,23.5,6.4
2020,1,2020-02-09,S37000022,4,27,19.5,38.5
2020,1,2020-02-09,S37000024,1,153,167,-8.4
2020,1,2020-02-09,S37000024,2,73,77,-5.2
2020,1,2020-02-09,S37000024,3,64,63.5,0.8
2020,1,2020-02-09,S37000024,4,47,45,4.4
2020,1,2020-02-09,S37000024,5,33,35.5,-7
2020,1,2020-02-09,S37000025,1,18,23.5,-23.4
2020,1,2020-02-09,S37000025,2,64,71.5,-10.5
2020,1,2020-02-09,S37000025,3,87,99,-12.1
2020,1,2020-02-09,S37000025,4,92,86,7
2020,1,2020-02-09,S37000025,5,17,11,54.5
2020,1,2020-02-09,S37000026,3,12,16,-25
2020,1,2020-02-09,S37000026,4,32,22.5,42.2
2020,1,2020-02-09,S37000027,1,83,65,27.7
2020,1,2020-02-09,S37000027,2,88,102,-13.7
2020,1,2020-02-09,S37000027,3,40,46.5,-14
2020,1,2020-02-09,S37000027,4,23,32.5,-29.2
2020,1,2020-02-09,S37000027,5,31,51,-39.2
2020,1,2020-02-09,S37000028,1,164,205.5,-20.2
2020,1,2020-02-09,S37000028,2,184,213.5,-13.8
2020,1,2020-02-09,S37000028,3,156,120.5,29.5
2020,1,2020-02-09,S37000028,4,82,83,-1.2
2020,1,2020-02-09,S37000028,5,55,53,3.8
2020,1,2020-02-09,S37000029,1,110,101.5,8.4
2020,1,2020-02-09,S37000029,2,42,59,-28.8
2020,1,2020-02-09,S37000029,3,32,36,-11.1
2020,1,2020-02-09,S37000029,4,11,17.5,-37.1
2020,1,2020-02-09,S37000030,1,62,90,-31.1
2020,1,2020-02-09,S37000030,2,110,120,-8.3
2020,1,2020-02-09,S37000030,3,76,73,4.1
2020,1,2020-02-09,S37000030,4,38,40.5,-6.2
2020,1,2020-02-09,S37000030,5,36,27.5,30.9
2020,1,2020-02-09,S37000031,2,34,23,47.8
2020,1,2020-02-09,S37000031,3,57,51,11.8
2020,1,2020-02-09,S37000032,1,239,213,12.2
2020,1,2020-02-09,S37000032,2,197,202.5,-2.7
2020,1,2020-02-09,S37000032,3,133,159.5,-16.6
2020,1,2020-02-09,S37000032,4,113,104,8.7
2020,1,2020-02-09,S37000032,5,86,129,-33.3
2020,1,2020-02-09,S37000033,1,27,27,0
2020,1,2020-02-09,S37000033,2,37,39.5,-6.3
2020,1,2020-02-09,S37000033,3,75,82,-8.5
2020,1,2020-02-09,S37000033,4,96,106.5,-9.9
2020,1,2020-02-09,S37000033,5,47,40.5,16
2020,1,2020-02-09,S37000034,1,753,881.5,-14.6
2020,1,2020-02-09,S37000034,2,205,222,-7.7
2020,1,2020-02-09,S37000034,3,104,121,-14
2020,1,2020-02-09,S37000034,4,72,99,-27.3
2020,1,2020-02-09,S37000034,5,44,57.5,-23.5
2020,1,2020-02-09,S37000035,1,264,310,-14.8
2020,1,2020-02-09,S37000035,2,221,235,-6
2020,1,2020-02-09,S37000035,3,122,126,-3.2
2020,1,2020-02-09,S37000035,4,41,61,-32.8
2020,1,2020-02-09,S37000035,5,38,37,2.7
2020,1,2020-02-16,S37000001,1,68,62.5,8.8
2020,1,2020-02-16,S37000001,2,112,134.5,-16.7
2020,1,2020-02-16,S37000001,3,44,83,-47
2020,1,2020-02-16,S37000001,4,62,69,-10.1
2020,1,2020-02-16,S37000001,5,106,120.5,-12
2020,1,2020-02-16,S37000002,1,20,15.5,29
2020,1,2020-02-16,S37000002,2,62,58,6.9
2020,1,2020-02-16,S37000002,3,102,100,2
2020,1,2020-02-16,S37000002,4,154,156.5,-1.6
2020,1,2020-02-16,S37000002,5,119,106.5,11.7
2020,1,2020-02-16,S37000003,1,20,19.5,2.6
2020,1,2020-02-16,S37000003,2,39,45,-13.3
2020,1,2020-02-16,S37000003,3,83,78.5,5.7
2020,1,2020-02-16,S37000003,4,41,46.5,-11.8
2020,1,2020-02-16,S37000003,5,36,27,33.3
2020,1,2020-02-16,S37000004,1,27,36,-25
2020,1,2020-02-16,S37000004,2,60,46.5,29
2020,1,2020-02-16,S37000004,3,81,91,-11
2020,1,2020-02-16,S37000004,4,49,42,16.7
2020,1,2020-02-16,S37000004,5,12,15.5,-22.6
2020,1,2020-02-16,S37000005,1,81,77,5.2
2020,1,2020-02-16,S37000005,2,66,72,-8.3
2020,1,2020-02-16,S37000005,3,42,48.5,-13.4
2020,1,2020-02-16,S37000005,4,51,50,2
2020,1,2020-02-16,S37000005,5,26,40,-35
2020,1,2020-02-16,S37000006,1,43,51,-15.7
2020,1,2020-02-16,S37000006,2,122,115,6.1
2020,1,2020-02-16,S37000006,3,129,127,1.6
2020,1,2020-02-16,S37000006,4,44,52,-15.4
2020,1,2020-02-16,S37000006,5,27,27,0
2020,1,2020-02-16,S37000007,1,172,157.5,9.2
2020,1,2020-02-16,S37000007,2,57,85,-32.9
2020,1,2020-02-16,S37000007,3,34,36,-5.6
2020,1,2020-02-16,S37000007,4,43,39,10.3
2020,1,2020-02-16,S37000007,5,23,32.5,-29.2
2020,1,2020-02-16,S37000008,1,108,121,-10.7
2020,1,2020-02-16,S37000008,2,92,84.5,8.9
2020,1,2020-02-16,S37000008,3,41,43.5,-5.7
2020,1,2020-02-16,S37000008,4,28,19.5,43.6
2020,1,2020-02-16,S37000008,5,17,14.5,17.2
2020,1,2020-02-16,S37000009,1,13,13,0
2020,1,2020-02-16,S37000009,2,46,52.5,-12.4
2020,1,2020-02-16,S37000009,3,13,7.5,73.3
2020,1,2020-02-16,S37000009,4,26,32.5,-20
2020,1,2020-02-16,S37000009,5,69,66,4.5
2020,1,2020-02-16,S37000010,1,7,8,-12.5
2020,1,2020-02-16,S37000010,2,59,72.5,-18.6
2020,1,2020-02-16,S37000010,3,41,45.5,-9.9
2020,1,2020-02-16,S37000010,4,48,43,11.6
2020,1,2020-02-16,S37000010,5,14,28.5,-50.9
2020,1,2020-02-16,S37000011,1,18,12.5,44
2020,1,2020-02-16,S37000011,2,21,20,5
2020,1,2020-02-16,S37000011,3,28,19,47.4
2020,1,2020-02-16,S37000011,4,23,25,-8
2020,1,2020-02-16,S37000011,5,69,67,3
2020,1,2020-02-16,S37000012,1,185,188,-1.6
2020,1,2020-02-16,S37000012,2,165,152.5,8.2
2020,1,2020-02-16,S37000012,3,105,136,-22.8
2020,1,2020-02-16,S37000012,4,123,123.5,-0.4
2020,1,2020-02-16,S37000012,5,206,236.5,-12.9
2020,1,2020-02-16,S37000013,1,68,69,-1.4
2020,1,2020-02-16,S37000013,2,100,103.5,-3.4
2020,1,2020-02-16,S37000013,3,81,63.5,27.6
2020,1,2020-02-16,S37000013,4,46,44,4.5
2020,1,2020-02-16,S37000013,5,33,22.5,46.7
2020,1,2020-02-16,S37000016,1,48,63,-23.8
2020,1,2020-02-16,S37000016,2,118,129,-8.5
2020,1,2020-02-16,S37000016,3,126,153,-17.6
2020,1,2020-02-16,S37000016,4,141,127.5,10.6
2020,1,2020-02-16,S37000016,5,39,28.5,36.8
2020,1,2020-02-16,S37000017,1,98,103,-4.9
2020,1,2020-02-16,S37000017,2,17,24,-29.2
2020,1,2020-02-16,S37000017,3,29,35,-17.1
2020,1,2020-02-16,S37000017,4,20,17.5,14.3
2020,1,2020-02-16,S37000017,5,10,14,-28.6
2020,1,2020-02-16,S37000018,1,28,21.5,30.2
2020,1,2020-02-16,S37000018,2,77,72.5,6.2
2020,1,2020-02-16,S37000018,3,40,40,0
2020,1,2020-02-16,S37000018,4,19,16,18.8
2020,1,2020-02-16,S37000018,5,19,14.5,31
2020,1,2020-02-16,S37000019,2,30,27,11.1
2020,1,2020-02-16,S37000019,3,51,58.5,-12.8
2020,1,2020-02-16,S37000019,4,52,69.5,-25.2
2020,1,2020-02-16,S37000019,5,27,24,12.5
2020,1,2020-02-16,S37000020,1,182,200.5,-9.2
2020,1,2020-02-16,S37000020,2,61,63.5,-3.9
2020,1,2020-02-16,S37000020,3,42,42.5,-1.2
2020,1,2020-02-16,S37000020,4,38,39,-2.6
2020,1,2020-02-16,S37000020,5,18,19,-5.3
2020,1,2020-02-16,S37000022,2,11,5,120
2020,1,2020-02-16,S37000022,3,17,15,13.3
2020,1,2020-02-16,S37000022,4,10,21,-52.4
2020,1,2020-02-16,S37000024,1,131,141,-7.1
2020,1,2020-02-16,S37000024,2,83,77.5,7.1
2020,1,2020-02-16,S37000024,3,43,48,-10.4
2020,1,2020-02-16,S37000024,4,47,48,-2.1
2020,1,2020-02-16,S37000024,5,30,40,-25
2020,1,2020-02-16,S37000025,1,23,25.5,-9.8
2020,1,2020-02-16,S37000025,2,46,57,-19.3
2020,1,2020-02-16,S37000025,3,87,84,3.6
2020,1,2020-02-16,S37000025,4,84,82,2.4
2020,1,2020-02-16,S37000025,5,19,17,11.8
2020,1,2020-02-16,S37000026,3,12,14,-14.3
2020,1,2020-02-16,S37000026,4,31,20.5,51.2
2020,1,2020-02-16,S37000027,1,67,76.5,-12.4
2020,1,2020-02-16,S37000027,2,89,94.5,-5.8
2020,1,2020-02-16,S37000027,3,52,39,33.3
