date,ca,ca_name,daily_positive,cumulative_positive,crude_rate_positive,crude_rate7day_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,daily_negative,cumulative_negative,crude_rate_negative,total_tests,positive_tests,positive_percentage,positive_percentage7day,total_pillar1,total_pillar2,positive_pillar1,positive_pillar2
2021-12-31,S12000006,Dumfries and Galloway,395,20707,13963.85460921168,1661.609009373525,0,191,128.80167239867828,183,74088,49961.56180457213,1473,455,30.88934147997284,27.310159915733028,394,1079,46,409
2021-12-31,S12000008,East Ayrshire,458,24867,20449.83552631579,2175.1644736842104,1,316,259.8684210526316,147,58927,48459.70394736842,1554,531,34.16988416988417,30.17398341088408,412,1142,19,512
2021-12-31,S12000010,East Lothian,267,17324,16055.60704355885,1623.725671918443,0,144,133.4569045412419,153,55995,51895.27340129749,1073,301,28.05219012115564,24.607133948615616,139,934,5,296
2021-12-31,S12000011,East Renfrewshire,319,20601,21445.971267957524,2287.1122215282116,0,200,208.20320632937748,126,49403,51429.315011451174,1049,347,33.079122974261196,30.828373015873016,166,883,12,335
2021-12-31,S12000013,Na h-Eileanan Siar,29,2044,7713.207547169812,871.6981132075473,0,23,86.79245283018868,34,12421,46871.69811320755,147,29,19.727891156462583,16.02354480052322,132,15,26,3
2021-12-31,S12000014,Falkirk,464,30040,18709.516691579473,1918.9088191330345,0,320,199.3024414549078,203,83026,51710.26407573492,1831,515,28.12670671764063,27.05409241444567,496,1335,32,483
2021-12-31,S12000017,Highland,715,25878,10991.802234209745,1484.5176910334285,0,155,65.83697914454402,406,123409,52418.55328547763,2695,774,28.719851576994433,23.28598659533911,609,2086,24,750
2021-12-31,S12000018,Inverclyde,265,14669,19035.8162470802,2561.640280301064,0,177,229.69114975343888,87,40214,52185.31014793667,959,310,32.32533889468196,30.01742860973321,219,740,25,285
2021-12-31,S12000019,Midlothian,293,16949,18195.38378958669,1851.8518518518515,0,188,201.8250134192163,127,49595,53242.082662372515,1137,332,29.199648197009676,26.08695652173913,204,933,3,329
2021-12-31,S12000020,Moray,348,11070,11566.189530874515,2108.4526172813707,0,47,49.10667641834709,134,46319,48395.15202173232,940,380,40.42553191489361,31.68742586002373,182,758,32,348
2021-12-31,S12000021,North Ayrshire,415,24727,18418.621973929236,1880.0744878957169,0,353,262.94227188081936,157,64055,47713.22160148976,1586,491,30.958385876418664,28.02241006487124,491,1095,36,455
2021-12-31,S12000023,Orkney Islands,16,1471,6566.964285714285,1200.892857142857,0,11,49.10714285714286,23,9521,42504.46428571429,69,18,26.08695652173913,24.887690925426774,27,42,2,16
2021-12-31,S12000026,Scottish Borders,271,15036,13047.55293300937,1668.6914265879902,0,155,134.5019090593544,231,57954,50289.82992016661,1218,334,27.42200328407225,28.094752929190015,302,916,23,311
2021-12-31,S12000027,Shetland Islands,23,1392,6086.576300830783,677.7437691298645,0,11,48.09794490599038,17,11873,51915.17271534761,89,25,28.08988764044944,16.028225806451612,87,2,24,1
2021-12-31,S12000028,South Ayrshire,375,18874,16830.747280185482,1869.983948635634,0,283,252.36311753165688,159,57484,51260.92384519351,1204,423,35.1328903654485,28.65532852073902,317,887,12,411
2021-12-31,S12000029,South Lanarkshire,1194,68625,21390.499345427343,2501.714356960289,0,759,236.5812605199177,400,162444,50634.00037404152,3998,1369,34.242121060530266,31.935665121505828,845,3153,76,1293
2021-12-31,S12000030,Stirling,237,16150,17166.24149659864,1871.811224489796,0,154,163.6904761904762,109,53599,56971.72619047619,909,257,28.272827282728276,27.14570858283433,264,645,20,237
2021-12-31,S12000033,Aberdeen City,573,32329,14113.769318082595,1551.1219767746445,0,298,130.09691783812102,378,128223,55977.909717977825,2275,658,28.923076923076923,25.21929824561403,496,1779,67,591
2021-12-31,S12000034,Aberdeenshire,611,32566,12487.920852826135,1351.3306235140733,0,253,97.01664238055066,330,126409,48473.4258762175,2446,655,26.778413736713,24.401574295115815,500,1946,66,589
2021-12-31,S12000035,Argyll and Bute,158,11034,12915.83752780054,1245.464122673534,0,95,111.20215381013696,110,45509,53270.513871005496,698,181,25.931232091690543,23.439340400471146,175,523,12,169
2021-12-31,S12000036,City of Edinburgh,1392,89391,16942.30696334483,1788.976915204124,2,756,143.284939918881,999,354582,67204.04836814375,5727,1559,27.22193120307316,26.267666216050134,903,4824,49,1510
2021-12-31,S12000038,Renfrewshire,636,39428,21978.92859133731,2504.598918557333,0,460,256.424549863426,183,93355,52040.24750543509,2093,752,35.929288103201145,32.096406336682485,352,1741,35,717
2021-12-31,S12000039,West Dunbartonshire,312,19409,21970.794657007016,2215.304505320353,1,225,254.6977586597238,112,45658,51684.40117726965,1206,355,29.436152570480928,30.438300741739717,401,805,29,326
2021-12-31,S12000040,West Lothian,540,36068,19621.36873027962,1998.150364486998,0,332,180.6114677401806,236,90115,49023.50125122402,1829,607,33.187534171678514,31.043872919818455,247,1582,11,596
2021-12-31,S12000041,Angus,296,16243,14024.348126403038,1474.7021239854948,0,178,153.68675530996373,164,56499,48781.73027111035,1314,331,25.19025875190259,25.93451568894952,447,867,34,297
2021-12-31,S12000042,Dundee City,357,28372,19064.641849213815,1691.304932132778,1,326,219.05657841687943,189,74840,50288.93965864803,1605,432,26.91588785046729,29.53590718143629,532,1073,47,385
2021-12-31,S12000045,East Dunbartonshire,353,22872,21031.724137931036,2215.1724137931037,0,228,209.65517241379308,122,57307,52696.09195402298,1235,405,32.79352226720648,29.44297082228117,232,1003,15,390
2021-12-31,S12000047,Fife,1043,61738,16501.750728356456,1592.4945874428674,3,544,145.40400395584422,465,195481,52249.48547296394,3796,1210,31.875658587987353,27.122697919158096,797,2999,146,1064
2021-12-31,S12000048,Perth and Kinross,407,21208,13960.89790007241,1606.8724902903034,1,275,181.02824040550323,255,81632,53737.08116648015,1631,450,27.590435315757205,24.842999630587368,389,1242,40,410
2021-12-31,S12000049,Glasgow City,1810,134139,21102.982820464415,2115.977597382166,0,1479,232.67887483481215,716,355675,55955.41501478825,6798,2188,32.18593704030597,31.845792987309796,1609,5189,140,2048
2021-12-31,S12000050,North Lanarkshire,1294,79971,23442.28176115378,2530.925719645893,0,846,247.99202673389223,419,165049,48381.60286099549,4444,1488,33.48334833483349,32.15658408966119,761,3683,59,1429
2022-01-01,S12000005,Clackmannanshire,80,10306,20093.585494248393,2031.585104308832,0,121,235.91343341782024,23,28468,55503.99688048353,260,94,36.15384615384615,26.31578947368421,36,224,2,92
2022-01-01,S12000006,Dumfries and Galloway,205,20912,14102.09724189089,1748.6007148155643,0,191,128.80167239867828,88,74176,50020.90498347832,659,232,35.204855842185125,27.740264545370454,141,518,27,205
2022-01-01,S12000008,East Ayrshire,167,25034,20587.171052631576,2214.638157894737,1,317,260.6907894736842,56,58983,48505.75657894737,546,184,33.6996336996337,30.04155946962201,137,409,8,176
2022-01-01,S12000010,East Lothian,92,17416,16140.871177015755,1653.382761816497,0,144,133.4569045412419,49,56044,51940.68582020389,393,100,25.44529262086514,24.60366228339683,83,310,2,98
2022-01-01,S12000011,East Renfrewshire,137,20738,21588.59046429315,2307.9325421611493,0,200,208.20320632937748,58,49461,51489.6939412867,527,157,29.79127134724858,30.670418399804255,78,449,8,149
2022-01-01,S12000013,Na h-Eileanan Siar,22,2066,7796.22641509434,905.6603773584906,0,23,86.79245283018868,27,12448,46973.58490566038,147,24,16.3265306122449,15.773259396179917,138,9,23,1
2022-01-01,S12000014,Falkirk,203,30243,18835.949177877428,1938.2162431489787,0,320,199.3024414549078,72,83098,51755.107125062284,708,216,30.508474576271187,26.860240030971735,118,590,9,207
2022-01-01,S12000017,Highland,258,26136,11101.3889478826,1552.9031984029225,0,155,65.83697914454402,148,123557,52481.41698169307,1031,287,27.837051406401553,23.47790071593397,263,768,12,275
2022-01-01,S12000018,Inverclyde,123,14792,19195.432130807163,2604.464053983909,0,177,229.69114975343888,39,40253,52235.92006228912,445,145,32.58426966292135,29.89272632129775,90,355,9,136
2022-01-01,S12000019,Midlothian,95,17044,18297.36983360172,1872.2490606548577,0,188,201.8250134192163,51,49646,53296.83306494901,378,109,28.835978835978835,26.002912749900705,70,308,6,103
2022-01-01,S12000020,Moray,178,11248,11752.168007522723,2221.293490753317,0,47,49.10667641834709,91,46410,48490.230905861456,545,194,35.59633027522936,31.85216532656228,119,426,24,170
2022-01-01,S12000021,North Ayrshire,187,24914,18557.914338919927,1914.338919925512,0,353,262.94227188081936,77,64132,47770.57728119181,588,222,37.755102040816325,28.03299127265753,102,486,10,212
2022-01-01,S12000023,Orkney Islands,2,1473,6575.892857142857,1200.892857142857,0,11,49.10714285714286,18,9539,42584.82142857143,31,2,6.451612903225806,24.405286343612335,15,16,1,1
2022-01-01,S12000026,Scottish Borders,126,15162,13156.889968760846,1704.2693509198195,0,155,134.5019090593544,91,58045,50368.79555709823,469,147,31.343283582089555,28.07802211454839,104,365,22,125
2022-01-01,S12000027,Shetland Islands,8,1400,6121.556624398776,677.7437691298645,0,11,48.09794490599038,29,11902,52041.9763882816,62,8,12.903225806451612,15.634218289085547,27,35,5,3
2022-01-01,S12000028,South Ayrshire,163,19037,16976.101301944,1939.5398608881756,0,283,252.36311753165688,80,57564,51332.2632423756,576,176,30.555555555555557,28.552941176470583,165,411,3,173
2022-01-01,S12000029,South Lanarkshire,555,69180,21563.493547783804,2562.496103734182,2,761,237.20466305093197,208,162652,50698.834237267,1669,635,38.04673457159976,32.04033336763041,326,1343,25,610
2022-01-01,S12000030,Stirling,105,16255,17277.84863945578,1879.251700680272,0,154,163.6904761904762,59,53658,57034.4387755102,382,111,29.05759162303665,26.871131119864938,52,330,2,109
2022-01-01,S12000033,Aberdeen City,243,32572,14219.855059809655,1594.7786606129398,0,298,130.09691783812102,131,128354,56035.09997380599,930,278,29.89247311827957,25.258345337258092,302,628,55,223
2022-01-01,S12000034,Aberdeenshire,214,32780,12569.982360610476,1386.2259375718995,0,253,97.01664238055066,111,126520,48515.99049006826,725,232,32,24.58104091570227,175,550,28,204
2022-01-01,S12000035,Argyll and Bute,33,11067,12954.465644387215,1241.9524757111085,0,95,111.20215381013696,34,45543,53310.31253657965,168,36,21.428571428571427,23.309155067633796,62,106,5,31
2022-01-01,S12000036,City of Edinburgh,562,89953,17048.82301656495,1814.7530419620184,1,757,143.47447026268907,554,355136,67309.04817861339,2629,624,23.735260555344237,26.10213565116895,393,2236,29,595
2022-01-01,S12000038,Renfrewshire,267,39695,22127.766319192822,2544.1774903840796,0,460,256.424549863426,81,93436,52085.400523998,924,322,34.84848484848485,32.01931783881678,207,717,21,301
2022-01-01,S12000039,West Dunbartonshire,111,19520,22096.445551279143,2225.492415666742,0,225,254.6977586597238,39,45697,51728.548788770655,384,126,32.8125,30.15535785420263,79,305,3,123
2022-01-01,S12000040,West Lothian,225,36293,19743.771080404746,2035.6870851920355,0,332,180.6114677401806,89,90204,49071.918180829074,745,250,33.557046979865774,31.063135247421915,138,607,8,242
2022-01-01,S12000041,Angus,122,16365,14129.683992402004,1527.3700569849768,0,178,153.68675530996373,62,56561,48835.26161284753,386,135,34.97409326424871,26.184472461844727,67,319,10,125
2022-01-01,S12000042,Dundee City,151,28523,19166.10670608789,1712.1354656632177,0,326,219.05657841687943,85,74925,50346.05563768311,561,164,29.233511586452764,29.20952101087276,120,441,15,149
2022-01-01,S12000045,East Dunbartonshire,145,23017,21165.05747126437,2236.32183908046,0,228,209.65517241379308,51,57358,52742.988505747126,491,163,33.19755600814664,29.47867298578199,80,411,12,151
2022-01-01,S12000047,Fife,414,62152,16612.4074519552,1643.5463608905995,1,545,145.67129072782188,222,195703,52308.82313634299,1456,484,33.24175824175824,27.400249376558605,259,1197,48,436
2022-01-01,S12000048,Perth and Kinross,167,21375,14070.831413336842,1647.6861299453624,2,277,182.3448094266342,115,81747,53812.78388519518,707,198,28.005657708628007,24.957264957264957,124,583,7,191
2022-01-01,S12000049,Glasgow City,809,134948,21230.256119816248,2143.508904411302,2,1481,232.99351834371657,361,356036,56012.208168145495,2810,939,33.41637010676157,31.88968577881682,618,2192,58,881
2022-01-01,S12000050,North Lanarkshire,482,80453,23583.572726739756,2575.189071935276,0,846,247.99202673389223,150,165199,48425.5730785015,1660,559,33.674698795180724,32.047872340425535,432,1228,37,522
2022-01-02,S12000005,Clackmannanshire,131,10437,20348.995905634627,2111.5227139793333,0,121,235.91343341782024,51,28519,55603.43146812244,517,146,28.239845261121857,26.233984457046837,53,464,8,138
2022-01-02,S12000006,Dumfries and Galloway,328,21240,14323.285454177623,1878.0767415199948,0,191,128.80167239867828,161,74337,50129.47602670443,1153,376,32.61058109280139,28.202660133006653,187,966,34,342
2022-01-02,S12000008,East Ayrshire,352,25386,20876.644736842107,2372.532894736842,0,317,260.6907894736842,121,59104,48605.26315789473,1143,408,35.69553805774278,30.67455843667794,211,932,19,389
2022-01-02,S12000010,East Lothian,196,17612,16322.520852641332,1718.2576459684892,0,144,133.4569045412419,133,56177,52063.94810009268,844,212,25.118483412322274,24.638196915776987,104,740,3,209
2022-01-02,S12000011,East Renfrewshire,293,21031,21893.608161565688,2456.7978346866544,1,201,209.24422236102436,118,49579,51612.53383302102,1060,340,32.075471698113205,30.87759815242494,102,958,12,328
2022-01-02,S12000013,Na h-Eileanan Siar,29,2095,7905.660377358491,950.9433962264152,0,23,86.79245283018868,30,12478,47086.79245283019,120,30,25,16.410571604179474,115,5,28,2
2022-01-02,S12000014,Falkirk,437,30680,19108.121574489287,2082.710513203787,0,320,199.3024414549078,187,83285,51871.5744892875,1624,488,30.049261083743843,27.16183837943803,195,1429,15,473
2022-01-02,S12000017,Highland,624,26760,11366.435883277409,1738.9457588242788,0,155,65.83697914454402,312,123869,52613.94044939047,2260,681,30.13274336283186,24.407244785949505,330,1930,18,663
2022-01-02,S12000018,Inverclyde,269,15061,19544.51077082793,2795.224500389307,0,177,229.69114975343888,55,40308,52307.293018427205,857,311,36.28938156359393,30.5345404936128,103,754,13,298
2022-01-02,S12000019,Midlothian,167,17211,18476.650563607087,1945.2495974235103,0,188,201.8250134192163,96,49742,53399.89264626945,830,188,22.650602409638555,25.839138695376825,143,687,2,186
2022-01-02,S12000020,Moray,317,11565,12083.376867620938,2450.1097064047644,0,47,49.10667641834709,144,46554,48640.68540382405,907,350,38.58875413450937,33.12169312169313,175,732,50,300
2022-01-02,S12000021,North Ayrshire,394,25308,18851.396648044694,2094.599627560521,1,354,263.68715083798884,117,64249,47857.72811918063,1292,462,35.758513931888544,28.98238043869112,291,1001,29,433
2022-01-02,S12000023,Orkney Islands,49,1522,6794.642857142858,1236.607142857143,0,11,49.10714285714286,36,9575,42745.53571428572,145,49,33.793103448275865,25.02194907813872,20,125,3,46
2022-01-02,S12000026,Scottish Borders,237,15399,13362.54772648386,1771.0864283234987,0,155,134.5019090593544,183,58228,50527.59458521346,958,282,29.436325678496868,28.29332377881285,191,767,28,254
2022-01-02,S12000027,Shetland Islands,20,1420,6209.007433318759,668.9986882378662,0,11,48.09794490599038,19,11921,52125.05465675558,93,21,22.58064516129032,15.198451113262342,62,31,16,5
2022-01-02,S12000028,South Ayrshire,282,19319,17227.57267701088,2058.1416087034067,1,284,253.25485999643303,96,57660,51417.87051899411,1005,317,31.542288557213933,29.099099099099103,180,825,6,311
2022-01-02,S12000029,South Lanarkshire,1001,70181,21875.50651455645,2722.3988529393428,0,761,237.20466305093197,335,162987,50803.254161211895,3200,1144,35.75,32.478911920486496,423,2777,23,1121
2022-01-02,S12000030,Stirling,203,16458,17493.622448979593,1939.8384353741496,0,154,163.6904761904762,114,53772,57155.61224489796,822,232,28.22384428223844,26.922035733622092,109,713,7,225
2022-01-02,S12000033,Aberdeen City,556,33128,14462.58622195058,1730.1143805116562,0,298,130.09691783812102,314,128668,56172.181961058246,2083,635,30.484877580412867,26.098819621567117,345,1738,60,575
2022-01-02,S12000034,Aberdeenshire,658,33438,12822.302323797838,1532.7095636168417,0,253,97.01664238055066,367,126887,48656.7221412685,2270,719,31.674008810572683,25.651088119871567,351,1919,48,671
2022-01-02,S12000035,Argyll and Bute,115,11182,13089.078777946856,1316.8676109095163,0,95,111.20215381013696,74,45617,53396.933161652814,580,133,22.93103448275862,23.45633228258854,167,413,7,126
2022-01-02,S12000036,City of Edinburgh,1150,91103,17266.782911944203,1891.1337705166595,0,757,143.47447026268907,855,355991,67471.09662256927,5002,1332,26.629348260695725,26.227270624161385,659,4343,46,1286
2022-01-02,S12000038,Renfrewshire,637,40332,22482.858576286304,2709.181113774458,0,460,256.424549863426,224,93660,52210.268130888006,2045,737,36.039119804400976,32.37430646914145,298,1747,33,704
2022-01-02,S12000039,West Dunbartonshire,251,19771,22380.57505093955,2355.6712700928233,0,225,254.6977586597238,100,45797,51841.74779261943,878,295,33.59908883826879,30.370650529500757,119,759,12,283
2022-01-02,S12000040,West Lothian,486,36779,20008.16015667501,2158.0894353171584,0,332,180.6114677401806,235,90439,49199.7606354042,1692,556,32.860520094562645,31.366612687460393,144,1548,7,549
2022-01-02,S12000041,Angus,264,16629,14357.62389915386,1656.8813676394404,0,178,153.68675530996373,131,56692,48948.368157485755,918,294,32.02614379084967,26.836299824517425,150,768,26,268
2022-01-02,S12000042,Dundee City,359,28882,19407.33772342427,1839.134524929445,0,326,219.05657841687943,130,75055,50433.40948797205,1245,407,32.69076305220884,29.707112970711297,271,974,58,349
2022-01-02,S12000045,East Dunbartonshire,309,23326,21449.19540229885,2361.379310344827,0,228,209.65517241379308,136,57494,52868.04597701149,1141,361,31.638913234005255,29.633706965572458,94,1047,7,354
2022-01-02,S12000047,Fife,1096,63248,16905.353754042713,1834.656402854623,1,546,145.93857749979955,477,196180,52436.31892657632,3663,1270,34.671034671034676,28.33399287692917,471,3192,109,1161
2022-01-02,S12000048,Perth and Kinross,388,21763,14326.245803436244,1800.4081363965506,0,277,182.3448094266342,207,81954,53949.04877888224,1397,432,30.923407301360054,25.76978539316312,249,1148,34,398
2022-01-02,S12000049,Glasgow City,1639,136587,21488.106475363413,2261.028254987099,3,1484,233.4654836070732,702,356738,56122.64803977094,5821,2006,34.461432743514855,32.3253962235535,735,5086,85,1921
2022-01-02,S12000050,North Lanarkshire,997,81450,23875.82810576303,2735.2406636571495,0,846,247.99202673389223,283,165482,48508.53022219617,3228,1159,35.90458488228005,32.57614712198663,475,2753,34,1125
2022-01-03,S12000005,Clackmannanshire,191,10628,20721.38818483135,2064.7299668551373,0,121,235.91343341782024,67,28586,55734.06122051082,810,212,26.17283950617284,26.03989813242784,306,504,16,196
2022-01-03,S12000006,Dumfries and Galloway,439,21679,14619.32699440286,1937.419920426192,0,191,128.80167239867828,258,74595,50303.459437588506,1932,480,24.84472049689441,28.041027379842333,551,1381,68,412
2022-01-03,S12000008,East Ayrshire,396,25782,21202.302631578947,2382.4013157894738,1,318,261.5131578947368,181,59285,48754.11184210526,1751,450,25.69960022844089,30.366734580477868,618,1133,38,412
2022-01-03,S12000010,East Lothian,367,17979,16662.65060240964,1777.571825764597,0,144,133.4569045412419,234,56411,52280.8155699722,1775,415,23.380281690140844,24.77456647398844,461,1314,18,397
2022-01-03,S12000011,East Renfrewshire,354,21385,22262.127836768686,2450.551738496773,0,201,209.24422236102436,141,49720,51759.31709348324,1299,406,31.254811393379523,30.96564531104921,201,1098,17,389
2022-01-03,S12000013,Na h-Eileanan Siar,33,2128,8030.188679245282,913.2075471698112,0,23,86.79245283018868,35,12513,47218.8679245283,177,34,19.2090395480226,16.8848167539267,95,82,13,21
2022-01-03,S12000014,Falkirk,553,31233,19452.541106128552,2091.429995017439,0,320,199.3024414549078,241,83526,52021.67414050822,2578,647,25.096974398758725,26.901208244491823,817,1761,55,592
2022-01-03,S12000017,Highland,705,27465,11665.887949709044,1797.1371532939727,0,155,65.83697914454402,488,124357,52821.220745019746,3093,759,24.539282250242483,24.680713477393976,765,2328,37,722
2022-01-03,S12000018,Inverclyde,323,15384,19963.664676875163,2777.056838826888,2,179,232.28652997664156,120,40428,52463.01583181936,1240,368,29.677419354838708,30.461346633416458,295,945,26,342
2022-01-03,S12000019,Midlothian,307,17518,18806.226516371444,1925.925925925926,0,188,201.8250134192163,177,49919,53589.90874932904,1480,351,23.716216216216218,25.53191489361702,389,1091,9,342
2022-01-03,S12000020,Moray,314,11879,12411.451259011596,2523.247309581026,0,47,49.10667641834709,217,46771,48867.41197367046,1181,336,28.450465707027945,33.2947232947233,331,850,40,296
2022-01-03,S12000021,North Ayrshire,479,25787,19208.193668528864,2218.2495344506515,0,354,263.68715083798884,183,64432,47994.04096834264,1873,567,30.272290443139347,30.081514593741783,510,1363,43,524
2022-01-03,S12000023,Orkney Islands,45,1567,6995.535714285714,1089.2857142857144,0,11,49.10714285714286,36,9611,42906.25,173,51,29.47976878612717,23.513266239707228,53,120,7,44
2022-01-03,S12000026,Scottish Borders,309,15708,13630.683790350571,1753.7313432835822,0,155,134.5019090593544,224,58452,50721.97153766054,1337,347,25.953627524308153,27.83236652065822,333,1004,26,321
2022-01-03,S12000027,Shetland Islands,42,1462,6392.654132050722,738.9593353738521,0,11,48.09794490599038,66,11987,52413.64232619151,304,45,14.802631578947366,15.541740674955594,180,124,30,15
2022-01-03,S12000028,South Ayrshire,378,19697,17564.651328696273,2119.6718387729625,0,284,253.25485999643303,182,57842,51580.167647583374,1547,421,27.21396250808015,28.99628252788104,381,1166,9,412
2022-01-03,S12000029,South Lanarkshire,1268,71449,22270.7437192195,2737.0488124181784,1,762,237.5163643164391,507,163494,50961.286702824014,4843,1466,30.270493495767088,32.64747122313888,1084,3759,53,1413
2022-01-03,S12000030,Stirling,267,16725,17777.423469387755,1878.188775510204,0,154,163.6904761904762,159,53931,57324.61734693878,1211,299,24.690338563170933,26.90802348336595,342,869,20,279
2022-01-03,S12000033,Aberdeen City,614,33742,14730.638260717717,1769.841962804505,0,298,130.09691783812102,380,129048,56338.07735964376,2681,687,25.624766878030584,26.51966275573374,793,1888,48,639
2022-01-03,S12000034,Aberdeenshire,654,34092,13073.088427026614,1555.7174629956285,0,253,97.01664238055066,386,127273,48804.73962727203,2819,709,25.150762681802057,25.806831566548883,863,1956,48,661
2022-01-03,S12000035,Argyll and Bute,196,11378,13318.506379491982,1388.2710991454992,0,95,111.20215381013696,117,45734,53533.88739318741,965,225,23.316062176165804,24.366222870691228,322,643,10,215
2022-01-03,S12000036,City of Edinburgh,1574,92677,17565.103673098063,1867.2529471968464,1,758,143.6640006064971,1101,357092,67679.76953110193,7003,1811,25.86034556618592,25.889332625406865,1279,5724,65,1746
2022-01-03,S12000038,Renfrewshire,720,41052,22884.21874128993,2672.3897653157924,0,460,256.424549863426,269,93929,52360.220748090745,2691,849,31.549609810479375,32.04195082812768,706,1985,63,786
2022-01-03,S12000039,West Dunbartonshire,350,20121,22776.771564410235,2413.402762055694,0,225,254.6977586597238,109,45906,51965.13470681458,1202,404,33.61064891846922,31.12232030264817,275,927,20,384
2022-01-03,S12000040,West Lothian,522,37301,20292.133608965298,2134.696986182135,0,332,180.6114677401806,368,90807,49399.9564791644,2253,605,26.85308477585442,31.265912305516263,496,1757,24,581
2022-01-03,S12000041,Angus,347,16976,14657.22673113452,1755.309963736833,0,178,153.68675530996373,171,56863,49096.011051631845,1336,383,28.66766467065868,27.52215612480272,432,904,44,339
2022-01-03,S12000042,Dundee City,414,29296,19685.526138959816,1857.9492003762937,0,326,219.05657841687943,166,75221,50544.95363526408,1693,480,28.35203780271707,29.45970695970696,514,1179,53,427
2022-01-03,S12000045,East Dunbartonshire,385,23711,21803.2183908046,2282.298850574713,0,228,209.65517241379308,169,57663,53023.44827586207,1595,436,27.335423197492165,29.29158110882957,400,1195,19,417
2022-01-03,S12000047,Fife,1215,64463,17230.10718199556,1888.9156175660864,0,546,145.93857749979955,586,196766,52592.94897495523,5097,1418,27.82028644300569,28.74422541171492,1365,3732,118,1300
2022-01-03,S12000048,Perth and Kinross,402,22165,14590.87617668356,1800.4081363965506,2,279,183.66137844776512,248,82202,54112.30333750247,1931,454,23.51113412739513,25.39432176656151,659,1272,49,405
2022-01-03,S12000049,Glasgow City,2109,138696,21819.898055503116,2221.8551381285,0,1484,233.4654836070732,937,357675,56270.058523692656,8288,2492,30.067567567567565,31.943784112736054,2011,6277,169,2323
2022-01-03,S12000050,North Lanarkshire,1427,82877,24294.131441636862,2707.979128803424,0,846,247.99202673389223,511,165993,48658.32209649997,5264,1698,32.256838905775076,32.46796522371331,1079,4185,63,1635
2022-01-04,S12000005,Clackmannanshire,154,10782,21021.641645544943,2088.126340417235,0,121,235.91343341782024,66,28652,55862.74127510236,802,194,24.189526184538657,26.723223753976672,260,542,6,188
2022-01-04,S12000006,Dumfries and Galloway,479,22158,14942.342706858184,2000.1348708611504,1,192,129.47602670443052,250,74845,50472.04801402657,2175,559,25.701149425287355,28.461409676879292,741,1434,65,494
2022-01-04,S12000008,East Ayrshire,395,26177,21527.138157894737,2380.7565789473683,1,319,262.3355263157895,151,59436,48878.28947368421,1937,438,22.612287041817243,30.091827364554636,762,1175,36,402
2022-01-04,S12000010,East Lothian,374,18353,17009.267840593144,1822.9842446709915,0,144,133.4569045412419,201,56612,52467.099165894346,1578,430,27.249683143219265,25.70700046360686,342,1236,7,423
2022-01-04,S12000011,East Renfrewshire,379,21764,22656.672912762857,2435.9775140537167,0,201,209.24422236102436,166,49886,51932.125754736626,1514,436,28.797886393659184,31.07935401417451,305,1209,19,417
2022-01-04,S12000013,Na h-Eileanan Siar,42,2170,8188.679245283019,879.2452830188679,0,23,86.79245283018868,30,12543,47332.07547169812,314,47,14.968152866242038,16.75496688741722,243,71,26,21
2022-01-04,S12000014,Falkirk,530,31763,19782.63577478824,2116.3428001993025,1,321,199.9252615844544,307,83833,52212.87992027902,2493,610,24.468511833132773,27.0066830812522,643,1850,24,586
2022-01-04,S12000017,Highland,505,27970,11880.389075309007,1771.2271163403134,0,155,65.83697914454402,359,124716,52973.7076838126,2945,553,18.77758913412563,24.337233014918965,1246,1699,29,524
2022-01-04,S12000018,Inverclyde,309,15693,20364.65092135998,2739.423825590449,0,179,232.28652997664156,119,40547,52617.440955099926,1439,352,24.461431549687283,30.03480855295873,423,1016,26,326
2022-01-04,S12000019,Midlothian,237,17755,19060.654857756308,1842.1900161030596,1,189,202.8985507246377,122,50041,53720.88030059045,1218,272,22.33169129720854,25.009648784253187,338,880,12,260
2022-01-04,S12000020,Moray,240,12119,12662.208755615922,2385.330686448647,0,47,49.10667641834709,138,46909,49011.59753421795,1087,264,24.28702851885925,32.852371409485635,454,633,38,226
2022-01-04,S12000021,North Ayrshire,469,26256,19557.54189944134,2277.8398510242087,0,354,263.68715083798884,210,64642,48150.46554934823,2107,549,26.056003796867586,30.36523821743221,640,1467,31,518
2022-01-04,S12000023,Orkney Islands,30,1597,7129.464285714286,1031.25,0,11,49.10714285714286,41,9652,43089.28571428571,141,33,23.404255319148938,23.535062439961575,37,104,4,29
2022-01-04,S12000026,Scottish Borders,270,15978,13864.977438389447,1610.551891704269,1,156,135.36966331135022,191,58643,50887.71259979173,1191,334,28.043660789252726,27.369077306733168,335,856,26,308
2022-01-04,S12000027,Shetland Islands,24,1486,6497.595102754701,760.8220376038479,0,11,48.09794490599038,30,12017,52544.81853957149,199,24,12.060301507537687,15.734265734265737,161,38,21,3
2022-01-04,S12000028,South Ayrshire,297,19994,17829.498840734796,2105.4039593365437,0,284,253.25485999643303,167,58009,51729.08863920101,1545,340,22.006472491909385,28.599285017874553,570,975,20,320
2022-01-04,S12000029,South Lanarkshire,1430,72879,22716.47652889471,2727.6977744529645,1,763,237.82806558194625,555,164049,51134.28090518047,5185,1676,32.32401157184185,32.879364662641116,979,4206,59,1617
2022-01-04,S12000030,Stirling,302,17027,18098.4268707483,1850.5527210884352,0,154,163.6904761904762,155,54086,57489.37074829932,1222,333,27.25040916530278,27.17948717948718,278,944,16,317
