year,quarter,week_ending,hscp,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2021,1,2021-03-14,S37000019,5 - 14,All,All,12,17,-29.4
2021,1,2021-03-14,S37000020,5 - 14,All,All,9,26.5,-66
2021,1,2021-03-14,S37000024,5 - 14,All,All,10,15.5,-35.5
2021,1,2021-03-14,S37000025,5 - 14,All,All,10,11,-9.1
2021,1,2021-03-14,S37000027,5 - 14,All,All,19,8,137.5
2021,1,2021-03-14,S37000028,5 - 14,All,All,32,48,-33.3
2021,1,2021-03-14,S37000029,5 - 14,All,All,10,9,11.1
2021,1,2021-03-14,S37000030,5 - 14,All,All,21,33,-36.4
2021,1,2021-03-14,S37000032,5 - 14,All,All,36,45,-20
2021,1,2021-03-14,S37000033,5 - 14,All,All,5,20.5,-75.6
2021,1,2021-03-14,S37000034,5 - 14,All,All,57,59.5,-4.2
2021,1,2021-03-14,S37000035,5 - 14,All,All,25,49.5,-49.5
2021,1,2021-03-21,S37000001,5 - 14,All,All,9,23.5,-61.7
2021,1,2021-03-21,S37000002,5 - 14,All,All,27,21.5,25.6
2021,1,2021-03-21,S37000003,5 - 14,All,All,13,17,-23.5
2021,1,2021-03-21,S37000004,5 - 14,All,All,7,7,0
2021,1,2021-03-21,S37000005,5 - 14,All,All,11,26,-57.7
2021,1,2021-03-21,S37000006,5 - 14,All,All,20,18.5,8.1
2021,1,2021-03-21,S37000007,5 - 14,All,All,19,27.5,-30.9
2021,1,2021-03-21,S37000008,5 - 14,All,All,12,19,-36.8
2021,1,2021-03-21,S37000009,5 - 14,All,All,6,12.5,-52
2021,1,2021-03-21,S37000010,5 - 14,All,All,8,10,-20
2021,1,2021-03-21,S37000011,5 - 14,All,All,10,11,-9.1
2021,1,2021-03-21,S37000012,5 - 14,All,All,36,36.5,-1.4
2021,1,2021-03-21,S37000013,5 - 14,All,All,20,41,-51.2
2021,1,2021-03-21,S37000016,5 - 14,All,All,17,29.5,-42.4
2021,1,2021-03-21,S37000017,5 - 14,All,All,7,4.5,55.6
2021,4,2021-10-31,S37000003,5 - 14,All,All,16,11,45.5
2021,4,2021-10-31,S37000005,5 - 14,All,All,14,15,-6.7
2021,1,2021-03-21,S37000024,5 - 14,All,All,14,14,0
2021,1,2021-03-21,S37000025,5 - 14,All,All,9,17.5,-48.6
2021,1,2021-03-21,S37000027,5 - 14,All,All,5,11,-54.5
2021,1,2021-03-21,S37000028,5 - 14,All,All,33,39.5,-16.5
2021,1,2021-03-21,S37000029,5 - 14,All,All,7,8,-12.5
2021,1,2021-03-21,S37000030,5 - 14,All,All,22,33,-33.3
2021,1,2021-03-21,S37000032,5 - 14,All,All,34,37.5,-9.3
2021,1,2021-03-21,S37000033,5 - 14,All,All,14,20.5,-31.7
2021,1,2021-03-21,S37000034,5 - 14,All,All,44,62,-29
2021,1,2021-03-21,S37000035,5 - 14,All,All,31,50.5,-38.6
2021,1,2021-03-28,S37000001,5 - 14,All,All,20,22.5,-11.1
2021,1,2021-03-28,S37000002,5 - 14,All,All,20,28,-28.6
2021,1,2021-03-28,S37000003,5 - 14,All,All,7,17.5,-60
2021,1,2021-03-28,S37000005,5 - 14,All,All,12,27,-55.6
2021,1,2021-03-28,S37000006,5 - 14,All,All,24,24,0
2021,1,2021-03-28,S37000007,5 - 14,All,All,22,20.5,7.3
2021,1,2021-03-28,S37000008,5 - 14,All,All,12,15.5,-22.6
2021,1,2021-03-28,S37000009,5 - 14,All,All,6,9,-33.3
2021,1,2021-03-28,S37000010,5 - 14,All,All,5,8,-37.5
2021,1,2021-03-28,S37000011,5 - 14,All,All,9,14.5,-37.9
2021,1,2021-03-28,S37000012,5 - 14,All,All,45,35.5,26.8
2021,2,2021-05-23,S37000027,5 - 14,All,All,12,12,0
2021,1,2021-03-28,S37000013,5 - 14,All,All,20,43,-53.5
2021,1,2021-03-28,S37000016,5 - 14,All,All,30,25,20
2021,1,2021-03-28,S37000017,5 - 14,All,All,6,5,20
2021,1,2021-03-28,S37000018,5 - 14,All,All,10,10.5,-4.8
2021,1,2021-03-28,S37000020,5 - 14,All,All,20,21.5,-7
2021,1,2021-03-28,S37000024,5 - 14,All,All,17,20.5,-17.1
2021,1,2021-03-28,S37000025,5 - 14,All,All,11,12,-8.3
2021,1,2021-03-28,S37000027,5 - 14,All,All,14,11.5,21.7
2021,1,2021-03-28,S37000028,5 - 14,All,All,30,41.5,-27.7
2021,1,2021-03-28,S37000029,5 - 14,All,All,8,12,-33.3
2021,1,2021-03-28,S37000030,5 - 14,All,All,30,27.5,9.1
2021,1,2021-03-28,S37000032,5 - 14,All,All,37,43.5,-14.9
2021,1,2021-03-28,S37000033,5 - 14,All,All,22,10,120
2021,1,2021-03-28,S37000034,5 - 14,All,All,49,71.5,-31.5
2021,1,2021-03-28,S37000035,5 - 14,All,All,30,51.5,-41.7
2021,2,2021-04-04,S37000001,5 - 14,All,All,24,23,4.3
2021,2,2021-04-04,S37000002,5 - 14,All,All,20,23,-13
2021,2,2021-04-04,S37000003,5 - 14,All,All,12,10,20
2021,2,2021-04-04,S37000004,5 - 14,All,All,6,8,-25
2021,2,2021-04-04,S37000005,5 - 14,All,All,19,26,-26.9
2021,2,2021-04-04,S37000006,5 - 14,All,All,11,24,-54.2
2021,2,2021-04-04,S37000007,5 - 14,All,All,26,27.5,-5.5
2021,2,2021-04-11,S37000033,5 - 14,All,All,5,14,-64.3
2021,2,2021-04-11,S37000034,5 - 14,All,All,56,50.5,10.9
2021,2,2021-04-11,S37000035,5 - 14,All,All,21,49.5,-57.6
2021,2,2021-04-04,S37000011,5 - 14,All,All,7,6.5,7.7
2021,2,2021-04-04,S37000012,5 - 14,All,All,25,37,-32.4
2021,2,2021-04-04,S37000013,5 - 14,All,All,24,35.5,-32.4
2021,2,2021-04-04,S37000016,5 - 14,All,All,43,32.5,32.3
2021,2,2021-04-04,S37000017,5 - 14,All,All,6,7.5,-20
2021,2,2021-04-04,S37000018,5 - 14,All,All,6,11,-45.5
2021,2,2021-04-04,S37000019,5 - 14,All,All,16,14.5,10.3
2021,2,2021-04-04,S37000020,5 - 14,All,All,6,24,-75
2021,2,2021-04-04,S37000024,5 - 14,All,All,13,18.5,-29.7
2021,2,2021-04-04,S37000025,5 - 14,All,All,8,18.5,-56.8
2021,2,2021-04-04,S37000027,5 - 14,All,All,6,18.5,-67.6
2021,2,2021-04-04,S37000028,5 - 14,All,All,29,39.5,-26.6
2021,2,2021-04-04,S37000029,5 - 14,All,All,12,9,33.3
2021,2,2021-04-04,S37000030,5 - 14,All,All,19,40,-52.5
2021,2,2021-04-04,S37000032,5 - 14,All,All,39,42.5,-8.2
2021,2,2021-04-04,S37000033,5 - 14,All,All,15,20,-25
2021,2,2021-04-04,S37000034,5 - 14,All,All,61,58.5,4.3
2021,2,2021-04-04,S37000035,5 - 14,All,All,35,44.5,-21.3
2021,2,2021-04-11,S37000001,5 - 14,All,All,18,18.5,-2.7
2021,2,2021-04-11,S37000002,5 - 14,All,All,19,21.5,-11.6
2021,2,2021-04-11,S37000003,5 - 14,All,All,5,12,-58.3
2021,2,2021-04-11,S37000004,5 - 14,All,All,7,4,75
2021,2,2021-04-11,S37000005,5 - 14,All,All,14,21.5,-34.9
2021,2,2021-04-11,S37000006,5 - 14,All,All,16,18.5,-13.5
2021,2,2021-04-11,S37000007,5 - 14,All,All,10,17,-41.2
2021,2,2021-04-11,S37000008,5 - 14,All,All,14,14,0
2021,2,2021-04-11,S37000009,5 - 14,All,All,12,9,33.3
2021,2,2021-04-11,S37000010,5 - 14,All,All,6,7.5,-20
2021,2,2021-04-11,S37000011,5 - 14,All,All,8,7.5,6.7
2021,2,2021-04-11,S37000012,5 - 14,All,All,28,32.5,-13.8
2021,2,2021-04-11,S37000013,5 - 14,All,All,9,32.5,-72.3
2021,2,2021-04-11,S37000016,5 - 14,All,All,26,26.5,-1.9
2021,2,2021-04-11,S37000017,5 - 14,All,All,6,6,0
2021,2,2021-04-11,S37000019,5 - 14,All,All,10,15.5,-35.5
2021,2,2021-04-11,S37000020,5 - 14,All,All,12,20,-40
2021,2,2021-04-11,S37000024,5 - 14,All,All,17,11.5,47.8
2021,2,2021-04-11,S37000025,5 - 14,All,All,12,16.5,-27.3
2021,2,2021-04-11,S37000027,5 - 14,All,All,8,15,-46.7
2021,2,2021-04-11,S37000028,5 - 14,All,All,20,27.5,-27.3
2021,2,2021-04-11,S37000029,5 - 14,All,All,9,8,12.5
2021,2,2021-04-11,S37000030,5 - 14,All,All,22,22.5,-2.2
2021,2,2021-04-11,S37000032,5 - 14,All,All,37,42,-11.9
2021,2,2021-04-18,S37000001,5 - 14,All,All,21,24,-12.5
2021,2,2021-04-18,S37000002,5 - 14,All,All,20,25,-20
2021,2,2021-04-18,S37000003,5 - 14,All,All,10,15.5,-35.5
2021,2,2021-04-18,S37000004,5 - 14,All,All,10,7,42.9
2021,2,2021-04-18,S37000005,5 - 14,All,All,13,22,-40.9
2021,2,2021-04-18,S37000006,5 - 14,All,All,19,13.5,40.7
2021,2,2021-04-18,S37000007,5 - 14,All,All,18,20,-10
2021,2,2021-04-18,S37000008,5 - 14,All,All,10,15,-33.3
2021,2,2021-04-18,S37000009,5 - 14,All,All,10,7,42.9
2021,2,2021-04-18,S37000010,5 - 14,All,All,13,11.5,13
2021,2,2021-04-18,S37000011,5 - 14,All,All,7,6,16.7
2021,2,2021-04-18,S37000012,5 - 14,All,All,33,33,0
2021,2,2021-04-18,S37000013,5 - 14,All,All,15,34.5,-56.5
2021,2,2021-04-18,S37000016,5 - 14,All,All,29,27.5,5.5
2021,2,2021-04-18,S37000017,5 - 14,All,All,9,2.5,260
2021,2,2021-04-18,S37000018,5 - 14,All,All,5,9.5,-47.4
2021,2,2021-04-18,S37000019,5 - 14,All,All,11,12.5,-12
2021,2,2021-04-18,S37000020,5 - 14,All,All,10,13.5,-25.9
2021,2,2021-04-18,S37000024,5 - 14,All,All,7,12.5,-44
2021,2,2021-04-18,S37000025,5 - 14,All,All,14,8.5,64.7
2020,3,2020-09-13,S37000032,5 - 14,All,Emergency,28,37.5,-25.3
2020,3,2020-09-13,S37000033,5 - 14,All,Emergency,14,10,40
2021,2,2021-04-18,S37000027,5 - 14,All,All,10,11,-9.1
2021,2,2021-04-18,S37000028,5 - 14,All,All,29,26,11.5
2021,2,2021-04-18,S37000029,5 - 14,All,All,12,10,20
2021,2,2021-04-18,S37000030,5 - 14,All,All,19,23,-17.4
2021,2,2021-04-18,S37000032,5 - 14,All,All,44,44,0
2021,2,2021-04-18,S37000033,5 - 14,All,All,17,16,6.2
2021,2,2021-04-18,S37000034,5 - 14,All,All,53,52,1.9
2021,2,2021-04-18,S37000035,5 - 14,All,All,26,34.5,-24.6
2021,2,2021-04-25,S37000001,5 - 14,All,All,31,25,24
2021,2,2021-04-25,S37000002,5 - 14,All,All,23,31,-25.8
2021,2,2021-04-25,S37000003,5 - 14,All,All,10,19,-47.4
2021,2,2021-04-25,S37000004,5 - 14,All,All,9,7,28.6
2021,2,2021-04-25,S37000005,5 - 14,All,All,9,25,-64
2021,2,2021-04-25,S37000006,5 - 14,All,All,21,18.5,13.5
2021,2,2021-04-25,S37000007,5 - 14,All,All,20,28,-28.6
2021,2,2021-04-25,S37000008,5 - 14,All,All,12,17,-29.4
2021,2,2021-04-25,S37000009,5 - 14,All,All,13,8.5,52.9
2021,2,2021-04-25,S37000010,5 - 14,All,All,14,11.5,21.7
2021,2,2021-04-25,S37000011,5 - 14,All,All,6,8,-25
2021,2,2021-04-25,S37000012,5 - 14,All,All,34,30,13.3
2021,2,2021-04-25,S37000013,5 - 14,All,All,15,32,-53.1
2021,2,2021-04-25,S37000016,5 - 14,All,All,42,25.5,64.7
2021,2,2021-04-25,S37000017,5 - 14,All,All,7,8,-12.5
2021,2,2021-04-25,S37000018,5 - 14,All,All,5,8.5,-41.2
2021,2,2021-04-25,S37000019,5 - 14,All,All,11,9,22.2
2020,1,2020-02-02,S37000013,5 - 14,All,Emergency,19,32,-40.6
2020,1,2020-02-02,S37000016,5 - 14,All,Emergency,28,28.5,-1.8
2021,2,2021-04-25,S37000020,5 - 14,All,All,15,25.5,-41.2
2021,2,2021-04-25,S37000024,5 - 14,All,All,19,15,26.7
2021,2,2021-04-25,S37000025,5 - 14,All,All,10,11,-9.1
2021,2,2021-04-25,S37000027,5 - 14,All,All,13,13,0
2021,2,2021-04-25,S37000028,5 - 14,All,All,27,38,-28.9
2021,2,2021-04-25,S37000029,5 - 14,All,All,8,7,14.3
2021,2,2021-04-25,S37000030,5 - 14,All,All,27,24.5,10.2
2021,2,2021-04-25,S37000032,5 - 14,All,All,44,44,0
2021,2,2021-04-25,S37000033,5 - 14,All,All,12,19.5,-38.5
2021,2,2021-04-25,S37000034,5 - 14,All,All,57,57,0
2021,2,2021-04-25,S37000035,5 - 14,All,All,34,35,-2.9
2021,2,2021-05-02,S37000001,5 - 14,All,All,17,26.5,-35.8
2021,2,2021-05-02,S37000002,5 - 14,All,All,21,24,-12.5
2021,2,2021-05-02,S37000003,5 - 14,All,All,7,22,-68.2
2021,2,2021-05-02,S37000004,5 - 14,All,All,8,7.5,6.7
2021,2,2021-05-02,S37000005,5 - 14,All,All,13,29.5,-55.9
2021,2,2021-05-02,S37000006,5 - 14,All,All,25,22.5,11.1
2021,2,2021-05-02,S37000007,5 - 14,All,All,27,25,8
2021,2,2021-05-02,S37000008,5 - 14,All,All,18,18,0
2021,2,2021-05-02,S37000009,5 - 14,All,All,6,12.5,-52
2021,2,2021-05-02,S37000010,5 - 14,All,All,16,12.5,28
2021,2,2021-05-02,S37000011,5 - 14,All,All,8,10.5,-23.8
2021,2,2021-06-27,S37000019,5 - 14,All,Emergency,8,8.5,-5.9
2021,2,2021-06-27,S37000020,5 - 14,All,Emergency,15,19,-21.1
2021,2,2021-06-27,S37000024,5 - 14,All,Emergency,6,13,-53.8
2021,2,2021-05-02,S37000012,5 - 14,All,All,31,38,-18.4
2021,2,2021-05-02,S37000013,5 - 14,All,All,18,33,-45.5
2021,2,2021-05-02,S37000016,5 - 14,All,All,38,27,40.7
2021,2,2021-05-02,S37000017,5 - 14,All,All,5,6,-16.7
2021,2,2021-05-02,S37000018,5 - 14,All,All,10,9,11.1
2021,2,2021-05-02,S37000019,5 - 14,All,All,13,15.5,-16.1
2021,2,2021-05-02,S37000020,5 - 14,All,All,14,28.5,-50.9
2021,2,2021-05-02,S37000024,5 - 14,All,All,17,20,-15
2021,2,2021-05-02,S37000025,5 - 14,All,All,9,15.5,-41.9
2021,2,2021-05-02,S37000027,5 - 14,All,All,11,17.5,-37.1
2021,2,2021-05-02,S37000028,5 - 14,All,All,30,30.5,-1.6
2021,2,2021-05-02,S37000029,5 - 14,All,All,11,4.5,144.4
2021,2,2021-05-02,S37000030,5 - 14,All,All,27,35,-22.9
2021,2,2021-05-02,S37000031,5 - 14,All,All,6,1.5,300
2021,2,2021-05-02,S37000032,5 - 14,All,All,39,50,-22
2021,2,2021-05-02,S37000033,5 - 14,All,All,15,13.5,11.1
2021,2,2021-05-02,S37000034,5 - 14,All,All,53,52.5,1
2021,2,2021-05-02,S37000035,5 - 14,All,All,39,44,-11.4
2021,2,2021-05-09,S37000001,5 - 14,All,All,16,17.5,-8.6
2021,2,2021-05-09,S37000002,5 - 14,All,All,26,29.5,-11.9
2021,2,2021-05-09,S37000003,5 - 14,All,All,10,19,-47.4
2021,2,2021-05-09,S37000004,5 - 14,All,All,6,4,50
2021,2,2021-05-09,S37000005,5 - 14,All,All,16,15.5,3.2
2021,2,2021-05-09,S37000006,5 - 14,All,All,15,18.5,-18.9
2021,2,2021-05-09,S37000007,5 - 14,All,All,31,25,24
2021,2,2021-05-09,S37000008,5 - 14,All,All,18,12.5,44
2021,2,2021-05-09,S37000009,5 - 14,All,All,5,12.5,-60
2021,2,2021-05-09,S37000010,5 - 14,All,All,10,10,0
2021,2,2021-05-09,S37000011,5 - 14,All,All,5,12,-58.3
2021,2,2021-05-09,S37000012,5 - 14,All,All,37,43.5,-14.9
2021,2,2021-05-09,S37000013,5 - 14,All,All,19,32,-40.6
2021,2,2021-05-09,S37000016,5 - 14,All,All,20,33,-39.4
2021,2,2021-05-09,S37000017,5 - 14,All,All,7,7,0
2021,2,2021-05-09,S37000018,5 - 14,All,All,15,7.5,100
2021,2,2021-05-09,S37000019,5 - 14,All,All,19,15,26.7
2021,2,2021-05-09,S37000020,5 - 14,All,All,18,19.5,-7.7
2021,2,2021-05-09,S37000024,5 - 14,All,All,12,21,-42.9
2021,2,2021-05-09,S37000025,5 - 14,All,All,14,16.5,-15.2
2021,2,2021-05-09,S37000027,5 - 14,All,All,10,10.5,-4.8
2021,2,2021-05-09,S37000028,5 - 14,All,All,28,35.5,-21.1
2021,2,2021-05-09,S37000029,5 - 14,All,All,11,9,22.2
2021,2,2021-05-09,S37000030,5 - 14,All,All,18,33,-45.5
2021,2,2021-05-09,S37000032,5 - 14,All,All,48,53.5,-10.3
2021,2,2021-05-09,S37000033,5 - 14,All,All,12,21.5,-44.2
2021,2,2021-05-09,S37000034,5 - 14,All,All,54,65.5,-17.6
2021,2,2021-05-09,S37000035,5 - 14,All,All,26,50.5,-48.5
2021,2,2021-05-16,S37000001,5 - 14,All,All,27,16.5,63.6
2021,2,2021-05-16,S37000002,5 - 14,All,All,36,24.5,46.9
2021,2,2021-05-16,S37000003,5 - 14,All,All,12,13.5,-11.1
2021,2,2021-05-16,S37000004,5 - 14,All,All,11,3.5,214.3
2021,2,2021-05-16,S37000005,5 - 14,All,All,24,25,-4
2021,2,2021-05-16,S37000006,5 - 14,All,All,20,17,17.6
2021,2,2021-05-16,S37000007,5 - 14,All,All,27,25.5,5.9
2021,2,2021-05-16,S37000008,5 - 14,All,All,22,20,10
2021,2,2021-05-16,S37000009,5 - 14,All,All,10,9,11.1
2021,2,2021-05-16,S37000010,5 - 14,All,All,12,14,-14.3
2021,2,2021-05-16,S37000011,5 - 14,All,All,10,10.5,-4.8
2021,2,2021-05-16,S37000012,5 - 14,All,All,28,34,-17.6
2021,2,2021-05-16,S37000013,5 - 14,All,All,6,28.5,-78.9
2021,2,2021-05-16,S37000016,5 - 14,All,All,34,35.5,-4.2
2021,2,2021-05-16,S37000017,5 - 14,All,All,6,7.5,-20
2021,2,2021-05-16,S37000018,5 - 14,All,All,9,18,-50
2021,2,2021-05-16,S37000019,5 - 14,All,All,16,10.5,52.4
2021,2,2021-05-16,S37000020,5 - 14,All,All,16,19.5,-17.9
2021,2,2021-05-16,S37000024,5 - 14,All,All,16,14,14.3
2021,2,2021-05-16,S37000025,5 - 14,All,All,9,15.5,-41.9
2021,2,2021-05-16,S37000027,5 - 14,All,All,17,10,70
2021,2,2021-05-16,S37000028,5 - 14,All,All,27,36,-25
2021,2,2021-05-16,S37000029,5 - 14,All,All,12,9,33.3
2021,2,2021-05-16,S37000030,5 - 14,All,All,25,29.5,-15.3
2020,2,2020-04-19,S37000019,5 - 14,All,Emergency,7,4.5,55.6
2021,2,2021-05-16,S37000032,5 - 14,All,All,47,48,-2.1
2021,2,2021-05-16,S37000033,5 - 14,All,All,21,17.5,20
2021,2,2021-05-16,S37000034,5 - 14,All,All,51,62.5,-18.4
2021,2,2021-05-16,S37000035,5 - 14,All,All,25,42.5,-41.2
2021,2,2021-05-23,S37000001,5 - 14,All,All,14,18,-22.2
2021,2,2021-05-23,S37000002,5 - 14,All,All,23,31,-25.8
2021,2,2021-05-23,S37000003,5 - 14,All,All,11,17.5,-37.1
2021,2,2021-05-23,S37000004,5 - 14,All,All,5,9.5,-47.4
2021,2,2021-05-23,S37000005,5 - 14,All,All,14,27,-48.1
2021,2,2021-05-23,S37000006,5 - 14,All,All,25,24.5,2
2021,2,2021-05-23,S37000007,5 - 14,All,All,25,28,-10.7
2021,2,2021-05-23,S37000008,5 - 14,All,All,16,24,-33.3
2021,2,2021-05-23,S37000009,5 - 14,All,All,9,12.5,-28
2021,2,2021-05-23,S37000010,5 - 14,All,All,9,12,-25
2021,2,2021-05-23,S37000011,5 - 14,All,All,12,9.5,26.3
2021,2,2021-05-23,S37000012,5 - 14,All,All,38,40.5,-6.2
2021,2,2021-05-23,S37000013,5 - 14,All,All,21,35,-40
2021,2,2021-05-23,S37000016,5 - 14,All,All,33,30,10
2021,2,2021-05-23,S37000018,5 - 14,All,All,10,13.5,-25.9
2021,2,2021-05-23,S37000019,5 - 14,All,All,7,12,-41.7
2021,2,2021-05-23,S37000020,5 - 14,All,All,24,16,50
2021,2,2021-05-23,S37000024,5 - 14,All,All,21,17.5,20
2021,2,2021-05-23,S37000025,5 - 14,All,All,8,14,-42.9
2021,3,2021-07-11,S37000010,5 - 14,All,All,11,10.5,4.8
2021,3,2021-07-11,S37000011,5 - 14,All,All,7,10.5,-33.3
2021,3,2021-07-11,S37000012,5 - 14,All,All,27,36.5,-26
2021,3,2021-07-11,S37000013,5 - 14,All,All,20,20,0
2021,2,2021-05-23,S37000028,5 - 14,All,All,29,39,-25.6
2021,2,2021-05-23,S37000029,5 - 14,All,All,8,14,-42.9
2021,2,2021-05-23,S37000030,5 - 14,All,All,28,34.5,-18.8
2021,2,2021-05-23,S37000032,5 - 14,All,All,38,50,-24
2021,2,2021-05-23,S37000033,5 - 14,All,All,18,15,20
2021,2,2021-05-23,S37000034,5 - 14,All,All,55,74,-25.7
2021,2,2021-05-23,S37000035,5 - 14,All,All,25,52.5,-52.4
2021,2,2021-05-30,S37000001,5 - 14,All,All,21,23.5,-10.6
2021,2,2021-05-30,S37000002,5 - 14,All,All,27,32,-15.6
2021,2,2021-05-30,S37000003,5 - 14,All,All,15,16.5,-9.1
2021,2,2021-05-30,S37000004,5 - 14,All,All,11,7,57.1
2021,2,2021-05-30,S37000005,5 - 14,All,All,11,28.5,-61.4
2021,2,2021-05-30,S37000006,5 - 14,All,All,16,25.5,-37.3
2021,2,2021-05-30,S37000007,5 - 14,All,All,24,25,-4
2021,2,2021-05-30,S37000008,5 - 14,All,All,17,22.5,-24.4
2021,2,2021-05-30,S37000009,5 - 14,All,All,5,8.5,-41.2
2021,2,2021-05-30,S37000011,5 - 14,All,All,6,13.5,-55.6
2021,2,2021-05-30,S37000012,5 - 14,All,All,26,39.5,-34.2
2021,2,2021-05-30,S37000013,5 - 14,All,All,21,27,-22.2
2021,2,2021-05-30,S37000016,5 - 14,All,All,25,39,-35.9
2021,2,2021-05-30,S37000017,5 - 14,All,All,6,7.5,-20
2021,2,2021-05-30,S37000020,5 - 14,All,All,11,26.5,-58.5
2021,2,2021-05-30,S37000024,5 - 14,All,All,12,16,-25
2021,2,2021-05-30,S37000025,5 - 14,All,All,8,17.5,-54.3
2021,2,2021-05-30,S37000027,5 - 14,All,All,9,13.5,-33.3
2021,2,2021-05-30,S37000028,5 - 14,All,All,32,27,18.5
2021,2,2021-05-30,S37000029,5 - 14,All,All,6,12,-50
2021,2,2021-05-30,S37000030,5 - 14,All,All,24,29.5,-18.6
2021,2,2021-05-30,S37000032,5 - 14,All,All,50,45,11.1
2021,2,2021-05-30,S37000033,5 - 14,All,All,13,11,18.2
2021,2,2021-05-30,S37000034,5 - 14,All,All,55,53,3.8
2021,2,2021-05-30,S37000035,5 - 14,All,All,30,42.5,-29.4
2021,2,2021-06-06,S37000001,5 - 14,All,All,19,25.5,-25.5
2021,2,2021-06-06,S37000002,5 - 14,All,All,24,24.5,-2
2021,2,2021-06-06,S37000003,5 - 14,All,All,8,14.5,-44.8
2021,2,2021-06-06,S37000005,5 - 14,All,All,14,28,-50
2021,2,2021-06-06,S37000006,5 - 14,All,All,22,21,4.8
2021,2,2021-06-06,S37000007,5 - 14,All,All,18,24,-25
2021,2,2021-06-06,S37000008,5 - 14,All,All,17,15.5,9.7
2021,2,2021-06-06,S37000009,5 - 14,All,All,7,9.5,-26.3
2021,2,2021-06-06,S37000010,5 - 14,All,All,8,10.5,-23.8
2021,2,2021-06-06,S37000011,5 - 14,All,All,5,10.5,-52.4
2021,2,2021-06-06,S37000012,5 - 14,All,All,36,33.5,7.5
2021,2,2021-06-06,S37000013,5 - 14,All,All,29,26.5,9.4
2021,2,2021-06-06,S37000016,5 - 14,All,All,31,27,14.8
2021,2,2021-06-06,S37000017,5 - 14,All,All,10,5.5,81.8
2021,2,2021-06-06,S37000018,5 - 14,All,All,9,8.5,5.9
2021,2,2021-06-06,S37000019,5 - 14,All,All,8,17.5,-54.3
2021,2,2021-06-06,S37000020,5 - 14,All,All,18,19.5,-7.7
2021,2,2021-06-06,S37000024,5 - 14,All,All,19,15.5,22.6
2021,2,2021-06-06,S37000025,5 - 14,All,All,20,13,53.8
2021,2,2021-06-06,S37000027,5 - 14,All,All,10,9.5,5.3
2021,2,2021-06-06,S37000028,5 - 14,All,All,23,37,-37.8
2021,2,2021-06-06,S37000029,5 - 14,All,All,6,8.5,-29.4
2021,2,2021-06-06,S37000030,5 - 14,All,All,18,30,-40
2021,2,2021-06-06,S37000032,5 - 14,All,All,32,42.5,-24.7
2021,2,2021-06-06,S37000033,5 - 14,All,All,17,18,-5.6
2021,2,2021-06-06,S37000034,5 - 14,All,All,59,54.5,8.3
2021,2,2021-06-06,S37000035,5 - 14,All,All,28,43,-34.9
2021,2,2021-06-13,S37000001,5 - 14,All,All,29,21.5,34.9
2021,2,2021-06-13,S37000002,5 - 14,All,All,18,22,-18.2
2021,2,2021-06-13,S37000003,5 - 14,All,All,16,22,-27.3
2021,2,2021-06-13,S37000004,5 - 14,All,All,12,5.5,118.2
2021,2,2021-06-13,S37000005,5 - 14,All,All,21,32.5,-35.4
2021,2,2021-06-13,S37000006,5 - 14,All,All,14,22.5,-37.8
2021,2,2021-06-13,S37000007,5 - 14,All,All,14,32,-56.2
2021,2,2021-06-13,S37000008,5 - 14,All,All,17,22.5,-24.4
2021,2,2021-06-13,S37000009,5 - 14,All,All,10,7.5,33.3
2021,2,2021-06-13,S37000010,5 - 14,All,All,9,13,-30.8
2021,2,2021-06-13,S37000011,5 - 14,All,All,5,8,-37.5
2021,2,2021-06-13,S37000012,5 - 14,All,All,44,45,-2.2
2021,2,2021-06-13,S37000013,5 - 14,All,All,15,31.5,-52.4
2021,2,2021-06-13,S37000016,5 - 14,All,All,35,29.5,18.6
2021,2,2021-06-13,S37000018,5 - 14,All,All,11,9.5,15.8
2021,2,2021-06-13,S37000019,5 - 14,All,All,11,12,-8.3
2021,2,2021-06-13,S37000020,5 - 14,All,All,14,17.5,-20
2021,2,2021-06-13,S37000024,5 - 14,All,All,14,19,-26.3
2021,2,2021-06-13,S37000025,5 - 14,All,All,13,13,0
2021,2,2021-06-13,S37000027,5 - 14,All,All,9,17,-47.1
2021,2,2021-06-13,S37000028,5 - 14,All,All,32,40.5,-21
2021,2,2021-06-13,S37000029,5 - 14,All,All,12,8,50
2021,2,2021-06-13,S37000030,5 - 14,All,All,24,30,-20
2021,2,2021-06-13,S37000032,5 - 14,All,All,33,42.5,-22.4
2021,2,2021-06-13,S37000033,5 - 14,All,All,26,23.5,10.6
2021,2,2021-06-13,S37000034,5 - 14,All,All,48,61.5,-22
2021,2,2021-06-13,S37000035,5 - 14,All,All,39,48.5,-19.6
2021,2,2021-06-20,S37000001,5 - 14,All,All,24,14.5,65.5
2021,2,2021-06-20,S37000002,5 - 14,All,All,25,24,4.2
2021,2,2021-06-20,S37000003,5 - 14,All,All,11,21,-47.6
2021,2,2021-06-20,S37000004,5 - 14,All,All,9,13.5,-33.3
2021,2,2021-06-20,S37000005,5 - 14,All,All,19,21,-9.5
2021,2,2021-06-20,S37000006,5 - 14,All,All,21,18.5,13.5
2021,2,2021-06-20,S37000007,5 - 14,All,All,14,23,-39.1
2021,2,2021-06-20,S37000008,5 - 14,All,All,10,16,-37.5
