year,quarter,week_ending,hscp,age_group,sex,sas_incidents,average20182019,percent_variation
2021,1,2021-02-07,S37000019,15 - 44,All,32,32.5,-1.5
2021,1,2021-02-07,S37000019,45 - 64,All,47,46.5,1.1
2021,1,2021-02-07,S37000019,65 - 74,All,32,24,33.3
2021,1,2021-02-07,S37000019,75 - 84,All,31,47,-34
2021,1,2021-02-07,S37000019,85 and over,All,34,40.5,-16
2021,1,2021-02-07,S37000019,All ages,All,180,201,-10.4
2021,1,2021-02-07,S37000019,All ages,Female,98,105.5,-7.1
2021,1,2021-02-07,S37000019,All ages,Male,82,95.5,-14.1
2021,1,2021-02-07,S37000020,15 - 44,All,73,79,-7.6
2021,1,2021-02-07,S37000020,45 - 64,All,96,94.5,1.6
2021,1,2021-02-07,S37000020,65 - 74,All,75,74.5,0.7
2021,1,2021-02-07,S37000020,75 - 84,All,69,72.5,-4.8
2021,1,2021-02-07,S37000020,85 and over,All,43,57,-24.6
2021,1,2021-02-07,S37000020,All ages,All,361,403,-10.4
2021,1,2021-02-07,S37000020,All ages,Female,181,195.5,-7.4
2021,1,2021-02-07,S37000020,All ages,Male,180,207.5,-13.3
2021,1,2021-02-07,S37000022,65 - 74,All,15,4.5,233.3
2021,1,2021-02-07,S37000022,75 - 84,All,13,12,8.3
2021,1,2021-02-07,S37000022,85 and over,All,9,9.5,-5.3
2021,1,2021-02-07,S37000022,All ages,All,40,41.5,-3.6
2021,1,2021-02-07,S37000022,All ages,Female,13,19.5,-33.3
2021,1,2021-02-07,S37000022,All ages,Male,27,22,22.7
2021,1,2021-02-07,S37000024,15 - 44,All,65,70.5,-7.8
2021,1,2021-02-07,S37000024,45 - 64,All,83,84,-1.2
2021,1,2021-02-07,S37000024,65 - 74,All,56,54.5,2.8
2021,1,2021-02-07,S37000024,75 - 84,All,61,87,-29.9
2021,1,2021-02-07,S37000024,85 and over,All,48,58,-17.2
2021,1,2021-02-07,S37000024,All ages,All,316,366,-13.7
2021,1,2021-02-07,S37000024,All ages,Female,157,201,-21.9
2021,1,2021-02-07,S37000024,All ages,Male,159,165,-3.6
2021,1,2021-02-07,S37000025,15 - 44,All,46,44.5,3.4
2021,1,2021-02-07,S37000025,45 - 64,All,55,55.5,-0.9
2021,1,2021-02-07,S37000025,65 - 74,All,56,46.5,20.4
2021,1,2021-02-07,S37000025,75 - 84,All,68,59.5,14.3
2021,1,2021-02-07,S37000025,85 and over,All,45,48,-6.2
2021,1,2021-02-07,S37000025,All ages,All,272,266.5,2.1
2021,1,2021-02-07,S37000025,All ages,Female,136,135,0.7
2021,1,2021-02-07,S37000025,All ages,Male,136,131.5,3.4
2021,1,2021-02-07,S37000026,15 - 44,All,14,5,180
2021,1,2021-02-07,S37000026,45 - 64,All,6,11.5,-47.8
2021,1,2021-02-07,S37000026,65 - 74,All,7,8.5,-17.6
2021,1,2021-02-07,S37000026,75 - 84,All,8,9.5,-15.8
2021,1,2021-02-07,S37000026,85 and over,All,11,5.5,100
2021,1,2021-02-07,S37000026,All ages,All,46,42,9.5
2021,1,2021-02-07,S37000026,All ages,Female,23,20,15
2021,1,2021-02-07,S37000026,All ages,Male,23,22,4.5
2021,1,2021-02-07,S37000027,15 - 44,All,48,46.5,3.2
2021,1,2021-02-07,S37000027,45 - 64,All,60,63.5,-5.5
2021,1,2021-02-07,S37000027,65 - 74,All,33,46,-28.3
2021,1,2021-02-07,S37000027,75 - 84,All,55,80.5,-31.7
2021,1,2021-02-07,S37000027,85 and over,All,52,54.5,-4.6
2021,1,2021-02-07,S37000027,All ages,All,254,306.5,-17.1
2021,1,2021-02-07,S37000027,All ages,Female,135,168.5,-19.9
2021,1,2021-02-07,S37000027,All ages,Male,119,138,-13.8
2021,1,2021-02-07,S37000028,Under 5,All,13,24,-45.8
2021,1,2021-02-07,S37000028,5 - 14,All,5,19.5,-74.4
2021,1,2021-02-07,S37000028,15 - 44,All,113,135.5,-16.6
2021,1,2021-02-07,S37000028,45 - 64,All,164,153.5,6.8
2021,1,2021-02-07,S37000028,65 - 74,All,89,117.5,-24.3
2021,1,2021-02-07,S37000028,75 - 84,All,153,128.5,19.1
2021,1,2021-02-07,S37000028,85 and over,All,98,102.5,-4.4
2021,1,2021-02-07,S37000028,All ages,All,635,681,-6.8
2021,1,2021-02-07,S37000028,All ages,Female,317,340.5,-6.9
2021,1,2021-02-07,S37000028,All ages,Male,318,340.5,-6.6
2021,1,2021-02-07,S37000029,15 - 44,All,36,52,-30.8
2021,1,2021-02-07,S37000029,45 - 64,All,58,67,-13.4
2021,1,2021-02-07,S37000029,65 - 74,All,36,38,-5.3
2021,1,2021-02-07,S37000029,75 - 84,All,32,40.5,-21
2021,1,2021-02-07,S37000029,85 and over,All,22,24.5,-10.2
2021,1,2021-02-07,S37000029,All ages,All,190,233.5,-18.6
2021,1,2021-02-07,S37000029,All ages,Female,85,129,-34.1
2021,1,2021-02-07,S37000029,All ages,Male,105,104.5,0.5
2021,1,2021-02-07,S37000030,15 - 44,All,79,86,-8.1
2021,1,2021-02-07,S37000030,45 - 64,All,86,85.5,0.6
2021,1,2021-02-07,S37000030,65 - 74,All,50,45.5,9.9
2021,1,2021-02-07,S37000030,75 - 84,All,48,52,-7.7
2021,1,2021-02-07,S37000030,85 and over,All,44,35,25.7
2021,1,2021-02-07,S37000030,All ages,All,314,345,-9
2021,1,2021-02-07,S37000030,All ages,Female,134,178.5,-24.9
2021,1,2021-02-07,S37000030,All ages,Male,180,166.5,8.1
2021,1,2021-02-07,S37000031,15 - 44,All,14,5.5,154.5
2021,1,2021-02-07,S37000031,45 - 64,All,18,21.5,-16.3
2021,1,2021-02-07,S37000031,65 - 74,All,19,16,18.8
2021,1,2021-02-07,S37000031,75 - 84,All,31,23.5,31.9
2021,1,2021-02-07,S37000031,85 and over,All,18,18,0
2021,1,2021-02-07,S37000031,All ages,All,100,91.5,9.3
2021,1,2021-02-07,S37000031,All ages,Female,58,49,18.4
2021,1,2021-02-07,S37000031,All ages,Male,42,42.5,-1.2
2021,1,2021-02-07,S37000032,Under 5,All,18,33,-45.5
2021,1,2021-02-07,S37000032,5 - 14,All,9,14.5,-37.9
2021,1,2021-02-07,S37000032,15 - 44,All,176,199.5,-11.8
2021,1,2021-02-07,S37000032,45 - 64,All,173,187,-7.5
2021,1,2021-02-07,S37000032,65 - 74,All,105,127.5,-17.6
2021,1,2021-02-07,S37000032,75 - 84,All,163,164.5,-0.9
2021,1,2021-02-07,S37000032,85 and over,All,105,124.5,-15.7
2021,1,2021-02-07,S37000032,All ages,All,749,850.5,-11.9
2021,1,2021-02-07,S37000032,All ages,Female,394,422,-6.6
2021,1,2021-02-07,S37000032,All ages,Male,355,428.5,-17.2
2021,1,2021-02-07,S37000033,15 - 44,All,46,47,-2.1
2021,1,2021-02-07,S37000033,45 - 64,All,60,55.5,8.1
2021,1,2021-02-07,S37000033,65 - 74,All,52,39.5,31.6
2021,1,2021-02-07,S37000033,75 - 84,All,74,58.5,26.5
2021,1,2021-02-07,S37000033,85 and over,All,69,51.5,34
2021,1,2021-02-07,S37000033,All ages,All,306,269.5,13.5
2021,1,2021-02-07,S37000033,All ages,Female,150,141,6.4
2021,1,2021-02-07,S37000033,All ages,Male,156,128.5,21.4
2021,1,2021-02-07,S37000034,Under 5,All,18,55,-67.3
2021,1,2021-02-07,S37000034,5 - 14,All,12,36.5,-67.1
2021,1,2021-02-07,S37000034,15 - 44,All,312,368,-15.2
2021,1,2021-02-07,S37000034,45 - 64,All,385,353,9.1
2021,1,2021-02-07,S37000034,65 - 74,All,175,195,-10.3
2021,1,2021-02-07,S37000034,75 - 84,All,198,240.5,-17.7
2021,1,2021-02-07,S37000034,85 and over,All,141,167,-15.6
2021,1,2021-02-07,S37000034,All ages,All,1241,1415,-12.3
2021,1,2021-02-07,S37000034,All ages,Female,650,708,-8.2
2021,1,2021-02-07,S37000034,All ages,Male,591,707,-16.4
2021,1,2021-02-07,S37000035,Under 5,All,17,29,-41.4
2021,1,2021-02-07,S37000035,5 - 14,All,6,13.5,-55.6
2021,1,2021-02-07,S37000035,15 - 44,All,122,178,-31.5
2021,1,2021-02-07,S37000035,45 - 64,All,196,181,8.3
2021,1,2021-02-07,S37000035,65 - 74,All,122,125.5,-2.8
2021,1,2021-02-07,S37000035,75 - 84,All,182,142.5,27.7
2021,1,2021-02-07,S37000035,85 and over,All,60,81.5,-26.4
2021,1,2021-02-07,S37000035,All ages,All,705,751,-6.1
2021,1,2021-02-07,S37000035,All ages,Female,346,388,-10.8
2021,1,2021-02-07,S37000035,All ages,Male,359,363,-1.1
2021,1,2021-02-14,S37000001,Under 5,All,11,14.5,-24.1
2021,1,2021-02-14,S37000001,15 - 44,All,77,113,-31.9
2021,1,2021-02-14,S37000001,45 - 64,All,75,109,-31.2
2021,1,2021-02-14,S37000001,65 - 74,All,55,69,-20.3
2021,1,2021-02-14,S37000001,75 - 84,All,57,71,-19.7
2021,1,2021-02-14,S37000001,85 and over,All,60,70.5,-14.9
2021,1,2021-02-14,S37000001,All ages,All,338,452.5,-25.3
2021,1,2021-02-14,S37000001,All ages,Female,169,232,-27.2
2021,1,2021-02-14,S37000001,All ages,Male,169,220.5,-23.4
2021,1,2021-02-14,S37000002,Under 5,All,5,18,-72.2
2021,1,2021-02-14,S37000002,5 - 14,All,6,10,-40
2021,1,2021-02-14,S37000002,15 - 44,All,80,71,12.7
2021,1,2021-02-14,S37000002,45 - 64,All,94,95.5,-1.6
2021,1,2021-02-14,S37000002,65 - 74,All,84,78.5,7
2021,1,2021-02-14,S37000002,75 - 84,All,88,96.5,-8.8
2021,1,2021-02-14,S37000002,85 and over,All,78,74.5,4.7
2021,1,2021-02-14,S37000002,All ages,All,435,444,-2
2021,1,2021-02-14,S37000002,All ages,Female,220,221.5,-0.7
2021,1,2021-02-14,S37000002,All ages,Male,215,222.5,-3.4
2021,1,2021-02-14,S37000003,15 - 44,All,33,46.5,-29
2021,1,2021-02-14,S37000003,45 - 64,All,76,49.5,53.5
2021,1,2021-02-14,S37000003,65 - 74,All,27,43,-37.2
2021,1,2021-02-14,S37000003,75 - 84,All,34,46.5,-26.9
2021,1,2021-02-14,S37000003,85 and over,All,29,33.5,-13.4
2021,1,2021-02-14,S37000003,All ages,All,202,232.5,-13.1
2021,1,2021-02-14,S37000003,All ages,Female,113,122.5,-7.8
2021,1,2021-02-14,S37000003,All ages,Male,89,110,-19.1
2021,1,2021-02-14,S37000004,15 - 44,All,25,38,-34.2
2021,1,2021-02-14,S37000004,45 - 64,All,45,50.5,-10.9
2021,1,2021-02-14,S37000004,65 - 74,All,52,47.5,9.5
2021,1,2021-02-14,S37000004,75 - 84,All,70,49.5,41.4
2021,1,2021-02-14,S37000004,85 and over,All,48,49,-2
2021,1,2021-02-14,S37000004,All ages,All,247,245,0.8
2021,1,2021-02-14,S37000004,All ages,Female,135,149,-9.4
2021,1,2021-02-14,S37000004,All ages,Male,112,96,16.7
2021,1,2021-02-14,S37000005,15 - 44,All,64,62.5,2.4
2021,1,2021-02-14,S37000005,45 - 64,All,75,65,15.4
2021,1,2021-02-14,S37000005,65 - 74,All,49,42,16.7
2021,1,2021-02-14,S37000005,75 - 84,All,62,50,24
2021,1,2021-02-14,S37000005,85 and over,All,37,31.5,17.5
2021,1,2021-02-14,S37000005,All ages,All,292,271,7.7
2021,1,2021-02-14,S37000005,All ages,Female,146,134.5,8.6
2021,1,2021-02-14,S37000005,All ages,Male,146,136.5,7
2021,1,2021-02-14,S37000006,Under 5,All,5,10,-50
2021,1,2021-02-14,S37000006,15 - 44,All,49,44.5,10.1
2021,1,2021-02-14,S37000006,45 - 64,All,72,78.5,-8.3
2021,1,2021-02-14,S37000006,65 - 74,All,76,67.5,12.6
2021,1,2021-02-14,S37000006,75 - 84,All,68,79.5,-14.5
2021,1,2021-02-14,S37000006,85 and over,All,51,56,-8.9
2021,1,2021-02-14,S37000006,All ages,All,323,344.5,-6.2
2021,1,2021-02-14,S37000006,All ages,Female,154,174,-11.5
2021,1,2021-02-14,S37000006,All ages,Male,169,170.5,-0.9
2021,1,2021-02-14,S37000007,Under 5,All,6,13.5,-55.6
2021,1,2021-02-14,S37000007,15 - 44,All,83,78,6.4
2021,1,2021-02-14,S37000007,45 - 64,All,70,75,-6.7
2021,1,2021-02-14,S37000007,65 - 74,All,51,68,-25
2021,1,2021-02-14,S37000007,75 - 84,All,44,78,-43.6
2021,1,2021-02-14,S37000007,85 and over,All,31,45.5,-31.9
2021,1,2021-02-14,S37000007,All ages,All,289,363.5,-20.5
2021,1,2021-02-14,S37000007,All ages,Female,143,185,-22.7
2021,1,2021-02-14,S37000007,All ages,Male,146,178.5,-18.2
2021,1,2021-02-14,S37000008,Under 5,All,5,10.5,-52.4
2021,1,2021-02-14,S37000008,15 - 44,All,46,65,-29.2
2021,1,2021-02-14,S37000008,45 - 64,All,69,68,1.5
2021,1,2021-02-14,S37000008,65 - 74,All,51,45.5,12.1
2021,1,2021-02-14,S37000008,75 - 84,All,55,56.5,-2.7
2021,1,2021-02-14,S37000008,85 and over,All,38,34.5,10.1
2021,1,2021-02-14,S37000008,All ages,All,266,285.5,-6.8
2021,1,2021-02-14,S37000008,All ages,Female,141,147.5,-4.4
2021,1,2021-02-14,S37000008,All ages,Male,125,138,-9.4
2021,1,2021-02-14,S37000009,15 - 44,All,32,29,10.3
2021,1,2021-02-14,S37000009,45 - 64,All,48,40,20
2021,1,2021-02-14,S37000009,65 - 74,All,23,20.5,12.2
2021,1,2021-02-14,S37000009,75 - 84,All,41,40,2.5
2021,1,2021-02-14,S37000009,85 and over,All,30,32.5,-7.7
2021,1,2021-02-14,S37000009,All ages,All,175,169.5,3.2
2021,1,2021-02-14,S37000009,All ages,Female,84,96.5,-13
2021,1,2021-02-14,S37000009,All ages,Male,91,73,24.7
2021,1,2021-02-14,S37000010,15 - 44,All,39,48.5,-19.6
2021,1,2021-02-14,S37000010,45 - 64,All,43,45.5,-5.5
2021,1,2021-02-14,S37000010,65 - 74,All,29,33.5,-13.4
2021,1,2021-02-14,S37000010,75 - 84,All,24,41,-41.5
2021,1,2021-02-14,S37000010,85 and over,All,30,32.5,-7.7
2021,1,2021-02-14,S37000010,All ages,All,172,219,-21.5
2021,1,2021-02-14,S37000010,All ages,Female,80,111,-27.9
2021,1,2021-02-14,S37000010,All ages,Male,92,108,-14.8
2021,1,2021-02-14,S37000011,15 - 44,All,31,26.5,17
2021,1,2021-02-14,S37000011,45 - 64,All,34,28,21.4
2021,1,2021-02-14,S37000011,65 - 74,All,22,21.5,2.3
2021,1,2021-02-14,S37000011,75 - 84,All,29,37,-21.6
2021,1,2021-02-14,S37000011,85 and over,All,30,29,3.4
2021,1,2021-02-14,S37000011,All ages,All,149,151,-1.3
2021,1,2021-02-14,S37000011,All ages,Female,91,86,5.8
2021,1,2021-02-14,S37000011,All ages,Male,58,65,-10.8
2021,1,2021-02-14,S37000012,Under 5,All,16,30,-46.7
2021,1,2021-02-14,S37000012,5 - 14,All,6,19,-68.4
2021,1,2021-02-14,S37000012,15 - 44,All,181,219.5,-17.5
2021,1,2021-02-14,S37000012,45 - 64,All,180,205.5,-12.4
2021,1,2021-02-14,S37000012,65 - 74,All,122,94.5,29.1
2021,1,2021-02-14,S37000012,75 - 84,All,123,147.5,-16.6
2021,1,2021-02-14,S37000012,85 and over,All,127,130.5,-2.7
2021,1,2021-02-14,S37000012,All ages,All,755,846.5,-10.8
2021,1,2021-02-14,S37000012,All ages,Female,374,448.5,-16.6
2021,1,2021-02-14,S37000012,All ages,Male,381,398,-4.3
2021,1,2021-02-14,S37000013,Under 5,All,6,13.5,-55.6
2021,1,2021-02-14,S37000013,5 - 14,All,5,6.5,-23.1
2021,1,2021-02-14,S37000013,15 - 44,All,56,66.5,-15.8
2021,1,2021-02-14,S37000013,45 - 64,All,83,81.5,1.8
2021,1,2021-02-14,S37000013,65 - 74,All,72,51.5,39.8
2021,1,2021-02-14,S37000013,75 - 84,All,45,67.5,-33.3
2021,1,2021-02-14,S37000013,85 and over,All,35,38.5,-9.1
2021,1,2021-02-14,S37000013,All ages,All,302,325.5,-7.2
2021,1,2021-02-14,S37000013,All ages,Female,136,150,-9.3
2021,1,2021-02-14,S37000013,All ages,Male,166,175.5,-5.4
2021,1,2021-02-14,S37000016,Under 5,All,11,22.5,-51.1
2021,1,2021-02-14,S37000016,5 - 14,All,14,11.5,21.7
2021,1,2021-02-14,S37000016,15 - 44,All,97,85.5,13.5
2021,1,2021-02-14,S37000016,45 - 64,All,98,109,-10.1
2021,1,2021-02-14,S37000016,65 - 74,All,86,81.5,5.5
2021,1,2021-02-14,S37000016,75 - 84,All,97,109,-11
2021,1,2021-02-14,S37000016,85 and over,All,95,83.5,13.8
2021,1,2021-02-14,S37000016,All ages,All,498,502.5,-0.9
2021,1,2021-02-14,S37000016,All ages,Female,251,241.5,3.9
2021,1,2021-02-14,S37000016,All ages,Male,247,261,-5.4
2021,1,2021-02-14,S37000017,15 - 44,All,33,20.5,61
2021,1,2021-02-14,S37000017,45 - 64,All,38,53,-28.3
2021,1,2021-02-14,S37000017,65 - 74,All,44,39.5,11.4
2021,1,2021-02-14,S37000017,75 - 84,All,22,35.5,-38
2021,1,2021-02-14,S37000017,85 and over,All,26,23,13
2021,1,2021-02-14,S37000017,All ages,All,164,182,-9.9
2021,1,2021-02-14,S37000017,All ages,Female,89,86.5,2.9
2021,1,2021-02-14,S37000017,All ages,Male,75,95.5,-21.5
2021,1,2021-02-14,S37000018,Under 5,All,5,7.5,-33.3
2021,1,2021-02-14,S37000018,15 - 44,All,34,44,-22.7
2021,1,2021-02-14,S37000018,45 - 64,All,48,41.5,15.7
2021,1,2021-02-14,S37000018,65 - 74,All,18,29,-37.9
2021,1,2021-02-14,S37000018,75 - 84,All,31,32.5,-4.6
2021,1,2021-02-14,S37000018,85 and over,All,20,17,17.6
2021,1,2021-02-14,S37000018,All ages,All,160,176.5,-9.3
2021,1,2021-02-14,S37000018,All ages,Female,74,104,-28.8
2021,1,2021-02-14,S37000018,All ages,Male,86,72.5,18.6
2021,1,2021-02-14,S37000019,15 - 44,All,31,27.5,12.7
2021,1,2021-02-14,S37000019,45 - 64,All,35,38.5,-9.1
2021,1,2021-02-14,S37000019,65 - 74,All,26,29.5,-11.9
2021,1,2021-02-14,S37000019,75 - 84,All,33,45.5,-27.5
2021,1,2021-02-14,S37000019,85 and over,All,45,28,60.7
2021,1,2021-02-14,S37000019,All ages,All,177,178,-0.6
2021,1,2021-02-14,S37000019,All ages,Female,96,88,9.1
2021,1,2021-02-14,S37000019,All ages,Male,81,90,-10
2021,1,2021-02-14,S37000020,Under 5,All,8,9.5,-15.8
2021,1,2021-02-14,S37000020,5 - 14,All,5,7.5,-33.3
2021,1,2021-02-14,S37000020,15 - 44,All,72,80.5,-10.6
2021,1,2021-02-14,S37000020,45 - 64,All,68,73.5,-7.5
2021,1,2021-02-14,S37000020,65 - 74,All,65,61,6.6
2021,1,2021-02-14,S37000020,75 - 84,All,74,69,7.2
2021,1,2021-02-14,S37000020,85 and over,All,36,57.5,-37.4
2021,1,2021-02-14,S37000020,All ages,All,328,358.5,-8.5
2021,1,2021-02-14,S37000020,All ages,Female,163,187.5,-13.1
2021,1,2021-02-14,S37000020,All ages,Male,165,171,-3.5
2021,1,2021-02-14,S37000022,45 - 64,All,8,11,-27.3
2021,1,2021-02-14,S37000022,75 - 84,All,11,16,-31.2
2021,1,2021-02-14,S37000022,85 and over,All,8,8,0
2021,1,2021-02-14,S37000022,All ages,All,34,49,-30.6
2021,1,2021-02-14,S37000022,All ages,Female,18,25,-28
2021,1,2021-02-14,S37000022,All ages,Male,16,24,-33.3
2021,1,2021-02-14,S37000024,Under 5,All,6,12.5,-52
2021,1,2021-02-14,S37000024,5 - 14,All,5,8,-37.5
2021,1,2021-02-14,S37000024,15 - 44,All,52,68.5,-24.1
2021,1,2021-02-14,S37000024,45 - 64,All,71,99.5,-28.6
2021,1,2021-02-14,S37000024,65 - 74,All,55,55,0
2021,1,2021-02-14,S37000024,75 - 84,All,69,82.5,-16.4
2021,1,2021-02-14,S37000024,85 and over,All,52,63,-17.5
2021,1,2021-02-14,S37000024,All ages,All,310,389,-20.3
2021,1,2021-02-14,S37000024,All ages,Female,157,201.5,-22.1
2021,1,2021-02-14,S37000024,All ages,Male,153,187.5,-18.4
2021,1,2021-02-14,S37000025,15 - 44,All,46,44,4.5
2021,1,2021-02-14,S37000025,45 - 64,All,57,61,-6.6
2021,1,2021-02-14,S37000025,65 - 74,All,54,55,-1.8
2021,1,2021-02-14,S37000025,75 - 84,All,66,62.5,5.6
2021,1,2021-02-14,S37000025,85 and over,All,55,59,-6.8
2021,1,2021-02-14,S37000025,All ages,All,282,294,-4.1
2021,1,2021-02-14,S37000025,All ages,Female,137,160,-14.4
2021,1,2021-02-14,S37000025,All ages,Male,145,134,8.2
2021,1,2021-02-14,S37000026,15 - 44,All,8,7,14.3
2021,1,2021-02-14,S37000026,45 - 64,All,10,8,25
2021,1,2021-02-14,S37000026,65 - 74,All,7,5,40
2021,1,2021-02-14,S37000026,75 - 84,All,9,7,28.6
2021,1,2021-02-14,S37000026,85 and over,All,5,6.5,-23.1
2021,1,2021-02-14,S37000026,All ages,All,39,39.5,-1.3
2021,1,2021-02-14,S37000026,All ages,Female,21,18,16.7
2021,1,2021-02-14,S37000026,All ages,Male,18,21.5,-16.3
2021,1,2021-02-14,S37000027,15 - 44,All,47,54,-13
2021,1,2021-02-14,S37000027,45 - 64,All,42,59.5,-29.4
2021,1,2021-02-14,S37000027,65 - 74,All,42,42.5,-1.2
2021,1,2021-02-14,S37000027,75 - 84,All,54,72.5,-25.5
2021,1,2021-02-14,S37000027,85 and over,All,41,57,-28.1
2021,1,2021-02-14,S37000027,All ages,All,232,297.5,-22
2021,1,2021-02-14,S37000027,All ages,Female,130,164,-20.7
2021,1,2021-02-14,S37000027,All ages,Male,102,133.5,-23.6
2021,1,2021-02-14,S37000028,Under 5,All,16,25,-36
2021,1,2021-02-14,S37000028,5 - 14,All,6,18,-66.7
2021,1,2021-02-14,S37000028,15 - 44,All,116,148,-21.6
2021,1,2021-02-14,S37000028,45 - 64,All,177,157.5,12.4
2021,1,2021-02-14,S37000028,65 - 74,All,87,109.5,-20.5
2021,1,2021-02-14,S37000028,75 - 84,All,120,135,-11.1
2021,1,2021-02-14,S37000028,85 and over,All,83,85.5,-2.9
2021,1,2021-02-14,S37000028,All ages,All,605,678.5,-10.8
2021,1,2021-02-14,S37000028,All ages,Female,332,362.5,-8.4
2021,1,2021-02-14,S37000028,All ages,Male,273,316,-13.6
2021,1,2021-02-14,S37000029,15 - 44,All,47,50.5,-6.9
2021,1,2021-02-14,S37000029,45 - 64,All,57,54.5,4.6
2021,1,2021-02-14,S37000029,65 - 74,All,32,43.5,-26.4
2021,1,2021-02-14,S37000029,75 - 84,All,30,36,-16.7
2021,1,2021-02-14,S37000029,85 and over,All,30,28,7.1
2021,1,2021-02-14,S37000029,All ages,All,200,224.5,-10.9
2021,1,2021-02-14,S37000029,All ages,Female,110,123.5,-10.9
2021,1,2021-02-14,S37000029,All ages,Male,90,101,-10.9
2021,1,2021-02-14,S37000030,Under 5,All,5,22,-77.3
2021,1,2021-02-14,S37000030,15 - 44,All,71,81,-12.3
2021,1,2021-02-14,S37000030,45 - 64,All,76,98,-22.4
2021,1,2021-02-14,S37000030,65 - 74,All,43,56,-23.2
2021,1,2021-02-14,S37000030,75 - 84,All,57,53.5,6.5
2021,1,2021-02-14,S37000030,85 and over,All,33,36,-8.3
2021,1,2021-02-14,S37000030,All ages,All,289,354.5,-18.5
2021,1,2021-02-14,S37000030,All ages,Female,138,168,-17.9
2021,1,2021-02-14,S37000030,All ages,Male,151,186.5,-19
2021,1,2021-02-14,S37000031,15 - 44,All,8,6,33.3
2021,1,2021-02-14,S37000031,45 - 64,All,10,15,-33.3
2021,1,2021-02-14,S37000031,65 - 74,All,20,18,11.1
2021,1,2021-02-14,S37000031,75 - 84,All,30,22.5,33.3
2021,1,2021-02-14,S37000031,85 and over,All,9,14.5,-37.9
2021,1,2021-02-14,S37000031,All ages,All,78,76,2.6
2021,1,2021-02-14,S37000031,All ages,Female,34,44,-22.7
2021,1,2021-02-14,S37000031,All ages,Male,44,32,37.5
2021,1,2021-02-14,S37000032,Under 5,All,15,29.5,-49.2
2021,1,2021-02-14,S37000032,5 - 14,All,15,14.5,3.4
2021,1,2021-02-14,S37000032,15 - 44,All,180,178.5,0.8
2021,1,2021-02-14,S37000032,45 - 64,All,163,176.5,-7.6
2021,1,2021-02-14,S37000032,65 - 74,All,106,143,-25.9
2021,1,2021-02-14,S37000032,75 - 84,All,122,159,-23.3
2021,1,2021-02-14,S37000032,85 and over,All,102,112,-8.9
2021,1,2021-02-14,S37000032,All ages,All,703,813,-13.5
2021,1,2021-02-14,S37000032,All ages,Female,365,434,-15.9
2021,1,2021-02-14,S37000032,All ages,Male,338,379,-10.8
2021,1,2021-02-14,S37000033,15 - 44,All,58,59,-1.7
2021,1,2021-02-14,S37000033,45 - 64,All,65,56.5,15
2021,1,2021-02-14,S37000033,65 - 74,All,57,41.5,37.3
2021,1,2021-02-14,S37000033,75 - 84,All,51,67,-23.9
2021,1,2021-02-14,S37000033,85 and over,All,67,58.5,14.5
2021,1,2021-02-14,S37000033,All ages,All,303,296,2.4
2021,1,2021-02-14,S37000033,All ages,Female,159,151,5.3
2021,1,2021-02-14,S37000033,All ages,Male,144,145,-0.7
2021,1,2021-02-14,S37000034,Under 5,All,26,42,-38.1
2021,1,2021-02-14,S37000034,5 - 14,All,21,27.5,-23.6
2021,1,2021-02-14,S37000034,15 - 44,All,295,342,-13.7
2021,1,2021-02-14,S37000034,45 - 64,All,358,354,1.1
2021,1,2021-02-14,S37000034,65 - 74,All,188,216,-13
2021,1,2021-02-14,S37000034,75 - 84,All,169,245,-31
2021,1,2021-02-14,S37000034,85 and over,All,157,156.5,0.3
2021,1,2021-02-14,S37000034,All ages,All,1214,1383,-12.2
2021,1,2021-02-14,S37000034,All ages,Female,636,717.5,-11.4
2021,1,2021-02-14,S37000034,All ages,Male,578,665.5,-13.1
2021,1,2021-02-14,S37000035,Under 5,All,15,27.5,-45.5
2021,1,2021-02-14,S37000035,5 - 14,All,6,14.5,-58.6
2021,1,2021-02-14,S37000035,15 - 44,All,144,164,-12.2
2021,1,2021-02-14,S37000035,45 - 64,All,196,209.5,-6.4
2021,1,2021-02-14,S37000035,65 - 74,All,121,112,8
2021,1,2021-02-14,S37000035,75 - 84,All,130,152.5,-14.8
2021,1,2021-02-14,S37000035,85 and over,All,76,90,-15.6
2021,1,2021-02-14,S37000035,All ages,All,688,770,-10.6
2021,1,2021-02-14,S37000035,All ages,Female,361,391.5,-7.8
2021,1,2021-02-14,S37000035,All ages,Male,327,378.5,-13.6
2021,1,2021-02-21,S37000001,Under 5,All,11,13.5,-18.5
2021,1,2021-02-21,S37000001,5 - 14,All,5,5.5,-9.1
2021,1,2021-02-21,S37000001,15 - 44,All,108,127,-15
2021,1,2021-02-21,S37000001,45 - 64,All,94,111.5,-15.7
2021,1,2021-02-21,S37000001,65 - 74,All,69,58,19
2021,1,2021-02-21,S37000001,75 - 84,All,60,80.5,-25.5
2021,1,2021-02-21,S37000001,85 and over,All,73,75.5,-3.3
2021,1,2021-02-21,S37000001,All ages,All,420,471.5,-10.9
2021,1,2021-02-21,S37000001,All ages,Female,212,240,-11.7
2021,1,2021-02-21,S37000001,All ages,Male,208,231.5,-10.2
2021,1,2021-02-21,S37000002,15 - 44,All,79,80.5,-1.9
2021,1,2021-02-21,S37000002,45 - 64,All,91,102.5,-11.2
2021,1,2021-02-21,S37000002,65 - 74,All,76,72,5.6
