year,quarter,week_ending,hb,age_group,sex,number_attendances,average20182019,percent_variation
2021,3,2021-08-08,S08000028,5 - 14,All,8,12.5,-36
2021,3,2021-08-08,S08000028,15 - 44,All,38,55.5,-31.5
2021,3,2021-08-08,S08000028,45 - 64,All,17,29.5,-42.4
2021,3,2021-08-08,S08000028,65 - 74,All,10,21,-52.4
2021,3,2021-08-08,S08000028,75 - 84,All,11,19,-42.1
2021,3,2021-08-08,S08000028,85 and over,All,9,8,12.5
2021,3,2021-08-08,S08000028,All ages,All,102,166.5,-38.7
2021,3,2021-08-08,S08000028,All ages,Female,43,78.5,-45.2
2021,3,2021-08-08,S08000028,All ages,Male,55,75,-26.7
2021,3,2021-08-08,S08000029,Under 5,All,77,90.5,-14.9
2021,3,2021-08-08,S08000029,5 - 14,All,78,113.5,-31.3
2021,3,2021-08-08,S08000029,15 - 44,All,470,511.5,-8.1
2021,3,2021-08-08,S08000029,45 - 64,All,260,319,-18.5
2021,3,2021-08-08,S08000029,65 - 74,All,128,131.5,-2.7
2021,3,2021-08-08,S08000029,75 - 84,All,99,97,2.1
2021,3,2021-08-08,S08000029,85 and over,All,55,60,-8.3
2021,3,2021-08-08,S08000029,All ages,All,1181,1345.5,-12.2
2021,3,2021-08-08,S08000029,All ages,Female,588,634,-7.3
2021,3,2021-08-08,S08000029,All ages,Male,579,689,-16
2021,3,2021-08-08,S08000030,Under 5,All,115,104.5,10
2021,3,2021-08-08,S08000030,5 - 14,All,132,115,14.8
2021,3,2021-08-08,S08000030,15 - 44,All,601,609.5,-1.4
2021,3,2021-08-08,S08000030,45 - 64,All,317,336.5,-5.8
2021,3,2021-08-08,S08000030,65 - 74,All,146,141.5,3.2
2021,3,2021-08-08,S08000030,75 - 84,All,118,131.5,-10.3
2021,3,2021-08-08,S08000030,85 and over,All,69,72.5,-4.8
2021,3,2021-08-08,S08000030,All ages,All,1504,1538,-2.2
2021,3,2021-08-08,S08000030,All ages,Female,680,720,-5.6
2021,3,2021-08-08,S08000030,All ages,Male,818,791,3.4
2021,3,2021-08-08,S08000031,Under 5,All,697,665,4.8
2021,3,2021-08-08,S08000031,5 - 14,All,511,577.5,-11.5
2021,3,2021-08-08,S08000031,15 - 44,All,2434,2608,-6.7
2021,3,2021-08-08,S08000031,45 - 64,All,1432,1623,-11.8
2021,3,2021-08-08,S08000031,65 - 74,All,575,604,-4.8
2021,3,2021-08-08,S08000031,75 - 84,All,499,496,0.6
2021,3,2021-08-08,S08000031,85 and over,All,281,298,-5.7
2021,3,2021-08-08,S08000031,All ages,All,6475,6963.5,-7
2021,3,2021-08-08,S08000031,All ages,Female,3185,3375.5,-5.6
2021,3,2021-08-08,S08000031,All ages,Male,3244,3496,-7.2
2021,3,2021-08-08,S08000032,Under 5,All,229,197,16.2
2021,3,2021-08-08,S08000032,5 - 14,All,216,265,-18.5
2021,3,2021-08-08,S08000032,15 - 44,All,1508,1469,2.7
2021,3,2021-08-08,S08000032,45 - 64,All,1004,1059,-5.2
2021,3,2021-08-08,S08000032,65 - 74,All,417,440,-5.2
2021,3,2021-08-08,S08000032,75 - 84,All,389,411.5,-5.5
2021,3,2021-08-08,S08000032,85 and over,All,198,195.5,1.3
2021,3,2021-08-08,S08000032,All ages,All,4000,4091.5,-2.2
2021,3,2021-08-08,S08000032,All ages,Female,1996,2055,-2.9
2021,3,2021-08-08,S08000032,All ages,Male,1965,1982,-0.9
2021,3,2021-08-08,S92000003,Under 5,All,2204,2091,5.4
2021,3,2021-08-08,S92000003,5 - 14,All,1960,2230.5,-12.1
2021,3,2021-08-08,S92000003,15 - 44,All,9278,9874,-6
2021,3,2021-08-08,S92000003,45 - 64,All,5589,6198.5,-9.8
2021,3,2021-08-08,S92000003,65 - 74,All,2456,2567.5,-4.3
2021,3,2021-08-08,S92000003,75 - 84,All,2244,2248.5,-0.2
2021,3,2021-08-08,S92000003,85 and over,All,1222,1248,-2.1
2021,3,2021-08-08,S92000003,All ages,All,25604,27332,-6.3
2021,3,2021-08-08,S92000003,All ages,Female,12162,13058.5,-6.9
2021,3,2021-08-08,S92000003,All ages,Male,12791,13399.5,-4.5
2021,3,2021-08-15,S08000015,Under 5,All,195,165.5,17.8
2021,3,2021-08-15,S08000015,5 - 14,All,173,207.5,-16.6
2021,3,2021-08-15,S08000015,15 - 44,All,639,747.5,-14.5
2021,3,2021-08-15,S08000015,45 - 64,All,446,504.5,-11.6
2021,3,2021-08-15,S08000015,65 - 74,All,182,222,-18
2021,3,2021-08-15,S08000015,75 - 84,All,178,183,-2.7
2021,3,2021-08-15,S08000015,85 and over,All,86,87.5,-1.7
2021,3,2021-08-15,S08000015,All ages,All,1901,2126.5,-10.6
2021,3,2021-08-15,S08000015,All ages,Female,889,1051,-15.4
2021,3,2021-08-15,S08000015,All ages,Male,1010,1066.5,-5.3
2021,3,2021-08-15,S08000016,Under 5,All,24,27.5,-12.7
2021,3,2021-08-15,S08000016,5 - 14,All,39,38.5,1.3
2021,3,2021-08-15,S08000016,15 - 44,All,177,207.5,-14.7
2021,3,2021-08-15,S08000016,45 - 64,All,141,156.5,-9.9
2021,3,2021-08-15,S08000016,65 - 74,All,87,92,-5.4
2021,3,2021-08-15,S08000016,75 - 84,All,51,78,-34.6
2021,3,2021-08-15,S08000016,85 and over,All,52,50,4
2021,3,2021-08-15,S08000016,All ages,All,592,659,-10.2
2021,3,2021-08-15,S08000016,All ages,Female,242,316,-23.4
2021,3,2021-08-15,S08000016,All ages,Male,329,334,-1.5
2021,3,2021-08-15,S08000017,Under 5,All,57,64,-10.9
2021,3,2021-08-15,S08000017,5 - 14,All,61,89.5,-31.8
2021,3,2021-08-15,S08000017,15 - 44,All,288,360,-20
2021,3,2021-08-15,S08000017,45 - 64,All,208,236.5,-12.1
2021,3,2021-08-15,S08000017,65 - 74,All,86,106.5,-19.2
2021,3,2021-08-15,S08000017,75 - 84,All,96,102,-5.9
2021,3,2021-08-15,S08000017,85 and over,All,51,42.5,20
2021,3,2021-08-15,S08000017,All ages,All,865,1001,-13.6
2021,3,2021-08-15,S08000017,All ages,Female,391,509,-23.2
2021,3,2021-08-15,S08000017,All ages,Male,456,492,-7.3
2021,3,2021-08-15,S08000019,Under 5,All,84,83.5,0.6
2021,3,2021-08-15,S08000019,5 - 14,All,91,101,-9.9
2021,3,2021-08-15,S08000019,15 - 44,All,433,505,-14.3
2021,3,2021-08-15,S08000019,45 - 64,All,253,312.5,-19
2021,3,2021-08-15,S08000019,65 - 74,All,112,126,-11.1
2021,3,2021-08-15,S08000019,75 - 84,All,116,107.5,7.9
2021,3,2021-08-15,S08000019,85 and over,All,77,50,54
2021,3,2021-08-15,S08000019,All ages,All,1167,1290.5,-9.6
2021,3,2021-08-15,S08000019,All ages,Female,573,594,-3.5
2021,3,2021-08-15,S08000019,All ages,Male,593,691.5,-14.2
2021,3,2021-08-15,S08000020,Under 5,All,134,144.5,-7.3
2021,3,2021-08-15,S08000020,5 - 14,All,171,188,-9
2021,3,2021-08-15,S08000020,15 - 44,All,643,700.5,-8.2
2021,3,2021-08-15,S08000020,45 - 64,All,359,401,-10.5
2021,3,2021-08-15,S08000020,65 - 74,All,187,169,10.7
2021,3,2021-08-15,S08000020,75 - 84,All,149,158.5,-6
2021,3,2021-08-15,S08000020,85 and over,All,113,96.5,17.1
2021,3,2021-08-15,S08000020,All ages,All,1823,1947.5,-6.4
2021,3,2021-08-15,S08000020,All ages,Female,859,910.5,-5.7
2021,3,2021-08-15,S08000020,All ages,Male,897,947.5,-5.3
2021,3,2021-08-15,S08000022,Under 5,All,76,67,13.4
2021,3,2021-08-15,S08000022,5 - 14,All,78,110,-29.1
2021,3,2021-08-15,S08000022,15 - 44,All,373,446,-16.4
2021,3,2021-08-15,S08000022,45 - 64,All,276,269.5,2.4
2021,3,2021-08-15,S08000022,65 - 74,All,122,114,7
2021,3,2021-08-15,S08000022,75 - 84,All,104,110,-5.5
2021,3,2021-08-15,S08000022,85 and over,All,56,52,7.7
2021,3,2021-08-15,S08000022,All ages,All,1271,1378,-7.8
2021,3,2021-08-15,S08000022,All ages,Female,500,545.5,-8.3
2021,3,2021-08-15,S08000022,All ages,Male,585,623,-6.1
2021,3,2021-08-15,S08000024,Under 5,All,610,454,34.4
2021,3,2021-08-15,S08000024,5 - 14,All,481,441,9.1
2021,3,2021-08-15,S08000024,15 - 44,All,1546,1529,1.1
2021,3,2021-08-15,S08000024,45 - 64,All,885,869,1.8
2021,3,2021-08-15,S08000024,65 - 74,All,367,342.5,7.2
2021,3,2021-08-15,S08000024,75 - 84,All,293,301,-2.7
2021,3,2021-08-15,S08000024,85 and over,All,208,172,20.9
2021,3,2021-08-15,S08000024,All ages,All,4577,4472.5,2.3
2021,3,2021-08-15,S08000024,All ages,Female,2144,2062,4
2021,3,2021-08-15,S08000024,All ages,Male,2246,2046.5,9.7
2021,3,2021-08-15,S08000025,Under 5,All,7,4.5,55.6
2021,3,2021-08-15,S08000025,5 - 14,All,10,12,-16.7
2021,3,2021-08-15,S08000025,15 - 44,All,32,44.5,-28.1
2021,3,2021-08-15,S08000025,45 - 64,All,31,34,-8.8
2021,3,2021-08-15,S08000025,65 - 74,All,17,13,30.8
2021,3,2021-08-15,S08000025,75 - 84,All,10,18.5,-45.9
2021,3,2021-08-15,S08000025,85 and over,All,6,9,-33.3
2021,3,2021-08-15,S08000025,All ages,All,118,157.5,-25.1
2021,3,2021-08-15,S08000025,All ages,Female,54,60.5,-10.7
2021,3,2021-08-15,S08000025,All ages,Male,59,75,-21.3
2021,3,2021-08-15,S08000026,Under 5,All,10,9,11.1
2021,3,2021-08-15,S08000026,5 - 14,All,7,11,-36.4
2021,3,2021-08-15,S08000026,15 - 44,All,49,51.5,-4.9
2021,3,2021-08-15,S08000026,45 - 64,All,26,35.5,-26.8
2021,3,2021-08-15,S08000026,65 - 74,All,16,13,23.1
2021,3,2021-08-15,S08000026,75 - 84,All,20,21,-4.8
2021,3,2021-08-15,S08000026,85 and over,All,6,7,-14.3
2021,3,2021-08-15,S08000026,All ages,All,139,160,-13.1
2021,3,2021-08-15,S08000026,All ages,Female,67,65,3.1
2021,3,2021-08-15,S08000026,All ages,Male,67,83,-19.3
2021,3,2021-08-15,S08000028,Under 5,All,6,10.5,-42.9
2021,3,2021-08-15,S08000028,5 - 14,All,8,9,-11.1
2021,3,2021-08-15,S08000028,15 - 44,All,24,42.5,-43.5
2021,3,2021-08-15,S08000028,45 - 64,All,17,35,-51.4
2021,3,2021-08-15,S08000028,65 - 74,All,13,18.5,-29.7
2021,3,2021-08-15,S08000028,75 - 84,All,11,17,-35.3
2021,3,2021-08-15,S08000028,85 and over,All,7,4.5,55.6
2021,3,2021-08-15,S08000028,All ages,All,102,147,-30.6
2021,3,2021-08-15,S08000028,All ages,Female,42,64,-34.4
2021,3,2021-08-15,S08000028,All ages,Male,44,73,-39.7
2021,3,2021-08-15,S08000029,Under 5,All,81,84,-3.6
2021,3,2021-08-15,S08000029,5 - 14,All,82,115.5,-29
2021,3,2021-08-15,S08000029,15 - 44,All,466,486,-4.1
2021,3,2021-08-15,S08000029,45 - 64,All,262,299.5,-12.5
2021,3,2021-08-15,S08000029,65 - 74,All,129,146.5,-11.9
2021,3,2021-08-15,S08000029,75 - 84,All,129,100,29
2021,3,2021-08-15,S08000029,85 and over,All,65,71.5,-9.1
2021,3,2021-08-15,S08000029,All ages,All,1226,1325.5,-7.5
2021,3,2021-08-15,S08000029,All ages,Female,608,656,-7.3
2021,3,2021-08-15,S08000029,All ages,Male,606,647,-6.3
2021,3,2021-08-15,S08000030,Under 5,All,89,92.5,-3.8
2021,3,2021-08-15,S08000030,5 - 14,All,115,124,-7.3
2021,3,2021-08-15,S08000030,15 - 44,All,551,629,-12.4
2021,3,2021-08-15,S08000030,45 - 64,All,319,336,-5.1
2021,3,2021-08-15,S08000030,65 - 74,All,147,133,10.5
2021,3,2021-08-15,S08000030,75 - 84,All,127,117.5,8.1
2021,3,2021-08-15,S08000030,85 and over,All,73,73,0
2021,3,2021-08-15,S08000030,All ages,All,1421,1505,-5.6
2021,3,2021-08-15,S08000030,All ages,Female,676,687.5,-1.7
2021,3,2021-08-15,S08000030,All ages,Male,745,817.5,-8.9
2021,3,2021-08-15,S08000031,Under 5,All,733,654,12.1
2021,3,2021-08-15,S08000031,5 - 14,All,493,556,-11.3
2021,3,2021-08-15,S08000031,15 - 44,All,2329,2635.5,-11.6
2021,3,2021-08-15,S08000031,45 - 64,All,1359,1564.5,-13.1
2021,3,2021-08-15,S08000031,65 - 74,All,567,599,-5.3
2021,3,2021-08-15,S08000031,75 - 84,All,498,511.5,-2.6
2021,3,2021-08-15,S08000031,85 and over,All,291,297,-2
2021,3,2021-08-15,S08000031,All ages,All,6297,6835.5,-7.9
2021,3,2021-08-15,S08000031,All ages,Female,3096,3385.5,-8.6
2021,3,2021-08-15,S08000031,All ages,Male,3174,3432,-7.5
2021,3,2021-08-15,S08000032,Under 5,All,257,192,33.9
2021,3,2021-08-15,S08000032,5 - 14,All,243,283,-14.1
2021,3,2021-08-15,S08000032,15 - 44,All,1387,1474,-5.9
2021,3,2021-08-15,S08000032,45 - 64,All,1022,1028,-0.6
2021,3,2021-08-15,S08000032,65 - 74,All,463,385.5,20.1
2021,3,2021-08-15,S08000032,75 - 84,All,359,380,-5.5
2021,3,2021-08-15,S08000032,85 and over,All,211,183,15.3
2021,3,2021-08-15,S08000032,All ages,All,3977,3981,-0.1
2021,3,2021-08-15,S08000032,All ages,Female,2008,1913,5
2021,3,2021-08-15,S08000032,All ages,Male,1934,2012.5,-3.9
2021,3,2021-08-15,S92000003,Under 5,All,2363,2052.5,15.1
2021,3,2021-08-15,S92000003,5 - 14,All,2052,2286,-10.2
