year,quarter,week_ending,hb,simd_quintile,admission_type,number_admissions,average20182019,percent_variation
2021,3,2021-08-15,S08000015,1,All,331,389,-14.9
2021,3,2021-08-15,S08000015,2,All,259,263,-1.5
2021,3,2021-08-15,S08000015,3,All,184,175,5.1
2021,3,2021-08-15,S08000015,4,All,128,137,-6.6
2021,3,2021-08-15,S08000015,5,All,112,104,7.7
2021,3,2021-08-15,S08000016,1,All,17,21.5,-20.9
2021,3,2021-08-15,S08000016,2,All,42,62.5,-32.8
2021,3,2021-08-15,S08000016,3,All,82,102,-19.6
2021,3,2021-08-15,S08000016,4,All,45,57,-21.1
2021,3,2021-08-15,S08000016,5,All,16,16,0
2021,3,2021-08-15,S08000017,1,All,50,38,31.6
2021,3,2021-08-15,S08000017,2,All,90,122,-26.2
2021,3,2021-08-15,S08000017,3,All,118,146,-19.2
2021,3,2021-08-15,S08000017,4,All,63,56.5,11.5
2021,3,2021-08-15,S08000017,5,All,20,23,-13
2021,3,2021-08-15,S08000019,1,All,150,248,-39.5
2021,3,2021-08-15,S08000019,2,All,174,231.5,-24.8
2021,3,2021-08-15,S08000019,3,All,149,206.5,-27.8
2021,3,2021-08-15,S08000019,4,All,113,173.5,-34.9
2021,3,2021-08-15,S08000019,5,All,118,159,-25.8
2021,3,2021-08-15,S08000020,1,All,90,93,-3.2
2021,3,2021-08-15,S08000020,2,All,218,252,-13.5
2021,3,2021-08-15,S08000020,3,All,268,288.5,-7.1
2021,3,2021-08-15,S08000020,4,All,344,351.5,-2.1
2021,3,2021-08-15,S08000020,5,All,257,285,-9.8
2021,3,2021-08-15,S08000022,1,All,61,99,-38.4
2021,3,2021-08-15,S08000022,2,All,148,139.5,6.1
2021,3,2021-08-15,S08000022,3,All,251,269,-6.7
2021,3,2021-08-15,S08000022,4,All,183,183.5,-0.3
2021,3,2021-08-15,S08000022,5,All,41,49,-16.3
2021,3,2021-08-15,S08000024,1,All,316,364.5,-13.3
2021,3,2021-08-15,S08000024,2,All,547,548.5,-0.3
2021,3,2021-08-15,S08000024,3,All,384,373,2.9
2021,3,2021-08-15,S08000024,4,All,368,372,-1.1
2021,3,2021-08-15,S08000024,5,All,525,492.5,6.6
2021,3,2021-08-15,S08000025,2,All,11,11,0
2021,3,2021-08-15,S08000025,3,All,10,8,25
2021,3,2021-08-15,S08000025,4,All,20,24,-16.7
2021,3,2021-08-15,S08000026,3,All,18,14.5,24.1
2021,3,2021-08-15,S08000026,4,All,20,15,33.3
2021,3,2021-08-15,S08000028,2,All,8,12,-33.3
2021,3,2021-08-15,S08000028,3,All,53,60,-11.7
2021,3,2021-08-15,S08000029,1,All,220,249,-11.6
2021,3,2021-08-15,S08000029,2,All,203,224.5,-9.6
2021,3,2021-08-15,S08000029,3,All,191,176.5,8.2
2021,3,2021-08-15,S08000029,4,All,151,148.5,1.7
2021,3,2021-08-15,S08000029,5,All,113,110,2.7
2021,3,2021-08-15,S08000030,1,All,242,231.5,4.5
2021,3,2021-08-15,S08000030,2,All,238,245.5,-3.1
2021,3,2021-08-15,S08000030,3,All,203,233.5,-13.1
2021,3,2021-08-15,S08000030,4,All,257,269,-4.5
2021,3,2021-08-15,S08000030,5,All,202,170.5,18.5
2021,3,2021-08-15,S08000031,1,All,1392,1555.5,-10.5
2021,3,2021-08-15,S08000031,2,All,725,752.5,-3.7
2021,3,2021-08-15,S08000031,3,All,501,556,-9.9
2021,3,2021-08-15,S08000031,4,All,434,472.5,-8.1
2021,3,2021-08-15,S08000031,5,All,526,553,-4.9
2021,3,2021-08-15,S08000032,1,All,537,543.5,-1.2
2021,3,2021-08-15,S08000032,2,All,417,453,-7.9
2021,3,2021-08-15,S08000032,3,All,276,285,-3.2
2021,3,2021-08-15,S08000032,4,All,196,217.5,-9.9
2021,3,2021-08-15,S08000032,5,All,146,138,5.8
2021,3,2021-08-15,S92000003,1,All,3407,3833.5,-11.1
2021,3,2021-08-15,S92000003,2,All,3083,3320.5,-7.2
2021,3,2021-08-15,S92000003,3,All,2688,2893.5,-7.1
2021,3,2021-08-15,S92000003,4,All,2322,2478.5,-6.3
2021,3,2021-08-15,S92000003,5,All,2076,2101.5,-1.2
2021,3,2021-08-22,S08000015,1,All,391,417.5,-6.3
2021,3,2021-08-22,S08000015,2,All,260,259.5,0.2
2021,3,2021-08-22,S08000015,3,All,186,166.5,11.7
2021,3,2021-08-22,S08000015,4,All,130,136.5,-4.8
2021,3,2021-08-22,S08000015,5,All,94,100,-6
2021,3,2021-08-22,S08000016,1,All,11,21,-47.6
2021,3,2021-08-22,S08000016,2,All,49,43,14
2021,3,2021-08-22,S08000016,3,All,88,95,-7.4
2021,3,2021-08-22,S08000016,4,All,65,62.5,4
2021,3,2021-08-22,S08000016,5,All,16,17.5,-8.6
2021,3,2021-08-22,S08000017,1,All,56,38,47.4
2021,3,2021-08-22,S08000017,2,All,113,118.5,-4.6
2021,3,2021-08-22,S08000017,3,All,121,142.5,-15.1
2021,3,2021-08-22,S08000017,4,All,58,61,-4.9
2021,3,2021-08-22,S08000017,5,All,30,27.5,9.1
2021,3,2021-08-22,S08000019,1,All,169,252.5,-33.1
2021,3,2021-08-22,S08000019,2,All,175,260.5,-32.8
2021,3,2021-08-22,S08000019,3,All,182,264.5,-31.2
2021,3,2021-08-22,S08000019,4,All,122,192.5,-36.6
2021,3,2021-08-22,S08000019,5,All,105,144,-27.1
2021,3,2021-08-22,S08000020,1,All,94,118.5,-20.7
2021,3,2021-08-22,S08000020,2,All,246,275,-10.5
2021,3,2021-08-22,S08000020,3,All,229,277.5,-17.5
2021,3,2021-08-22,S08000020,4,All,329,362,-9.1
2021,3,2021-08-22,S08000020,5,All,302,285.5,5.8
2021,3,2021-08-22,S08000022,1,All,83,94.5,-12.2
2021,3,2021-08-22,S08000022,2,All,122,149.5,-18.4
2021,3,2021-08-22,S08000022,3,All,238,278,-14.4
2021,3,2021-08-22,S08000022,4,All,188,200.5,-6.2
2021,3,2021-08-22,S08000022,5,All,46,47.5,-3.2
2021,3,2021-08-22,S08000024,1,All,332,372,-10.8
2021,3,2021-08-22,S08000024,2,All,537,556.5,-3.5
2021,3,2021-08-22,S08000024,3,All,389,406.5,-4.3
2021,3,2021-08-22,S08000024,4,All,388,378,2.6
2021,3,2021-08-22,S08000024,5,All,499,487.5,2.4
2021,3,2021-08-22,S08000025,3,All,8,7,14.3
2021,3,2021-08-22,S08000025,4,All,27,18.5,45.9
2021,3,2021-08-22,S08000026,3,All,23,18,27.8
2021,3,2021-08-22,S08000026,4,All,15,17,-11.8
2021,3,2021-08-22,S08000028,2,All,5,14.5,-65.5
2021,3,2021-08-22,S08000028,3,All,75,63.5,18.1
2021,3,2021-08-22,S08000029,1,All,244,221,10.4
2021,3,2021-08-22,S08000029,2,All,235,217.5,8
2021,3,2021-08-22,S08000029,3,All,155,181.5,-14.6
2021,3,2021-08-22,S08000029,4,All,159,149.5,6.4
2021,3,2021-08-22,S08000029,5,All,134,119,12.6
2021,3,2021-08-22,S08000030,1,All,220,258,-14.7
2021,3,2021-08-22,S08000030,2,All,208,228.5,-9
2021,3,2021-08-22,S08000030,3,All,258,237,8.9
2021,3,2021-08-22,S08000030,4,All,259,302.5,-14.4
2021,3,2021-08-22,S08000030,5,All,190,187.5,1.3
2021,3,2021-08-22,S08000031,1,All,1480,1570.5,-5.8
2021,3,2021-08-22,S08000031,2,All,778,758,2.6
2021,3,2021-08-22,S08000031,3,All,533,561.5,-5.1
2021,3,2021-08-22,S08000031,4,All,487,515.5,-5.5
2021,3,2021-08-22,S08000031,5,All,529,569,-7
2021,3,2021-08-22,S08000032,1,All,536,577,-7.1
2021,3,2021-08-22,S08000032,2,All,451,480,-6
2021,3,2021-08-22,S08000032,3,All,244,284.5,-14.2
2021,3,2021-08-22,S08000032,4,All,232,220,5.5
2021,3,2021-08-22,S08000032,5,All,139,148.5,-6.4
2021,3,2021-08-22,S92000003,1,All,3616,3940.5,-8.2
2021,3,2021-08-22,S92000003,2,All,3186,3371,-5.5
2021,3,2021-08-22,S92000003,3,All,2729,2983.5,-8.5
2021,3,2021-08-22,S92000003,4,All,2461,2616.5,-5.9
2021,3,2021-08-22,S92000003,5,All,2085,2133.5,-2.3
2021,3,2021-08-29,S08000015,1,All,366,396,-7.6
2021,3,2021-08-29,S08000015,2,All,267,267,0
2021,3,2021-08-29,S08000015,3,All,200,168,19
2021,3,2021-08-29,S08000015,4,All,156,145.5,7.2
2021,3,2021-08-29,S08000015,5,All,98,87,12.6
2021,3,2021-08-29,S08000016,1,All,19,20.5,-7.3
2021,3,2021-08-29,S08000016,2,All,38,47.5,-20
2021,3,2021-08-29,S08000016,3,All,89,100,-11
2021,3,2021-08-29,S08000016,4,All,52,67.5,-23
2021,3,2021-08-29,S08000016,5,All,15,20,-25
2021,3,2021-08-29,S08000017,1,All,60,52,15.4
2021,3,2021-08-29,S08000017,2,All,113,114.5,-1.3
2021,3,2021-08-29,S08000017,3,All,136,141.5,-3.9
2021,3,2021-08-29,S08000017,4,All,47,49.5,-5.1
2021,3,2021-08-29,S08000017,5,All,26,28,-7.1
2021,3,2021-08-29,S08000019,1,All,171,255,-32.9
2021,3,2021-08-29,S08000019,2,All,166,258.5,-35.8
2021,3,2021-08-29,S08000019,3,All,144,212.5,-32.2
2021,3,2021-08-29,S08000019,4,All,122,177.5,-31.3
2021,3,2021-08-29,S08000019,5,All,95,161.5,-41.2
2021,3,2021-08-29,S08000020,1,All,115,104.5,10
2021,3,2021-08-29,S08000020,2,All,229,267,-14.2
2021,3,2021-08-29,S08000020,3,All,249,298,-16.4
2021,3,2021-08-29,S08000020,4,All,324,378.5,-14.4
2021,3,2021-08-29,S08000020,5,All,274,281,-2.5
2021,3,2021-08-29,S08000022,1,All,95,108,-12
2021,3,2021-08-29,S08000022,2,All,137,150,-8.7
2021,3,2021-08-29,S08000022,3,All,269,271.5,-0.9
2021,3,2021-08-29,S08000022,4,All,193,216,-10.6
2021,3,2021-08-29,S08000022,5,All,32,47,-31.9
2021,3,2021-08-29,S08000024,1,All,353,365.5,-3.4
2021,3,2021-08-29,S08000024,2,All,541,580,-6.7
2021,3,2021-08-29,S08000024,3,All,382,379,0.8
2021,3,2021-08-29,S08000024,4,All,367,393,-6.6
2021,3,2021-08-29,S08000024,5,All,522,498.5,4.7
2021,3,2021-08-29,S08000025,2,All,10,8,25
2021,3,2021-08-29,S08000025,3,All,7,7,0
2021,3,2021-08-29,S08000025,4,All,19,21,-9.5
2021,3,2021-08-29,S08000026,3,All,12,16.5,-27.3
2021,3,2021-08-29,S08000026,4,All,20,24,-16.7
2021,3,2021-08-29,S08000028,2,All,17,10.5,61.9
2021,3,2021-08-29,S08000028,3,All,50,64,-21.9
2021,3,2021-08-29,S08000029,1,All,256,266,-3.8
2021,3,2021-08-29,S08000029,2,All,225,229.5,-2
2021,3,2021-08-29,S08000029,3,All,156,182,-14.3
2021,3,2021-08-29,S08000029,4,All,154,153,0.7
2021,3,2021-08-29,S08000029,5,All,101,120,-15.8
2021,3,2021-08-29,S08000030,1,All,264,261,1.1
2021,3,2021-08-29,S08000030,2,All,218,255,-14.5
2021,3,2021-08-29,S08000030,3,All,253,251.5,0.6
2021,3,2021-08-29,S08000030,4,All,275,271.5,1.3
2021,3,2021-08-29,S08000030,5,All,172,199.5,-13.8
2021,3,2021-08-29,S08000031,1,All,1405,1637.5,-14.2
2021,3,2021-08-29,S08000031,2,All,665,781.5,-14.9
2021,3,2021-08-29,S08000031,3,All,502,575.5,-12.8
2021,3,2021-08-29,S08000031,4,All,481,508,-5.3
2021,3,2021-08-29,S08000031,5,All,541,596.5,-9.3
2021,3,2021-08-29,S08000032,1,All,514,613,-16.2
2021,3,2021-08-29,S08000032,2,All,422,489,-13.7
2021,3,2021-08-29,S08000032,3,All,245,318.5,-23.1
2021,3,2021-08-29,S08000032,4,All,171,229,-25.3
2021,3,2021-08-29,S08000032,5,All,139,156.5,-11.2
2021,3,2021-08-29,S92000003,1,All,3618,4079.5,-11.3
2021,3,2021-08-29,S92000003,2,All,3049,3461,-11.9
2021,3,2021-08-29,S92000003,3,All,2694,2985.5,-9.8
2021,3,2021-08-29,S92000003,4,All,2382,2634,-9.6
2021,3,2021-08-29,S92000003,5,All,2016,2195.5,-8.2
2021,3,2021-09-05,S08000015,1,All,385,422.5,-8.9
2021,3,2021-09-05,S08000015,2,All,264,284.5,-7.2
2021,3,2021-09-05,S08000015,3,All,164,187,-12.3
2021,3,2021-09-05,S08000015,4,All,136,143,-4.9
2021,3,2021-09-05,S08000015,5,All,110,93.5,17.6
2021,3,2021-09-05,S08000016,1,All,16,21,-23.8
2021,3,2021-09-05,S08000016,2,All,32,49.5,-35.4
2021,3,2021-09-05,S08000016,3,All,85,111,-23.4
2021,3,2021-09-05,S08000016,4,All,56,59.5,-5.9
2021,3,2021-09-05,S08000016,5,All,10,21.5,-53.5
2021,3,2021-09-05,S08000017,1,All,44,42.5,3.5
2021,3,2021-09-05,S08000017,2,All,102,107,-4.7
2021,3,2021-09-05,S08000017,3,All,143,131,9.2
2021,3,2021-09-05,S08000017,4,All,57,53.5,6.5
2021,3,2021-09-05,S08000017,5,All,24,30,-20
2021,3,2021-09-05,S08000019,1,All,142,232.5,-38.9
2021,3,2021-09-05,S08000019,2,All,170,269,-36.8
2021,3,2021-09-05,S08000019,3,All,169,230.5,-26.7
2021,3,2021-09-05,S08000019,4,All,130,191.5,-32.1
2021,3,2021-09-05,S08000019,5,All,114,150,-24
2021,3,2021-09-05,S08000020,1,All,95,98,-3.1
2021,3,2021-09-05,S08000020,2,All,218,253,-13.8
2021,3,2021-09-05,S08000020,3,All,251,292.5,-14.2
2021,3,2021-09-05,S08000020,4,All,374,383.5,-2.5
2021,3,2021-09-05,S08000020,5,All,286,318.5,-10.2
2021,3,2021-09-05,S08000022,1,All,94,101,-6.9
2021,3,2021-09-05,S08000022,2,All,119,156,-23.7
2021,3,2021-09-05,S08000022,3,All,249,273,-8.8
2021,3,2021-09-05,S08000022,4,All,207,216,-4.2
2021,3,2021-09-05,S08000022,5,All,46,50,-8
2021,3,2021-09-05,S08000024,1,All,357,354,0.8
2021,3,2021-09-05,S08000024,2,All,571,601,-5
2021,3,2021-09-05,S08000024,3,All,391,401,-2.5
2021,3,2021-09-05,S08000024,4,All,432,354,22
2021,3,2021-09-05,S08000024,5,All,506,520,-2.7
2021,3,2021-09-05,S08000025,2,All,11,10.5,4.8
2021,3,2021-09-05,S08000025,3,All,6,3.5,71.4
2021,3,2021-09-05,S08000025,4,All,17,19.5,-12.8
2021,3,2021-09-05,S08000026,3,All,14,15.5,-9.7
2021,3,2021-09-05,S08000026,4,All,14,23.5,-40.4
2021,3,2021-09-05,S08000028,2,All,15,18,-16.7
2021,3,2021-09-05,S08000028,3,All,51,59,-13.6
2021,3,2021-09-05,S08000029,1,All,275,271.5,1.3
2021,3,2021-09-05,S08000029,2,All,229,231,-0.9
2021,3,2021-09-05,S08000029,3,All,169,180,-6.1
2021,3,2021-09-05,S08000029,4,All,152,152,0
2021,3,2021-09-05,S08000029,5,All,115,112,2.7
2021,3,2021-09-05,S08000030,1,All,256,276,-7.2
2021,3,2021-09-05,S08000030,2,All,229,260,-11.9
2021,3,2021-09-05,S08000030,3,All,215,257,-16.3
2021,3,2021-09-05,S08000030,4,All,303,306,-1
2021,3,2021-09-05,S08000030,5,All,181,216,-16.2
2021,3,2021-09-05,S08000031,1,All,1430,1630.5,-12.3
2021,3,2021-09-05,S08000031,2,All,683,853,-19.9
2021,3,2021-09-05,S08000031,3,All,440,588.5,-25.2
2021,3,2021-09-05,S08000031,4,All,445,522.5,-14.8
2021,3,2021-09-05,S08000031,5,All,493,554.5,-11.1
2021,3,2021-09-05,S08000032,1,All,481,590,-18.5
2021,3,2021-09-05,S08000032,2,All,410,466,-12
2021,3,2021-09-05,S08000032,3,All,259,277.5,-6.7
2021,3,2021-09-05,S08000032,4,All,192,226,-15
2021,3,2021-09-05,S08000032,5,All,124,155,-20
2021,3,2021-09-05,S92000003,1,All,3575,4040,-11.5
2021,3,2021-09-05,S92000003,2,All,3056,3562.5,-14.2
2021,3,2021-09-05,S92000003,3,All,2606,3007,-13.3
2021,3,2021-09-05,S92000003,4,All,2516,2651.5,-5.1
2021,3,2021-09-05,S92000003,5,All,2009,2221.5,-9.6
2021,3,2021-09-12,S08000015,1,All,388,416,-6.7
2021,3,2021-09-12,S08000015,2,All,247,270.5,-8.7
2021,3,2021-09-12,S08000015,3,All,176,190.5,-7.6
2021,3,2021-09-12,S08000015,4,All,120,144,-16.7
2021,3,2021-09-12,S08000015,5,All,107,119,-10.1
2021,3,2021-09-12,S08000016,1,All,18,26.5,-32.1
2021,3,2021-09-12,S08000016,2,All,32,61.5,-48
2021,3,2021-09-12,S08000016,3,All,99,103.5,-4.3
2021,3,2021-09-12,S08000016,4,All,58,62,-6.5
2021,3,2021-09-12,S08000016,5,All,18,14,28.6
2021,3,2021-09-12,S08000017,1,All,44,53,-17
2021,3,2021-09-12,S08000017,2,All,106,123,-13.8
2021,3,2021-09-12,S08000017,3,All,138,160,-13.8
2021,3,2021-09-12,S08000017,4,All,62,57.5,7.8
2021,3,2021-09-12,S08000017,5,All,30,24.5,22.4
2021,3,2021-09-12,S08000019,1,All,175,233.5,-25.1
2021,3,2021-09-12,S08000019,2,All,152,269,-43.5
2021,3,2021-09-12,S08000019,3,All,151,218.5,-30.9
2021,3,2021-09-12,S08000019,4,All,123,175.5,-29.9
2021,3,2021-09-12,S08000019,5,All,116,165.5,-29.9
2021,3,2021-09-12,S08000020,1,All,97,110.5,-12.2
2021,3,2021-09-12,S08000020,2,All,230,261.5,-12
2021,3,2021-09-12,S08000020,3,All,281,280.5,0.2
2021,3,2021-09-12,S08000020,4,All,375,364,3
2021,3,2021-09-12,S08000020,5,All,317,306,3.6
2021,3,2021-09-12,S08000022,1,All,100,92,8.7
2021,3,2021-09-12,S08000022,2,All,151,161.5,-6.5
2021,3,2021-09-12,S08000022,3,All,251,291.5,-13.9
2021,3,2021-09-12,S08000022,4,All,174,192,-9.4
2021,3,2021-09-12,S08000022,5,All,38,48,-20.8
2021,3,2021-09-12,S08000024,1,All,332,371.5,-10.6
2021,3,2021-09-12,S08000024,2,All,543,558.5,-2.8
2021,3,2021-09-12,S08000024,3,All,389,405,-4
2021,3,2021-09-12,S08000024,4,All,395,384.5,2.7
2021,3,2021-09-12,S08000024,5,All,509,512.5,-0.7
2021,3,2021-09-12,S08000025,2,All,5,9.5,-47.4
2021,3,2021-09-12,S08000025,3,All,7,8,-12.5
2021,3,2021-09-12,S08000025,4,All,19,20.5,-7.3
2021,3,2021-09-12,S08000026,3,All,12,12,0
2021,3,2021-09-12,S08000026,4,All,12,17,-29.4
2021,3,2021-09-12,S08000028,2,All,16,11.5,39.1
2021,3,2021-09-12,S08000028,3,All,38,50.5,-24.8
2021,3,2021-09-12,S08000029,1,All,256,242.5,5.6
2021,3,2021-09-12,S08000029,2,All,241,228,5.7
2021,3,2021-09-12,S08000029,3,All,202,186,8.6
2021,3,2021-09-12,S08000029,4,All,144,131,9.9
2021,3,2021-09-12,S08000029,5,All,114,108,5.6
2021,3,2021-09-12,S08000030,1,All,295,269.5,9.5
2021,3,2021-09-12,S08000030,2,All,273,252,8.3
2021,3,2021-09-12,S08000030,3,All,260,250.5,3.8
2021,3,2021-09-12,S08000030,4,All,323,297.5,8.6
2021,3,2021-09-12,S08000030,5,All,195,195,0
2021,3,2021-09-12,S08000031,1,All,1429,1653.5,-13.6
2021,3,2021-09-12,S08000031,2,All,648,818.5,-20.8
2021,3,2021-09-12,S08000031,3,All,485,574.5,-15.6
2021,3,2021-09-12,S08000031,4,All,407,504.5,-19.3
2021,3,2021-09-12,S08000031,5,All,430,561,-23.4
2021,3,2021-09-12,S08000032,1,All,545,564,-3.4
2021,3,2021-09-12,S08000032,2,All,446,459.5,-2.9
2021,3,2021-09-12,S08000032,3,All,269,278.5,-3.4
2021,3,2021-09-12,S08000032,4,All,219,215.5,1.6
2021,3,2021-09-12,S08000032,5,All,156,147.5,5.8
2021,3,2021-09-12,S92000003,1,All,3680,4032.5,-8.7
2021,3,2021-09-12,S92000003,2,All,3093,3487.5,-11.3
2021,3,2021-09-12,S92000003,3,All,2758,3009.5,-8.4
2021,3,2021-09-12,S92000003,4,All,2432,2567.5,-5.3
2021,3,2021-09-12,S92000003,5,All,2030,2201.5,-7.8
2021,3,2021-09-19,S08000015,1,All,366,389,-5.9
2021,3,2021-09-19,S08000015,2,All,210,268.5,-21.8
2021,3,2021-09-19,S08000015,3,All,199,190,4.7
2021,3,2021-09-19,S08000015,4,All,122,130,-6.2
2021,3,2021-09-19,S08000015,5,All,104,111,-6.3
2021,3,2021-09-19,S08000016,1,All,24,28,-14.3
2021,3,2021-09-19,S08000016,2,All,35,49.5,-29.3
2021,3,2021-09-19,S08000016,3,All,71,104,-31.7
2021,3,2021-09-19,S08000016,4,All,45,65,-30.8
2021,3,2021-09-19,S08000016,5,All,12,11.5,4.3
2021,3,2021-09-19,S08000017,1,All,45,51.5,-12.6
2021,3,2021-09-19,S08000017,2,All,101,120,-15.8
2021,3,2021-09-19,S08000017,3,All,134,156.5,-14.4
2021,3,2021-09-19,S08000017,4,All,41,63,-34.9
2021,3,2021-09-19,S08000017,5,All,34,33,3
2021,3,2021-09-19,S08000019,1,All,167,245.5,-32
2021,3,2021-09-19,S08000019,2,All,172,247,-30.4
2021,3,2021-09-19,S08000019,3,All,173,214.5,-19.3
2021,3,2021-09-19,S08000019,4,All,132,184.5,-28.5
2021,3,2021-09-19,S08000019,5,All,125,155,-19.4
2021,3,2021-09-19,S08000020,1,All,114,106.5,7
2021,3,2021-09-19,S08000020,2,All,215,266.5,-19.3
2021,3,2021-09-19,S08000020,3,All,273,301,-9.3
2021,3,2021-09-19,S08000020,4,All,367,354.5,3.5
2021,3,2021-09-19,S08000020,5,All,297,303,-2
2021,3,2021-09-19,S08000022,1,All,82,100.5,-18.4
2021,3,2021-09-19,S08000022,2,All,129,170.5,-24.3
2021,3,2021-09-19,S08000022,3,All,245,268,-8.6
2021,3,2021-09-19,S08000022,4,All,187,188.5,-0.8
2021,3,2021-09-19,S08000022,5,All,35,42.5,-17.6
2021,3,2021-09-19,S08000024,1,All,343,386,-11.1
2021,3,2021-09-19,S08000024,2,All,542,564.5,-4
2021,3,2021-09-19,S08000024,3,All,347,380,-8.7
2021,3,2021-09-19,S08000024,4,All,346,367.5,-5.9
2021,3,2021-09-19,S08000024,5,All,510,512,-0.4
2021,3,2021-09-19,S08000025,3,All,8,10,-20
2021,3,2021-09-19,S08000025,4,All,26,20.5,26.8
2021,3,2021-09-19,S08000026,3,All,15,12,25
2021,3,2021-09-19,S08000026,4,All,19,20,-5
2021,3,2021-09-19,S08000028,2,All,6,17,-64.7
2021,3,2021-09-19,S08000028,3,All,33,59.5,-44.5
2021,3,2021-09-19,S08000029,1,All,249,280,-11.1
2021,3,2021-09-19,S08000029,2,All,216,230,-6.1
2021,3,2021-09-19,S08000029,3,All,173,182,-4.9
2021,3,2021-09-19,S08000029,4,All,148,153,-3.3
2021,3,2021-09-19,S08000029,5,All,111,109.5,1.4
2021,3,2021-09-19,S08000030,1,All,252,274.5,-8.2
2021,3,2021-09-19,S08000030,2,All,242,236,2.5
2021,3,2021-09-19,S08000030,3,All,244,242.5,0.6
2021,3,2021-09-19,S08000030,4,All,319,297,7.4
2021,3,2021-09-19,S08000030,5,All,205,188,9
2021,3,2021-09-19,S08000031,1,All,1447,1644,-12
2021,3,2021-09-19,S08000031,2,All,707,819.5,-13.7
2021,3,2021-09-19,S08000031,3,All,461,567.5,-18.8
2021,3,2021-09-19,S08000031,4,All,402,532,-24.4
2021,3,2021-09-19,S08000031,5,All,459,562,-18.3
2021,3,2021-09-19,S08000032,1,All,514,593.5,-13.4
2021,3,2021-09-19,S08000032,2,All,446,485,-8
2021,3,2021-09-19,S08000032,3,All,249,265.5,-6.2
2021,3,2021-09-19,S08000032,4,All,200,208.5,-4.1
2021,3,2021-09-19,S08000032,5,All,135,146.5,-7.8
2021,3,2021-09-19,S92000003,1,All,3604,4100,-12.1
2021,3,2021-09-19,S92000003,2,All,3029,3483,-13
2021,3,2021-09-19,S92000003,3,All,2625,2953,-11.1
2021,3,2021-09-19,S92000003,4,All,2356,2584,-8.8
2021,3,2021-09-19,S92000003,5,All,2028,2174.5,-6.7
2021,3,2021-09-26,S08000015,1,All,371,411,-9.7
2021,3,2021-09-26,S08000015,2,All,223,256,-12.9
2021,3,2021-09-26,S08000015,3,All,169,182.5,-7.4
2021,3,2021-09-26,S08000015,4,All,121,139,-12.9
2021,3,2021-09-26,S08000015,5,All,78,95.5,-18.3
2021,3,2021-09-26,S08000016,1,All,16,24.5,-34.7
2021,3,2021-09-26,S08000016,2,All,22,60.5,-63.6
2021,3,2021-09-26,S08000016,3,All,78,115.5,-32.5
2021,3,2021-09-26,S08000016,4,All,58,75,-22.7
2021,3,2021-09-26,S08000016,5,All,17,16,6.2
2021,3,2021-09-26,S08000017,1,All,34,53.5,-36.4
2021,3,2021-09-26,S08000017,2,All,125,119,5
2021,3,2021-09-26,S08000017,3,All,149,154.5,-3.6
2021,3,2021-09-26,S08000017,4,All,54,63,-14.3
2021,3,2021-09-26,S08000017,5,All,32,38,-15.8
2021,3,2021-09-26,S08000019,1,All,177,226.5,-21.9
2021,3,2021-09-26,S08000019,2,All,195,266.5,-26.8
2021,3,2021-09-26,S08000019,3,All,146,229.5,-36.4
2021,3,2021-09-26,S08000019,4,All,136,205,-33.7
2021,3,2021-09-26,S08000019,5,All,119,165.5,-28.1
2021,3,2021-09-26,S08000020,1,All,117,103.5,13
2021,3,2021-09-26,S08000020,2,All,222,278.5,-20.3
2021,3,2021-09-26,S08000020,3,All,278,295.5,-5.9
2021,3,2021-09-26,S08000020,4,All,364,369,-1.4
2021,3,2021-09-26,S08000020,5,All,277,319.5,-13.3
2021,3,2021-09-26,S08000022,1,All,93,107,-13.1
2021,3,2021-09-26,S08000022,2,All,133,163,-18.4
2021,3,2021-09-26,S08000022,3,All,260,280,-7.1
2021,3,2021-09-26,S08000022,4,All,180,201.5,-10.7
2021,3,2021-09-26,S08000022,5,All,47,52.5,-10.5
2021,3,2021-09-26,S08000024,1,All,362,340.5,6.3
2021,3,2021-09-26,S08000024,2,All,550,571,-3.7
2021,3,2021-09-26,S08000024,3,All,379,404,-6.2
2021,3,2021-09-26,S08000024,4,All,344,382,-9.9
2021,3,2021-09-26,S08000024,5,All,435,465,-6.5
2021,3,2021-09-26,S08000026,3,All,8,26,-69.2
2021,3,2021-09-26,S08000026,4,All,11,23,-52.2
2021,3,2021-09-26,S08000028,2,All,12,11,9.1
2021,3,2021-09-26,S08000028,3,All,40,52,-23.1
2021,3,2021-09-26,S08000029,1,All,230,254,-9.4
2021,3,2021-09-26,S08000029,2,All,241,231,4.3
2021,3,2021-09-26,S08000029,3,All,164,192,-14.6
2021,3,2021-09-26,S08000029,4,All,168,151,11.3
2021,3,2021-09-26,S08000029,5,All,119,118.5,0.4
2021,3,2021-09-26,S08000030,1,All,271,262.5,3.2
2021,3,2021-09-26,S08000030,2,All,195,238.5,-18.2
2021,3,2021-09-26,S08000030,3,All,214,267,-19.9
2021,3,2021-09-26,S08000030,4,All,293,318,-7.9
2021,3,2021-09-26,S08000030,5,All,192,204,-5.9
2021,3,2021-09-26,S08000031,1,All,1400,1649.5,-15.1
2021,3,2021-09-26,S08000031,2,All,610,784,-22.2
2021,3,2021-09-26,S08000031,3,All,415,581.5,-28.6
2021,3,2021-09-26,S08000031,4,All,426,516.5,-17.5
2021,3,2021-09-26,S08000031,5,All,499,613,-18.6
