date,country,sex,age_group,daily_positive,cumulative_positive,crude_rate_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,cumulative_negative,crude_rate_negative
2021-11-25,S92000003,Female,85plus,1,8223,9976.342129208371,2,2001,2427.661510464058,45112,54730.96754625417
2021-11-25,S92000003,Female,Total,1224,372870,13313.039044725983,6,4509,160.99040698546264,1405236,50172.879918080194
2021-11-25,S92000003,Male,0 to 14,335,64307,14592.641842965772,0,1,0.226921514655726,197032,44710.79987564701
2021-11-25,S92000003,Male,0 to 59,1159,299123,14817.53198824992,0,425,21.053048729138904,959943,47552.298249872445
2022-01-02,S92000003,Female,85plus,55,9152,11103.427358204428,3,2054,2491.9623900515617,47832,58030.93721565059
2022-01-02,S92000003,Female,Total,7587,511738,18271.21510089303,3,4680,167.09583160167782,1540961,55018.83755571646
2022-01-02,S92000003,Male,0 to 14,728,84303,19130.16445002167,0,1,0.226921514655726,213032,48341.54411013863
2022-01-02,S92000003,Male,0 to 59,5824,415196,20567.392047396603,0,456,22.58868287173492,1058928,52455.67714035201
2022-01-02,S92000003,Male,15 to 19,447,39733,27552.754027197017,0,3,2.0803428405001143,67677,46930.45413884208
2022-01-02,S92000003,Male,20 to 24,768,45874,26470.55429250672,0,4,2.308109542878906,98804,57012.61381865184
2022-01-02,S92000003,Male,25 to 44,2567,152638,21545.61918353116,0,77,10.868936156998254,399260,56357.55129926133
2022-01-02,S92000003,Male,45 to 64,1610,113979,15769.528763939234,0,690,95.46473339051994,362952,50216.11001964637
2022-01-02,S92000003,Male,60+,832,60725,9392.855706556204,4,4797,741.9930642132584,312173,48286.470884854185
2022-01-02,S92000003,Male,65 to 74,365,22661,8080.545145290063,1,1104,393.66849831870746,128244,45729.73088621768
2022-01-02,S92000003,Male,75 to 84,136,11871,7941.743156091948,1,1812,1212.234740025155,72993,48832.58850919211
2022-01-02,S92000003,Male,85plus,35,4862,10595.82443446803,2,1562,3404.088392973892,28139,61323.71529442532
2022-01-02,S92000003,Male,Total,6656,475998,17859.66744859321,4,5253,197.09501533086305,1372783,51507.459819331445
2022-01-02,S92000003,Total,0 to 14,1446,168053,19545.81932797544,0,3,0.34892241128647694,412534,47980.78600588516
2022-01-02,S92000003,Total,0 to 59,12669,862968,21269.246855891935,0,793,19.544771946030796,2234966,55084.364157796554
2022-01-02,S92000003,Total,15 to 19,1112,83819,29710.406919041543,0,4,1.417836381681554,142753,50600.099248546714
2022-01-02,S92000003,Total,20 to 24,1696,95438,27925.853315971966,0,7,2.048250940000878,221384,64778.56944302205
2022-01-02,S92000003,Total,25 to 44,5564,321482,22460.76133318894,0,129,9.012754095039142,844588,59008.247717991624
2022-01-02,S92000003,Total,45 to 64,3425,236747,15836.449379577913,0,1160,77.59456838021339,794262,53129.669888625045
2021-11-26,S92000003,Female,0 to 14,291,64504,15390.74560555846,0,2,0.4772028279039582,183559,43797.43694361133
2021-11-26,S92000003,Female,0 to 59,1015,321637,15777.029893934245,1,316,15.500522161577248,1069130,52443.26980571862
2021-11-26,S92000003,Female,15 to 19,57,33666,24411.04174370799,0,1,0.7250948061459036,68745,49846.64244850014
2021-11-26,S92000003,Female,20 to 24,63,33323,19781.77889381608,0,3,1.7809121832202452,110924,65848.63433717417
2021-11-26,S92000003,Female,25 to 44,360,115822,16022.654330551806,0,49,6.778591823634875,404323,55933.48126341885
2021-11-26,S92000003,Female,45 to 64,290,90662,11741.196886695934,2,438,56.72326042192781,388730,50342.54115026484
2021-11-26,S92000003,Female,60+,126,52336,6866.916749655906,8,4202,551.3372092260418,335751,44053.312549941154
2021-11-26,S92000003,Female,65 to 74,46,16756,5478.968295490216,2,703,229.8707753479125,123648,40431.09762477765
2021-11-26,S92000003,Female,75 to 84,15,10998,5727.230120293704,2,1318,686.3510909753685,79783,41547.154090506694
2021-11-26,S92000003,Female,85plus,19,8242,9999.39338792842,3,2004,2431.3011828935396,45169,54800.12132241432
2021-11-26,S92000003,Female,Total,1141,374011,13353.777579738276,9,4518,161.3117451231582,1407456,50252.14332537843
2021-11-26,S92000003,Male,0 to 14,304,64611,14661.625983421114,0,1,0.226921514655726,197338,44780.23785913166
2021-11-26,S92000003,Male,0 to 59,982,300105,14866.176914960544,2,427,21.15212189962897,961484,47628.63412773504
2021-11-26,S92000003,Male,15 to 19,62,31390,21767.320587766197,0,3,2.0803428405001143,61766,42831.48529544336
2021-11-26,S92000003,Male,20 to 24,44,33012,19048.828057379604,0,4,2.308109542878906,89711,51765.70380030236
2021-11-26,S92000003,Male,25 to 44,312,104146,14700.73019489273,0,70,9.880851051816594,360676,50911.22619950002
2021-11-26,S92000003,Male,45 to 64,315,83389,11537.258916959518,2,656,90.76067406403055,325792,45074.84988516561
2021-11-26,S92000003,Male,60+,111,48444,7493.248280747777,4,4661,720.956779716072,283295,43819.663357576625
2021-11-26,S92000003,Male,65 to 74,37,17742,6326.509508306619,2,1067,380.4748982844754,115652,41239.62786916228
2021-11-26,S92000003,Male,75 to 84,14,9936,6647.220958548529,1,1766,1181.4605689207633,67533,45179.82819984479
2021-11-26,S92000003,Male,85plus,5,4323,9421.17421435732,1,1521,3314.7365209432073,26311,57339.92939022796
2021-11-26,S92000003,Male,Total,1093,348607,13079.897584132144,6,5088,190.90413820739212,1246162,46756.58071477991
2021-11-26,S92000003,Total,0 to 14,595,129163,15022.621802998408,0,3,0.34892241128647694,381379,44357.22676467509
2021-11-26,S92000003,Total,0 to 59,1999,622132,15333.452787298904,3,743,18.312440801892663,2037538,50218.43069529849
2021-11-26,S92000003,Total,15 to 19,119,65079,23067.84347086346,0,4,1.417836381681554,130867,46386.998440379975
2021-11-26,S92000003,Total,20 to 24,108,66395,19427.660165908324,0,7,2.048250940000878,201808,59050.489385671026
2021-11-26,S92000003,Total,25 to 44,672,220148,15380.928593137032,0,119,8.314090986896574,768338,53680.941518404536
2021-11-26,S92000003,Total,45 to 64,606,174148,11649.085253687415,4,1094,73.17970500685642,716409,47921.937188534735
2021-11-26,S92000003,Total,60+,237,100843,7158.845106197497,12,8863,629.1844171259129,623797,44283.35234682309
2021-11-26,S92000003,Total,65 to 74,83,34518,5887.8012086725585,4,1770,301.91228168927597,239629,40873.97635532176
2021-11-26,S92000003,Total,75 to 84,29,20938,6131.07822410148,3,3084,903.0588042377,147500,43191.04203147236
2021-11-26,S92000003,Total,85plus,24,12586,9808.97974452697,4,3525,2747.231336362432,75405,58767.36990593168
2021-11-26,S92000003,Total,Total,2236,723200,13230.88181485547,15,9606,175.74094401756312,2665635,48767.56311745335
2021-11-27,S92000003,Female,0 to 14,250,64754,15450.395959046453,0,2,0.4772028279039582,183728,43837.760582569215
2021-11-27,S92000003,Female,0 to 59,902,322539,15821.27505529419,1,317,15.549574446898694,1070243,52497.86499928139
2021-11-27,S92000003,Female,15 to 19,57,33723,24452.372147658305,0,1,0.7250948061459036,68804,49889.42304206275
2021-11-27,S92000003,Female,20 to 24,49,33372,19810.86712614201,0,3,1.7809121832202452,111036,65915.12172534772
2021-11-27,S92000003,Female,25 to 44,321,116143,16067.061023927046,0,49,6.778591823634875,404753,55992.96686513646
2021-11-27,S92000003,Female,45 to 64,261,90923,11774.997733659688,1,439,56.85276558270847,389194,50402.63154486706
2021-11-27,S92000003,Female,60+,76,52412,6876.888579237339,2,4204,551.5996257939742,336225,44115.50527654114
2021-11-27,S92000003,Female,65 to 74,27,16783,5487.796902793763,0,703,229.8707753479125,123856,40499.11059956053
2021-11-27,S92000003,Female,75 to 84,12,11010,5733.479143883768,2,1320,687.3925949070458,79891,41603.39530281727
2021-11-27,S92000003,Female,85plus,1,8243,10000.60661207158,0,2004,2431.3011828935396,45206,54845.01061571125
2021-11-27,S92000003,Female,Total,978,374989,13388.69632403452,3,4521,161.41885783572337,1409044,50308.84165456293
2021-11-27,S92000003,Male,0 to 14,256,64867,14719.71789117298,0,1,0.226921514655726,197551,44828.57214175333
2021-11-27,S92000003,Male,0 to 59,815,300920,14906.549231935243,1,428,21.201658484874,962676,47687.68173734711
2021-11-27,S92000003,Male,15 to 19,57,31447,21806.8471017357,0,3,2.0803428405001143,61833,42877.946285547856
2021-11-27,S92000003,Male,20 to 24,44,33056,19074.21726235127,0,4,2.308109542878906,89817,51826.86870318866
2021-11-27,S92000003,Male,25 to 44,250,104396,14736.018948649218,0,70,9.880851051816594,361114,50973.052096081396
2021-11-27,S92000003,Male,45 to 64,255,83644,11572.539361908188,2,658,91.03738343617698,326276,45141.813553225045
2021-11-27,S92000003,Male,60+,88,48532,7506.859994245957,9,4670,722.3488867783859,283723,43885.86578231777
2021-11-27,S92000003,Male,65 to 74,29,17771,6336.850438063179,3,1070,381.5446496386024,115837,41305.59586933344
2021-11-27,S92000003,Male,75 to 84,9,9945,6653.241992025476,2,1768,1182.7985763600846,67619,45237.36251973561
2021-11-27,S92000003,Male,85plus,3,4326,9427.712156213223,3,1524,3321.2744627991106,26352,57429.281262258635
2021-11-27,S92000003,Male,Total,903,349510,13113.778566207868,10,5098,191.27934288154188,1247782,46817.36387199217
2021-11-27,S92000003,Total,0 to 14,506,129669,15081.473383035393,0,3,0.34892241128647694,381761,44401.65621837891
2021-11-27,S92000003,Total,0 to 59,1718,623850,15375.795685411493,2,745,18.36173404765819,2039885,50276.27631920433
2021-11-27,S92000003,Total,15 to 19,114,65193,23108.251807741388,0,4,1.417836381681554,130996,46432.72366368921
2021-11-27,S92000003,Total,20 to 24,94,66489,19455.16524995977,0,7,2.048250940000878,202032,59116.03341575104
2021-11-27,S92000003,Total,25 to 44,571,220719,15420.822256611977,0,119,8.314090986896574,769232,53743.40200027248
2021-11-27,S92000003,Total,45 to 64,517,174665,11683.668350112044,3,1097,73.38038061473628,717364,47985.81892370982
2021-11-27,S92000003,Total,60+,166,101009,7170.629447080146,11,8874,629.9653071844015,624702,44347.59830163511
2021-11-27,S92000003,Total,65 to 74,57,34575,5897.523807574416,3,1773,302.42399742095273,240024,40941.35225999253
2021-11-27,S92000003,Total,75 to 84,21,20959,6137.227457204266,4,3088,904.2300867334689,147694,43247.84923251715
2021-11-27,S92000003,Total,85plus,4,12590,9812.097170156883,3,3528,2749.569405584868,75484,58828.939062122496
2021-11-27,S92000003,Total,Total,1884,725084,13265.349432857663,13,9619,175.97877789974387,2668889,48827.09476765459
2021-11-28,S92000003,Female,0 to 14,318,65072,15526.271208683182,0,2,0.4772028279039582,183987,43899.558348782775
2021-11-28,S92000003,Female,0 to 59,1115,323654,15875.968353427605,0,317,15.549574446898694,1071552,52562.07444076716
2021-11-28,S92000003,Female,15 to 19,65,33788,24499.50331005779,0,1,0.7250948061459036,68874,49940.17967849296
2021-11-28,S92000003,Female,20 to 24,59,33431,19845.89173241201,0,3,1.7809121832202452,111151,65983.3900257045
2021-11-28,S92000003,Female,25 to 44,391,116534,16121.15141990748,0,49,6.778591823634875,405229,56058.816042851766
2021-11-28,S92000003,Female,45 to 64,329,91252,11817.604931556523,1,440,56.98227074348912,389714,50469.974228473
2021-11-28,S92000003,Female,60+,78,52490,6887.122825386703,8,4212,552.6492920657039,336714,44179.66612740062
2021-11-28,S92000003,Female,65 to 74,22,16805,5494.990582818876,0,703,229.8707753479125,124048,40561.89180705242
2021-11-28,S92000003,Female,75 to 84,5,11015,5736.0829037129615,5,1325,689.9963547362391,80006,41663.28177888872
2021-11-28,S92000003,Female,85plus,4,8247,10005.459508644222,2,2006,2433.7276311798605,45257,54906.88504701243
2021-11-28,S92000003,Female,Total,1193,376182,13431.291479397942,8,4529,161.70449173589716,1410842,50373.03787362699
2021-11-28,S92000003,Male,0 to 14,319,65186,14792.105854348156,0,1,0.226921514655726,197773,44878.9487180069
2021-11-28,S92000003,Male,0 to 59,1041,301961,14958.116817175323,3,431,21.3502682406091,963902,47748.41359085753
2021-11-28,S92000003,Male,15 to 19,65,31512,21851.9211966132,0,3,2.0803428405001143,61909,42930.64830417386
2021-11-28,S92000003,Male,20 to 24,43,33099,19099.02943993722,0,4,2.308109542878906,89920,51886.30252391778
2021-11-28,S92000003,Male,25 to 44,340,104736,14784.011653758042,1,71,10.022006066842543,361576,51038.26571302339
2021-11-28,S92000003,Male,45 to 64,313,83957,11615.844378649106,2,660,91.31409280832342,326748,45207.11696505161
2021-11-28,S92000003,Male,60+,89,48621,7520.626386306615,5,4675,723.1222795907823,284104,43944.798314622385
2021-11-28,S92000003,Male,65 to 74,35,17806,6349.330870527993,4,1074,382.9709847774382,115989,41359.7966046092
2021-11-28,S92000003,Male,75 to 84,12,9957,6661.270036661404,0,1768,1182.7985763600846,67703,45293.55883218711
2021-11-28,S92000003,Male,85plus,3,4329,9434.250098069127,1,1525,3323.4537767510787,26388,57507.736564529485
2021-11-28,S92000003,Male,Total,1130,350640,13156.176694386786,8,5106,191.57950662086168,1249389,46877.65926312804
2021-11-28,S92000003,Total,0 to 14,637,130306,15155.561241698551,0,3,0.34892241128647694,382242,44457.60011165517
2021-11-28,S92000003,Total,0 to 59,2163,626013,15429.106330706907,3,748,18.435673916306477,2042438,50339.19914742402
2021-11-28,S92000003,Total,15 to 19,130,65323,23154.331490146036,0,4,1.417836381681554,131142,46484.474691620584
2021-11-28,S92000003,Total,20 to 24,102,66591,19485.01119222835,0,7,2.048250940000878,202251,59180.11440944536
2021-11-28,S92000003,Total,25 to 44,737,221456,15472.31372768208,1,120,8.38395729771083,770184,53809.91472816765
2021-11-28,S92000003,Total,45 to 64,643,175308,11726.679822067628,3,1100,73.58105622261614,718360,48052.44322552594
2021-11-28,S92000003,Total,60+,168,101177,7182.555767973427,13,8887,630.8881772535244,625643,44414.39989663855
2021-11-28,S92000003,Total,65 to 74,57,34632,5907.246406476274,4,1777,303.10628506318835,240368,41000.0289972248
2021-11-28,S92000003,Total,75 to 84,17,20976,6142.205407811283,5,3093,905.69418985318,147893,43306.12053668164
2021-11-28,S92000003,Total,85plus,8,12598,9818.332021416714,3,3531,2751.9074748073044,75641,58951.298018096655
2021-11-28,S92000003,Total,Total,2331,727415,13307.994877424077,16,9635,176.2714965239663,2672384,48891.03549213319
2021-11-29,S92000003,Female,0 to 14,481,65553,15641.038488794084,0,2,0.4772028279039582,184489,44019.33625858666
2021-11-29,S92000003,Female,0 to 59,1645,325299,15956.659362781384,0,317,15.549574446898694,1073950,52679.70182096798
2021-11-29,S92000003,Female,15 to 19,95,33883,24568.387316641652,0,1,0.7250948061459036,68992,50025.74086561819
2021-11-29,S92000003,Female,20 to 24,75,33506,19890.414536992514,0,3,1.7809121832202452,111325,66086.68293233127
2021-11-29,S92000003,Female,25 to 44,593,117127,16203.186214834326,0,49,6.778591823634875,406164,56188.162641935414
2021-11-29,S92000003,Female,45 to 64,467,91719,11878.08384164109,0,440,56.98227074348912,390632,50588.85996606964
2021-11-29,S92000003,Female,60+,133,52623,6904.573527154211,4,4216,553.1741252015688,337552,44289.61866936431
2021-11-29,S92000003,Female,65 to 74,42,16847,5508.723971957727,0,703,229.8707753479125,124403,40677.97164382128
2021-11-29,S92000003,Female,75 to 84,14,11029,5743.373431234703,2,1327,691.0378586679165,80169,41748.164349320425
2021-11-29,S92000003,Female,85plus,11,8258,10018.804974218989,2,2008,2436.1540794661814,45328,54993.02396117683
2021-11-29,S92000003,Female,Total,1778,377960,13494.77361371157,4,4533,161.8473086859841,1414097,50489.25516676022
2021-11-29,S92000003,Male,0 to 14,479,65665,14900.801259868247,0,1,0.226921514655726,198283,44994.67869048132
2021-11-29,S92000003,Male,0 to 59,1532,303493,15034.006865770716,2,433,21.44934141109917,966282,47866.31066374071
2021-11-29,S92000003,Male,15 to 19,124,31636,21937.908700687207,0,3,2.0803428405001143,62049,43027.730970063865
2021-11-29,S92000003,Male,20 to 24,59,33158,19133.074055694684,0,4,2.308109542878906,90085,51981.51204256154
2021-11-29,S92000003,Male,25 to 44,498,105234,14854.306851240965,1,72,10.163161081868497,362466,51163.893676396474
2021-11-29,S92000003,Male,45 to 64,441,84398,11676.858795207394,4,664,91.86751155261628,327650,45331.912891889646
2021-11-29,S92000003,Male,60+,137,48758,7541.817349366283,5,4680,723.895672403179,284801,44052.60927267046
2021-11-29,S92000003,Male,65 to 74,48,17854,6366.446892194025,0,1074,382.9709847774382,116286,41465.701988667766
2021-11-29,S92000003,Male,75 to 84,13,9970,6669.967085016992,1,1769,1183.4675800797452,67832,45379.86031202333
2021-11-29,S92000003,Male,85plus,7,4336,9449.505295732904,1,1526,3325.6330907030465,26432,57603.62637841608
2021-11-29,S92000003,Male,Total,1671,352311,13218.873395437213,7,5113,191.8421498927665,1252480,46993.63502790772
2021-11-29,S92000003,Total,0 to 14,960,131266,15267.216413310229,0,3,0.34892241128647694,383255,44575.41957919957
2021-11-29,S92000003,Total,0 to 59,3180,629193,15507.482591474092,2,750,18.484967162072,2047239,50457.52758388416
2021-11-29,S92000003,Total,15 to 19,219,65542,23231.9580320431,0,4,1.417836381681554,131400,46575.92513823905
2021-11-29,S92000003,Total,20 to 24,134,66725,19524.22056736551,0,7,2.048250940000878,202597,59281.35652733684
2021-11-29,S92000003,Total,25 to 44,1093,222549,15548.677605402065,1,121,8.453823608525088,772019,53938.11940851181
2021-11-29,S92000003,Total,45 to 64,909,176217,11787.484531255226,4,1104,73.84862369978929,720185,48174.52088698619
2021-11-29,S92000003,Total,60+,272,101449,7201.865049419693,9,8896,631.5270873013789,627269,44529.82964528424
2021-11-29,S92000003,Total,65 to 74,91,34723,5922.768450337136,0,1777,303.10628506318835,241021,41111.412454819765
2021-11-29,S92000003,Total,75 to 84,27,21003,6150.111564657722,3,3096,906.5726517250064,148185,43391.62415887276
2021-11-29,S92000003,Total,85plus,19,12617,9833.13979315881,3,3534,2754.2455440297404,75846,59111.06608162979
2021-11-29,S92000003,Total,Total,3458,730873,13371.258690084156,11,9646,176.47274057811927,2678846,49009.257226491034
2021-11-30,S92000003,Female,0 to 14,448,66001,15747.93192224457,0,2,0.4772028279039582,184962,44132.194727385955
2021-11-30,S92000003,Female,0 to 59,1585,326884,16034.407235015877,0,317,15.549574446898694,1076426,52801.155279423896
2021-11-30,S92000003,Female,15 to 19,92,33975,24635.09603880707,0,1,0.7250948061459036,69125,50122.178474835586
2021-11-30,S92000003,Female,20 to 24,91,33597,19944.43553988353,0,3,1.7809121832202452,111543,66216.09588431194
2021-11-30,S92000003,Female,25 to 44,578,117705,16283.145930631488,0,49,6.778591823634875,407105,56318.339272670935
2021-11-30,S92000003,Female,45 to 64,432,92151,11934.030071098334,0,440,56.98227074348912,391590,50712.92591009752
2021-11-30,S92000003,Female,60+,123,52746,6920.7121460820545,1,4217,553.305333485535,338426,44404.294709550784
2021-11-30,S92000003,Female,65 to 74,40,16887,5521.803390185204,0,703,229.8707753479125,124756,40793.39750967877
2021-11-30,S92000003,Female,75 to 84,14,11043,5750.663958756444,1,1328,691.5586106337552,80366,41850.75248659064
2021-11-30,S92000003,Female,85plus,13,8271,10034.576888080072,0,2008,2436.1540794661814,45405,55086.44222020018
2021-11-30,S92000003,Female,Total,1709,379669,13555.792155636198,1,4534,161.88301292350582,1417498,50610.6852785716
2021-11-30,S92000003,Male,0 to 14,443,66108,15001.327490860736,0,1,0.226921514655726,198786,45108.82021235315
2021-11-30,S92000003,Male,0 to 59,1460,304953,15106.330280228463,0,433,21.44934141109917,968631,47982.67210248129
2021-11-30,S92000003,Male,15 to 19,104,31740,22010.02725249121,0,3,2.0803428405001143,62180,43118.57260743237
2021-11-30,S92000003,Male,20 to 24,59,33217,19167.118671452143,0,4,2.308109542878906,90270,52088.26210891969
2021-11-30,S92000003,Male,25 to 44,464,105698,14919.802778213008,0,72,10.163161081868497,363376,51292.3447400701
2021-11-30,S92000003,Male,45 to 64,460,84858,11740.501950801074,0,664,91.86751155261628,328488,45447.85411881901
2021-11-30,S92000003,Male,60+,117,48875,7559.9147411763615,2,4682,724.2050295281375,285515,44163.049766280696
2021-11-30,S92000003,Male,65 to 74,33,17887,6378.214157089421,0,1074,382.9709847774382,116577,41569.46787001808
2021-11-30,S92000003,Male,75 to 84,8,9978,6675.319114774278,1,1770,1184.1365837994058,67989,45484.89389601006
2021-11-30,S92000003,Male,85plus,6,4342,9462.58117944471,1,1527,3327.8124046550147,26480,57708.233448110535
2021-11-30,S92000003,Male,Total,1577,353888,13278.043172550628,2,5115,191.91719082759644,1255559,47109.160547078434
2021-11-30,S92000003,Total,0 to 14,892,132158,15370.96267693274,0,3,0.34892241128647694,384268,44693.23904674397
2021-11-30,S92000003,Total,0 to 59,3052,632245,15582.704084512285,0,750,18.484967162072,2052180,50579.306547547894
2021-11-30,S92000003,Total,15 to 19,197,65739,23301.78647384092,0,4,1.417836381681554,131670,46671.62909400255
2021-11-30,S92000003,Total,20 to 24,151,66876,19568.4042662141,0,7,2.048250940000878,203010,59402.20333279689
2021-11-30,S92000003,Total,25 to 44,1044,223593,15621.618033892148,0,121,8.453823608525088,773912,54070.3763348832
2021-11-30,S92000003,Total,45 to 64,894,177111,11847.285862403423,0,1104,73.84862369978929,722006,48296.330980969266
2021-11-30,S92000003,Total,60+,242,101691,7219.044630706443,3,8899,631.7400573173303,629117,44661.019175110334
2021-11-30,S92000003,Total,65 to 74,73,34796,5935.220199807936,0,1777,303.10628506318835,241668,41221.77248095138
2021-11-30,S92000003,Total,75 to 84,22,21025,6156.55361838445,2,3098,907.1582929728906,148541,43495.868300996175
2021-11-30,S92000003,Total,85plus,21,12638,9849.506277715862,1,3535,2755.024900437219,76222,59404.10409084178
2021-11-30,S92000003,Total,Total,3295,734168,13431.54043175997,3,9649,176.527625320161,2685706,49134.760336626416
2021-12-01,S92000003,Female,0 to 14,429,66430,15850.29192882997,0,2,0.4772028279039582,185403,44237.417950938776
2021-12-01,S92000003,Female,0 to 59,1478,328362,16106.906512720976,2,319,15.647679017541588,1078800,52917.605404777
2021-12-01,S92000003,Female,15 to 19,99,34074,24706.88042461552,0,1,0.7250948061459036,69259,50219.34117885913
2021-12-01,S92000003,Female,20 to 24,67,33664,19984.209245308783,0,3,1.7809121832202452,111730,66327.10607706601
2021-12-01,S92000003,Female,25 to 44,554,118259,16359.785519821156,0,49,6.778591823634875,408012,56443.8123907125
2021-12-01,S92000003,Female,45 to 64,383,92534,11983.630547677323,2,442,57.24128106505045,392540,50835.955812839136
2021-12-01,S92000003,Female,60+,99,52845,6933.701766194711,3,4220,553.6989583374336,339221,44508.605295303925
2021-12-01,S92000003,Female,65 to 74,21,16908,5528.67008475463,0,703,229.8707753479125,125080,40899.34079732134
2021-12-01,S92000003,Female,75 to 84,15,11058,5758.475238244024,2,1330,692.6001145654325,80530,41936.15580898818
2021-12-01,S92000003,Female,85plus,9,8280,10045.495905368516,1,2009,2437.367303609342,45467,55161.66211707613
2021-12-01,S92000003,Female,Total,1577,381246,13612.097738207962,5,4539,162.06153411111444,1420676,50724.153345415645
2021-12-01,S92000003,Male,0 to 14,446,66554,15102.53448639719,0,1,0.226921514655726,199272,45219.104068475834
2021-12-01,S92000003,Male,0 to 59,1397,306350,15175.532889815771,1,434,21.4988779963442,971047,48102.35249243329
2021-12-01,S92000003,Male,15 to 19,86,31826,22069.663747252212,0,3,2.0803428405001143,62306,43205.947006733375
2021-12-01,S92000003,Male,20 to 24,58,33275,19200.58625982389,0,4,2.308109542878906,90459,52197.320284820715
2021-12-01,S92000003,Male,25 to 44,470,106168,14986.145635275205,0,72,10.163161081868497,364317,51425.17160920952
2021-12-01,S92000003,Male,45 to 64,399,85257,11795.705470544288,2,666,92.14422092476272,329362,45568.776114447
2021-12-01,S92000003,Male,60+,116,48991,7577.857454423961,8,4690,725.4424580279721,286212,44270.86072432877
2021-12-01,S92000003,Male,65 to 74,37,17924,6391.407757123653,2,1076,383.68415234685614,116881,41677.8693405696
2021-12-01,S92000003,Male,75 to 84,12,9990,6683.347159410207,2,1772,1185.4745912387273,68119,45571.86437956595
2021-12-01,S92000003,Male,85plus,5,4347,9473.47774920455,3,1530,3334.3503465109184,26543,57845.53022708452
2021-12-01,S92000003,Male,Total,1513,355401,13334.811639749483,9,5124,192.25487503433123,1258679,47226.22440541315
2021-12-01,S92000003,Total,0 to 14,876,133034,15472.84802102839,0,3,0.34892241128647694,385224,44804.428988473934
2021-12-01,S92000003,Total,0 to 59,2879,635124,15653.661711791758,3,753,18.55890703072029,2057066,50699.72994695308
2021-12-01,S92000003,Total,15 to 19,185,65924,23367.361406493692,0,4,1.417836381681554,131939,46766.97859067064
2021-12-01,S92000003,Total,20 to 24,126,67002,19605.27278313412,0,7,2.048250940000878,203393,59514.27191994265
2021-12-01,S92000003,Total,25 to 44,1025,224618,15693.23100247676,0,121,8.453823608525088,775784,54201.16606872749
2021-12-01,S92000003,Total,45 to 64,783,177894,11899.66219606007,4,1108,74.11619117696243,723859,48420.28161476972
2021-12-01,S92000003,Total,60+,215,101906,7234.307481849631,11,8910,632.520947375819,630740,44776.23595374007
2021-12-01,S92000003,Total,65 to 74,58,34854,5945.113370620353,2,1779,303.4474288843062,242302,41329.915072245734
2021-12-01,S92000003,Total,75 to 84,27,21052,6164.459775230889,4,3102,908.3295754686594,148838,43582.836026307006
2021-12-01,S92000003,Total,85plus,14,12652,9860.417267420564,4,3539,2758.1423260671336,76467,59595.04641067407
2021-12-01,S92000003,Total,Total,3094,737262,13488.14489571899,14,9663,176.78375411635565,2692233,49254.171240395175
2021-12-02,S92000003,Female,0 to 14,363,66793,15936.904242094535,0,2,0.4772028279039582,185787,44329.04089389634
2021-12-02,S92000003,Female,0 to 59,1417,329779,16176.413601021464,1,320,15.696731302863036,1080992,53025.12801420162
2021-12-02,S92000003,Female,15 to 19,82,34156,24766.33819871948,0,1,0.7250948061459036,69375,50303.45217637206
2021-12-02,S92000003,Female,20 to 24,81,33745,20032.293874255727,0,3,1.7809121832202452,111932,66447.02083073618
2021-12-02,S92000003,Female,25 to 44,547,118806,16435.456738750305,0,49,6.778591823634875,408829,56556.83503397596
2021-12-02,S92000003,Female,45 to 64,400,92934,12035.432611989589,1,443,57.3707862258311,393462,50955.35957107891
2021-12-02,S92000003,Female,60+,109,52954,6948.003469147028,5,4225,554.3549997572646,340093,44623.01891892246
2021-12-02,S92000003,Female,65 to 74,30,16938,5538.479648425238,2,705,230.5247462592864,125486,41032.09689233023
2021-12-02,S92000003,Female,75 to 84,18,11076,5767.84877362912,3,1333,694.1623704629485,80676,42012.18559600062
2021-12-02,S92000003,Female,85plus,5,8285,10051.56202608432,0,2009,2437.367303609342,45538,55247.80103124052
2021-12-02,S92000003,Female,Total,1526,382772,13666.582404666116,6,4545,162.2757595362448,1423759,50834.22950969513
2021-12-02,S92000003,Male,0 to 14,360,66914,15184.22623167325,0,1,0.226921514655726,199706,45317.58800583642
2021-12-02,S92000003,Male,0 to 59,1294,307644,15239.633231122843,1,435,21.54841458158923,973307,48214.305175087065
2021-12-02,S92000003,Male,15 to 19,91,31917,22132.76748008072,0,3,2.0803428405001143,62431,43292.62795842088
2021-12-02,S92000003,Male,20 to 24,69,33344,19240.401149438552,0,4,2.308109542878906,90649,52306.955488107465
2021-12-02,S92000003,Male,25 to 44,446,106614,15049.10077197678,0,72,10.163161081868497,365191,51548.5410923422
2021-12-02,S92000003,Male,45 to 64,377,85634,11847.86518719389,2,668,92.42093029690916,330232,45689.14469133069
2021-12-02,S92000003,Male,60+,104,49095,7593.944024921811,5,4695,726.2158508403687,286944,44384.08543206363
2021-12-02,S92000003,Male,65 to 74,43,17967,6406.740859866139,0,1076,383.68415234685614,117202,41792.33273546118
2021-12-02,S92000003,Male,75 to 84,7,9997,6688.030185447831,2,1774,1186.8125986780483,68253,45661.51087800048
2021-12-02,S92000003,Male,85plus,5,4352,9484.37431896439,2,1532,3338.7089744148543,26587,57941.420040971105
2021-12-02,S92000003,Male,Total,1398,356799,13387.265253195616,6,5130,192.47999783882108,1261676,47338.67324625583
